Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 7921218, 17311, 740056, 2587545
19, 0.003044, 7523653, 23286, 730922, 2587545
29, 0.006820, 7668663, 34959, 738323, 2587545
39, 0.011204, 3053540951, 53920, 884209, 2587545
49, 0.014928, 9919856, 60166, 950649, 2587545
59, 0.018392, 12480344, 68132, 1303241, 2587545
69, 0.021964, 150692641, 79484, 780462, 2587545
79, 0.025400, 8599525, 86403, 780839, 2587545
89, 0.028816, 8649743, 94558, 771722, 2587545
99, 0.032236, 8769880, 103211, 772029, 2587545
109, 0.035596, 8853259, 111359, 780778, 2587545
119, 0.039096, 8927137, 119378, 776829, 2587545
129, 0.042416, 8981563, 126168, 772472, 2587545
139, 0.045708, 9087518, 133470, 785814, 2587545
149, 0.049152, 9133640, 140845, 774678, 2587545
159, 0.052472, 9243987, 149747, 777154, 2587545
169, 0.055812, 9320141, 155742, 775291, 2587545
179, 0.059112, 9382070, 165500, 775072, 2587545
189, 0.062464, 9502032, 172673, 777451, 2587545
199, 0.065884, 9567166, 184367, 783827, 2587545
209, 0.069216, 9664230, 191549, 774342, 2587545
219, 0.072512, 9729128, 198290, 775907, 2587545
229, 0.075772, 9846008, 207143, 780204, 2587545
239, 0.079116, 9881252, 212814, 778033, 2587545
249, 0.082440, 9991847, 220644, 777078, 2587545
259, 0.085712, 10056246, 232090, 775558, 2587545
269, 0.089048, 10152385, 237633, 778245, 2587545
279, 0.092292, 10231063, 246432, 779013, 2587545
289, 0.095540, 10332534, 252299, 777615, 2587545
299, 0.098748, 10393873, 260805, 781257, 2587545
309, 0.102024, 10500846, 269489, 792488, 2587545
319, 0.105300, 10550614, 276434, 780947, 2587545
329, 0.108528, 10646334, 283674, 782172, 2587545
339, 0.111840, 10727877, 292488, 790122, 2587545
349, 0.115084, 10828818, 300688, 784226, 2587545
359, 0.118284, 10895260, 306136, 798330, 2587545
369, 0.121544, 10924385, 313474, 781082, 2587545
379, 0.124772, 11038838, 321298, 782343, 2587545
389, 0.127996, 11113995, 329274, 792232, 2587545
399, 0.131236, 11212775, 335302, 783808, 2587545
409, 0.134500, 11245630, 344358, 782450, 2587545
419, 0.137760, 11370408, 350157, 782400, 2587545
429, 0.140924, 11418628, 358288, 783073, 2587545
439, 0.144108, 11518002, 367559, 786914, 2587545
449, 0.147288, 11591103, 373199, 784432, 2587545
459, 0.150532, 11651089, 380409, 792752, 2587545
469, 0.153776, 13422050, 392448, 1163376, 2587545
479, 0.156920, 13105074, 399291, 943871, 2587545
489, 0.160052, 12919090, 404878, 876519, 2587545
499, 0.163256, 12679175, 411648, 820659, 2587545
509, 0.166496, 12315455, 417649, 810648, 2587545
519, 0.169704, 12361910, 426823, 797905, 2587545
529, 0.172920, 12289535, 436017, 786216, 2587545
539, 0.176156, 12260897, 441455, 780628, 2587545
549, 0.179464, 3054475030, 464865, 3042882214, 2587545
559, 0.182652, 18492022, 464271, 1359420, 2587545
569, 0.185960, 162809928, 472840, 1227480, 2587545
579, 0.189196, 16808064, 482705, 1205004, 2587545
589, 0.192320, 16780036, 485944, 1198115, 2587545
599, 0.195520, 16236476, 490276, 1096968, 2587545
609, 0.198684, 14930396, 498673, 934924, 2587545
619, 0.201868, 14007887, 502626, 860702, 2587545
629, 0.205056, 13700500, 510518, 858117, 2587545
639, 0.208288, 13616192, 516661, 850770, 2587545
649, 0.211424, 13616913, 524946, 846694, 2587545
659, 0.214584, 13588778, 531264, 839162, 2587545
669, 0.217752, 13580608, 539263, 817889, 2587545
679, 0.220848, 13597184, 544776, 810282, 2587545
689, 0.224108, 13592180, 554398, 799510, 2587545
699, 0.227280, 13633311, 562364, 800639, 2587545
709, 0.230368, 13697975, 568933, 798507, 2587545
719, 0.233552, 13703344, 576799, 791278, 2587545
729, 0.236680, 13767637, 581676, 789413, 2587545
739, 0.239804, 13856736, 594701, 802947, 2587545
749, 0.242948, 13933759, 598619, 814627, 2587545
759, 0.246184, 14012098, 604084, 794295, 2587545
769, 0.249296, 14067463, 616038, 794822, 2587545
779, 0.252372, 14136533, 622738, 791977, 2587545
789, 0.255620, 14229600, 629768, 807009, 2587545
799, 0.258804, 14319610, 633993, 795800, 2587545
809, 0.261992, 14390293, 645087, 796226, 2587545
819, 0.265168, 14500776, 651201, 818276, 2587545
829, 0.268368, 14550986, 659959, 797106, 2587545
839, 0.271624, 14646770, 668720, 797188, 2587545
849, 0.274752, 14743627, 679127, 797751, 2587545
859, 0.277892, 14811858, 685156, 795731, 2587545
869, 0.281128, 14881331, 689653, 798357, 2587545
879, 0.284236, 14953834, 696148, 796265, 2587545
889, 0.287468, 15060238, 708904, 798344, 2587545
899, 0.290640, 15061965, 711663, 795269, 2587545
909, 0.293820, 15191212, 720746, 800392, 2587545
919, 0.296956, 15270842, 730474, 797549, 2587545
929, 0.300068, 3071285337, 739335, 916222, 2587545
939, 0.303204, 154872904, 749566, 116885277, 2587545
949, 0.306292, 15634219, 749346, 810515, 2587545
959, 0.309472, 15662665, 759586, 829542, 2587545
969, 0.312600, 15730013, 768184, 812963, 2587545
979, 0.315732, 15828399, 775029, 805590, 2587545
989, 0.318812, 15944827, 782822, 820016, 2587545
999, 0.321860, 15981435, 791060, 810791, 2587545
1009, 0.325008, 16052532, 797053, 822128, 2587545
1019, 0.328200, 16104835, 803527, 810586, 2587545
1029, 0.331296, 16201266, 810507, 808810, 2587545
1039, 0.334400, 16279677, 819182, 810183, 2587545
1049, 0.337612, 16363784, 826680, 814619, 2587545
1059, 0.340776, 16427786, 839414, 811120, 2587545
1069, 0.343940, 16458048, 839612, 811962, 2587545
1079, 0.346996, 16565786, 846567, 813198, 2587545
1089, 0.350192, 16656621, 855486, 812203, 2587545
1099, 0.353340, 16713983, 862493, 810128, 2587545
1109, 0.356472, 16806335, 872722, 814430, 2587545
1119, 0.359560, 16896626, 879195, 814705, 2587545
1129, 0.362688, 16961455, 884438, 813478, 2587545
1139, 0.365776, 17077423, 889591, 811713, 2587545
1149, 0.368892, 19511332, 902114, 920504, 2587545
1159, 0.371980, 18174890, 904884, 895906, 2587545
1169, 0.375084, 17760131, 915237, 853033, 2587545
1179, 0.378260, 17470080, 922279, 821463, 2587545
1189, 0.381304, 17492088, 926362, 807618, 2587545
1199, 0.384472, 17444417, 937675, 801067, 2587545
1209, 0.387544, 17418448, 944488, 814170, 2587545
1219, 0.390624, 17426619, 949815, 787693, 2587545
1229, 0.393748, 17414107, 959213, 777498, 2587545
1239, 0.396844, 17453583, 966530, 776155, 2587545
1249, 0.399952, 2868871555, 972546, 936675, 2587545
1259, 0.403108, 151021188, 987599, 111394256, 2587545
1269, 0.406176, 21195620, 989843, 1133197, 2587545
1279, 0.409284, 21170561, 999777, 1065362, 2587545
1289, 0.412420, 19845989, 1000781, 907274, 2587545
1299, 0.415576, 18708956, 1006370, 849196, 2587545
1309, 0.418696, 18379342, 1019238, 821049, 2587545
1319, 0.421872, 18420786, 1024134, 820650, 2587545
1329, 0.425000, 18506910, 1038642, 817434, 2587545
1339, 0.428088, 18576980, 1041498, 819073, 2587545
1349, 0.431300, 18668685, 1046915, 831552, 2587545
1359, 0.434400, 18739155, 1057653, 822914, 2587545
1369, 0.437484, 18838795, 1062441, 818184, 2587545
1379, 0.440604, 18903621, 1070558, 820088, 2587545
1389, 0.443704, 18944567, 1074584, 822085, 2587545
1399, 0.446816, 19046544, 1081600, 833389, 2587545
1409, 0.449908, 19123647, 1087745, 818574, 2587545
1419, 0.452996, 19192582, 1094931, 820258, 2587545
1429, 0.456132, 19252498, 1102927, 825136, 2587545
1439, 0.459284, 19354326, 1113603, 822671, 2587545
1449, 0.462432, 19446061, 1124368, 830960, 2587545
1459, 0.465572, 19482029, 1127007, 820575, 2587545
1469, 0.468712, 19598170, 1133648, 821943, 2587545
1479, 0.471884, 19667196, 1142021, 822850, 2587545
1489, 0.474880, 19740143, 1146095, 822374, 2587545
1499, 0.478040, 19832099, 1156232, 827303, 2587545
1509, 0.481124, 19871623, 1160830, 826365, 2587545
1519, 0.484248, 19960875, 1172927, 829214, 2587545
1529, 0.487336, 2884754245, 1177476, 926767, 2587545
1539, 0.490420, 166852881, 1193518, 1172415, 2587545
1549, 0.493476, 23415406, 1200353, 1153884, 2587545
1559, 0.496524, 23222120, 1201669, 1053397, 2587545
1569, 0.499644, 21459863, 1212558, 874168, 2587545
1579, 0.502692, 20510522, 1215684, 826827, 2587545
1589, 0.505736, 20521552, 1225647, 828188, 2587545
1599, 0.508816, 20570985, 1228364, 824303, 2587545
1609, 0.511932, 20662083, 1236991, 833073, 2587545
1619, 0.515020, 20718739, 1246198, 831255, 2587545
1629, 0.518104, 20784096, 1251893, 826475, 2587545
1639, 0.521244, 20854354, 1257132, 826611, 2587545
1649, 0.524284, 20950059, 1268159, 838489, 2587545
1659, 0.527404, 21027581, 1273948, 832598, 2587545
1669, 0.530444, 21116980, 1281445, 828438, 2587545
1679, 0.533516, 21182682, 1289668, 837810, 2587545
1689, 0.536616, 21246904, 1294830, 830294, 2587545
1699, 0.539700, 21352009, 1304976, 830276, 2587545
1709, 0.542796, 21436695, 1315882, 830602, 2587545
1719, 0.545852, 21533330, 1320891, 829826, 2587545
1729, 0.549004, 21634633, 1331675, 840082, 2587545
1739, 0.552092, 21711698, 1340118, 845979, 2587545
1749, 0.555164, 21746697, 1338527, 841196, 2587545
1759, 0.558312, 21798113, 1345180, 831361, 2587545
1769, 0.561348, 21918779, 1353878, 836601, 2587545
1779, 0.564336, 3063513486, 1377483, 1446371, 2587545
1789, 0.567452, 47576842, 1375969, 17010743, 2587545
1799, 0.570540, 136622430, 1383296, 1208832, 2587545
1809, 0.573640, 25687804, 1389790, 1065560, 2587545
1819, 0.576724, 23837718, 1394878, 909274, 2587545
1829, 0.579840, 22759384, 1397890, 869940, 2587545
1839, 0.582908, 22674858, 1408721, 857418, 2587545
1849, 0.586016, 22663593, 1414376, 849653, 2587545
1859, 0.589068, 22700672, 1424493, 838127, 2587545
1869, 0.592140, 22696568, 1427552, 839472, 2587545
1879, 0.595280, 22776883, 1438426, 841587, 2587545
1889, 0.598312, 22844730, 1441604, 842699, 2587545
1899, 0.601348, 22916187, 1455336, 839796, 2587545
1909, 0.604404, 23014223, 1461309, 857341, 2587545
1919, 0.607484, 23031016, 1461654, 843434, 2587545
1929, 0.610508, 23119188, 1472410, 841597, 2587545
1939, 0.613612, 23191893, 1482165, 839644, 2587545
1949, 0.616612, 23290718, 1487206, 839558, 2587545
1959, 0.619720, 23387797, 1496210, 842096, 2587545
1969, 0.622800, 23455784, 1502031, 857549, 2587545
1979, 0.625820, 23558753, 1513401, 840072, 2587545
1989, 0.628868, 23591450, 1509682, 844898, 2587545
1999, 0.631936, 23665260, 1524098, 855333, 2587545
2009, 0.634976, 3074785406, 1536282, 2218751, 2587545
2019, 0.637932, 31695220, 1542366, 2988534, 2587545
2029, 0.641040, 155657908, 1545051, 885594, 2587545
2039, 0.644124, 24322051, 1553418, 869118, 2587545
2049, 0.647172, 24267186, 1559383, 860714, 2587545
2059, 0.650124, 25984693, 1566376, 862396, 2587545
2069, 0.653272, 29314537, 1567798, 847825, 2587545
2079, 0.656308, 25864078, 1582092, 851604, 2587545
2089, 0.659316, 28056915, 1587193, 912070, 2587545
2099, 0.662236, 24713349, 1595410, 873612, 2587545
2109, 0.665424, 24463349, 1603573, 827676, 2587545
2119, 0.668588, 25562708, 1607253, 820022, 2587545
2129, 0.671628, 29518872, 1616214, 816243, 2587545
2139, 0.674732, 26968569, 1627266, 817098, 2587545
2149, 0.677836, 25772570, 1634475, 823449, 2587545
2159, 0.680932, 25583681, 1638115, 1835167, 2587545
2169, 0.683960, 27218968, 1649046, 822465, 2587545
2179, 0.687012, 27410216, 1653900, 829657, 2587545
2189, 0.690004, 30035892, 1662560, 819867, 2587545
2199, 0.693168, 24878930, 1667167, 821152, 2587545
2209, 0.696080, 30054255, 1672898, 3229386, 2587545
2219, 0.699196, 2883241172, 1685578, 1027234, 2587545
2229, 0.702240, 159453294, 1695934, 864641, 2587545
2239, 0.705264, 25620667, 1706210, 860748, 2587545
2249, 0.708296, 27260752, 1709120, 950160, 2587545
2259, 0.711424, 26498012, 1715347, 921859, 2587545
2269, 0.714476, 26380876, 1724916, 914672, 2587545
2279, 0.717504, 26251434, 1730306, 891473, 2587545
2289, 0.720556, 26181090, 1736042, 888324, 2587545
2299, 0.723576, 31036053, 1748691, 869683, 2587545
2309, 1.000000, 21722537, 2120768, 58, 2587545
2319, 1.000000, 21173713, 2115943, 58, 2587545
2329, 1.000000, 21148033, 2109940, 58, 2587545
2339, 1.000000, 21126973, 2112877, 58, 2587545
2349, 1.000000, 21102109, 2108893, 58, 2587545
2359, 1.000000, 21094848, 2108894, 58, 2587545
2369, 1.000000, 21081714, 2108220, 58, 2587545
2379, 1.000000, 21049793, 2101248, 58, 2587545
2389, 1.000000, 21029642, 2102249, 58, 2587545
2399, 1.000000, 21023302, 2099262, 58, 2587545
2409, 1.000000, 20995762, 2096696, 58, 2587545
2419, 1.000000, 20970915, 2094285, 58, 2587545
2429, 1.000000, 20940342, 2092403, 58, 2587545
2439, 1.000000, 20931288, 2089397, 58, 2587545
2449, 1.000000, 20909290, 2089819, 58, 2587545
2459, 1.000000, 20899314, 2088770, 58, 2587545
2469, 1.000000, 20883532, 2089801, 58, 2587545
2479, 1.000000, 20849689, 2083213, 58, 2587545
2489, 1.000000, 20837578, 2080720, 58, 2587545
2499, 1.000000, 20814971, 2076274, 58, 2587545
2509, 1.000000, 20802570, 2075836, 58, 2587545
2519, 1.000000, 20777127, 2074838, 58, 2587545
2529, 1.000000, 20758425, 2074815, 58, 2587545
2539, 1.000000, 20747434, 2073855, 58, 2587545
2549, 1.000000, 20726793, 2071106, 58, 2587545
2559, 1.000000, 20686178, 2063896, 58, 2587545
2569, 1.000000, 20659035, 2061297, 58, 2587545
2579, 1.000000, 20622576, 2058458, 58, 2587545
2589, 1.000000, 20599337, 2056823, 58, 2587545
2599, 1.000000, 20569214, 2053519, 58, 2587545
2609, 1.000000, 20545944, 2049422, 58, 2587545
2619, 1.000000, 20524973, 2049736, 58, 2587545
2629, 1.000000, 20520527, 2050958, 58, 2587545
2639, 1.000000, 20490539, 2048822, 58, 2587545
2649, 1.000000, 20472579, 2045962, 58, 2587545
2659, 1.000000, 20468700, 2044583, 58, 2587545
2669, 1.000000, 20445280, 2041319, 58, 2587545
2679, 1.000000, 20428393, 2038714, 58, 2587545
2689, 1.000000, 20418336, 2040480, 58, 2587545
2699, 1.000000, 20407178, 2040493, 58, 2587545
2709, 1.000000, 20388521, 2036113, 58, 2587545
2719, 1.000000, 20811021, 2108544, 58, 2587545
2729, 1.000000, 21086888, 2107632, 58, 2587545
2739, 1.000000, 21069836, 2103893, 58, 2587545
2749, 1.000000, 21060646, 2104857, 58, 2587545
2759, 1.000000, 21039680, 2101427, 58, 2587545
2769, 1.000000, 20985858, 2093772, 58, 2587545
2779, 1.000000, 20954532, 2095724, 58, 2587545
2789, 1.000000, 20941321, 2092894, 58, 2587545
2799, 1.000000, 20925175, 2088891, 58, 2587545
2809, 1.000000, 20907408, 2088367, 58, 2587545
2819, 1.000000, 20827188, 2035164, 58, 2587545
2829, 1.000000, 20311458, 2025538, 58, 2587545
2839, 1.000000, 20282309, 2026688, 58, 2587545
2849, 1.000000, 20269379, 2027491, 58, 2587545
2859, 1.000000, 20260674, 2025819, 58, 2587545
2869, 1.000000, 20241395, 2017148, 58, 2587545
2879, 1.000000, 20192306, 2017245, 58, 2587545
2889, 1.000000, 20182653, 2014518, 58, 2587545
2899, 1.000000, 20167985, 2016276, 58, 2587545
2909, 1.000000, 20157944, 2014077, 58, 2587545
