Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000000, 601443428, 11588648, 0, 0
19, 0.000000, 115837625, 11570888, 0, 0
29, 0.000000, 115722296, 11568604, 0, 0
39, 0.000000, 115719241, 11558694, 0, 0
49, 0.000000, 115603362, 11557830, 0, 0
59, 0.000000, 115539993, 11544676, 0, 0
69, 0.000000, 115446130, 11536750, 0, 0
79, 0.000000, 115425786, 11533240, 0, 0
89, 0.000000, 115308582, 11525420, 0, 0
99, 0.000000, 115262230, 11523949, 0, 0
109, 0.000000, 115287477, 11516538, 0, 0
119, 0.000000, 115157586, 11517919, 0, 0
129, 0.000000, 115113290, 11504310, 0, 0
139, 0.000000, 114995391, 11487906, 0, 0
149, 0.000000, 114864583, 11479360, 0, 0
159, 0.000000, 114793679, 11469619, 0, 0
169, 0.000000, 114693895, 11470022, 0, 0
179, 0.000000, 114589109, 11454254, 0, 0
189, 0.000000, 114620011, 11495027, 0, 0
199, 0.000000, 114929226, 11474322, 0, 0
209, 0.000000, 115634653, 11583602, 0, 0
219, 0.000000, 116044129, 11630925, 0, 0
229, 0.000000, 116259572, 11614833, 0, 0
239, 0.000000, 116949724, 11701525, 0, 0
249, 0.000000, 117288418, 11774930, 0, 0
259, 0.000000, 117995377, 11847455, 0, 0
269, 0.000000, 118659044, 11939116, 0, 0
279, 0.000000, 119301873, 11920191, 0, 0
289, 0.000000, 120086452, 11982834, 0, 0
299, 0.000000, 120694948, 11973081, 0, 0
309, 0.000000, 121145175, 12153412, 0, 0
319, 0.000000, 121758147, 12220318, 0, 0
329, 0.000000, 121911229, 12170084, 0, 0
339, 0.000000, 122836624, 12310035, 0, 0
349, 0.000000, 122816659, 12278852, 0, 0
359, 0.000000, 122526837, 12186043, 0, 0
369, 0.000000, 121708562, 12135909, 0, 0
379, 0.000000, 119713512, 11935221, 0, 0
389, 0.000000, 119716631, 11998316, 0, 0
399, 0.000000, 120368386, 12075548, 0, 0
409, 0.000000, 121067898, 12145201, 0, 0
419, 0.000000, 121387543, 12231691, 0, 0
429, 0.000000, 122285144, 12210234, 0, 0
439, 0.000000, 122877948, 12321903, 0, 0
449, 0.000000, 123090538, 12303323, 0, 0
459, 0.000000, 122471841, 12198594, 0, 0
469, 0.000000, 122537778, 12291361, 0, 0
479, 0.000000, 122828720, 12274518, 0, 0
489, 0.000000, 123577045, 12335333, 0, 0
499, 0.000000, 124216673, 12321275, 0, 0
509, 0.000000, 125115632, 12521769, 0, 0
519, 0.000000, 125870125, 12604869, 0, 0
529, 0.000000, 126723273, 12690420, 0, 0
539, 0.000000, 125829097, 12589840, 0, 0
549, 0.000000, 125514166, 12418238, 0, 0
559, 0.000000, 123556554, 12265246, 0, 0
569, 0.000000, 122851862, 12286402, 0, 0
579, 0.000000, 122577442, 12243418, 0, 0
589, 0.000000, 123373082, 12264580, 0, 0
599, 0.000000, 124079042, 12455737, 0, 0
609, 0.000000, 124258241, 12417786, 0, 0
619, 0.000000, 124600967, 12326278, 0, 0
629, 0.000000, 122652472, 12201455, 0, 0
639, 0.000000, 122696411, 12311459, 0, 0
649, 0.000000, 122251988, 12187733, 0, 0
659, 0.000000, 123419871, 12401087, 0, 0
669, 0.000000, 124482909, 12470190, 0, 0
679, 0.000000, 125306045, 12547347, 0, 0
689, 0.000000, 126149060, 12641015, 0, 0
699, 0.000000, 125955669, 12590331, 0, 0
709, 0.000000, 127213222, 12715557, 0, 0
719, 0.000000, 127154730, 12709941, 0, 0
729, 0.000000, 127039072, 12696785, 0, 0
739, 0.000000, 126932389, 12684368, 0, 0
749, 0.000000, 126854283, 12678925, 0, 0
759, 0.000000, 124952785, 12404154, 0, 0
769, 0.000000, 123949814, 12459998, 0, 0
779, 0.000000, 123874512, 12330774, 0, 0
789, 0.000000, 123249429, 12316874, 0, 0
799, 0.000000, 124199082, 12539240, 0, 0
809, 0.000000, 125040335, 12481507, 0, 0
819, 0.000000, 126123018, 12682461, 0, 0
829, 0.000000, 127235884, 12806460, 0, 0
839, 0.000000, 128689618, 12938363, 0, 0
849, 0.000000, 128991711, 12878208, 0, 0
859, 0.000000, 128766791, 12870428, 0, 0
869, 0.000000, 128666361, 12855793, 0, 0
879, 0.000000, 125926236, 12553539, 0, 0
889, 0.000000, 123757671, 12249665, 0, 0
899, 0.000000, 122238652, 12211405, 0, 0
909, 0.000000, 122062972, 12200405, 0, 0
919, 0.000000, 122974484, 12192317, 0, 0
929, 0.000000, 123771973, 12397979, 0, 0
939, 0.000000, 123617936, 12350783, 0, 0
949, 0.000000, 124907387, 12580589, 0, 0
959, 0.000000, 125889698, 12668979, 0, 0
969, 0.000000, 126703438, 12798629, 0, 0
979, 0.000000, 128572234, 12902196, 0, 0
989, 0.000000, 129420794, 12965575, 0, 0
999, 0.000000, 131147117, 13109208, 0, 0
1009, 0.000000, 130097579, 12944113, 0, 0
1019, 0.000000, 128660203, 12849992, 0, 0
1029, 0.000000, 128426409, 12830515, 0, 0
