Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000000, 181042734, 3244990, 0, 0
19, 0.000000, 32412111, 3160113, 0, 0
29, 0.000000, 29770724, 2962680, 0, 0
39, 0.000000, 29741749, 2974394, 0, 0
49, 0.000000, 29757148, 2972667, 0, 0
59, 0.000000, 29672931, 2969135, 0, 0
69, 0.000000, 29642145, 2971925, 0, 0
79, 0.000000, 28351206, 2703856, 0, 0
89, 0.000000, 27015335, 2692582, 0, 0
99, 0.000000, 27028024, 2697258, 0, 0
109, 0.000000, 27015037, 2691162, 0, 0
119, 0.000000, 26911272, 2685261, 0, 0
129, 0.000000, 26897466, 2682474, 0, 0
139, 0.000000, 26506221, 2564183, 0, 0
149, 0.000000, 25634369, 2563115, 0, 0
159, 0.000000, 25592575, 2553217, 0, 0
169, 0.000000, 25569479, 2544888, 0, 0
179, 0.000000, 25557189, 2551188, 0, 0
189, 0.000000, 25513584, 2548646, 0, 0
199, 0.000000, 25497787, 2539315, 0, 0
209, 0.000000, 25458904, 2542800, 0, 0
219, 0.000000, 25428276, 2538957, 0, 0
229, 0.000000, 25412776, 2538466, 0, 0
239, 0.000000, 25392482, 2537958, 0, 0
249, 0.000000, 25363302, 2531627, 0, 0
259, 0.000000, 25386822, 2533561, 0, 0
269, 0.000000, 25340494, 2530558, 0, 0
279, 0.000000, 25304657, 2525796, 0, 0
289, 0.000000, 25287528, 2525933, 0, 0
299, 0.000000, 25288987, 2532473, 0, 0
309, 0.000000, 25268094, 2518101, 0, 0
319, 0.000000, 25240338, 2519259, 0, 0
329, 0.000000, 25175555, 2511602, 0, 0
339, 0.000000, 25192899, 2525463, 0, 0
349, 0.000000, 25170946, 2517214, 0, 0
359, 0.000000, 25142905, 2511245, 0, 0
369, 0.000000, 25123326, 2509697, 0, 0
379, 0.000000, 25077526, 2509881, 0, 0
389, 0.000000, 25099007, 2504133, 0, 0
399, 0.000000, 25073776, 2505994, 0, 0
409, 0.000000, 25046177, 2501142, 0, 0
419, 0.000000, 25035039, 2502529, 0, 0
429, 0.000000, 25011161, 2491705, 0, 0
439, 0.000000, 24970106, 2489354, 0, 0
449, 0.000000, 24959442, 2495413, 0, 0
459, 0.000000, 24954801, 2498427, 0, 0
469, 0.000000, 24929757, 2494656, 0, 0
479, 0.000000, 25038928, 2499241, 0, 0
489, 0.000000, 25024855, 2505980, 0, 0
499, 0.000000, 24984526, 2497370, 0, 0
509, 0.000000, 24990358, 2487752, 0, 0
519, 0.000000, 24897573, 2490374, 0, 0
529, 0.000000, 25022656, 2513146, 0, 0
539, 0.000000, 25099498, 2502297, 0, 0
549, 0.000000, 25078143, 2507602, 0, 0
559, 0.000000, 25056780, 2498152, 0, 0
569, 0.000000, 25003983, 2494003, 0, 0
579, 0.000000, 24965756, 2494759, 0, 0
589, 0.000000, 24966085, 2509552, 0, 0
599, 0.000000, 25092750, 2504747, 0, 0
609, 0.000000, 25072510, 2508517, 0, 0
619, 0.000000, 25055271, 2505724, 0, 0
629, 0.000000, 25047034, 2503074, 0, 0
639, 0.000000, 25003851, 2496812, 0, 0
649, 0.000000, 24992415, 2495148, 0, 0
659, 0.000000, 24952288, 2491999, 0, 0
669, 0.000000, 24969493, 2510161, 0, 0
679, 0.000000, 25123312, 2509714, 0, 0
689, 0.000000, 25091211, 2511328, 0, 0
699, 0.000000, 25067794, 2501716, 0, 0
709, 0.000000, 25033369, 2500243, 0, 0
719, 0.000000, 24967002, 2495118, 0, 0
729, 0.000000, 24936270, 2493322, 0, 0
739, 0.000000, 25076432, 2507717, 0, 0
749, 0.000000, 25089162, 2505268, 0, 0
759, 0.000000, 25082096, 2502964, 0, 0
769, 0.000000, 25050003, 2507963, 0, 0
779, 0.000000, 24975860, 2489706, 0, 0
789, 0.000000, 24960532, 2517102, 0, 0
799, 0.000000, 25157778, 2506847, 0, 0
809, 0.000000, 25152668, 2512347, 0, 0
