Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000000, 450817538, 7974742, 0, 0
19, 0.000000, 81636540, 8303705, 0, 0
29, 0.000000, 85205289, 8685685, 0, 0
39, 0.000000, 87119571, 8695983, 0, 0
49, 0.000000, 86847358, 8686083, 0, 0
59, 0.000000, 87160973, 8753113, 0, 0
69, 0.000000, 87437701, 8784831, 0, 0
79, 0.000000, 87726425, 8750357, 0, 0
89, 0.000000, 87555739, 8848979, 0, 0
99, 0.000000, 88332654, 8820777, 0, 0
109, 0.000000, 88453029, 8904919, 0, 0
119, 0.000000, 88819454, 8927764, 0, 0
129, 0.000000, 89142019, 8912247, 0, 0
139, 0.000000, 89220465, 8973768, 0, 0
149, 0.000000, 89586954, 8933710, 0, 0
159, 0.000000, 89957866, 9041176, 0, 0
169, 0.000000, 90370399, 9022145, 0, 0
179, 0.000000, 90813500, 9092625, 0, 0
189, 0.000000, 90908809, 9154938, 0, 0
199, 0.000000, 91236155, 9067571, 0, 0
209, 0.000000, 92185160, 9225973, 0, 0
219, 0.000000, 92614615, 9306324, 0, 0
229, 0.000000, 93148641, 9337646, 0, 0
239, 0.000000, 93078188, 9326706, 0, 0
249, 0.000000, 94333610, 9432569, 0, 0
259, 0.000000, 94550752, 9466079, 0, 0
269, 0.000000, 94952349, 9544884, 0, 0
279, 0.000000, 95525158, 9601555, 0, 0
289, 0.000000, 96199071, 9666582, 0, 0
299, 0.000000, 96543830, 9774154, 0, 0
309, 0.000000, 97734248, 9818345, 0, 0
319, 0.000000, 97874729, 9727182, 0, 0
329, 0.000000, 97268909, 9714321, 0, 0
339, 0.000000, 97155123, 9708253, 0, 0
349, 0.000000, 97115647, 9714429, 0, 0
359, 0.000000, 97027647, 9709773, 0, 0
369, 0.000000, 96899505, 9688225, 0, 0
379, 0.000000, 96830056, 9686660, 0, 0
389, 0.000000, 96763790, 9688573, 0, 0
399, 0.000000, 96663433, 9667672, 0, 0
409, 0.000000, 96653453, 9662511, 0, 0
419, 0.000000, 96516761, 9651657, 0, 0
429, 0.000000, 96478247, 9652297, 0, 0
439, 0.000000, 96362274, 9628073, 0, 0
449, 0.000000, 96309302, 9633968, 0, 0
459, 0.000000, 96214840, 9607445, 0, 0
469, 0.000000, 96097273, 9605813, 0, 0
479, 0.000000, 96069540, 9603824, 0, 0
489, 0.000000, 95957060, 9599979, 0, 0
499, 0.000000, 95909162, 9585973, 0, 0
509, 0.000000, 95821770, 9578489, 0, 0
519, 0.000000, 95725170, 9569874, 0, 0
529, 0.000000, 95685120, 9568483, 0, 0
539, 0.000000, 95563298, 9553061, 0, 0
549, 0.000000, 95497953, 9557995, 0, 0
559, 0.000000, 95418526, 9531918, 0, 0
569, 0.000000, 95351467, 9533068, 0, 0
579, 0.000000, 95276013, 9513424, 0, 0
589, 0.000000, 95185342, 9512616, 0, 0
599, 0.000000, 95122240, 9512371, 0, 0
609, 0.000000, 95030587, 9510734, 0, 0
619, 0.000000, 94944369, 9498859, 0, 0
629, 0.000000, 94875141, 9498384, 0, 0
639, 0.000000, 94775650, 9475277, 0, 0
649, 0.000000, 94692184, 9465327, 0, 0
659, 0.000000, 94607302, 9467291, 0, 0
669, 0.000000, 94519001, 9453644, 0, 0
679, 0.000000, 94478273, 9435928, 0, 0
689, 0.000000, 94375892, 9442968, 0, 0
699, 0.000000, 94264420, 9421733, 0, 0
709, 0.000000, 94209124, 9438409, 0, 0
719, 0.000000, 94146869, 9420414, 0, 0
729, 0.000000, 94034518, 9408733, 0, 0
739, 0.000000, 93913943, 9393084, 0, 0
749, 0.000000, 93870052, 9384269, 0, 0
759, 0.000000, 93834638, 9385966, 0, 0
769, 0.000000, 93723528, 9363252, 0, 0
779, 0.000000, 93659121, 9359629, 0, 0
789, 0.000000, 93587234, 9355777, 0, 0
799, 0.000000, 93503116, 9339851, 0, 0
809, 0.000000, 93424814, 9342768, 0, 0
819, 0.000000, 93369153, 9341590, 0, 0
829, 0.000000, 93278687, 9319737, 0, 0
839, 0.000000, 93145553, 9308018, 0, 0
849, 0.000000, 93082176, 9320026, 0, 0
859, 0.000000, 92981128, 9297975, 0, 0
869, 0.000000, 92947077, 9290652, 0, 0
879, 0.000000, 92863285, 9289093, 0, 0
889, 0.000000, 92762218, 9264972, 0, 0
899, 0.000000, 92690131, 9265173, 0, 0
909, 0.000000, 92628193, 9255163, 0, 0
919, 0.000000, 92524853, 9249197, 0, 0
929, 0.000000, 92441548, 9245863, 0, 0
939, 0.000000, 92372130, 9228144, 0, 0
949, 0.000000, 92309729, 9222145, 0, 0
959, 0.000000, 92212400, 9222767, 0, 0
969, 0.000000, 92165708, 9220232, 0, 0
979, 0.000000, 92038017, 9209564, 0, 0
989, 0.000000, 91975455, 9196732, 0, 0
999, 0.000000, 91909349, 9192175, 0, 0
1009, 0.000000, 91816732, 9180206, 0, 0
1019, 0.000000, 91781433, 9170159, 0, 0
1029, 0.000000, 91707376, 9176944, 0, 0
1039, 0.000000, 91631021, 9159823, 0, 0
1049, 0.000000, 91543611, 9156001, 0, 0
1059, 0.000000, 91438358, 9144166, 0, 0
1069, 0.000000, 91341072, 9134676, 0, 0
1079, 0.000000, 91287780, 9124004, 0, 0
1089, 0.000000, 91187801, 9113911, 0, 0
1099, 0.000000, 91123887, 9109912, 0, 0
1109, 0.000000, 91046791, 9104259, 0, 0
1119, 0.000000, 90976595, 9094844, 0, 0
1129, 0.000000, 90887017, 9078195, 0, 0
1139, 0.000000, 90841393, 9077607, 0, 0
1149, 0.000000, 90767614, 9067304, 0, 0
1159, 0.000000, 90668407, 9062491, 0, 0
1169, 0.000000, 90577534, 9056682, 0, 0
1179, 0.000000, 90526274, 9045540, 0, 0
1189, 0.000000, 90461821, 9048348, 0, 0
1199, 0.000000, 90365529, 9039145, 0, 0
1209, 0.000000, 90254168, 9024454, 0, 0
1219, 0.000000, 90184455, 9012716, 0, 0
1229, 0.000000, 90080738, 9002930, 0, 0
1239, 0.000000, 90022863, 8998630, 0, 0
1249, 0.000000, 89944803, 8992646, 0, 0
1259, 0.000000, 89923618, 8988226, 0, 0
1269, 0.000000, 89809117, 8983979, 0, 0
1279, 0.000000, 89735249, 8969028, 0, 0
1289, 0.000000, 89653127, 8966870, 0, 0
1299, 0.000000, 89569119, 8952351, 0, 0
1309, 0.000000, 89494920, 8948792, 0, 0
1319, 0.000000, 89453949, 8942896, 0, 0
1329, 0.000000, 89369759, 8933179, 0, 0
1339, 0.000000, 89281592, 8933789, 0, 0
1349, 0.000000, 89170458, 8920337, 0, 0
1359, 0.000000, 89099896, 8908125, 0, 0
1369, 0.000000, 89011332, 8902016, 0, 0
1379, 0.000000, 88960996, 8894004, 0, 0
1389, 0.000000, 88891470, 8883321, 0, 0
1399, 0.000000, 88832977, 8877094, 0, 0
1409, 0.000000, 88727294, 8873044, 0, 0
1419, 0.000000, 88636509, 8861532, 0, 0
1429, 0.000000, 88569335, 8853631, 0, 0
1439, 0.000000, 88484174, 8846107, 0, 0
1449, 0.000000, 88430604, 8849558, 0, 0
1459, 0.000000, 88319823, 8826117, 0, 0
1469, 0.000000, 88287065, 8819047, 0, 0
1479, 0.000000, 88155354, 8811574, 0, 0
1489, 0.000000, 88122758, 8803710, 0, 0
1499, 0.000000, 88053480, 8801865, 0, 0
1509, 0.000000, 87969957, 8797061, 0, 0
1519, 0.000000, 87852826, 8786569, 0, 0
1529, 0.000000, 87778907, 8770326, 0, 0
1539, 0.000000, 87716427, 8763744, 0, 0
1549, 0.000000, 87619924, 8758071, 0, 0
1559, 0.000000, 87575573, 8753266, 0, 0
1569, 0.000000, 87484806, 8746276, 0, 0
1579, 0.000000, 87411766, 8740880, 0, 0
1589, 0.000000, 87341798, 8735515, 0, 0
1599, 0.000000, 87266305, 8721021, 0, 0
1609, 0.000000, 87199404, 8720132, 0, 0
1619, 0.000000, 87128167, 8710202, 0, 0
1629, 0.000000, 87038413, 8701980, 0, 0
1639, 0.000000, 86963748, 8696910, 0, 0
1649, 0.000000, 86876317, 8685961, 0, 0
1659, 0.000000, 86796973, 8677171, 0, 0
1669, 0.000000, 86737861, 8667664, 0, 0
1679, 0.000000, 86672259, 8667042, 0, 0
1689, 0.000000, 86568072, 8650851, 0, 0
1699, 0.000000, 86495346, 8649533, 0, 0
1709, 0.000000, 86423371, 8643571, 0, 0
1719, 0.000000, 86321183, 8628104, 0, 0
1729, 0.000000, 86236374, 8627895, 0, 0
1739, 0.000000, 86170301, 8611840, 0, 0
1749, 0.000000, 86082746, 8603899, 0, 0
1759, 0.000000, 86013284, 8603390, 0, 0
1769, 0.000000, 85954645, 8593337, 0, 0
1779, 0.000000, 85878217, 8583929, 0, 0
1789, 0.000000, 85814517, 8582026, 0, 0
1799, 0.000000, 85728236, 8570788, 0, 0
1809, 0.000000, 85642808, 8570226, 0, 0
1819, 0.000000, 85542630, 8557090, 0, 0
1829, 0.000000, 85469772, 8547040, 0, 0
1839, 0.000000, 85388879, 8546224, 0, 0
1849, 0.000000, 85336388, 8526557, 0, 0
1859, 0.000000, 85226428, 8521394, 0, 0
1869, 0.000000, 85158781, 8509400, 0, 0
1879, 0.000000, 85098871, 8504800, 0, 0
1889, 0.000000, 85028022, 8497810, 0, 0
1899, 0.000000, 84949553, 8491358, 0, 0
1909, 0.000000, 84927120, 8494245, 0, 0
1919, 0.000000, 84815054, 8477988, 0, 0
1929, 0.000000, 84706335, 8465190, 0, 0
1939, 0.000000, 84629678, 8464365, 0, 0
1949, 0.000000, 84543831, 8450979, 0, 0
1959, 0.000000, 84469078, 8440391, 0, 0
1969, 0.000000, 84439246, 8439887, 0, 0
1979, 0.000000, 84341839, 8431621, 0, 0
1989, 0.000000, 84297550, 8423872, 0, 0
1999, 0.000000, 84213343, 8417626, 0, 0
2009, 0.000000, 84098343, 8409879, 0, 0
2019, 0.000000, 84041810, 8412628, 0, 0
2029, 0.000000, 83956638, 8392216, 0, 0
2039, 0.000000, 83886536, 8389700, 0, 0
2049, 0.000000, 83825448, 8380938, 0, 0
2059, 0.000000, 83775064, 8375142, 0, 0
2069, 0.000000, 83672057, 8369868, 0, 0
2079, 0.000000, 83607942, 8362569, 0, 0
2089, 0.000000, 83543094, 8347389, 0, 0
2099, 0.000000, 83398624, 8336224, 0, 0
2109, 0.000000, 83330394, 8334048, 0, 0
2119, 0.000000, 83223926, 8322320, 0, 0
2129, 0.000000, 83165769, 8318790, 0, 0
2139, 0.000000, 83074458, 8308712, 0, 0
2149, 0.000000, 83024091, 8297089, 0, 0
2159, 0.000000, 82928557, 8283739, 0, 0
2169, 0.000000, 82860071, 8279132, 0, 0
2179, 0.000000, 82755642, 8267615, 0, 0
2189, 0.000000, 82692569, 8274292, 0, 0
2199, 0.000000, 82636159, 8264766, 0, 0
2209, 0.000000, 82557055, 8252446, 0, 0
