Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000000, 183415084, 3373628, 0, 0
19, 0.000000, 33734785, 3371092, 0, 0
29, 0.000000, 33720200, 3368347, 0, 0
39, 0.000000, 33688474, 3368050, 0, 0
49, 0.000000, 33147763, 3052477, 0, 0
59, 0.000000, 30548721, 3052178, 0, 0
69, 0.000000, 30524715, 3049786, 0, 0
79, 0.000000, 30501819, 3048874, 0, 0
89, 0.000000, 30472864, 3046156, 0, 0
99, 0.000000, 30439801, 3042791, 0, 0
109, 0.000000, 29877755, 2904269, 0, 0
119, 0.000000, 29024566, 2901684, 0, 0
129, 0.000000, 29012169, 2903496, 0, 0
139, 0.000000, 28983945, 2899528, 0, 0
149, 0.000000, 28960622, 2899480, 0, 0
159, 0.000000, 28941920, 2893125, 0, 0
169, 0.000000, 28922630, 2890214, 0, 0
179, 0.000000, 28904959, 2888804, 0, 0
189, 0.000000, 28884880, 2887468, 0, 0
199, 0.000000, 28848852, 2882352, 0, 0
209, 0.000000, 28842672, 2882057, 0, 0
219, 0.000000, 28818864, 2877760, 0, 0
229, 0.000000, 28794032, 2876801, 0, 0
239, 0.000000, 28777272, 2878776, 0, 0
249, 0.000000, 28758861, 2874367, 0, 0
259, 0.000000, 28733045, 2867462, 0, 0
269, 0.000000, 28724819, 2871994, 0, 0
279, 0.000000, 28710806, 2880352, 0, 0
289, 0.000000, 28707650, 2866783, 0, 0
299, 0.000000, 28665810, 2860990, 0, 0
309, 0.000000, 28647175, 2862462, 0, 0
319, 0.000000, 28622512, 2859175, 0, 0
329, 0.000000, 28594909, 2856941, 0, 0
339, 0.000000, 28572538, 2856908, 0, 0
349, 0.000000, 28561746, 2857900, 0, 0
359, 0.000000, 28538697, 2849871, 0, 0
369, 0.000000, 28509934, 2851498, 0, 0
379, 0.000000, 28498560, 2846906, 0, 0
389, 0.000000, 28474307, 2847393, 0, 0
399, 0.000000, 28460231, 2844758, 0, 0
409, 0.000000, 28429961, 2840673, 0, 0
419, 0.000000, 28407862, 2841728, 0, 0
429, 0.000000, 28412109, 2843113, 0, 0
439, 0.000000, 28381884, 2837414, 0, 0
449, 0.000000, 28348303, 2834756, 0, 0
459, 0.000000, 28330946, 2832044, 0, 0
469, 0.000000, 28301500, 2827694, 0, 0
479, 0.000000, 28278608, 2824986, 0, 0
489, 0.000000, 28260265, 2828393, 0, 0
499, 0.000000, 28249832, 2824341, 0, 0
509, 0.000000, 28227421, 2819307, 0, 0
519, 0.000000, 28191086, 2818669, 0, 0
529, 0.000000, 28171260, 2814248, 0, 0
539, 0.000000, 28164032, 2814860, 0, 0
549, 0.000000, 28141762, 2810493, 0, 0
559, 0.000000, 28113607, 2811773, 0, 0
569, 0.000000, 28085144, 2810006, 0, 0
579, 0.000000, 28060237, 2803875, 0, 0
589, 0.000000, 28048840, 2803235, 0, 0
599, 0.000000, 28033063, 2802374, 0, 0
609, 0.000000, 27999306, 2800534, 0, 0
619, 0.000000, 27972596, 2796258, 0, 0
629, 0.000000, 27965988, 2795698, 0, 0
639, 0.000000, 27943357, 2795567, 0, 0
649, 0.000000, 27910884, 2791374, 0, 0
659, 0.000000, 27888248, 2788526, 0, 0
669, 0.000000, 27859246, 2786322, 0, 0
679, 0.000000, 27840801, 2781517, 0, 0
689, 0.000000, 27817674, 2781193, 0, 0
699, 0.000000, 27799240, 2780044, 0, 0
709, 0.000000, 27764603, 2773433, 0, 0
719, 0.000000, 27759280, 2776080, 0, 0
729, 0.000000, 27718490, 2768685, 0, 0
739, 0.000000, 27701867, 2767553, 0, 0
749, 0.000000, 27677352, 2766373, 0, 0
759, 0.000000, 27663484, 2764893, 0, 0
769, 0.000000, 27639174, 2761799, 0, 0
779, 0.000000, 27631284, 2761084, 0, 0
789, 0.000000, 27600633, 2758772, 0, 0
799, 0.000000, 27569112, 2755220, 0, 0
809, 0.000000, 27562620, 2756228, 0, 0
819, 0.000000, 27538327, 2755461, 0, 0
829, 0.000000, 27514289, 2749542, 0, 0
839, 0.000000, 27489969, 2748173, 0, 0
849, 0.000000, 27455298, 2744428, 0, 0
859, 0.000000, 27444327, 2747993, 0, 0
869, 0.000000, 27411910, 2741783, 0, 0
879, 0.000000, 27393667, 2736582, 0, 0
889, 0.000000, 27377668, 2733861, 0, 0
899, 0.000000, 27346879, 2731476, 0, 0
909, 0.000000, 27323515, 2731758, 0, 0
919, 0.000000, 27309112, 2729030, 0, 0
929, 0.000000, 27282865, 2727092, 0, 0
939, 0.000000, 27270175, 2724755, 0, 0
949, 0.000000, 27248564, 2724427, 0, 0
959, 0.000000, 27219086, 2719104, 0, 0
969, 0.000000, 27203183, 2729981, 0, 0
979, 0.000000, 27314161, 2731421, 0, 0
989, 0.000000, 27285011, 2726892, 0, 0
999, 0.000000, 27271754, 2726043, 0, 0
1009, 0.000000, 27223312, 2718719, 0, 0
1019, 0.000000, 27183580, 2716421, 0, 0
1029, 0.000000, 27427186, 2745439, 0, 0
1039, 0.000000, 27402728, 2736465, 0, 0
1049, 0.000000, 27390661, 2738691, 0, 0
1059, 0.000000, 27344451, 2729969, 0, 0
1069, 0.000000, 27295065, 2726236, 0, 0
1079, 0.000000, 27277518, 2725999, 0, 0
1089, 0.000000, 27252198, 2722816, 0, 0
1099, 0.000000, 27341891, 2738474, 0, 0
1109, 0.000000, 27379134, 2740376, 0, 0
1119, 0.000000, 27370917, 2735602, 0, 0
1129, 0.000000, 27337228, 2733520, 0, 0
1139, 0.000000, 27319382, 2727421, 0, 0
1149, 0.000000, 27286814, 2728965, 0, 0
1159, 0.000000, 27274127, 2724925, 0, 0
1169, 0.000000, 27310586, 2749464, 0, 0
1179, 0.000000, 27425787, 2740507, 0, 0
1189, 0.000000, 27420008, 2741912, 0, 0
1199, 0.000000, 27398586, 2739231, 0, 0
1209, 0.000000, 27339475, 2731851, 0, 0
1219, 0.000000, 27331302, 2750977, 0, 0
1229, 0.000000, 27479804, 2744838, 0, 0
1239, 0.000000, 27464771, 2743995, 0, 0
1249, 0.000000, 27431824, 2742777, 0, 0
1259, 0.000000, 27376921, 2733314, 0, 0
1269, 0.000000, 27314222, 2730090, 0, 0
1279, 0.000000, 27293083, 2727874, 0, 0
1289, 0.000000, 27269189, 2723554, 0, 0
1299, 0.000000, 27267616, 2745233, 0, 0
1309, 0.000000, 27495417, 2750611, 0, 0
1319, 0.000000, 27483860, 2750729, 0, 0
1329, 0.000000, 27461745, 2744326, 0, 0
1339, 0.000000, 27419229, 2735460, 0, 0
1349, 0.000000, 27343763, 2736428, 0, 0
1359, 0.000000, 27331857, 2733329, 0, 0
1369, 0.000000, 27307498, 2730503, 0, 0
1379, 0.000000, 27288616, 2724426, 0, 0
1389, 0.000000, 27268845, 2725511, 0, 0
1399, 0.000000, 27237556, 2722005, 0, 0
1409, 0.000000, 27234702, 2734581, 0, 0
1419, 0.000000, 27456802, 2743425, 0, 0
1429, 0.000000, 27433098, 2743043, 0, 0
1439, 0.000000, 27410667, 2737869, 0, 0
1449, 0.000000, 27388890, 2734812, 0, 0
1459, 0.000000, 27495358, 2754784, 0, 0
1469, 0.000000, 27548706, 2752624, 0, 0
1479, 0.000000, 27520550, 2750774, 0, 0
1489, 0.000000, 27495268, 2748986, 0, 0
1499, 0.000000, 27415616, 2740711, 0, 0
1509, 0.000000, 27389526, 2735737, 0, 0
1519, 0.000000, 27558014, 2759699, 0, 0
1529, 0.000000, 27566775, 2754676, 0, 0
1539, 0.000000, 27542296, 2755045, 0, 0
1549, 0.000000, 27491450, 2727299, 0, 0
1559, 0.000000, 27268182, 2720659, 0, 0
1569, 0.000000, 27251828, 2723121, 0, 0
1579, 0.000000, 27221657, 2722589, 0, 0
1589, 0.000000, 27210301, 2717284, 0, 0
1599, 0.000000, 27182855, 2727592, 0, 0
1609, 0.000000, 27571397, 2757255, 0, 0
1619, 0.000000, 27547278, 2752148, 0, 0
1629, 0.000000, 27531928, 2751881, 0, 0
1639, 0.000000, 27490152, 2743942, 0, 0
1649, 0.000000, 27449180, 2741689, 0, 0
1659, 0.000000, 27412582, 2737671, 0, 0
1669, 0.000000, 27397628, 2736016, 0, 0
1679, 0.000000, 27369355, 2734648, 0, 0
1689, 0.000000, 27357184, 2732792, 0, 0
1699, 0.000000, 27333070, 2730488, 0, 0
1709, 0.000000, 27308558, 2736579, 0, 0
1719, 0.000000, 27471181, 2743674, 0, 0
1729, 0.000000, 27482819, 2775422, 0, 0
1739, 0.000000, 27524260, 2741558, 0, 0
1749, 0.000000, 27372471, 2729246, 0, 0
1759, 0.000000, 27293819, 2729169, 0, 0
1769, 0.000000, 27274670, 2726261, 0, 0
1779, 0.000000, 27248041, 2722397, 0, 0
1789, 0.000000, 27225306, 2722699, 0, 0
1799, 0.000000, 27513803, 2751469, 0, 0
1809, 0.000000, 27491844, 2749063, 0, 0
1819, 0.000000, 27462861, 2744471, 0, 0
1829, 0.000000, 27425490, 2737314, 0, 0
1839, 0.000000, 27378374, 2736106, 0, 0
1849, 0.000000, 27343687, 2729654, 0, 0
1859, 0.000000, 27235302, 2711121, 0, 0
1869, 0.000000, 27109077, 2707010, 0, 0
1879, 0.000000, 27090789, 2708430, 0, 0
1889, 0.000000, 27060996, 2708789, 0, 0
1899, 0.000000, 26977072, 2692544, 0, 0
1909, 0.000000, 26931703, 2691480, 0, 0
1919, 0.000000, 26907824, 2687535, 0, 0
1929, 0.000000, 26879065, 2685951, 0, 0
1939, 0.000000, 26857274, 2682130, 0, 0
1949, 0.000000, 26821686, 2682302, 0, 0
1959, 0.000000, 26799527, 2679353, 0, 0
