Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000000, 172415057, 2583940, 0, 0
19, 0.000000, 25882381, 2593806, 0, 0
29, 0.000000, 25893956, 2585125, 0, 0
39, 0.000000, 25844468, 2572508, 0, 0
49, 0.000000, 25824138, 2587836, 0, 0
59, 0.000000, 25801474, 2574801, 0, 0
69, 0.000000, 25774429, 2582928, 0, 0
79, 0.000000, 25767589, 2569997, 0, 0
89, 0.000000, 25719754, 2570043, 0, 0
99, 0.000000, 25707897, 2566028, 0, 0
109, 0.000000, 25664566, 2564226, 0, 0
119, 0.000000, 25656693, 2566307, 0, 0
129, 0.000000, 25587835, 2550503, 0, 0
139, 0.000000, 25607443, 2556653, 0, 0
149, 0.000000, 25557841, 2552836, 0, 0
159, 0.000000, 25531333, 2553368, 0, 0
169, 0.000000, 25525475, 2552332, 0, 0
179, 0.000000, 25478106, 2542904, 0, 0
189, 0.000000, 25471673, 2545745, 0, 0
199, 0.000000, 25465500, 2543881, 0, 0
209, 0.000000, 25453831, 2546595, 0, 0
219, 0.000000, 25387988, 2537098, 0, 0
229, 0.000000, 25400338, 2530651, 0, 0
239, 0.000000, 25385214, 2540826, 0, 0
249, 0.000000, 25348304, 2531353, 0, 0
259, 0.000000, 25317748, 2527720, 0, 0
269, 0.000000, 25308062, 2529609, 0, 0
279, 0.000000, 25287857, 2529977, 0, 0
289, 0.000000, 25274407, 2523804, 0, 0
299, 0.000000, 25266231, 2525689, 0, 0
309, 0.000000, 25208845, 2519978, 0, 0
319, 0.000000, 25197219, 2516901, 0, 0
329, 0.000000, 25183477, 2507317, 0, 0
339, 0.000000, 25140197, 2519041, 0, 0
349, 0.000000, 25121393, 2511473, 0, 0
359, 0.000000, 25110870, 2506018, 0, 0
369, 0.000000, 25089133, 2505768, 0, 0
379, 0.000000, 25070318, 2501419, 0, 0
389, 0.000000, 25050698, 2500119, 0, 0
399, 0.000000, 25008963, 2505616, 0, 0
409, 0.000000, 25035497, 2501333, 0, 0
419, 0.000000, 25006073, 2499820, 0, 0
429, 0.000000, 24967497, 2492558, 0, 0
439, 0.000000, 24943103, 2493857, 0, 0
449, 0.000000, 24917496, 2495792, 0, 0
459, 0.000000, 24919065, 2487462, 0, 0
469, 0.000000, 24901874, 2486584, 0, 0
479, 0.000000, 24842372, 2483227, 0, 0
489, 0.000000, 24840899, 2480763, 0, 0
499, 0.000000, 24812936, 2478680, 0, 0
509, 0.000000, 24784141, 2479604, 0, 0
519, 0.000000, 24761977, 2474237, 0, 0
529, 0.000000, 24762538, 2473231, 0, 0
539, 0.000000, 24733275, 2468692, 0, 0
549, 0.000000, 24711290, 2461485, 0, 0
559, 0.000000, 24694227, 2463528, 0, 0
