Step, Coverage [%], Step time [ns]
9, 0.000724, 2492
19, 0.003044, 30
29, 0.006820, 102
39, 0.011204, 19
49, 0.014928, 19
59, 0.018392, 21
69, 0.021964, 20
79, 0.025400, 20
89, 0.028816, 18
99, 0.032236, 17
109, 0.035596, 16
119, 0.039096, 16
129, 0.042416, 16
139, 0.045708, 17
149, 0.049152, 18
159, 0.052472, 18
169, 0.055812, 18
179, 0.059112, 17
189, 0.062464, 17
199, 0.065884, 18
209, 0.069216, 18
219, 0.072512, 18
229, 0.075772, 18
239, 0.079116, 18
249, 0.082440, 19
259, 0.085712, 19
269, 0.089048, 19
279, 0.092292, 20
289, 0.095540, 20
299, 0.098748, 21
309, 0.102024, 21
319, 0.105300, 20
329, 0.108528, 21
339, 0.111840, 21
349, 0.115084, 21
359, 0.118284, 21
369, 0.121544, 22
379, 0.124772, 22
389, 0.127996, 22
399, 0.131236, 22
409, 0.134500, 23
419, 0.137760, 22
429, 0.140924, 23
439, 0.144108, 23
449, 0.147288, 23
459, 0.150532, 22
469, 0.153776, 22
479, 0.156920, 22
489, 0.160052, 23
499, 0.163256, 23
509, 0.166496, 23
519, 0.169704, 23
529, 0.172920, 24
539, 0.176156, 24
549, 0.179464, 24
559, 0.182652, 24
569, 0.185960, 24
579, 0.189196, 25
589, 0.192320, 25
599, 0.195520, 25
609, 0.198684, 25
619, 0.201868, 25
629, 0.205056, 26
639, 0.208288, 26
649, 0.211424, 26
659, 0.214584, 26
669, 0.217752, 26
679, 0.220848, 27
689, 0.224108, 27
699, 0.227280, 27
709, 0.230368, 28
719, 0.233552, 28
729, 0.236680, 28
739, 0.239804, 29
749, 0.242948, 28
759, 0.246184, 28
769, 0.249296, 29
779, 0.252372, 29
789, 0.255620, 29
799, 0.258804, 29
809, 0.261992, 29
819, 0.265168, 30
829, 0.268368, 30
839, 0.271624, 31
849, 0.274752, 30
859, 0.277892, 2518
869, 0.281128, 121
879, 0.284236, 38
889, 0.287468, 36
899, 0.290640, 35
909, 0.293820, 34
919, 0.296956, 33
929, 0.300068, 34
939, 0.303204, 34
949, 0.306292, 34
959, 0.309472, 34
969, 0.312600, 35
979, 0.315732, 34
989, 0.318812, 35
999, 0.321860, 35
1009, 0.325008, 35
1019, 0.328200, 35
1029, 0.331296, 36
1039, 0.334400, 36
1049, 0.337612, 36
1059, 0.340776, 36
1069, 0.343940, 95
1079, 0.346996, 2860
1089, 0.350192, 75
1099, 0.353340, 59
1109, 0.356472, 54
1119, 0.359560, 44
1129, 0.362688, 43
1139, 0.365776, 43
1149, 0.368892, 54
1159, 0.371980, 42
1169, 0.375084, 44
1179, 0.378260, 41
1189, 0.381304, 44
1199, 0.384472, 39
1209, 0.387544, 39
1219, 0.390624, 39
1229, 0.393748, 39
1239, 0.396844, 40
1249, 0.399952, 42
1259, 0.403108, 44
1269, 0.406176, 44
1279, 0.409284, 40
1289, 0.412420, 40
1299, 0.415576, 46
1309, 0.418696, 44
1319, 0.421872, 40
1329, 0.425000, 43
1339, 0.428088, 46
1349, 0.431300, 44
1359, 0.434400, 44
1369, 0.437484, 47
1379, 0.440604, 45
1389, 0.443704, 42
1399, 0.446816, 49
1409, 0.449908, 48
1419, 0.452996, 47
1429, 0.456132, 48
1439, 0.459284, 45
1449, 0.462432, 50
1459, 0.465572, 53
1469, 0.468712, 46
1479, 0.471884, 49
1489, 0.474880, 51
1499, 0.478040, 2484
1509, 0.481124, 141
1519, 0.484248, 53
1529, 0.487336, 52
1539, 0.490420, 49
1549, 0.493476, 55
1559, 0.496524, 49
1569, 0.499644, 49
1579, 0.502692, 50
1589, 0.505736, 50
1599, 0.508816, 50
1609, 0.511932, 49
1619, 0.515020, 50
1629, 0.518104, 50
1639, 0.521244, 49
1649, 0.524284, 50
1659, 0.527404, 50
1669, 0.530444, 50
