Step, Coverage [%], Step time [ns]
9, 0.000724, 2164
19, 0.003044, 99
29, 0.006820, 19
39, 0.011204, 19
49, 0.014928, 18
59, 0.018392, 17
69, 0.021964, 16
79, 0.025400, 17
89, 0.028816, 17
99, 0.032236, 17
109, 0.035596, 17
119, 0.039096, 18
129, 0.042416, 18
139, 0.045708, 18
149, 0.049152, 18
159, 0.052472, 24
169, 0.055812, 19
179, 0.059112, 19
189, 0.062464, 19
199, 0.065884, 20
209, 0.069216, 20
219, 0.072512, 20
229, 0.075772, 21
239, 0.079116, 21
249, 0.082440, 21
259, 0.085712, 22
269, 0.089048, 22
279, 0.092292, 22
289, 0.095540, 23
299, 0.098748, 23
309, 0.102024, 23
319, 0.105300, 23
329, 0.108528, 24
339, 0.111840, 24
349, 0.115084, 24
359, 0.118284, 25
369, 0.121544, 25
379, 0.124772, 25
389, 0.127996, 26
399, 0.131236, 26
409, 0.134500, 26
419, 0.137760, 26
429, 0.140924, 27
439, 0.144108, 27
449, 0.147288, 27
459, 0.150532, 28
469, 0.153776, 28
479, 0.156920, 28
489, 0.160052, 28
499, 0.163256, 29
509, 0.166496, 29
519, 0.169704, 29
529, 0.172920, 30
539, 0.176156, 30
549, 0.179464, 30
559, 0.182652, 31
569, 0.185960, 31
579, 0.189196, 31
589, 0.192320, 31
599, 0.195520, 35
609, 0.198684, 37
619, 0.201868, 35
629, 0.205056, 33
639, 0.208288, 33
649, 0.211424, 33
659, 0.214584, 36
669, 0.217752, 40
679, 0.220848, 40
689, 0.224108, 35
699, 0.227280, 37
709, 0.230368, 40
719, 0.233552, 40
729, 0.236680, 37
739, 0.239804, 38
749, 0.242948, 2201
759, 0.246184, 115
769, 0.249296, 40
779, 0.252372, 38
789, 0.255620, 41
799, 0.258804, 40
809, 0.261992, 39
819, 0.265168, 42
829, 0.268368, 43
839, 0.271624, 41
849, 0.274752, 40
859, 0.277892, 44
869, 0.281128, 44
879, 0.284236, 43
889, 0.287468, 44
899, 0.290640, 43
909, 0.293820, 44
919, 0.296956, 47
929, 0.300068, 44
939, 0.303204, 48
949, 0.306292, 48
959, 0.309472, 48
969, 0.312600, 45
979, 0.315732, 44
989, 0.318812, 43
999, 0.321860, 44
1009, 0.325008, 44
1019, 0.328200, 44
1029, 0.331296, 44
1039, 0.334400, 48
1049, 0.337612, 51
1059, 0.340776, 45
1069, 0.343940, 46
1079, 0.346996, 52
1089, 0.350192, 48
1099, 0.353340, 47
1109, 0.356472, 49
1119, 0.359560, 50
1129, 0.362688, 50
1139, 0.365776, 56
1149, 0.368892, 55
1159, 0.371980, 58
1169, 0.375084, 52
1179, 0.378260, 2287
1189, 0.381304, 54
1199, 0.384472, 61
1209, 0.387544, 66
1219, 0.390624, 54
1229, 0.393748, 60
1239, 0.396844, 68
1249, 0.399952, 60
1259, 0.403108, 72
1269, 0.406176, 60
1279, 0.409284, 66
1289, 0.412420, 61
1299, 0.415576, 66
1309, 0.418696, 60
1319, 0.421872, 67
1329, 0.425000, 59
1339, 0.428088, 74
1349, 0.431300, 65
1359, 0.434400, 74
1369, 0.437484, 71
1379, 0.440604, 67
1389, 0.443704, 69
1399, 0.446816, 72
1409, 0.449908, 71
1419, 0.452996, 69
1429, 0.456132, 72
1439, 0.459284, 68
1449, 0.462432, 71
1459, 0.465572, 67
1469, 0.468712, 73
1479, 0.471884, 2377
1489, 0.474880, 75
1499, 0.478040, 79
1509, 0.481124, 75
1519, 0.484248, 79
1529, 0.487336, 70
1539, 0.490420, 75
1549, 0.493476, 77
1559, 0.496524, 76
1569, 0.499644, 80
1579, 0.502692, 73
1589, 0.505736, 80
1599, 0.508816, 83
1609, 0.511932, 85
1619, 0.515020, 74
1629, 0.518104, 68
1639, 0.521244, 77
1649, 0.524284, 69
1659, 0.527404, 66
1669, 0.530444, 80
1679, 0.533516, 79
1689, 0.536616, 68
1699, 0.539700, 77
1709, 0.542796, 80
1719, 0.545852, 80
1729, 0.549004, 2322
1739, 0.552092, 168
1749, 0.555164, 86
1759, 0.558312, 98
1769, 0.561348, 90
1779, 0.564336, 91
1789, 0.567452, 73
1799, 0.570540, 86
1809, 0.573640, 87
1819, 0.576724, 82
1829, 0.579840, 84
1839, 0.582908, 84
1849, 0.586016, 80
1859, 0.589068, 82
1869, 0.592140, 79
1879, 0.595280, 87
1889, 0.598312, 85
1899, 0.601348, 88
1909, 0.604404, 86
1919, 0.607484, 93
1929, 0.610508, 87
1939, 0.613612, 80
1949, 0.616612, 89
1959, 0.619720, 2238
1969, 0.622800, 168
1979, 0.625820, 85
1989, 0.628868, 85
1999, 0.631936, 87
2009, 0.634976, 82
2019, 0.637932, 80
2029, 0.641040, 85
2039, 0.644124, 97
2049, 0.647172, 98
2059, 0.650124, 92
2069, 0.653272, 112
2079, 0.656308, 93
2089, 0.659316, 84
2099, 0.662236, 90
2109, 0.665424, 98
2119, 0.668588, 87
2129, 0.671628, 92
2139, 0.674732, 94
2149, 0.677836, 92
2159, 0.680932, 95
2169, 0.683960, 92
2179, 0.687012, 2335
2189, 0.690004, 180
2199, 0.693168, 98
2209, 0.696080, 95
2219, 0.699196, 101
2229, 0.702240, 108
2239, 0.705264, 99
2249, 0.708296, 90
2259, 0.711424, 97
2269, 0.714476, 99
2279, 0.717504, 95
2289, 0.720556, 98
2299, 0.723576, 102
2309, 0.726552, 102
2319, 0.729640, 103
2329, 0.732712, 103
2339, 0.735812, 110
2349, 0.738804, 103
2359, 1.000000, 83
2369, 0.744908, 102
2379, 0.747908, 2397
2389, 0.750888, 98
2399, 0.754052, 100
2409, 0.757060, 101
2419, 0.760208, 100
2429, 0.763240, 100
2439, 0.766304, 99
2449, 0.769228, 100
2459, 0.772372, 100
2469, 0.775380, 101
2479, 0.778480, 108
2489, 0.781548, 104
2499, 0.784640, 97
2509, 0.787660, 130
2519, 0.790676, 104
2529, 0.793744, 98
2539, 0.796688, 100
2549, 0.799744, 110
2559, 0.802724, 130
2569, 0.805588, 2866
2579, 0.808256, 105
2589, 0.810892, 103
2599, 1.000000, 83
2609, 0.815528, 101
2619, 0.817672, 100
2629, 0.819850, 100
2639, 0.821978, 98
2649, 0.824043, 100
2659, 0.826026, 99
2669, 0.828011, 101
2679, 0.830027, 101
2689, 0.832051, 100
2699, 0.833917, 101
2709, 0.835928, 111
2719, 0.837887, 2023
2729, 1.000000, 84
2739, 0.841679, 145
2749, 0.843521, 102
2759, 0.845409, 100
2769, 0.847232, 100
2779, 0.849093, 100
2789, 0.850932, 102
2799, 1.000000, 76
2809, 0.854653, 103
2819, 0.856501, 99
2829, 0.858249, 103
2839, 0.859952, 98
2849, 0.861620, 100
2859, 0.863261, 99
2869, 0.864799, 101
2879, 0.866422, 97
2889, 0.868032, 101
2899, 0.869540, 100
2909, 0.871121, 110
2919, 0.872737, 113
2929, 0.874265, 2451
2939, 0.875901, 137
2949, 1.000000, 85
2959, 0.879157, 134
2969, 0.880915, 143
2979, 0.882581, 114
2989, 0.884131, 118
2999, 0.885737, 120
3009, 0.887247, 118
3019, 1.000000, 85
3029, 0.890103, 120
3039, 0.891441, 128
3049, 0.892881, 125
3059, 0.894240, 113
3069, 0.895562, 115
3079, 0.896913, 113
3089, 1.000000, 83
3099, 0.899557, 2414
3109, 0.900952, 112
3119, 0.902302, 103
3129, 0.903749, 118
3139, 0.905220, 101
3149, 0.906658, 100
3159, 1.000000, 74
3169, 0.909471, 105
3179, 0.910861, 100
3189, 0.912246, 116
3199, 0.913730, 104
3209, 0.915319, 109
3219, 0.916936, 101
3229, 1.000000, 74
3239, 0.920206, 101
3249, 0.921731, 118
3259, 0.923343, 101
3269, 0.925057, 100
3279, 0.926876, 118
3289, 0.928666, 2470
3299, 1.000000, 78
3309, 0.932133, 164
3319, 0.933814, 130
3329, 0.935571, 148
3339, 0.937373, 134
3349, 0.939213, 118
3359, 0.941030, 132
3369, 1.000000, 86
3379, 0.944594, 126
3389, 0.946491, 134
3399, 0.948288, 125
3409, 0.950116, 120
3419, 0.952100, 114
3429, 0.953933, 119
3439, 1.000000, 82
3449, 0.957552, 2376
3459, 0.959413, 127
3469, 0.961093, 118
3479, 0.962784, 110
3489, 0.964636, 107
3499, 0.966291, 109
3509, 1.000000, 73
3519, 0.969469, 113
3529, 0.971133, 108
3539, 0.972600, 102
3549, 0.974056, 110
3559, 0.975554, 107
3569, 0.976930, 106
3579, 1.000000, 73
3589, 0.979569, 126
3599, 0.980897, 119
3609, 0.982095, 130
3619, 0.983278, 103
3629, 0.984475, 2346
3639, 0.985583, 216
3649, 1.000000, 78
3659, 0.987653, 152
3669, 0.988766, 145
3679, 0.989714, 136
3689, 0.990671, 136
3699, 0.991540, 124
3709, 0.992393, 131
3719, 1.000000, 83
3729, 0.993908, 126
3739, 0.994660, 132
3749, 0.995355, 127
3759, 0.996038, 130
3769, 0.996650, 117
3779, 0.997231, 117
3789, 1.000000, 76
3799, 0.998223, 2399
3809, 0.998679, 126
3819, 0.999054, 107
3829, 0.999309, 125
3839, 0.999363, 110
3849, 0.999421, 109
3859, 1.000000, 72
3869, 0.999520, 121
3879, 0.999565, 115
3889, 0.999609, 112
3899, 0.999652, 129
3909, 0.999689, 115
3919, 0.999727, 110
3929, 1.000000, 72
3939, 0.999791, 116
3949, 0.999818, 138
3959, 0.999843, 111
3969, 0.999867, 2316
3979, 0.999887, 606
3989, 0.999906, 117
3999, 1.000000, 73
4009, 0.999938, 110
4019, 0.999950, 109
4029, 0.999961, 106
4039, 0.999971, 109
4049, 0.999980, 121
4059, 0.999987, 110
4069, 1.000000, 73
4079, 0.999995, 116
4089, 0.999996, 109
4099, 0.999998, 103
4109, 0.999998, 106
4119, 0.999998, 2216
4129, 0.999998, 115
4139, 1.000000, 81
4149, 0.999999, 160
4159, 0.999999, 129
4169, 0.999999, 156
4179, 1.000000, 131
4189, 1.000000, 127
4199, 1.000000, 121
4209, 1.000000, 83
4219, 1.000000, 129
4229, 1.000000, 106
4239, 1.000000, 82
4249, 1.000000, 81
4259, 1.000000, 82
4269, 1.000000, 82
4279, 1.000000, 83
4289, 1.000000, 83
4299, 1.000000, 83
4309, 1.000000, 83
4319, 1.000000, 84
4329, 1.000000, 84
4339, 1.000000, 84
4349, 1.000000, 83
4359, 1.000000, 83
4369, 1.000000, 82
4379, 1.000000, 82
4389, 1.000000, 82
4399, 1.000000, 82
4409, 1.000000, 82
4419, 1.000000, 82
4429, 1.000000, 82
4439, 1.000000, 82
4449, 1.000000, 82
4459, 1.000000, 82
4469, 1.000000, 82
4479, 1.000000, 82
4489, 1.000000, 82
4499, 1.000000, 82
