Step, Coverage [%], Step time [ns]
9, 0.000724, 58
19, 0.003044, 39
29, 0.006820, 2473
39, 0.011204, 122
49, 0.014928, 41
59, 0.018392, 33
69, 0.021964, 30
79, 0.025400, 33
89, 0.028816, 27
99, 0.032236, 26
109, 0.035596, 30
119, 0.039096, 23
129, 0.042416, 24
139, 0.045708, 24
149, 0.049152, 30
159, 0.052472, 25
169, 0.055812, 31
179, 0.059112, 25
189, 0.062464, 24
199, 0.065884, 25
209, 0.069216, 26
219, 0.072512, 26
229, 0.075772, 25
239, 0.079116, 26
249, 0.082440, 25
259, 0.085712, 25
269, 0.089048, 28
279, 0.092292, 25
289, 0.095540, 28
299, 0.098748, 27
309, 0.102024, 28
319, 0.105300, 26
329, 0.108528, 29
339, 0.111840, 27
349, 0.115084, 27
359, 0.118284, 28
369, 0.121544, 28
379, 0.124772, 27
389, 0.127996, 27
399, 0.131236, 28
409, 0.134500, 29
419, 0.137760, 27
429, 0.140924, 28
439, 0.144108, 28
449, 0.147288, 29
459, 0.150532, 29
469, 0.153776, 30
479, 0.156920, 29
489, 0.160052, 30
499, 0.163256, 30
509, 0.166496, 31
519, 0.169704, 30
529, 0.172920, 31
539, 0.176156, 32
549, 0.179464, 31
559, 0.182652, 32
569, 0.185960, 33
579, 0.189196, 32
589, 0.192320, 33
599, 0.195520, 33
609, 0.198684, 33
619, 0.201868, 34
629, 0.205056, 35
639, 0.208288, 36
649, 0.211424, 39
659, 0.214584, 40
669, 0.217752, 37
679, 0.220848, 34
689, 0.224108, 2510
699, 0.227280, 119
709, 0.230368, 43
719, 0.233552, 41
729, 0.236680, 38
739, 0.239804, 39
749, 0.242948, 39
759, 0.246184, 39
769, 0.249296, 40
779, 0.252372, 39
789, 0.255620, 39
799, 0.258804, 40
809, 0.261992, 40
819, 0.265168, 40
829, 0.268368, 41
839, 0.271624, 41
849, 0.274752, 46
859, 0.277892, 45
869, 0.281128, 45
879, 0.284236, 43
889, 0.287468, 43
899, 0.290640, 44
909, 0.293820, 49
919, 0.296956, 46
929, 0.300068, 44
939, 0.303204, 51
949, 0.306292, 45
959, 0.309472, 48
969, 0.312600, 51
979, 0.315732, 44
989, 0.318812, 45
999, 0.321860, 50
1009, 0.325008, 46
1019, 0.328200, 53
1029, 0.331296, 49
1039, 0.334400, 46
1049, 0.337612, 46
1059, 0.340776, 47
1069, 0.343940, 50
1079, 0.346996, 48
1089, 0.350192, 47
1099, 0.353340, 48
1109, 0.356472, 53
1119, 0.359560, 2499
1129, 0.362688, 135
1139, 0.365776, 55
1149, 0.368892, 52
1159, 0.371980, 50
1169, 0.375084, 53
1179, 0.378260, 52
1189, 0.381304, 54
1199, 0.384472, 54
1209, 0.387544, 52
1219, 0.390624, 53
1229, 0.393748, 55
