Step, Coverage [%], Step time [ns]
9, -0.000000, 145
19, -0.000000, 15
29, -0.000000, 13
39, -0.000000, 14
49, -0.000000, 13
59, -0.000000, 13
69, -0.000000, 13
79, -0.000000, 13
89, -0.000000, 14
99, -0.000000, 13
109, -0.000000, 14
119, -0.000000, 14
129, -0.000000, 13
139, -0.000000, 14
149, -0.000000, 14
159, -0.000000, 13
169, -0.000000, 14
179, -0.000000, 14
189, -0.000000, 14
199, -0.000000, 14
209, -0.000000, 14
219, -0.000000, 14
229, -0.000000, 14
239, -0.000000, 14
249, -0.000000, 14
259, -0.000000, 14
269, -0.000000, 15
279, -0.000000, 14
289, -0.000000, 14
299, -0.000000, 14
309, -0.000000, 14
319, -0.000000, 14
329, -0.000000, 14
339, -0.000000, 15
349, -0.000000, 14
359, -0.000000, 15
369, -0.000000, 15
379, -0.000000, 15
389, -0.000000, 15
399, -0.000000, 15
409, -0.000000, 15
419, -0.000000, 15
429, -0.000000, 15
439, -0.000000, 15
449, -0.000000, 15
459, -0.000000, 15
469, -0.000000, 15
479, -0.000000, 15
489, -0.000000, 15
499, -0.000000, 16
509, -0.000000, 15
519, -0.000000, 15
529, -0.000000, 16
539, -0.000000, 16
549, -0.000000, 15
559, -0.000000, 16
569, -0.000000, 16
579, -0.000000, 16
589, -0.000000, 16
599, -0.000000, 16
609, -0.000000, 16
619, -0.000000, 16
629, -0.000000, 16
639, -0.000000, 16
649, -0.000000, 16
659, -0.000000, 16
669, -0.000000, 16
679, -0.000000, 16
689, -0.000000, 16
699, -0.000000, 16
709, -0.000000, 16
719, -0.000000, 16
729, -0.000000, 16
739, -0.000000, 16
749, -0.000000, 16
759, -0.000000, 16
769, -0.000000, 16
779, -0.000000, 16
789, -0.000000, 16
799, -0.000000, 17
809, -0.000000, 17
819, -0.000000, 17
829, -0.000000, 17
839, -0.000000, 17
849, -0.000000, 17
859, -0.000000, 17
869, -0.000000, 17
879, -0.000000, 17
889, -0.000000, 17
899, -0.000000, 17
909, -0.000000, 17
919, -0.000000, 17
929, -0.000000, 17
939, -0.000000, 17
949, -0.000000, 17
959, -0.000000, 17
969, -0.000000, 17
979, -0.000000, 17
989, -0.000000, 17
999, -0.000000, 17
1009, -0.000000, 18
1019, -0.000000, 17
1029, -0.000000, 17
1039, -0.000000, 18
1049, -0.000000, 18
1059, -0.000000, 18
1069, -0.000000, 18
1079, -0.000000, 18
1089, -0.000000, 18
1099, -0.000000, 18
1109, -0.000000, 18
1119, -0.000000, 18
1129, -0.000000, 18
1139, -0.000000, 18
1149, -0.000000, 18
1159, -0.000000, 18
1169, -0.000000, 18
1179, -0.000000, 18
1189, -0.000000, 18
1199, -0.000000, 18
1209, -0.000000, 18
1219, -0.000000, 18
1229, -0.000000, 18
1239, -0.000000, 18
1249, -0.000000, 18
1259, -0.000000, 18
1269, -0.000000, 18
1279, -0.000000, 19
1289, -0.000000, 19
1299, -0.000000, 19
1309, -0.000000, 19
1319, -0.000000, 19
1329, -0.000000, 19
1339, -0.000000, 19
1349, -0.000000, 19
1359, -0.000000, 19
1369, -0.000000, 19
1379, -0.000000, 19
1389, -0.000000, 19
1399, -0.000000, 19
1409, -0.000000, 19
1419, -0.000000, 19
1429, -0.000000, 19
1439, -0.000000, 19
1449, -0.000000, 19
1459, -0.000000, 20
1469, -0.000000, 19
1479, -0.000000, 19
1489, -0.000000, 19
1499, -0.000000, 19
1509, -0.000000, 19
1519, -0.000000, 20
1529, -0.000000, 20
1539, -0.000000, 20
1549, -0.000000, 20
1559, -0.000000, 20
1569, -0.000000, 20
1579, -0.000000, 20
1589, -0.000000, 20
1599, -0.000000, 20
1609, -0.000000, 20
1619, -0.000000, 20
1629, -0.000000, 20
1639, -0.000000, 20
1649, -0.000000, 20
1659, -0.000000, 20
1669, -0.000000, 20
1679, -0.000000, 20
1689, -0.000000, 20
1699, -0.000000, 20
1709, -0.000000, 20
1719, -0.000000, 20
1729, -0.000000, 20
1739, -0.000000, 21
1749, -0.000000, 20
1759, -0.000000, 20
1769, -0.000000, 21
1779, -0.000000, 21
1789, -0.000000, 21
1799, -0.000000, 21
1809, -0.000000, 21
1819, -0.000000, 21
1829, -0.000000, 21
1839, -0.000000, 21
1849, -0.000000, 21
1859, -0.000000, 21
1869, -0.000000, 21
1879, -0.000000, 21
1889, -0.000000, 21
1899, -0.000000, 21
1909, -0.000000, 21
1919, -0.000000, 21
1929, -0.000000, 21
1939, -0.000000, 21
1949, -0.000000, 21
1959, -0.000000, 21
1969, -0.000000, 21
1979, -0.000000, 21
1989, -0.000000, 21
1999, -0.000000, 21
2009, -0.000000, 21
2019, -0.000000, 22
2029, -0.000000, 22
2039, -0.000000, 22
2049, -0.000000, 22
2059, -0.000000, 22
2069, -0.000000, 22
2079, -0.000000, 22
2089, -0.000000, 22
2099, -0.000000, 22
2109, -0.000000, 22
2119, -0.000000, 22
2129, -0.000000, 22
2139, -0.000000, 22
2149, -0.000000, 22
2159, -0.000000, 22
2169, -0.000000, 22
2179, -0.000000, 23
2189, -0.000000, 22
2199, -0.000000, 22
2209, -0.000000, 22
2219, -0.000000, 22
2229, -0.000000, 22
2239, -0.000000, 22
2249, -0.000000, 22
2259, -0.000000, 22
2269, -0.000000, 22
2279, -0.000000, 23
2289, -0.000000, 23
2299, -0.000000, 23
2309, -0.000000, 23
2319, -0.000000, 23
2329, -0.000000, 23
2339, -0.000000, 23
2349, -0.000000, 23
2359, -0.000000, 23
2369, -0.000000, 23
2379, -0.000000, 23
2389, -0.000000, 23
2399, -0.000000, 23
2409, -0.000000, 23
2419, -0.000000, 23
2429, -0.000000, 23
2439, -0.000000, 23
2449, -0.000000, 23
2459, -0.000000, 23
2469, -0.000000, 23
2479, -0.000000, 23
2489, -0.000000, 23
2499, -0.000000, 23
2509, -0.000000, 23
2519, -0.000000, 23
2529, -0.000000, 23
2539, -0.000000, 23
2549, -0.000000, 23
2559, -0.000000, 23
2569, -0.000000, 23
2579, -0.000000, 23
2589, -0.000000, 23
2599, -0.000000, 23
2609, -0.000000, 23
2619, -0.000000, 23
2629, -0.000000, 23
2639, -0.000000, 23
2649, -0.000000, 23
2659, -0.000000, 24
2669, -0.000000, 24
2679, -0.000000, 24
2689, -0.000000, 24
2699, -0.000000, 24
2709, -0.000000, 24
2719, -0.000000, 24
2729, -0.000000, 24
2739, -0.000000, 24
2749, -0.000000, 24
2759, -0.000000, 24
2769, -0.000000, 24
2779, -0.000000, 24
2789, -0.000000, 24
2799, -0.000000, 24
2809, -0.000000, 24
2819, -0.000000, 24
2829, -0.000000, 24
2839, -0.000000, 24
2849, -0.000000, 24
2859, -0.000000, 24
2869, -0.000000, 24
2879, -0.000000, 24
2889, -0.000000, 24
2899, -0.000000, 24
2909, -0.000000, 24
2919, -0.000000, 24
2929, -0.000000, 24
2939, -0.000000, 24
2949, -0.000000, 24
2959, -0.000000, 24
2969, -0.000000, 24
2979, -0.000000, 24
2989, -0.000000, 24
2999, -0.000000, 24
3009, -0.000000, 24
3019, -0.000000, 24
3029, -0.000000, 24
3039, -0.000000, 24
3049, -0.000000, 24
3059, -0.000000, 24
3069, -0.000000, 24
3079, -0.000000, 24
3089, -0.000000, 24
3099, -0.000000, 24
3109, -0.000000, 24
3119, -0.000000, 24
3129, -0.000000, 24
3139, -0.000000, 24
3149, -0.000000, 24
3159, -0.000000, 24
3169, -0.000000, 24
3179, -0.000000, 24
3189, -0.000000, 24
3199, -0.000000, 24
3209, -0.000000, 24
3219, -0.000000, 24
3229, -0.000000, 24
3239, -0.000000, 24
3249, -0.000000, 24
3259, -0.000000, 24
3269, -0.000000, 24
3279, -0.000000, 24
3289, -0.000000, 24
3299, -0.000000, 24
3309, -0.000000, 24
3319, -0.000000, 24
3329, -0.000000, 24
3339, -0.000000, 24
3349, -0.000000, 24
3359, -0.000000, 24
3369, -0.000000, 24
3379, -0.000000, 24
3389, -0.000000, 24
3399, -0.000000, 25
3409, -0.000000, 25
3419, -0.000000, 25
3429, -0.000000, 25
3439, -0.000000, 25
3449, -0.000000, 25
3459, -0.000000, 25
3469, -0.000000, 25
3479, -0.000000, 25
3489, -0.000000, 25
3499, -0.000000, 25
3509, -0.000000, 25
3519, -0.000000, 25
3529, -0.000000, 25
3539, -0.000000, 25
3549, -0.000000, 25
3559, -0.000000, 25
3569, -0.000000, 25
3579, -0.000000, 25
3589, -0.000000, 25
3599, -0.000000, 25
3609, -0.000000, 25
3619, -0.000000, 25
3629, -0.000000, 25
3639, -0.000000, 25
