Step, Coverage [%], Step time [ns]
9, 0.000724, 68
19, 0.003044, 43
29, 0.006820, 42
39, 0.011204, 27
49, 0.014928, 31
59, 0.018392, 26
69, 0.021964, 28
79, 0.025400, 25
89, 0.028816, 30
99, 0.032236, 28
109, 0.035596, 23
119, 0.039096, 25
129, 0.042416, 27
139, 0.045708, 25
149, 0.049152, 41
159, 0.052472, 27
169, 0.055812, 28
179, 0.059112, 25
189, 0.062464, 25
199, 0.065884, 27
209, 0.069216, 30
219, 0.072512, 28
229, 0.075772, 27
239, 0.079116, 28
249, 0.082440, 29
259, 0.085712, 30
269, 0.089048, 31
279, 0.092292, 28
289, 0.095540, 29
299, 0.098748, 29
309, 0.102024, 33
319, 0.105300, 31
329, 0.108528, 31
339, 0.111840, 31
349, 0.115084, 30
359, 0.118284, 32
369, 0.121544, 35
379, 0.124772, 33
389, 0.127996, 33
399, 0.131236, 33
409, 0.134500, 33
419, 0.137760, 33
429, 0.140924, 34
439, 0.144108, 36
449, 0.147288, 37
459, 0.150532, 35
469, 0.153776, 35
479, 0.156920, 35
489, 0.160052, 38
499, 0.163256, 41
509, 0.166496, 43
519, 0.169704, 38
529, 0.172920, 38
539, 0.176156, 46
549, 0.179464, 43
559, 0.182652, 2489
569, 0.185960, 223
579, 0.189196, 45
589, 0.192320, 44
599, 0.195520, 42
609, 0.198684, 42
619, 0.201868, 42
629, 0.205056, 42
639, 0.208288, 51
649, 0.211424, 48
659, 0.214584, 45
669, 0.217752, 48
679, 0.220848, 50
689, 0.224108, 50
699, 0.227280, 46
709, 0.230368, 50
719, 0.233552, 47
729, 0.236680, 53
739, 0.239804, 49
749, 0.242948, 50
759, 0.246184, 50
769, 0.249296, 50
779, 0.252372, 47
789, 0.255620, 47
799, 0.258804, 55
809, 0.261992, 56
819, 0.265168, 54
829, 0.268368, 51
839, 0.271624, 58
849, 0.274752, 57
859, 0.277892, 59
869, 0.281128, 58
879, 0.284236, 56
889, 0.287468, 60
899, 0.290640, 55
909, 0.293820, 63
919, 0.296956, 62
929, 0.300068, 72
939, 0.303204, 2695
949, 0.306292, 59
959, 0.309472, 58
969, 0.312600, 64
979, 0.315732, 56
989, 0.318812, 64
999, 0.321860, 65
1009, 0.325008, 61
1019, 0.328200, 68
1029, 0.331296, 60
1039, 0.334400, 67
1049, 0.337612, 65
1059, 0.340776, 68
1069, 0.343940, 66
1079, 0.346996, 73
1089, 0.350192, 67
1099, 0.353340, 65
1109, 0.356472, 68
1119, 0.359560, 64
1129, 0.362688, 62
1139, 0.365776, 75
1149, 0.368892, 65
1159, 0.371980, 67
1169, 0.375084, 67
1179, 0.378260, 72
1189, 0.381304, 82
1199, 0.384472, 68
1209, 0.387544, 72
1219, 0.390624, 71
1229, 0.393748, 2718
1239, 0.396844, 73
1249, 0.399952, 67
1259, 0.403108, 79
1269, 0.406176, 76
1279, 0.409284, 77
1289, 0.412420, 79
1299, 0.415576, 73
1309, 0.418696, 74
1319, 0.421872, 76
