Step, Coverage [%], Step time [ns]
9, 0.000724, 11
19, 0.003044, 2681
29, 0.006820, 23
39, 0.011204, 169
49, 0.014928, 16
59, 0.018392, 16
69, 0.021964, 15
79, 0.025400, 14
89, 0.028816, 14
99, 0.032236, 14
109, 0.035596, 14
119, 0.039096, 14
129, 0.042416, 14
139, 0.045708, 15
149, 0.049152, 15
159, 0.052472, 15
169, 0.055812, 15
179, 0.059112, 15
189, 0.062464, 16
199, 0.065884, 16
209, 0.069216, 16
219, 0.072512, 16
229, 0.075772, 17
239, 0.079116, 17
249, 0.082440, 17
259, 0.085712, 17
269, 0.089048, 17
279, 0.092292, 18
289, 0.095540, 18
299, 0.098748, 18
309, 0.102024, 18
319, 0.105300, 19
329, 0.108528, 19
339, 0.111840, 19
349, 0.115084, 19
359, 0.118284, 19
369, 0.121544, 20
379, 0.124772, 20
389, 0.127996, 20
399, 0.131236, 20
409, 0.134500, 20
419, 0.137760, 20
429, 0.140924, 20
439, 0.144108, 20
449, 0.147288, 21
459, 0.150532, 21
469, 0.153776, 21
479, 0.156920, 21
489, 0.160052, 22
499, 0.163256, 22
509, 0.166496, 22
519, 0.169704, 22
529, 0.172920, 22
539, 0.176156, 23
549, 0.179464, 23
559, 0.182652, 23
569, 0.185960, 23
579, 0.189196, 23
589, 0.192320, 24
599, 0.195520, 24
609, 0.198684, 24
619, 0.201868, 24
629, 0.205056, 25
639, 0.208288, 25
649, 0.211424, 25
659, 0.214584, 25
669, 0.217752, 25
679, 0.220848, 26
689, 0.224108, 26
699, 0.227280, 26
709, 0.230368, 26
719, 0.233552, 26
729, 0.236680, 27
739, 0.239804, 27
749, 0.242948, 27
759, 0.246184, 27
769, 0.249296, 28
779, 0.252372, 28
789, 0.255620, 28
799, 0.258804, 28
809, 0.261992, 28
819, 0.265168, 34
829, 0.268368, 31
839, 0.271624, 34
849, 0.274752, 29
859, 0.277892, 30
869, 0.281128, 30
879, 0.284236, 33
889, 0.287468, 33
899, 0.290640, 2532
909, 0.293820, 222
919, 0.296956, 42
929, 0.300068, 41
939, 0.303204, 56
949, 0.306292, 40
959, 0.309472, 35
969, 0.312600, 40
979, 0.315732, 44
989, 0.318812, 40
999, 0.321860, 34
1009, 0.325008, 35
1019, 0.328200, 46
1029, 0.331296, 37
1039, 0.334400, 34
1049, 0.337612, 35
