Step, Coverage [%], Step time [ns]
9, -0.000000, 455
19, -0.000000, 92
29, -0.000000, 92
39, -0.000000, 92
49, -0.000000, 92
59, -0.000000, 92
69, -0.000000, 92
79, -0.000000, 92
89, -0.000000, 92
99, -0.000000, 92
109, -0.000000, 92
119, -0.000000, 92
129, -0.000000, 92
139, -0.000000, 92
149, -0.000000, 92
159, -0.000000, 91
169, -0.000000, 91
179, -0.000000, 91
189, -0.000000, 91
199, -0.000000, 91
209, -0.000000, 91
219, -0.000000, 91
229, -0.000000, 91
239, -0.000000, 91
249, -0.000000, 91
259, -0.000000, 91
269, -0.000000, 91
279, -0.000000, 91
289, -0.000000, 91
299, -0.000000, 91
309, -0.000000, 91
319, -0.000000, 91
329, -0.000000, 90
339, -0.000000, 90
349, -0.000000, 90
359, -0.000000, 90
369, -0.000000, 90
379, -0.000000, 90
389, -0.000000, 90
399, -0.000000, 90
409, -0.000000, 90
419, -0.000000, 90
429, -0.000000, 90
439, -0.000000, 90
449, -0.000000, 90
459, -0.000000, 90
469, -0.000000, 90
479, -0.000000, 90
489, -0.000000, 90
499, -0.000000, 90
509, -0.000000, 90
519, -0.000000, 90
529, -0.000000, 90
539, -0.000000, 90
549, -0.000000, 90
559, -0.000000, 90
569, -0.000000, 90
579, -0.000000, 89
589, -0.000000, 89
599, -0.000000, 89
609, -0.000000, 89
619, -0.000000, 89
629, -0.000000, 89
639, -0.000000, 89
649, -0.000000, 89
659, -0.000000, 89
669, -0.000000, 89
679, -0.000000, 89
689, -0.000000, 89
699, -0.000000, 89
709, -0.000000, 89
719, -0.000000, 89
729, -0.000000, 89
739, -0.000000, 88
749, -0.000000, 88
759, -0.000000, 88
769, -0.000000, 88
779, -0.000000, 88
789, -0.000000, 88
799, -0.000000, 88
809, -0.000000, 88
819, -0.000000, 88
829, -0.000000, 88
839, -0.000000, 88
849, -0.000000, 88
859, -0.000000, 88
869, -0.000000, 88
879, -0.000000, 88
889, -0.000000, 88
899, -0.000000, 88
909, -0.000000, 87
919, -0.000000, 87
929, -0.000000, 87
939, -0.000000, 87
949, -0.000000, 87
959, -0.000000, 87
969, -0.000000, 87
979, -0.000000, 87
989, -0.000000, 87
999, -0.000000, 87
1009, -0.000000, 87
1019, -0.000000, 87
1029, -0.000000, 87
1039, -0.000000, 87
1049, -0.000000, 87
1059, -0.000000, 87
1069, -0.000000, 86
1079, -0.000000, 86
1089, -0.000000, 86
1099, -0.000000, 86
1109, -0.000000, 86
1119, -0.000000, 86
1129, -0.000000, 86
1139, -0.000000, 86
1149, -0.000000, 86
1159, -0.000000, 86
1169, -0.000000, 86
1179, -0.000000, 86
1189, -0.000000, 86
1199, -0.000000, 86
1209, -0.000000, 86
1219, -0.000000, 86
1229, -0.000000, 85
1239, -0.000000, 85
1249, -0.000000, 85
1259, -0.000000, 85
1269, -0.000000, 85
1279, -0.000000, 85
1289, -0.000000, 85
1299, -0.000000, 85
1309, -0.000000, 85
1319, -0.000000, 85
1329, -0.000000, 85
1339, -0.000000, 85
1349, -0.000000, 85
1359, -0.000000, 85
1369, -0.000000, 85
1379, -0.000000, 85
1389, -0.000000, 85
1399, -0.000000, 85
1409, -0.000000, 85
1419, -0.000000, 84
1429, -0.000000, 84
1439, -0.000000, 84
1449, -0.000000, 84
1459, -0.000000, 84
1469, -0.000000, 84
1479, -0.000000, 84
1489, -0.000000, 84
1499, -0.000000, 84
1509, -0.000000, 84
1519, -0.000000, 84
1529, -0.000000, 84
1539, -0.000000, 84
1549, -0.000000, 84
1559, -0.000000, 84
1569, -0.000000, 84
1579, -0.000000, 83
1589, -0.000000, 83
1599, -0.000000, 83
1609, -0.000000, 83
1619, -0.000000, 83
1629, -0.000000, 83
1639, -0.000000, 83
1649, -0.000000, 83
1659, -0.000000, 83
1669, -0.000000, 83
1679, -0.000000, 83
1689, -0.000000, 83
1699, -0.000000, 83
1709, -0.000000, 83
1719, -0.000000, 83
1729, -0.000000, 83
1739, -0.000000, 82
1749, -0.000000, 82
1759, -0.000000, 82
1769, -0.000000, 82
1779, -0.000000, 82
1789, -0.000000, 82
1799, -0.000000, 82
1809, -0.000000, 82
1819, -0.000000, 82
1829, -0.000000, 82
1839, -0.000000, 82
1849, -0.000000, 82
1859, -0.000000, 82
1869, -0.000000, 82
1879, -0.000000, 82
1889, -0.000000, 82
1899, -0.000000, 81
1909, -0.000000, 81
1919, -0.000000, 81
1929, -0.000000, 81
1939, -0.000000, 81
1949, -0.000000, 81
1959, -0.000000, 81
1969, -0.000000, 81
1979, -0.000000, 81
1989, -0.000000, 81
1999, -0.000000, 81
2009, -0.000000, 81
2019, -0.000000, 81
2029, -0.000000, 81
2039, -0.000000, 81
2049, -0.000000, 81
2059, -0.000000, 80
2069, -0.000000, 80
2079, -0.000000, 80
2089, -0.000000, 80
2099, -0.000000, 80
2109, -0.000000, 80
2119, -0.000000, 80
2129, -0.000000, 80
2139, -0.000000, 80
2149, -0.000000, 80
2159, -0.000000, 80
2169, -0.000000, 80
2179, -0.000000, 80
2189, -0.000000, 80
2199, -0.000000, 80
2209, -0.000000, 80
2219, -0.000000, 79
2229, -0.000000, 79
2239, -0.000000, 79
2249, -0.000000, 79
2259, -0.000000, 79
2269, -0.000000, 79
2279, -0.000000, 79
2289, -0.000000, 79
