Step, Coverage [%], Step time [ns]
9, 0.000724, 25
19, 0.003044, 20
29, 0.006820, 13
39, 0.011204, 13
49, 0.014928, 11
59, 0.018392, 12
69, 0.021964, 9
79, 0.025400, 11
89, 0.028816, 11
99, 0.032236, 10
109, 0.035596, 11
119, 0.039096, 18
129, 0.042416, 9
139, 0.045708, 11
149, 0.049152, 11
159, 0.052472, 9
169, 0.055812, 10
179, 0.059112, 11
189, 0.062464, 10
199, 0.065884, 11
209, 0.069216, 9
219, 0.072512, 11
229, 0.075772, 10
239, 0.079116, 11
249, 0.082440, 10
259, 0.085712, 10
269, 0.089048, 12
279, 0.092292, 10
289, 0.095540, 12
299, 0.098748, 10
309, 0.102024, 11
319, 0.105300, 10
329, 0.108528, 11
339, 0.111840, 12
349, 0.115084, 11
359, 0.118284, 12
369, 0.121544, 11
379, 0.124772, 11
389, 0.127996, 12
399, 0.131236, 11
409, 0.134500, 12
419, 0.137760, 12
429, 0.140924, 11
439, 0.144108, 11
449, 0.147288, 13
459, 0.150532, 20
469, 0.153776, 13
479, 0.156920, 19
489, 0.160052, 15
499, 0.163256, 13
509, 0.166496, 12
519, 0.169704, 15
529, 0.172920, 13
539, 0.176156, 16
549, 0.179464, 15
559, 0.182652, 16
569, 0.185960, 16
579, 0.189196, 12
589, 0.192320, 16
599, 0.195520, 16
609, 0.198684, 16
619, 0.201868, 13
629, 0.205056, 15
639, 0.208288, 16
649, 0.211424, 16
659, 0.214584, 13
669, 0.217752, 16
679, 0.220848, 16
689, 0.224108, 16
699, 0.227280, 20
709, 0.230368, 17
719, 0.233552, 14
729, 0.236680, 16
739, 0.239804, 17
749, 0.242948, 20
759, 0.246184, 17
769, 0.249296, 16
779, 0.252372, 16
789, 0.255620, 17
799, 0.258804, 15
809, 0.261992, 20
819, 0.265168, 18
829, 0.268368, 17
839, 0.271624, 17
849, 0.274752, 17
859, 0.277892, 20
869, 0.281128, 19
879, 0.284236, 18
889, 0.287468, 18
899, 0.290640, 17
909, 0.293820, 15
919, 0.296956, 24
929, 0.300068, 16
939, 0.303204, 17
949, 0.306292, 18
959, 0.309472, 18
969, 0.312600, 18
979, 0.315732, 18
989, 0.318812, 21
999, 0.321860, 19
1009, 0.325008, 19
1019, 0.328200, 18
1029, 0.331296, 22
1039, 0.334400, 21
1049, 0.337612, 19
1059, 0.340776, 19
1069, 0.343940, 21
1079, 0.346996, 20
1089, 0.350192, 19
1099, 0.353340, 24
1109, 0.356472, 20
1119, 0.359560, 20
1129, 0.362688, 19
1139, 0.365776, 20
1149, 0.368892, 26
1159, 0.371980, 19
1169, 0.375084, 20
1179, 0.378260, 19
1189, 0.381304, 23
1199, 0.384472, 20
1209, 0.387544, 35
1219, 0.390624, 20
1229, 0.393748, 21
1239, 0.396844, 26
1249, 0.399952, 21
1259, 0.403108, 20
1269, 0.406176, 20
1279, 0.409284, 22
1289, 0.412420, 21
1299, 0.415576, 23
1309, 0.418696, 26
1319, 0.421872, 22
1329, 0.425000, 22
1339, 0.428088, 21
1349, 0.431300, 25
1359, 0.434400, 24
1369, 0.437484, 21
1379, 0.440604, 22
1389, 0.443704, 25
1399, 0.446816, 22
1409, 0.449908, 22
1419, 0.452996, 24
1429, 0.456132, 25
1439, 0.459284, 24
1449, 0.462432, 22
1459, 0.465572, 22
1469, 0.468712, 22
1479, 0.471884, 23
1489, 0.474880, 22
1499, 0.478040, 31
1509, 0.481124, 30
1519, 0.484248, 23
1529, 0.487336, 34
1539, 0.490420, 23
1549, 0.493476, 23
1559, 0.496524, 25
1569, 0.499644, 24
1579, 0.502692, 24
1589, 0.505736, 24
1599, 0.508816, 27
1609, 0.511932, 23
1619, 0.515020, 26
1629, 0.518104, 24
1639, 0.521244, 24
1649, 0.524284, 24
1659, 0.527404, 29
1669, 0.530444, 24
1679, 0.533516, 24
1689, 0.536616, 27
1699, 0.539700, 24
1709, 0.542796, 24
1719, 0.545852, 36
1729, 0.549004, 25
1739, 0.552092, 25
1749, 0.555164, 26
1759, 0.558312, 24
1769, 0.561348, 24
1779, 0.564336, 24
1789, 0.567452, 32
1799, 0.570540, 25
1809, 0.573640, 24
1819, 0.576724, 28
1829, 0.579840, 25
1839, 0.582908, 25
1849, 0.586016, 32
1859, 0.589068, 26
1869, 0.592140, 28
1879, 0.595280, 29
1889, 0.598312, 29
1899, 0.601348, 28
1909, 0.604404, 27
1919, 0.607484, 29
1929, 0.610508, 28
1939, 0.613612, 29
1949, 0.616612, 27
1959, 0.619720, 26
1969, 0.622800, 29
1979, 0.625820, 25
1989, 0.628868, 32
1999, 0.631936, 27
2009, 0.634976, 29
2019, 0.637932, 27
2029, 0.641040, 27
2039, 0.644124, 30
2049, 0.647172, 27
2059, 0.650124, 32
2069, 0.653272, 27
2079, 0.656308, 37
2089, 0.659316, 28
2099, 0.662236, 28
2109, 0.665424, 27
2119, 0.668588, 29
2129, 0.671628, 27
2139, 0.674732, 34
2149, 0.677836, 28
2159, 0.680932, 30
2169, 0.683960, 27
2179, 0.687012, 31
2189, 0.690004, 28
2199, 0.693168, 32
2209, 0.696080, 29
2219, 0.699196, 29
2229, 0.702240, 39
2239, 0.705264, 48
2249, 0.708296, 31
2259, 0.711424, 29
2269, 0.714476, 28
2279, 0.717504, 29
2289, 0.720556, 28
2299, 0.723576, 35
2309, 0.726552, 30
2319, 0.729640, 31
2329, 0.732712, 31
2339, 0.735812, 28
2349, 0.738804, 35
2359, 0.741884, 33
2369, 0.744908, 29
2379, 0.747908, 34
2389, 0.750888, 31
2399, 0.754052, 31
2409, 0.757060, 30
2419, 0.760208, 35
2429, 0.763240, 33
2439, 0.766304, 29
2449, 0.769228, 37
2459, 0.772372, 31
2469, 0.775380, 31
2479, 0.778480, 35
2489, 0.781548, 36
2499, 0.784640, 34
2509, 0.787660, 31
2519, 0.790676, 33
2529, 0.793744, 38
2539, 0.796688, 31
2549, 0.799744, 34
2559, 0.802724, 37
2569, 0.805588, 34
2579, 0.808256, 31
2589, 0.810892, 37
2599, 0.813260, 36
2609, 0.815528, 34
2619, 0.817672, 32
2629, 0.819849, 32
2639, 0.821977, 34
2649, 0.824041, 48
2659, 0.826025, 33
2669, 0.828009, 34
2679, 0.830025, 33
2689, 0.832049, 46
2699, 0.833915, 37
2709, 0.835925, 32
2719, 0.837883, 33
2729, 0.839768, 36
2739, 0.841675, 41
2749, 0.843522, 35
2759, 0.845413, 32
2769, 0.847238, 37
2779, 0.849099, 36
2789, 0.850941, 33
2799, 0.852811, 40
2809, 0.854684, 37
2819, 0.856517, 32
2829, 0.858241, 46
2839, 0.859912, 44
2849, 0.861546, 35
2859, 0.863202, 32
2869, 0.864762, 37
2879, 0.866384, 35
2889, 0.868003, 34
2899, 0.869511, 35
2909, 0.871097, 33
2919, 0.872706, 40
2929, 0.874239, 36
2939, 0.875858, 35
2949, 0.877493, 36
2959, 0.879118, 33
2969, 0.880875, 36
2979, 0.882533, 37
2989, 0.884092, 33
2999, 0.885692, 34
3009, 0.887196, 36
3019, 0.888665, 38
3029, 0.890068, 39
3039, 0.891448, 37
3049, 0.892884, 36
3059, 0.894305, 32
3069, 0.895702, 41
3079, 0.897096, 39
3089, 0.898439, 37
3099, 0.899839, 36
3109, 0.901305, 36
3119, 0.902701, 37
3129, 0.904215, 32
3139, 0.905787, 39
3149, 0.907305, 47
3159, 0.908854, 39
3169, 0.910343, 34
3179, 0.911860, 37
3189, 0.913358, 50
3199, 0.914991, 39
3209, 0.916647, 34
3219, 0.918258, 39
3229, 0.919986, 37
3239, 0.921747, 43
3249, 0.923508, 37
3259, 0.925352, 42
3269, 0.927223, 46
3279, 0.929150, 33
3289, 0.930989, 38
3299, 0.932863, 39
3309, 0.934702, 38
3319, 0.936568, 46
3329, 0.938438, 38
3339, 0.940312, 39
3349, 0.942182, 38
3359, 0.944016, 51
3369, 0.945941, 46
3379, 0.947772, 36
3389, 0.949665, 37
3399, 0.951391, 42
3409, 0.953122, 38
3419, 0.954922, 33
3429, 0.956566, 38
3439, 0.958349, 52
3449, 0.959850, 36
3459, 0.961493, 33
3469, 0.962931, 37
3479, 0.964435, 39
3489, 0.966077, 43
3499, 0.967583, 38
3509, 0.969178, 35
3519, 0.970653, 39
3529, 0.972219, 40
3539, 0.973613, 35
3549, 0.975017, 41
3559, 0.976440, 39
3569, 0.977782, 50
3579, 0.979178, 36
3589, 0.980424, 39
3599, 0.981658, 39
3609, 0.982783, 41
3619, 0.983952, 37
3629, 0.984997, 37
3639, 0.986038, 36
3649, 0.987068, 37
3659, 0.988053, 37
3669, 0.989077, 39
3679, 0.989962, 36
3689, 0.990837, 42
3699, 0.991650, 39
3709, 0.992461, 37
3719, 0.993221, 40
3729, 0.993961, 43
3739, 0.994649, 39
3749, 0.995306, 37
3759, 0.995960, 36
3769, 0.996538, 41
3779, 0.997080, 39
3789, 0.997586, 40
3799, 0.998043, 39
3809, 0.998407, 44
3819, 0.998694, 50
3829, 0.998812, 35
3839, 0.998905, 39
3849, 0.999004, 39
3859, 0.999088, 45
3869, 0.999177, 39
3879, 0.999252, 39
3889, 0.999326, 44
3899, 0.999399, 37
3909, 0.999463, 44
3919, 0.999528, 40
3929, 0.999581, 38
3939, 0.999638, 47
3949, 0.999683, 37
3959, 0.999727, 39
3969, 0.999768, 37
3979, 0.999803, 38
3989, 0.999836, 43
3999, 0.999862, 40
4009, 0.999889, 37
4019, 0.999910, 42
4029, 0.999930, 39
4039, 0.999947, 38
4049, 0.999961, 37
4059, 0.999974, 40
4069, 0.999982, 44
4079, 0.999987, 38
4089, 0.999990, 37
4099, 0.999993, 39
4109, 0.999994, 34
4119, 0.999995, 37
4129, 0.999995, 43
4139, 0.999996, 39
4149, 0.999997, 40
4159, 0.999997, 40
4169, 0.999998, 36
4179, 0.999999, 43
4189, 0.999999, 39
4199, 0.999999, 40
4209, 1.000000, 38
4219, 1.000000, 41
4229, 1.000000, 34
4239, 1.000000, 20
4249, 1.000000, 20
4259, 1.000000, 21
4269, 1.000000, 21
4279, 1.000000, 21
4289, 1.000000, 21
4299, 1.000000, 21
4309, 1.000000, 21
4319, 1.000000, 21
4329, 1.000000, 21
4339, 1.000000, 21
4349, 1.000000, 21
4359, 1.000000, 21
4369, 1.000000, 21
4379, 1.000000, 21
4389, 1.000000, 21
4399, 1.000000, 21
4409, 1.000000, 21
4419, 1.000000, 21
4429, 1.000000, 21
4439, 1.000000, 21
4449, 1.000000, 21
4459, 1.000000, 21
4469, 1.000000, 21
4479, 1.000000, 21
4489, 1.000000, 21
4499, 1.000000, 22
