Step, Coverage [%], Step time [ns]
9, 0.000181, 22
19, 0.000761, 17
29, 0.001705, 14
39, 0.002801, 12
49, 0.003732, 13
59, 0.004598, 13
69, 0.005491, 12
79, 0.006350, 12
89, 0.007204, 11
99, 0.008059, 12
109, 0.008899, 10
119, 0.009774, 11
129, 0.010604, 11
139, 0.011427, 11
149, 0.012288, 11
159, 0.013118, 11
169, 0.013953, 12
179, 0.014778, 11
189, 0.015616, 11
199, 0.016471, 11
209, 0.017304, 11
219, 0.018128, 11
229, 0.018943, 10
239, 0.019779, 11
249, 0.020610, 11
259, 0.021428, 11
269, 0.022262, 11
279, 0.023073, 11
289, 0.023885, 12
299, 0.024687, 11
309, 0.025506, 12
319, 0.026325, 12
329, 0.027132, 11
339, 0.027960, 12
349, 0.028771, 11
359, 0.029571, 11
369, 0.030386, 12
379, 0.031193, 12
389, 0.031999, 11
399, 0.032809, 12
409, 0.033625, 12
419, 0.034440, 11
429, 0.035231, 13
439, 0.036027, 12
449, 0.036822, 11
459, 0.037633, 11
469, 0.038444, 12
479, 0.039230, 12
489, 0.040013, 11
499, 0.040814, 11
509, 0.041624, 12
519, 0.042426, 12
529, 0.043230, 12
539, 0.044039, 12
549, 0.044866, 12
559, 0.045663, 12
569, 0.046490, 12
579, 0.047299, 12
589, 0.048080, 12
599, 0.048880, 12
609, 0.049671, 12
619, 0.050467, 12
629, 0.051264, 12
639, 0.052072, 12
649, 0.052856, 12
659, 0.053646, 12
669, 0.054438, 12
679, 0.055212, 12
689, 0.056027, 12
699, 0.056820, 12
709, 0.057592, 12
719, 0.058388, 12
729, 0.059170, 15
739, 0.059951, 23
749, 0.060737, 12
759, 0.061546, 13
769, 0.062324, 13
779, 0.063093, 12
789, 0.063905, 12
799, 0.064701, 13
809, 0.065498, 13
819, 0.066292, 13
829, 0.067092, 13
839, 0.067906, 13
849, 0.068688, 13
859, 0.069473, 13
869, 0.070282, 13
879, 0.071059, 13
889, 0.071867, 13
899, 0.072660, 14
909, 0.073455, 13
919, 0.074239, 13
929, 0.075017, 16
939, 0.075801, 16
949, 0.076573, 16
959, 0.077368, 16
969, 0.078150, 13
979, 0.078933, 16
989, 0.079703, 16
999, 0.080465, 16
1009, 0.081252, 13
1019, 0.082050, 16
1029, 0.082824, 13
1039, 0.083600, 13
1049, 0.084403, 13
1059, 0.085194, 13
1069, 0.085985, 16
1079, 0.086749, 16
1089, 0.087548, 14
1099, 0.088335, 17
1109, 0.089118, 17
1119, 0.089890, 16
1129, 0.090672, 17
1139, 0.091444, 17
1149, 0.092223, 14
1159, 0.092995, 16
1169, 0.093771, 15
1179, 0.094565, 14
1189, 0.095326, 14
1199, 0.096118, 14
1209, 0.096886, 17
1219, 0.097656, 17
1229, 0.098437, 17
1239, 0.099211, 14
1249, 0.099988, 17
1259, 0.100777, 17
1269, 0.101544, 17
1279, 0.102321, 17
1289, 0.103105, 17
1299, 0.103894, 17
1309, 0.104674, 14
1319, 0.105468, 14
1329, 0.106250, 17
1339, 0.107022, 17
1349, 0.107825, 17
1359, 0.108600, 17
1369, 0.109371, 14
1379, 0.110151, 17
1389, 0.110926, 14
1399, 0.111704, 17
1409, 0.112477, 17
1419, 0.113249, 19
1429, 0.114033, 14
1439, 0.114821, 17
1449, 0.115608, 17
1459, 0.116393, 17
1469, 0.117178, 18
1479, 0.117971, 17
1489, 0.118720, 18
1499, 0.119510, 18
1509, 0.120281, 17
1519, 0.121062, 15
1529, 0.121834, 15
1539, 0.122605, 15
1549, 0.123369, 18
1559, 0.124131, 18
1569, 0.124911, 15
1579, 0.125673, 15
1589, 0.126434, 17
1599, 0.127204, 19
1609, 0.127983, 15
1619, 0.128755, 19
1629, 0.129526, 18
1639, 0.130311, 18
1649, 0.131071, 15
1659, 0.131851, 16
