Step, Coverage [%], Step time [ns]
9, -0.000000, 201
19, -0.000000, 48
29, -0.000000, 48
39, -0.000000, 48
49, -0.000000, 48
59, -0.000000, 48
69, -0.000000, 48
79, -0.000000, 49
89, -0.000000, 49
99, -0.000000, 49
109, -0.000000, 49
119, -0.000000, 49
129, -0.000000, 49
139, -0.000000, 49
149, -0.000000, 49
159, -0.000000, 50
169, -0.000000, 50
179, -0.000000, 50
189, -0.000000, 50
199, -0.000000, 50
209, -0.000000, 50
219, -0.000000, 50
229, -0.000000, 51
239, -0.000000, 51
249, -0.000000, 50
259, -0.000000, 50
269, -0.000000, 51
279, -0.000000, 51
289, -0.000000, 51
299, -0.000000, 51
309, -0.000000, 51
319, -0.000000, 51
329, -0.000000, 52
339, -0.000000, 52
349, -0.000000, 52
359, -0.000000, 52
369, -0.000000, 52
379, -0.000000, 52
389, -0.000000, 53
399, -0.000000, 53
409, -0.000000, 53
419, -0.000000, 53
429, -0.000000, 53
439, -0.000000, 53
449, -0.000000, 54
459, -0.000000, 54
469, -0.000000, 54
479, -0.000000, 54
489, -0.000000, 54
499, -0.000000, 54
509, -0.000000, 54
519, -0.000000, 54
529, -0.000000, 55
539, -0.000000, 55
549, -0.000000, 55
559, -0.000000, 55
569, -0.000000, 56
579, -0.000000, 56
589, -0.000000, 55
599, -0.000000, 55
609, -0.000000, 55
619, -0.000000, 55
629, -0.000000, 54
639, -0.000000, 54
649, -0.000000, 53
659, -0.000000, 54
669, -0.000000, 53
679, -0.000000, 53
689, -0.000000, 53
699, -0.000000, 54
709, -0.000000, 54
719, -0.000000, 53
729, -0.000000, 53
739, -0.000000, 53
749, -0.000000, 53
759, -0.000000, 53
769, -0.000000, 53
779, -0.000000, 53
789, -0.000000, 53
799, -0.000000, 53
809, -0.000000, 53
819, -0.000000, 54
829, -0.000000, 54
839, -0.000000, 54
849, -0.000000, 54
859, -0.000000, 54
869, -0.000000, 54
879, -0.000000, 55
889, -0.000000, 55
899, -0.000000, 55
909, -0.000000, 54
919, -0.000000, 54
929, -0.000000, 54
939, -0.000000, 53
949, -0.000000, 53
959, -0.000000, 53
969, -0.000000, 53
979, -0.000000, 53
989, -0.000000, 53
999, -0.000000, 53
1009, -0.000000, 53
1019, -0.000000, 53
1029, -0.000000, 53
1039, -0.000000, 53
1049, -0.000000, 53
1059, -0.000000, 53
1069, -0.000000, 54
1079, -0.000000, 53
1089, -0.000000, 53
1099, -0.000000, 54
1109, -0.000000, 54
1119, -0.000000, 54
1129, -0.000000, 54
1139, -0.000000, 55
1149, -0.000000, 55
1159, -0.000000, 55
1169, -0.000000, 55
1179, -0.000000, 55
1189, -0.000000, 55
1199, -0.000000, 55
1209, -0.000000, 55
1219, -0.000000, 54
1229, -0.000000, 54
1239, -0.000000, 54
1249, -0.000000, 53
1259, -0.000000, 53
1269, -0.000000, 53
1279, -0.000000, 52
1289, -0.000000, 52
1299, -0.000000, 52
1309, -0.000000, 52
1319, -0.000000, 52
1329, -0.000000, 52
1339, -0.000000, 52
1349, -0.000000, 52
1359, -0.000000, 52
1369, -0.000000, 52
1379, -0.000000, 52
1389, -0.000000, 53
1399, -0.000000, 53
1409, -0.000000, 53
1419, -0.000000, 53
1429, -0.000000, 53
1439, -0.000000, 53
1449, -0.000000, 53
1459, -0.000000, 54
1469, -0.000000, 54
1479, -0.000000, 53
1489, -0.000000, 53
1499, -0.000000, 53
1509, -0.000000, 53
1519, -0.000000, 53
1529, -0.000000, 53
1539, -0.000000, 53
1549, -0.000000, 53
1559, -0.000000, 53
1569, -0.000000, 53
1579, -0.000000, 53
1589, -0.000000, 53
1599, -0.000000, 53
1609, -0.000000, 53
1619, -0.000000, 53
1629, -0.000000, 53
1639, -0.000000, 53
1649, -0.000000, 53
1659, -0.000000, 53
1669, -0.000000, 53
1679, -0.000000, 53
1689, -0.000000, 53
1699, -0.000000, 53
1709, -0.000000, 53
1719, -0.000000, 53
1729, -0.000000, 53
1739, -0.000000, 53
1749, -0.000000, 53
1759, -0.000000, 53
1769, -0.000000, 53
1779, -0.000000, 53
1789, -0.000000, 54
1799, -0.000000, 54
1809, -0.000000, 54
1819, -0.000000, 54
1829, -0.000000, 54
1839, -0.000000, 54
1849, -0.000000, 54
1859, -0.000000, 54
1869, -0.000000, 53
1879, -0.000000, 53
1889, -0.000000, 53
1899, -0.000000, 52
1909, -0.000000, 52
1919, -0.000000, 51
1929, -0.000000, 51
1939, -0.000000, 51
1949, -0.000000, 51
1959, -0.000000, 51
1969, -0.000000, 52
1979, -0.000000, 52
1989, -0.000000, 52
1999, -0.000000, 52
2009, -0.000000, 53
2019, -0.000000, 53
2029, -0.000000, 52
2039, -0.000000, 53
2049, -0.000000, 53
2059, -0.000000, 53
2069, -0.000000, 53
2079, -0.000000, 53
2089, -0.000000, 54
2099, -0.000000, 54
2109, -0.000000, 53
2119, -0.000000, 53
2129, -0.000000, 53
2139, -0.000000, 52
2149, -0.000000, 52
2159, -0.000000, 52
2169, -0.000000, 53
2179, -0.000000, 53
2189, -0.000000, 53
2199, -0.000000, 53
2209, -0.000000, 53
2219, -0.000000, 53
2229, -0.000000, 54
2239, -0.000000, 54
2249, -0.000000, 54
2259, -0.000000, 54
2269, -0.000000, 54
