Step, Coverage [%], Step time [ns]
9, -0.000000, 548
19, -0.000000, 122
29, -0.000000, 122
39, -0.000000, 122
49, -0.000000, 122
59, -0.000000, 122
69, -0.000000, 122
79, -0.000000, 123
89, -0.000000, 124
99, -0.000000, 125
109, -0.000000, 125
119, -0.000000, 127
129, -0.000000, 128
139, -0.000000, 129
149, -0.000000, 130
159, -0.000000, 131
169, -0.000000, 132
179, -0.000000, 132
189, -0.000000, 134
199, -0.000000, 135
209, -0.000000, 137
219, -0.000000, 138
229, -0.000000, 139
239, -0.000000, 141
249, -0.000000, 142
259, -0.000000, 142
269, -0.000000, 144
279, -0.000000, 145
289, -0.000000, 145
299, -0.000000, 143
309, -0.000000, 142
319, -0.000000, 144
329, -0.000000, 146
339, -0.000000, 149
349, -0.000000, 151
359, -0.000000, 151
369, -0.000000, 149
379, -0.000000, 148
389, -0.000000, 146
399, -0.000000, 143
409, -0.000000, 141
419, -0.000000, 142
429, -0.000000, 145
439, -0.000000, 146
449, -0.000000, 148
459, -0.000000, 147
469, -0.000000, 144
479, -0.000000, 141
489, -0.000000, 140
499, -0.000000, 139
509, -0.000000, 139
519, -0.000000, 141
529, -0.000000, 143
539, -0.000000, 145
549, -0.000000, 145
559, -0.000000, 145
569, -0.000000, 142
579, -0.000000, 142
589, -0.000000, 142
599, -0.000000, 142
609, -0.000000, 141
619, -0.000000, 141
629, -0.000000, 143
639, -0.000000, 144
649, -0.000000, 145
659, -0.000000, 147
669, -0.000000, 148
679, -0.000000, 147
689, -0.000000, 149
699, -0.000000, 150
709, -0.000000, 148
719, -0.000000, 145
729, -0.000000, 142
739, -0.000000, 140
749, -0.000000, 139
759, -0.000000, 139
769, -0.000000, 138
779, -0.000000, 137
789, -0.000000, 138
799, -0.000000, 139
809, -0.000000, 141
819, -0.000000, 144
829, -0.000000, 144
839, -0.000000, 144
849, -0.000000, 142
859, -0.000000, 141
869, -0.000000, 143
879, -0.000000, 144
889, -0.000000, 144
899, -0.000000, 140
909, -0.000000, 140
919, -0.000000, 143
929, -0.000000, 145
939, -0.000000, 146
949, -0.000000, 144
959, -0.000000, 143
969, -0.000000, 140
979, -0.000000, 138
989, -0.000000, 137
999, -0.000000, 139
1009, -0.000000, 140
1019, -0.000000, 140
1029, -0.000000, 140
1039, -0.000000, 143
1049, -0.000000, 144
1059, -0.000000, 144
1069, -0.000000, 146
1079, -0.000000, 146
1089, -0.000000, 146
1099, -0.000000, 142
1109, -0.000000, 139
1119, -0.000000, 140
1129, -0.000000, 143
1139, -0.000000, 144
1149, -0.000000, 144
1159, -0.000000, 143
1169, -0.000000, 142
1179, -0.000000, 139
1189, -0.000000, 138
1199, -0.000000, 140
1209, -0.000000, 142
1219, -0.000000, 143
1229, -0.000000, 144
1239, -0.000000, 144
1249, -0.000000, 141
1259, -0.000000, 139
1269, -0.000000, 139
1279, -0.000000, 139
1289, -0.000000, 138
1299, -0.000000, 140
1309, -0.000000, 141
1319, -0.000000, 143
1329, -0.000000, 143
1339, -0.000000, 143
1349, -0.000000, 144
1359, -0.000000, 146
1369, -0.000000, 146
1379, -0.000000, 144
1389, -0.000000, 141
1399, -0.000000, 138
1409, -0.000000, 136
1419, -0.000000, 136
1429, -0.000000, 136
1439, -0.000000, 138
1449, -0.000000, 139
1459, -0.000000, 140
1469, -0.000000, 140
1479, -0.000000, 143
1489, -0.000000, 145
1499, -0.000000, 146
1509, -0.000000, 144
1519, -0.000000, 142
1529, -0.000000, 141
1539, -0.000000, 139
1549, -0.000000, 139
1559, -0.000000, 139
1569, -0.000000, 141
1579, -0.000000, 143
1589, -0.000000, 145
1599, -0.000000, 146
1609, -0.000000, 145
1619, -0.000000, 145
1629, -0.000000, 143
1639, -0.000000, 142
1649, -0.000000, 143
1659, -0.000000, 145
1669, -0.000000, 145
1679, -0.000000, 147
1689, -0.000000, 147
1699, -0.000000, 143
1709, -0.000000, 141
1719, -0.000000, 140
1729, -0.000000, 139
1739, -0.000000, 141
1749, -0.000000, 142
1759, -0.000000, 139
1769, -0.000000, 136
1779, -0.000000, 137
1789, -0.000000, 138
1799, -0.000000, 140
1809, -0.000000, 142
1819, -0.000000, 142
1829, -0.000000, 145
1839, -0.000000, 145
1849, -0.000000, 144
1859, -0.000000, 142
1869, -0.000000, 141
1879, -0.000000, 138
1889, -0.000000, 138
1899, -0.000000, 138
1909, -0.000000, 138
1919, -0.000000, 137
1929, -0.000000, 137
1939, -0.000000, 138
1949, -0.000000, 140
1959, -0.000000, 141
1969, -0.000000, 142
1979, -0.000000, 141
1989, -0.000000, 141
1999, -0.000000, 141
2009, -0.000000, 141
2019, -0.000000, 141
2029, -0.000000, 141
2039, -0.000000, 140
2049, -0.000000, 138
2059, -0.000000, 139
2069, -0.000000, 140
2079, -0.000000, 141
2089, -0.000000, 139
2099, -0.000000, 137
2109, -0.000000, 138
2119, -0.000000, 140
2129, -0.000000, 141
2139, -0.000000, 143
2149, -0.000000, 144
2159, -0.000000, 142
2169, -0.000000, 141
2179, -0.000000, 141
2189, -0.000000, 141
2199, -0.000000, 141
2209, -0.000000, 141
2219, -0.000000, 139
2229, -0.000000, 137
2239, -0.000000, 137
2249, -0.000000, 137
2259, -0.000000, 138
2269, -0.000000, 140
2279, -0.000000, 141
2289, -0.000000, 140
2299, -0.000000, 139
2309, -0.000000, 137
2319, -0.000000, 136
2329, -0.000000, 136
2339, -0.000000, 134
2349, -0.000000, 132
2359, -0.000000, 134
2369, -0.000000, 134
2379, -0.000000, 135
2389, -0.000000, 137
2399, -0.000000, 137
2409, -0.000000, 136
2419, -0.000000, 139
2429, -0.000000, 141
2439, -0.000000, 143
2449, -0.000000, 144
2459, -0.000000, 143
2469, -0.000000, 143
2479, -0.000000, 143
2489, -0.000000, 140
2499, -0.000000, 138
2509, -0.000000, 136
2519, -0.000000, 136
2529, -0.000000, 139
2539, -0.000000, 140
2549, -0.000000, 139
2559, -0.000000, 138
2569, -0.000000, 137
2579, -0.000000, 138
2589, -0.000000, 137
2599, -0.000000, 135
2609, -0.000000, 134
2619, -0.000000, 133
2629, -0.000000, 133
2639, -0.000000, 134
2649, -0.000000, 135
2659, -0.000000, 135
2669, -0.000000, 135
2679, -0.000000, 139
2689, -0.000000, 140
2699, -0.000000, 140
2709, -0.000000, 143
2719, -0.000000, 142
2729, -0.000000, 142
2739, -0.000000, 142
2749, -0.000000, 142
2759, -0.000000, 142
2769, -0.000000, 142
2779, -0.000000, 142
2789, -0.000000, 142
2799, -0.000000, 142
2809, -0.000000, 142
2819, -0.000000, 142
2829, -0.000000, 142
2839, -0.000000, 140
2849, -0.000000, 132
2859, -0.000000, 128
2869, -0.000000, 130
2879, -0.000000, 131
2889, -0.000000, 132
2899, -0.000000, 134
2909, -0.000000, 136
2919, -0.000000, 137
2929, -0.000000, 138
2939, -0.000000, 139
2949, -0.000000, 139
2959, -0.000000, 140
2969, -0.000000, 140
2979, -0.000000, 141
2989, -0.000000, 139
2999, -0.000000, 139
3009, -0.000000, 139
3019, -0.000000, 139
3029, -0.000000, 139
3039, -0.000000, 139
3049, -0.000000, 139
3059, -0.000000, 139
3069, -0.000000, 139
3079, -0.000000, 138
3089, -0.000000, 138
3099, -0.000000, 138
3109, -0.000000, 135
3119, -0.000000, 136
3129, -0.000000, 138
3139, -0.000000, 140
3149, -0.000000, 141
3159, -0.000000, 141
3169, -0.000000, 138
3179, -0.000000, 135
3189, -0.000000, 133
3199, -0.000000, 132
3209, -0.000000, 133
3219, -0.000000, 135
3229, -0.000000, 136
3239, -0.000000, 137
3249, -0.000000, 138
3259, -0.000000, 138
3269, -0.000000, 138
3279, -0.000000, 138
3289, -0.000000, 138
3299, -0.000000, 138
3309, -0.000000, 139
3319, -0.000000, 140
3329, -0.000000, 138
3339, -0.000000, 138
3349, -0.000000, 135
3359, -0.000000, 134
3369, -0.000000, 133
3379, -0.000000, 134
3389, -0.000000, 131
3399, -0.000000, 131
3409, -0.000000, 132
3419, -0.000000, 131
3429, -0.000000, 132
3439, -0.000000, 135
3449, -0.000000, 134
3459, -0.000000, 134
3469, -0.000000, 135
3479, -0.000000, 137
3489, -0.000000, 138
3499, -0.000000, 137
3509, -0.000000, 136
3519, -0.000000, 134
3529, -0.000000, 135
3539, -0.000000, 134
3549, -0.000000, 136
3559, -0.000000, 137
3569, -0.000000, 137
3579, -0.000000, 138
3589, -0.000000, 139
3599, -0.000000, 138
3609, -0.000000, 137
3619, -0.000000, 139
3629, -0.000000, 140
3639, -0.000000, 140
3649, -0.000000, 138
3659, -0.000000, 137
3669, -0.000000, 135
3679, -0.000000, 133
3689, -0.000000, 132
3699, -0.000000, 132
3709, -0.000000, 133
3719, -0.000000, 134
3729, -0.000000, 134
3739, -0.000000, 133
3749, -0.000000, 135
3759, -0.000000, 137
3769, -0.000000, 139
3779, -0.000000, 139
3789, -0.000000, 138
3799, -0.000000, 135
3809, -0.000000, 136
3819, -0.000000, 137
3829, -0.000000, 135
3839, -0.000000, 133
3849, -0.000000, 133
3859, -0.000000, 133
3869, -0.000000, 133
3879, -0.000000, 135
3889, -0.000000, 135
3899, -0.000000, 136
3909, -0.000000, 137
3919, -0.000000, 138
3929, -0.000000, 139
3939, -0.000000, 139
3949, -0.000000, 139
3959, -0.000000, 139
3969, -0.000000, 137
3979, -0.000000, 134
3989, -0.000000, 135
3999, -0.000000, 136
4009, -0.000000, 136
4019, -0.000000, 135
4029, -0.000000, 136
4039, -0.000000, 135
4049, -0.000000, 134
4059, -0.000000, 135
4069, -0.000000, 136
4079, -0.000000, 136
4089, -0.000000, 134
4099, -0.000000, 132
4109, -0.000000, 133
4119, -0.000000, 135
4129, -0.000000, 136
4139, -0.000000, 138
4149, -0.000000, 140
4159, -0.000000, 141
4169, -0.000000, 141
4179, -0.000000, 138
4189, -0.000000, 138
4199, -0.000000, 140
4209, -0.000000, 143
4219, -0.000000, 144
4229, -0.000000, 143
4239, -0.000000, 141
4249, -0.000000, 138
4259, -0.000000, 136
4269, -0.000000, 132
4279, -0.000000, 129
4289, -0.000000, 129
