Step, Coverage [%], Step time [ns]
9, 0.000181, 58
19, 0.000761, 41
29, 0.001705, 39
39, 0.002801, 33
49, 0.003732, 44
59, 0.004598, 29
69, 0.005491, 34
79, 0.006350, 32
89, 0.007204, 30
99, 0.008059, 31
109, 0.008899, 30
119, 0.009774, 36
129, 0.010604, 24
139, 0.011427, 35
149, 0.012288, 36
159, 0.013118, 39
169, 0.013953, 25
179, 0.014778, 26
189, 0.015616, 35
199, 0.016471, 38
209, 0.017304, 30
219, 0.018128, 44
229, 0.018943, 31
239, 0.019779, 30
249, 0.020610, 41
259, 0.021428, 27
269, 0.022262, 29
279, 0.023073, 27
289, 0.023885, 36
299, 0.024687, 44
309, 0.025506, 29
319, 0.026325, 48
329, 0.027132, 49
339, 0.027960, 51
349, 0.028771, 35
359, 0.029571, 40
369, 0.030386, 39
379, 0.031193, 43
389, 0.031999, 38
399, 0.032809, 41
409, 0.033625, 43
419, 0.034440, 40
429, 0.035231, 40
439, 0.036027, 38
449, 0.036822, 42
459, 0.037633, 38
469, 0.038444, 45
479, 0.039230, 35
489, 0.040013, 36
499, 0.040814, 36
509, 0.041624, 39
519, 0.042426, 33
529, 0.043230, 38
539, 0.044039, 37
549, 0.044866, 36
559, 0.045663, 42
569, 0.046490, 36
579, 0.047299, 36
589, 0.048080, 40
599, 0.048880, 41
609, 0.049671, 38
619, 0.050467, 36
629, 0.051264, 44
639, 0.052072, 43
649, 0.052856, 37
659, 0.053646, 40
669, 0.054438, 38
679, 0.055212, 34
689, 0.056027, 33
699, 0.056820, 51
709, 0.057592, 40
719, 0.058388, 46
729, 0.059170, 41
739, 0.059951, 49
749, 0.060737, 45
759, 0.061546, 51
769, 0.062324, 40
779, 0.063093, 35
789, 0.063905, 40
799, 0.064701, 69
809, 0.065498, 48
819, 0.066292, 58
829, 0.067092, 52
839, 0.067906, 43
849, 0.068688, 42
859, 0.069473, 59
869, 0.070282, 41
879, 0.071059, 40
889, 0.071867, 42
899, 0.072660, 62
909, 0.073455, 42
919, 0.074239, 39
929, 0.075017, 53
939, 0.075801, 41
949, 0.076573, 40
959, 0.077368, 34
969, 0.078150, 45
979, 0.078933, 39
989, 0.079703, 37
999, 0.080465, 37
1009, 0.081252, 35
1019, 0.082050, 40
1029, 0.082824, 36
1039, 0.083600, 44
1049, 0.084403, 35
1059, 0.085194, 42
1069, 0.085985, 36
1079, 0.086749, 39
1089, 0.087548, 46
1099, 0.088335, 43
1109, 0.089118, 34
1119, 0.089890, 36
1129, 0.090672, 42
1139, 0.091444, 40
1149, 0.092223, 41
1159, 0.092995, 47
1169, 0.093771, 40
1179, 0.094565, 38
1189, 0.095326, 48
1199, 0.096118, 39
1209, 0.096886, 42
1219, 0.097656, 63
1229, 0.098437, 39
1239, 0.099211, 53
1249, 0.099988, 54
1259, 0.100777, 49
1269, 0.101544, 50
1279, 0.102321, 69
1289, 0.103105, 51
1299, 0.103894, 47
1309, 0.104674, 43
1319, 0.105468, 52
1329, 0.106250, 52
1339, 0.107022, 47
1349, 0.107825, 47
1359, 0.108600, 50
1369, 0.109371, 49
1379, 0.110151, 48
1389, 0.110926, 45
1399, 0.111704, 48
1409, 0.112477, 45
1419, 0.113249, 44
1429, 0.114033, 46
1439, 0.114821, 46
1449, 0.115608, 43
1459, 0.116393, 49
1469, 0.117178, 42
1479, 0.117971, 46
1489, 0.118720, 50
1499, 0.119510, 43
1509, 0.120281, 49
1519, 0.121062, 43
1529, 0.121834, 54
1539, 0.122605, 45
1549, 0.123369, 55
1559, 0.124131, 57
1569, 0.124911, 66
1579, 0.125673, 55
1589, 0.126434, 50
1599, 0.127204, 50
1609, 0.127983, 50
1619, 0.128755, 50
1629, 0.129526, 43
1639, 0.130311, 54
1649, 0.131071, 59
1659, 0.131851, 44
1669, 0.132611, 46
1679, 0.133379, 43
1689, 0.134154, 56
1699, 0.134925, 73
1709, 0.135699, 49
1719, 0.136463, 74
1729, 0.137251, 60
1739, 0.138023, 63
1749, 0.138791, 55
1759, 0.139578, 59
1769, 0.140337, 62
1779, 0.141084, 61
1789, 0.141863, 55
1799, 0.142635, 55
1809, 0.143410, 49
1819, 0.144181, 54
1829, 0.144960, 50
1839, 0.145727, 55
1849, 0.146504, 51
1859, 0.147267, 71
1869, 0.148035, 48
1879, 0.148820, 41
1889, 0.149578, 57
1899, 0.150337, 54
1909, 0.151101, 60
1919, 0.151871, 63
1929, 0.152627, 51
1939, 0.153403, 50
1949, 0.154153, 65
1959, 0.154930, 49
1969, 0.155700, 60
1979, 0.156455, 61
1989, 0.157217, 73
1999, 0.157984, 58
2009, 0.158744, 62
2019, 0.159483, 51
2029, 0.160260, 58
2039, 0.161031, 59
2049, 0.161793, 66
2059, 0.162531, 95
2069, 0.163318, 80
2079, 0.164077, 81
2089, 0.164829, 67
2099, 0.165559, 74
2109, 0.166356, 69
2119, 0.167147, 67
2129, 0.167907, 76
2139, 0.168683, 55
2149, 0.169459, 59
2159, 0.170233, 54
2169, 0.170990, 59
2179, 0.171753, 56
2189, 0.172501, 53
2199, 0.173292, 51
2209, 0.174020, 64
2219, 0.174799, 59
2229, 0.175560, 52
2239, 0.176316, 62
2249, 0.177074, 56
2259, 0.177856, 59
2269, 0.178619, 60
2279, 0.179376, 54
2289, 0.180139, 52
2299, 0.180894, 67
2309, 0.181638, 49
2319, 0.182410, 52
2329, 0.183178, 58
2339, 0.183953, 51
2349, 0.184701, 61
2359, 0.185471, 56
2369, 0.186227, 59
2379, 0.186977, 59
2389, 0.187722, 69
2399, 0.188513, 56
2409, 0.189265, 77
2419, 0.190052, 59
2429, 0.190810, 61
2439, 0.191576, 61
2449, 0.192307, 62
2459, 0.193093, 50
2469, 0.193845, 80
2479, 0.194620, 50
2489, 0.195387, 57
2499, 0.196160, 85
2509, 0.196915, 55
2519, 0.197669, 81
2529, 0.198436, 52
2539, 0.199172, 53
2549, 0.199936, 63
2559, 0.200681, 67
2569, 0.201446, 75
2579, 0.202178, 58
2589, 0.202959, 58
2599, 0.203693, 78
2609, 0.204452, 49
2619, 0.205198, 51
2629, 0.205964, 49
2639, 0.206735, 57
2649, 0.207495, 55
2659, 0.208246, 58
2669, 0.209000, 50
2679, 0.209781, 55
2689, 0.210553, 53
2699, 0.211298, 50
2709, 0.212075, 50
2719, 0.212861, 64
2729, 0.213605, 72
2739, 0.214363, 49
2749, 0.215098, 54
2759, 0.215882, 59
2769, 0.216622, 57
2779, 0.217369, 52
2789, 0.218127, 52
2799, 0.218880, 55
2809, 0.219649, 58
2819, 0.220373, 49
2829, 0.221145, 51
2839, 0.221890, 52
2849, 0.222645, 57
2859, 0.223400, 56
2869, 0.224148, 48
2879, 0.224909, 56
2889, 0.225651, 50
2899, 0.226415, 48
2909, 0.227162, 55
2919, 0.227940, 55
2929, 0.228682, 52
2939, 0.229459, 52
2949, 0.230202, 55
2959, 0.230947, 61
2969, 0.231739, 69
2979, 0.232496, 57
2989, 0.233271, 72
2999, 0.234045, 57
3009, 0.234835, 60
3019, 0.235592, 72
3029, 0.236337, 52
3039, 0.237103, 50
3049, 0.237871, 78
3059, 0.238647, 51
3069, 0.239391, 87
3079, 0.240158, 76
3089, 0.240914, 69
3099, 0.241652, 64
3109, 0.242422, 66
3119, 0.243161, 77
3129, 0.243939, 63
3139, 0.244680, 69
3149, 0.245457, 71
3159, 0.246219, 61
3169, 0.246974, 78
3179, 0.247738, 53
3189, 0.248474, 73
3199, 0.249235, 55
3209, 0.250001, 61
3219, 0.250762, 65
3229, 0.251510, 62
3239, 0.252251, 60
3249, 0.253005, 96
3259, 0.253775, 57
3269, 0.254537, 80
3279, 0.255274, 64
3289, 0.256038, 77
3299, 0.256780, 60
3309, 0.257531, 65
3319, 0.258303, 78
3329, 0.259034, 65
3339, 0.259763, 81
3349, 0.260534, 57
3359, 0.261282, 82
3369, 0.262035, 71
3379, 0.262766, 83
3389, 0.263516, 81
3399, 0.264285, 67
3409, 0.265018, 69
