Step, Coverage [%], Step time [ns]
9, 0.000181, 29
19, 0.000761, 30
29, 0.001705, 24
39, 0.002801, 33
49, 0.003732, 25
59, 0.004598, 22
69, 0.005491, 33
79, 0.006350, 22
89, 0.007204, 34
99, 0.008059, 22
109, 0.008899, 21
119, 0.009774, 50
129, 0.010604, 23
139, 0.011427, 23
149, 0.012288, 22
159, 0.013118, 29
169, 0.013953, 26
179, 0.014778, 31
189, 0.015616, 23
199, 0.016471, 23
209, 0.017304, 25
219, 0.018128, 27
229, 0.018943, 22
239, 0.019779, 23
249, 0.020610, 30
259, 0.021428, 24
269, 0.022262, 23
279, 0.023073, 23
289, 0.023885, 23
299, 0.024687, 25
309, 0.025506, 23
319, 0.026325, 24
329, 0.027132, 26
339, 0.027960, 28
349, 0.028771, 27
359, 0.029571, 24
369, 0.030386, 27
379, 0.031193, 30
389, 0.031999, 34
399, 0.032809, 28
409, 0.033625, 34
419, 0.034440, 30
429, 0.035231, 32
439, 0.036027, 36
449, 0.036822, 30
459, 0.037633, 31
469, 0.038444, 30
479, 0.039230, 32
489, 0.040013, 34
499, 0.040814, 32
509, 0.041624, 29
519, 0.042426, 30
529, 0.043230, 34
539, 0.044039, 43
549, 0.044866, 32
559, 0.045663, 30
569, 0.046490, 31
579, 0.047299, 58
589, 0.048080, 37
599, 0.048880, 30
609, 0.049671, 32
619, 0.050467, 26
629, 0.051264, 49
639, 0.052072, 30
649, 0.052856, 35
659, 0.053646, 28
669, 0.054438, 48
679, 0.055212, 29
689, 0.056027, 33
699, 0.056820, 29
709, 0.057592, 52
719, 0.058388, 45
729, 0.059170, 35
739, 0.059951, 28
749, 0.060737, 35
759, 0.061546, 42
769, 0.062324, 32
779, 0.063093, 37
789, 0.063905, 29
799, 0.064701, 35
809, 0.065498, 38
819, 0.066292, 29
829, 0.067092, 32
839, 0.067906, 29
849, 0.068688, 36
859, 0.069473, 33
869, 0.070282, 34
879, 0.071059, 34
889, 0.071867, 33
899, 0.072660, 43
909, 0.073455, 46
919, 0.074239, 34
929, 0.075017, 33
939, 0.075801, 53
949, 0.076573, 48
959, 0.077368, 39
969, 0.078150, 39
979, 0.078933, 56
989, 0.079703, 41
999, 0.080465, 39
1009, 0.081252, 39
1019, 0.082050, 32
1029, 0.082824, 37
1039, 0.083600, 38
1049, 0.084403, 40
1059, 0.085194, 43
1069, 0.085985, 38
1079, 0.086749, 50
1089, 0.087548, 32
1099, 0.088335, 49
1109, 0.089118, 44
1119, 0.089890, 38
1129, 0.090672, 37
1139, 0.091444, 45
