Step, Coverage [%], Step time [ns]
9, 0.000181, 15
19, 0.000761, 10
29, 0.001705, 15
39, 0.002801, 12
49, 0.003732, 11
59, 0.004598, 17
69, 0.005491, 12
79, 0.006350, 10
89, 0.007204, 12
99, 0.008059, 10
109, 0.008899, 13
119, 0.009774, 12
129, 0.010604, 10
139, 0.011427, 13
149, 0.012288, 10
159, 0.013118, 10
169, 0.013953, 10
179, 0.014778, 10
189, 0.015616, 10
199, 0.016471, 10
209, 0.017304, 10
219, 0.018128, 11
229, 0.018943, 11
239, 0.019779, 11
249, 0.020610, 10
259, 0.021428, 13
269, 0.022262, 11
279, 0.023073, 13
289, 0.023885, 11
299, 0.024687, 13
309, 0.025506, 13
319, 0.026325, 11
329, 0.027132, 13
339, 0.027960, 23
349, 0.028771, 14
359, 0.029571, 11
369, 0.030386, 14
379, 0.031193, 14
389, 0.031999, 11
399, 0.032809, 14
409, 0.033625, 13
419, 0.034440, 11
429, 0.035231, 14
439, 0.036027, 14
449, 0.036822, 32
459, 0.037633, 15
469, 0.038444, 23
479, 0.039230, 14
489, 0.040013, 15
499, 0.040814, 11
509, 0.041624, 14
519, 0.042426, 15
529, 0.043230, 12
539, 0.044039, 14
549, 0.044866, 14
559, 0.045663, 25
569, 0.046490, 15
579, 0.047299, 12
589, 0.048080, 14
599, 0.048880, 14
609, 0.049671, 12
619, 0.050467, 15
629, 0.051264, 17
639, 0.052072, 16
649, 0.052856, 15
659, 0.053646, 12
669, 0.054438, 15
679, 0.055212, 15
689, 0.056027, 15
699, 0.056820, 12
709, 0.057592, 19
719, 0.058388, 16
729, 0.059170, 15
739, 0.059951, 15
749, 0.060737, 12
759, 0.061546, 16
769, 0.062324, 16
779, 0.063093, 18
789, 0.063905, 16
799, 0.064701, 13
809, 0.065498, 16
819, 0.066292, 16
829, 0.067092, 16
839, 0.067906, 16
849, 0.068688, 13
859, 0.069473, 15
869, 0.070282, 16
879, 0.071059, 15
889, 0.071867, 13
899, 0.072660, 15
909, 0.073455, 15
919, 0.074239, 15
929, 0.075017, 13
939, 0.075801, 19
949, 0.076573, 17
959, 0.077368, 16
969, 0.078150, 16
979, 0.078933, 19
989, 0.079703, 16
999, 0.080465, 13
1009, 0.081252, 16
1019, 0.082050, 16
1029, 0.082824, 16
1039, 0.083600, 16
1049, 0.084403, 14
1059, 0.085194, 19
1069, 0.085985, 16
1079, 0.086749, 16
1089, 0.087548, 16
1099, 0.088335, 16
1109, 0.089118, 14
1119, 0.089890, 16
1129, 0.090672, 16
1139, 0.091444, 16
1149, 0.092223, 16
1159, 0.092995, 14
1169, 0.093771, 20
1179, 0.094565, 18
1189, 0.095326, 16
1199, 0.096118, 16
1209, 0.096886, 16
1219, 0.097656, 14
1229, 0.098437, 16
1239, 0.099211, 16
1249, 0.099988, 20
1259, 0.100777, 17
1269, 0.101544, 16
1279, 0.102321, 16
1289, 0.103105, 14
1299, 0.103894, 17
1309, 0.104674, 17
1319, 0.105468, 19
1329, 0.106250, 17
1339, 0.107022, 18
1349, 0.107825, 20
1359, 0.108600, 23
1369, 0.109371, 20
1379, 0.110151, 23
1389, 0.110926, 21
1399, 0.111704, 20
1409, 0.112477, 21
1419, 0.113249, 20
1429, 0.114033, 20
1439, 0.114821, 20
1449, 0.115608, 29
1459, 0.116393, 20
1469, 0.117178, 17
1479, 0.117971, 20
1489, 0.118720, 21
1499, 0.119510, 20
1509, 0.120281, 18
1519, 0.121062, 20
1529, 0.121834, 28
1539, 0.122605, 21
1549, 0.123369, 21
1559, 0.124131, 23
1569, 0.124911, 20
1579, 0.125673, 22
1589, 0.126434, 27
1599, 0.127204, 22
1609, 0.127983, 28
1619, 0.128755, 39
1629, 0.129526, 35
1639, 0.130311, 30
1649, 0.131071, 26
1659, 0.131851, 22
1669, 0.132611, 26
1679, 0.133379, 25
1689, 0.134154, 36
1699, 0.134925, 23
1709, 0.135699, 40
1719, 0.136463, 23
1729, 0.137251, 24
1739, 0.138023, 27
1749, 0.138791, 25
1759, 0.139578, 28
1769, 0.140337, 33
1779, 0.141084, 22
1789, 0.141863, 25
1799, 0.142635, 24
1809, 0.143410, 22
1819, 0.144181, 22
1829, 0.144960, 23
1839, 0.145727, 32
1849, 0.146504, 26
1859, 0.147267, 22
1869, 0.148035, 22
1879, 0.148820, 19
1889, 0.149578, 24
1899, 0.150337, 22
1909, 0.151101, 40
1919, 0.151871, 22
1929, 0.152627, 25
1939, 0.153403, 23
1949, 0.154153, 23
1959, 0.154930, 25
1969, 0.155700, 27
1979, 0.156455, 23
1989, 0.157217, 160
1999, 0.157984, 2931
2009, 0.158744, 247
2019, 0.159483, 31
2029, 0.160260, 31
2039, 0.161031, 22
2049, 0.161793, 24
2059, 0.162531, 20
2069, 0.163318, 27
2079, 0.164077, 21
2089, 0.164829, 22
2099, 0.165559, 22
2109, 0.166356, 19
2119, 0.167147, 19
2129, 0.167907, 19
2139, 0.168683, 19
2149, 0.169459, 30
2159, 0.170233, 19
2169, 0.170990, 19
2179, 0.171753, 19
2189, 0.172501, 19
2199, 0.173292, 19
2209, 0.174020, 19
2219, 0.174799, 19
2229, 0.175560, 25
2239, 0.176316, 19
2249, 0.177074, 19
2259, 0.177856, 19
2269, 0.178619, 19
2279, 0.179376, 19
2289, 0.180139, 19
2299, 0.180894, 19
2309, 0.181638, 19
2319, 0.182410, 19
2329, 0.183178, 19
2339, 0.183953, 19
2349, 0.184701, 19
2359, 0.185471, 19
2369, 0.186227, 19
2379, 0.186977, 19
2389, 0.187722, 18
2399, 0.188513, 18
2409, 0.189265, 19
2419, 0.190052, 18
2429, 0.190810, 19
2439, 0.191576, 19
2449, 0.192307, 19
2459, 0.193093, 19
2469, 0.193845, 24
2479, 0.194620, 19
2489, 0.195387, 19
2499, 0.196160, 19
2509, 0.196915, 19
2519, 0.197669, 19
2529, 0.198436, 19
2539, 0.199172, 19
2549, 0.199936, 19
2559, 0.200681, 29
2569, 0.201446, 19
2579, 0.202178, 19
2589, 0.202959, 19
2599, 0.203693, 19
2609, 0.204452, 19
2619, 0.205198, 19
2629, 0.205964, 19
2639, 0.206735, 25
2649, 0.207495, 19
2659, 0.208246, 19
2669, 0.209000, 19
2679, 0.209781, 19
2689, 0.210553, 19
2699, 0.211298, 19
2709, 0.212075, 19
2719, 0.212861, 19
2729, 0.213605, 19
2739, 0.214363, 19
2749, 0.215098, 20
2759, 0.215882, 19
2769, 0.216622, 20
2779, 0.217369, 20
2789, 0.218127, 20
2799, 0.218880, 20
2809, 0.219649, 20
2819, 0.220373, 20
2829, 0.221145, 20
2839, 0.221890, 20
2849, 0.222645, 22
2859, 0.223400, 20
2869, 0.224148, 20
2879, 0.224909, 20
2889, 0.225651, 20
2899, 0.226415, 24
2909, 0.227162, 29
2919, 0.227940, 20
2929, 0.228682, 20
2939, 0.229459, 20
2949, 0.230202, 20
2959, 0.230947, 20
2969, 0.231739, 20
2979, 0.232496, 20
2989, 0.233271, 20
2999, 0.234045, 20
3009, 0.234835, 20
3019, 0.235592, 20
3029, 0.236337, 20
3039, 0.237103, 21
3049, 0.237871, 21
3059, 0.238647, 21
3069, 0.239391, 21
3079, 0.240158, 21
3089, 0.240914, 21
3099, 0.241652, 26
3109, 0.242422, 23
3119, 0.243161, 23
3129, 0.243939, 24
3139, 0.244680, 23
3149, 0.245457, 25
3159, 0.246219, 23
3169, 0.246974, 24
3179, 0.247738, 25
3189, 0.248474, 29
3199, 0.249235, 28
3209, 0.250001, 28
3219, 0.250762, 28
3229, 0.251510, 28
3239, 0.252251, 26
3249, 0.253005, 29
3259, 0.253775, 29
