Step, Coverage [%], Step time [ns]
4179, 0.322918, 37
4189, 0.323653, 38
4199, 0.324412, 34
4209, 0.325177, 31
4219, 0.325903, 36
4229, 0.326688, 36
4239, 0.327453, 33
4249, 0.328181, 32
4259, 0.328952, 38
4269, 0.329706, 31
4279, 0.330445, 30
4289, 0.331215, 37
4299, 0.331957, 32
4309, 0.332724, 32
4319, 0.333499, 38
4329, 0.334240, 49
4339, 0.334998, 30
4349, 0.335760, 34
4359, 0.336496, 28
4369, 0.337270, 37
4379, 0.338027, 34
4389, 0.338761, 33
4399, 0.339528, 40
4409, 0.340268, 32
4419, 0.341010, 33
4429, 0.341762, 35
4439, 0.342523, 31
4449, 0.343266, 32
4459, 0.344044, 33
4469, 0.344772, 34
4479, 0.345520, 36
4489, 0.346253, 38
4499, 0.347000, 31
