Step, Coverage [%], Step time [ns]
9, 0.000181, 15
19, 0.000761, 17
29, 0.001705, 16
39, 0.002801, 12
49, 0.003732, 12
59, 0.004598, 17
69, 0.005491, 16
79, 0.006350, 15
89, 0.007204, 12
99, 0.008059, 18
109, 0.008899, 15
119, 0.009774, 14
129, 0.010604, 16
139, 0.011427, 13
149, 0.012288, 19
159, 0.013118, 16
169, 0.013953, 16
179, 0.014778, 16
189, 0.015616, 13
199, 0.016471, 16
209, 0.017304, 20
219, 0.018128, 18
229, 0.018943, 13
239, 0.019779, 13
249, 0.020610, 13
259, 0.021428, 19
269, 0.022262, 19
279, 0.023073, 18
289, 0.023885, 19
299, 0.024687, 18
309, 0.025506, 28
319, 0.026325, 20
329, 0.027132, 19
339, 0.027960, 20
349, 0.028771, 19
359, 0.029571, 17
369, 0.030386, 19
379, 0.031193, 20
389, 0.031999, 28
399, 0.032809, 19
409, 0.033625, 20
419, 0.034440, 23
429, 0.035231, 32
439, 0.036027, 33
449, 0.036822, 27
459, 0.037633, 21
469, 0.038444, 21
479, 0.039230, 27
489, 0.040013, 20
499, 0.040814, 21
509, 0.041624, 19
519, 0.042426, 19
529, 0.043230, 21
539, 0.044039, 19
549, 0.044866, 19
559, 0.045663, 19
569, 0.046490, 21
579, 0.047299, 19
589, 0.048080, 20
599, 0.048880, 20
609, 0.049671, 19
619, 0.050467, 19
629, 0.051264, 20
639, 0.052072, 21
649, 0.052856, 20
659, 0.053646, 20
669, 0.054438, 20
679, 0.055212, 20
689, 0.056027, 20
699, 0.056820, 20
709, 0.057592, 20
719, 0.058388, 20
729, 0.059170, 24
739, 0.059951, 22
749, 0.060737, 20
759, 0.061546, 23
769, 0.062324, 23
779, 0.063093, 16
789, 0.063905, 27
799, 0.064701, 20
809, 0.065498, 19
819, 0.066292, 24
829, 0.067092, 22
839, 0.067906, 38
849, 0.068688, 21
859, 0.069473, 19
869, 0.070282, 24
879, 0.071059, 29
889, 0.071867, 25
899, 0.072660, 22
909, 0.073455, 23
919, 0.074239, 31
929, 0.075017, 23
939, 0.075801, 22
949, 0.076573, 22
959, 0.077368, 30
969, 0.078150, 23
979, 0.078933, 23
989, 0.079703, 22
999, 0.080465, 29
1009, 0.081252, 26
1019, 0.082050, 23
1029, 0.082824, 25
1039, 0.083600, 42
1049, 0.084403, 23
1059, 0.085194, 25
1069, 0.085985, 26
1079, 0.086749, 23
1089, 0.087548, 23
1099, 0.088335, 36
1109, 0.089118, 24
1119, 0.089890, 25
1129, 0.090672, 29
1139, 0.091444, 30
1149, 0.092223, 27
1159, 0.092995, 23
1169, 0.093771, 23
1179, 0.094565, 31
1189, 0.095326, 24
1199, 0.096118, 26
1209, 0.096886, 24
1219, 0.097656, 37
1229, 0.098437, 27
1239, 0.099211, 24
1249, 0.099988, 27
1259, 0.100777, 23
1269, 0.101544, 43
1279, 0.102321, 45
1289, 0.103105, 28
1299, 0.103894, 29
1309, 0.104674, 26
1319, 0.105468, 36
1329, 0.106250, 35
1339, 0.107022, 33
1349, 0.107825, 25
1359, 0.108600, 26
1369, 0.109371, 34
1379, 0.110151, 44
1389, 0.110926, 30
1399, 0.111704, 30
1409, 0.112477, 32
1419, 0.113249, 29
1429, 0.114033, 37
1439, 0.114821, 32
1449, 0.115608, 29
1459, 0.116393, 29
1469, 0.117178, 29
1479, 0.117971, 27
1489, 0.118720, 32
1499, 0.119510, 29
1509, 0.120281, 28
1519, 0.121062, 27
1529, 0.121834, 34
1539, 0.122605, 43
1549, 0.123369, 32
1559, 0.124131, 28
1569, 0.124911, 33
1579, 0.125673, 30
1589, 0.126434, 44
1599, 0.127204, 31
1609, 0.127983, 36
1619, 0.128755, 29
1629, 0.129526, 37
1639, 0.130311, 46
1649, 0.131071, 31
1659, 0.131851, 31
1669, 0.132611, 37
1679, 0.133379, 33
1689, 0.134154, 29
1699, 0.134925, 36
1709, 0.135699, 31
1719, 0.136463, 33
1729, 0.137251, 35
1739, 0.138023, 39
1749, 0.138791, 30
1759, 0.139578, 29
1769, 0.140337, 28
1779, 0.141084, 32
1789, 0.141863, 29
1799, 0.142635, 34
1809, 0.143410, 30
1819, 0.144181, 33
1829, 0.144960, 30
1839, 0.145727, 33
1849, 0.146504, 38
1859, 0.147267, 30
1869, 0.148035, 30
1879, 0.148820, 31
1889, 0.149578, 64
1899, 0.150337, 55
1909, 0.151101, 33
1919, 0.151871, 65
1929, 0.152627, 45
1939, 0.153403, 42
1949, 0.154153, 37
1959, 0.154930, 48
1969, 0.155700, 40
1979, 0.156455, 40
1989, 0.157217, 31
1999, 0.157984, 41
2009, 0.158744, 37
2019, 0.159483, 38
2029, 0.160260, 39
2039, 0.161031, 36
2049, 0.161793, 34
2059, 0.162531, 34
2069, 0.163318, 33
2079, 0.164077, 41
2089, 0.164829, 36
2099, 0.165559, 34
2109, 0.166356, 30
2119, 0.167147, 37
2129, 0.167907, 33
2139, 0.168683, 39
2149, 0.169459, 33
2159, 0.170233, 34
2169, 0.170990, 28
2179, 0.171753, 45
2189, 0.172501, 46
2199, 0.173292, 31
2209, 0.174020, 35
2219, 0.174799, 30
2229, 0.175560, 45
2239, 0.176316, 36
2249, 0.177074, 32
2259, 0.177856, 37
2269, 0.178619, 37
2279, 0.179376, 32
2289, 0.180139, 36
2299, 0.180894, 38
2309, 0.181638, 38
2319, 0.182410, 57
2329, 0.183178, 39
2339, 0.183953, 35
2349, 0.184701, 37
2359, 0.185471, 48
2369, 0.186227, 33
2379, 0.186977, 35
2389, 0.187722, 32
2399, 0.188513, 47
2409, 0.189265, 34
2419, 0.190052, 55
2429, 0.190810, 43
2439, 0.191576, 38
2449, 0.192307, 40
2459, 0.193093, 33
2469, 0.193845, 34
2479, 0.194620, 35
2489, 0.195387, 33
2499, 0.196160, 37
2509, 0.196915, 34
2519, 0.197669, 36
2529, 0.198436, 33
2539, 0.199172, 39
2549, 0.199936, 35
2559, 0.200681, 34
2569, 0.201446, 37
2579, 0.202178, 37
2589, 0.202959, 33
2599, 0.203693, 36
2609, 0.204452, 32
2619, 0.205198, 42
2629, 0.205964, 41
2639, 0.206735, 36
2649, 0.207495, 33
2659, 0.208246, 37
2669, 0.209000, 39
2679, 0.209781, 44
2689, 0.210553, 44
2699, 0.211298, 34
2709, 0.212075, 40
2719, 0.212861, 36
2729, 0.213605, 42
2739, 0.214363, 37
2749, 0.215098, 41
2759, 0.215882, 44
2769, 0.216622, 44
2779, 0.217369, 34
2789, 0.218127, 36
2799, 0.218880, 39
2809, 0.219649, 35
2819, 0.220373, 34
2829, 0.221145, 34
2839, 0.221890, 39
2849, 0.222645, 38
2859, 0.223400, 39
2869, 0.224148, 39
2879, 0.224909, 32
2889, 0.225651, 43
2899, 0.226415, 38
2909, 0.227162, 41
2919, 0.227940, 37
2929, 0.228682, 51
2939, 0.229459, 39
2949, 0.230202, 48
2959, 0.230947, 45
2969, 0.231739, 49
2979, 0.232496, 36
2989, 0.233271, 41
2999, 0.234045, 48
3009, 0.234835, 40
3019, 0.235592, 33
3029, 0.236337, 38
3039, 0.237103, 48
3049, 0.237871, 41
3059, 0.238647, 48
3069, 0.239391, 46
3079, 0.240158, 43
3089, 0.240914, 37
3099, 0.241652, 41
3109, 0.242422, 39
3119, 0.243161, 44
3129, 0.243939, 37
3139, 0.244680, 39
3149, 0.245457, 40
3159, 0.246219, 37
3169, 0.246974, 47
3179, 0.247738, 39
3189, 0.248474, 40
3199, 0.249235, 40
3209, 0.250001, 56
3219, 0.250762, 40
3229, 0.251510, 40
3239, 0.252251, 52
3249, 0.253005, 41
3259, 0.253775, 39
3269, 0.254537, 39
3279, 0.255274, 60
3289, 0.256038, 53
3299, 0.256780, 44
3309, 0.257531, 48
3319, 0.258303, 49
3329, 0.259034, 42
3339, 0.259763, 43
3349, 0.260534, 45
3359, 0.261282, 40
3369, 0.262035, 42
3379, 0.262766, 39
3389, 0.263516, 45
3399, 0.264285, 39
3409, 0.265018, 42
3419, 0.265780, 51
3429, 0.266515, 57
3439, 0.267261, 39
3449, 0.268024, 43
3459, 0.268769, 45
3469, 0.269562, 51
3479, 0.270287, 40
3489, 0.271064, 43
3499, 0.271813, 47
3509, 0.272580, 41
3519, 0.273336, 40
3529, 0.274055, 42
3539, 0.274812, 57
3549, 0.275571, 39
3559, 0.276306, 40
3569, 0.277067, 38
3579, 0.277800, 41
3589, 0.278578, 43
3599, 0.279312, 40
3609, 0.280060, 43
3619, 0.280821, 57
3629, 0.281560, 41
3639, 0.282319, 42
3649, 0.283069, 56
3659, 0.283822, 43
3669, 0.284589, 43
3679, 0.285331, 49
3689, 0.286080, 42
3699, 0.286833, 41
3709, 0.287600, 40
3719, 0.288348, 43
3729, 0.289091, 48
3739, 0.289836, 39
3749, 0.290601, 42
3759, 0.291335, 39
3769, 0.292093, 47
3779, 0.292847, 36
3789, 0.293574, 39
3799, 0.294336, 38
3809, 0.295080, 40
3819, 0.295831, 38
3829, 0.296569, 40
3839, 0.297318, 36
3849, 0.298075, 36
3859, 0.298819, 38
3869, 0.299554, 44
3879, 0.300306, 40
3889, 0.301044, 40
3899, 0.301813, 55
3909, 0.302566, 43
3919, 0.303305, 38
3929, 0.304076, 44
3939, 0.304834, 37
3949, 0.305561, 40
3959, 0.306330, 42
3969, 0.307073, 47
3979, 0.307825, 42
3989, 0.308597, 43
3999, 0.309334, 41
4009, 0.310118, 56
4019, 0.310863, 41
4029, 0.311604, 40
4039, 0.312401, 39
4049, 0.313161, 47
4059, 0.313902, 50
4069, 0.314666, 41
4079, 0.315400, 39
4089, 0.316153, 65
4099, 0.316889, 40
4109, 0.317607, 44
4119, 0.318388, 51
4129, 0.319120, 49
4139, 0.319879, 44
4149, 0.320643, 65
4159, 0.321405, 49
4169, 0.322154, 42
4179, 0.322918, 42
4189, 0.323653, 40
4199, 0.324412, 45
4209, 0.325177, 43
4219, 0.325903, 40
4229, 0.326688, 41
4239, 0.327453, 38
4249, 0.328181, 43
4259, 0.328952, 40
4269, 0.329706, 42
4279, 0.330445, 40
4289, 0.331215, 44
4299, 0.331957, 45
4309, 0.332724, 40
4319, 0.333499, 44
4329, 0.334240, 39
4339, 0.334998, 40
4349, 0.335760, 44
4359, 0.336496, 53
4369, 0.337270, 48
4379, 0.338027, 59
4389, 0.338761, 41
4399, 0.339528, 40
4409, 0.340268, 42
4419, 0.341010, 50
4429, 0.341762, 40
4439, 0.342523, 43
4449, 0.343266, 40
4459, 0.344044, 60
4469, 0.344772, 44
4479, 0.345520, 44
4489, 0.346253, 60
4499, 0.347000, 44
