Step, Coverage [%], Step time [ns]
9, 0.000181, 20
19, 0.000761, 15
29, 0.001705, 15
39, 0.002801, 12
49, 0.003732, 11
59, 0.004598, 9
69, 0.005491, 13
79, 0.006350, 13
89, 0.007204, 8
99, 0.008059, 11
109, 0.008899, 8
119, 0.009774, 13
129, 0.010604, 10
139, 0.011427, 13
149, 0.012288, 12
159, 0.013118, 9
169, 0.013953, 12
179, 0.014778, 8
189, 0.015616, 9
199, 0.016471, 10
209, 0.017304, 9
219, 0.018128, 10
229, 0.018943, 9
239, 0.019779, 9
249, 0.020610, 9
259, 0.021428, 8
269, 0.022262, 9
279, 0.023073, 8
289, 0.023885, 9
299, 0.024687, 9
309, 0.025506, 9
319, 0.026325, 9
329, 0.027132, 10
339, 0.027960, 9
349, 0.028771, 9
359, 0.029571, 9
369, 0.030386, 9
379, 0.031193, 9
389, 0.031999, 10
399, 0.032809, 9
409, 0.033625, 21
419, 0.034440, 11
429, 0.035231, 10
439, 0.036027, 9
449, 0.036822, 10
459, 0.037633, 10
469, 0.038444, 9
479, 0.039230, 9
489, 0.040013, 9
499, 0.040814, 9
509, 0.041624, 9
519, 0.042426, 9
529, 0.043230, 9
539, 0.044039, 9
549, 0.044866, 9
559, 0.045663, 10
569, 0.046490, 10
579, 0.047299, 10
589, 0.048080, 10
599, 0.048880, 10
609, 0.049671, 10
619, 0.050467, 10
629, 0.051264, 12
639, 0.052072, 9
649, 0.052856, 12
659, 0.053646, 9
669, 0.054438, 9
679, 0.055212, 9
689, 0.056027, 9
699, 0.056820, 9
709, 0.057592, 12
719, 0.058388, 12
729, 0.059170, 10
739, 0.059951, 11
749, 0.060737, 10
759, 0.061546, 10
769, 0.062324, 10
779, 0.063093, 10
789, 0.063905, 10
799, 0.064701, 10
809, 0.065498, 10
819, 0.066292, 10
829, 0.067092, 10
839, 0.067906, 10
849, 0.068688, 10
859, 0.069473, 10
869, 0.070282, 10
879, 0.071059, 13
889, 0.071867, 14
899, 0.072660, 149
909, 0.073455, 11
919, 0.074239, 2941
929, 0.075017, 93
939, 0.075801, 189
949, 0.076573, 24
959, 0.077368, 15
969, 0.078150, 44
979, 0.078933, 15
989, 0.079703, 14
999, 0.080465, 13
1009, 0.081252, 12
1019, 0.082050, 11
1029, 0.082824, 11
1039, 0.083600, 11
1049, 0.084403, 11
1059, 0.085194, 11
1069, 0.085985, 11
1079, 0.086749, 11
1089, 0.087548, 11
1099, 0.088335, 11
1109, 0.089118, 11
1119, 0.089890, 11
1129, 0.090672, 11
1139, 0.091444, 12
1149, 0.092223, 11
1159, 0.092995, 12
1169, 0.093771, 12
1179, 0.094565, 11
1189, 0.095326, 11
1199, 0.096118, 12
1209, 0.096886, 12
1219, 0.097656, 12
1229, 0.098437, 11
1239, 0.099211, 11
1249, 0.099988, 11
1259, 0.100777, 12
1269, 0.101544, 12
1279, 0.102321, 11
1289, 0.103105, 11
1299, 0.103894, 11
1309, 0.104674, 11
1319, 0.105468, 11
1329, 0.106250, 11
1339, 0.107022, 11
1349, 0.107825, 11
1359, 0.108600, 11
1369, 0.109371, 11
1379, 0.110151, 12
1389, 0.110926, 12
1399, 0.111704, 12
1409, 0.112477, 12
1419, 0.113249, 12
1429, 0.114033, 12
1439, 0.114821, 12
1449, 0.115608, 12
1459, 0.116393, 12
1469, 0.117178, 13
1479, 0.117971, 12
1489, 0.118720, 12
1499, 0.119510, 12
1509, 0.120281, 12
1519, 0.121062, 12
1529, 0.121834, 12
1539, 0.122605, 12
1549, 0.123369, 11
1559, 0.124131, 17
1569, 0.124911, 11
1579, 0.125673, 11
1589, 0.126434, 11
1599, 0.127204, 11
1609, 0.127983, 11
1619, 0.128755, 11
1629, 0.129526, 11
1639, 0.130311, 12
1649, 0.131071, 12
1659, 0.131851, 11
1669, 0.132611, 12
1679, 0.133379, 11
1689, 0.134154, 17
1699, 0.134925, 12
1709, 0.135699, 12
1719, 0.136463, 12
1729, 0.137251, 12
1739, 0.138023, 12
1749, 0.138791, 12
1759, 0.139578, 12
1769, 0.140337, 12
1779, 0.141084, 12
1789, 0.141863, 12
1799, 0.142635, 12
1809, 0.143410, 12
1819, 0.144181, 18
1829, 0.144960, 12
1839, 0.145727, 12
1849, 0.146504, 12
1859, 0.147267, 12
1869, 0.148035, 12
1879, 0.148820, 12
1889, 0.149578, 12
1899, 0.150337, 12
1909, 0.151101, 12
1919, 0.151871, 12
1929, 0.152627, 12
1939, 0.153403, 12
1949, 0.154153, 13
1959, 0.154930, 12
1969, 0.155700, 12
1979, 0.156455, 12
1989, 0.157217, 12
1999, 0.157984, 12
2009, 0.158744, 12
2019, 0.159483, 13
2029, 0.160260, 12
2039, 0.161031, 13
2049, 0.161793, 12
2059, 0.162531, 12
2069, 0.163318, 12
2079, 0.164077, 12
2089, 0.164829, 12
2099, 0.165559, 13
2109, 0.166356, 12
2119, 0.167147, 13
2129, 0.167907, 12
2139, 0.168683, 12
2149, 0.169459, 13
2159, 0.170233, 13
2169, 0.170990, 13
2179, 0.171753, 13
2189, 0.172501, 13
2199, 0.173292, 13
2209, 0.174020, 13
2219, 0.174799, 13
2229, 0.175560, 13
2239, 0.176316, 13
2249, 0.177074, 13
2259, 0.177856, 13
2269, 0.178619, 15
2279, 0.179376, 13
2289, 0.180139, 13
2299, 0.180894, 13
2309, 0.181638, 13
2319, 0.182410, 13
2329, 0.183178, 14
2339, 0.183953, 14
2349, 0.184701, 25
2359, 0.185471, 13
2369, 0.186227, 13
2379, 0.186977, 13
2389, 0.187722, 13
2399, 0.188513, 13
2409, 0.189265, 13
2419, 0.190052, 13
2429, 0.190810, 13
2439, 0.191576, 13
2449, 0.192307, 13
2459, 0.193093, 13
2469, 0.193845, 13
2479, 0.194620, 13
2489, 0.195387, 13
2499, 0.196160, 13
2509, 0.196915, 13
2519, 0.197669, 13
2529, 0.198436, 13
2539, 0.199172, 13
2549, 0.199936, 13
2559, 0.200681, 13
2569, 0.201446, 13
2579, 0.202178, 13
2589, 0.202959, 14
2599, 0.203693, 13
2609, 0.204452, 14
2619, 0.205198, 14
2629, 0.205964, 14
2639, 0.206735, 14
2649, 0.207495, 14
2659, 0.208246, 14
2669, 0.209000, 14
2679, 0.209781, 14
2689, 0.210553, 14
2699, 0.211298, 14
2709, 0.212075, 14
2719, 0.212861, 14
2729, 0.213605, 14
2739, 0.214363, 14
2749, 0.215098, 14
2759, 0.215882, 14
2769, 0.216622, 14
2779, 0.217369, 14
2789, 0.218127, 14
2799, 0.218880, 14
2809, 0.219649, 14
2819, 0.220373, 14
2829, 0.221145, 14
2839, 0.221890, 14
2849, 0.222645, 14
2859, 0.223400, 14
2869, 0.224148, 14
2879, 0.224909, 14
2889, 0.225651, 14
2899, 0.226415, 14
2909, 0.227162, 14
2919, 0.227940, 14
2929, 0.228682, 14
2939, 0.229459, 15
2949, 0.230202, 14
2959, 0.230947, 14
2969, 0.231739, 15
2979, 0.232496, 14
2989, 0.233271, 15
2999, 0.234045, 14
3009, 0.234835, 14
3019, 0.235592, 14
3029, 0.236337, 15
3039, 0.237103, 14
3049, 0.237871, 15
3059, 0.238647, 15
3069, 0.239391, 15
3079, 0.240158, 15
3089, 0.240914, 15
3099, 0.241652, 15
3109, 0.242422, 15
3119, 0.243161, 15
3129, 0.243939, 15
3139, 0.244680, 15
3149, 0.245457, 15
3159, 0.246219, 15
3169, 0.246974, 15
3179, 0.247738, 15
3189, 0.248474, 15
3199, 0.249235, 15
3209, 0.250001, 15
3219, 0.250762, 15
3229, 0.251510, 15
3239, 0.252251, 15
3249, 0.253005, 15
3259, 0.253775, 15
3269, 0.254537, 15
3279, 0.255274, 15
3289, 0.256038, 15
3299, 0.256780, 15
3309, 0.257531, 15
3319, 0.258303, 15
3329, 0.259034, 15
3339, 0.259763, 15
3349, 0.260534, 15
3359, 0.261282, 15
3369, 0.262035, 16
3379, 0.262766, 15
3389, 0.263516, 15
3399, 0.264285, 15
3409, 0.265018, 15
3419, 0.265780, 15
3429, 0.266515, 15
3439, 0.267261, 16
3449, 0.268024, 15
3459, 0.268769, 16
3469, 0.269562, 15
3479, 0.270287, 15
3489, 0.271064, 16
3499, 0.271813, 16
3509, 0.272580, 16
3519, 0.273336, 16
3529, 0.274055, 16
3539, 0.274812, 16
3549, 0.275571, 16
3559, 0.276306, 16
3569, 0.277067, 16
3579, 0.277800, 16
3589, 0.278578, 16
3599, 0.279312, 16
3609, 0.280060, 18
3619, 0.280821, 16
3629, 0.281560, 16
3639, 0.282319, 16
3649, 0.283069, 16
3659, 0.283822, 16
3669, 0.284589, 16
3679, 0.285331, 16
3689, 0.286080, 17
3699, 0.286833, 24
3709, 0.287600, 19
3719, 0.288348, 16
3729, 0.289091, 16
3739, 0.289836, 16
3749, 0.290601, 17
3759, 0.291335, 16
3769, 0.292093, 16
3779, 0.292847, 16
3789, 0.293574, 16
3799, 0.294336, 17
3809, 0.295080, 16
3819, 0.295831, 16
3829, 0.296569, 17
3839, 0.297318, 16
3849, 0.298075, 17
3859, 0.298819, 16
3869, 0.299554, 17
3879, 0.300306, 17
3889, 0.301044, 16
3899, 0.301813, 17
3909, 0.302566, 17
3919, 0.303305, 16
3929, 0.304076, 16
3939, 0.304834, 17
3949, 0.305561, 17
3959, 0.306330, 17
3969, 0.307073, 17
3979, 0.307825, 17
3989, 0.308597, 17
3999, 0.309334, 17
4009, 0.310118, 17
4019, 0.310863, 17
4029, 0.311604, 17
4039, 0.312401, 17
4049, 0.313161, 17
4059, 0.313902, 17
4069, 0.314666, 17
4079, 0.315400, 17
4089, 0.316153, 17
4099, 0.316889, 17
4109, 0.317607, 17
4119, 0.318388, 17
4129, 0.319120, 17
4139, 0.319879, 17
4149, 0.320643, 17
4159, 0.321405, 17
4169, 0.322154, 17
4179, 0.322918, 18
4189, 0.323653, 17
4199, 0.324412, 17
4209, 0.325177, 17
4219, 0.325903, 17
4229, 0.326688, 17
4239, 0.327453, 17
4249, 0.328181, 17
4259, 0.328952, 17
4269, 0.329706, 17
4279, 0.330445, 17
4289, 0.331215, 17
4299, 0.331957, 17
4309, 0.332724, 17
4319, 0.333499, 18
4329, 0.334240, 17
4339, 0.334998, 18
4349, 0.335760, 17
4359, 0.336496, 18
4369, 0.337270, 17
4379, 0.338027, 17
4389, 0.338761, 17
4399, 0.339528, 18
4409, 0.340268, 18
4419, 0.341010, 18
4429, 0.341762, 18
4439, 0.342523, 18
4449, 0.343266, 18
4459, 0.344044, 18
4469, 0.344772, 18
4479, 0.345520, 18
4489, 0.346253, 18
4499, 0.347000, 18
