Step, Coverage [%], Step time [ns]
9, 0.000181, 18
19, 0.000761, 18
29, 0.001705, 15
39, 0.002801, 20
49, 0.003732, 20
59, 0.004598, 17
69, 0.005491, 19
79, 0.006350, 19
89, 0.007204, 19
99, 0.008059, 18
109, 0.008899, 18
119, 0.009774, 19
129, 0.010604, 19
139, 0.011427, 18
149, 0.012288, 20
159, 0.013118, 21
169, 0.013953, 21
179, 0.014778, 19
189, 0.015616, 19
199, 0.016471, 20
209, 0.017304, 19
219, 0.018128, 21
229, 0.018943, 29
239, 0.019779, 23
249, 0.020610, 24
259, 0.021428, 21
269, 0.022262, 19
279, 0.023073, 22
289, 0.023885, 22
299, 0.024687, 23
309, 0.025506, 22
319, 0.026325, 31
329, 0.027132, 22
339, 0.027960, 22
349, 0.028771, 22
359, 0.029571, 32
369, 0.030386, 22
379, 0.031193, 22
389, 0.031999, 31
399, 0.032809, 21
409, 0.033625, 23
419, 0.034440, 29
429, 0.035231, 42
439, 0.036027, 29
449, 0.036822, 40
459, 0.037633, 30
469, 0.038444, 29
479, 0.039230, 37
489, 0.040013, 28
499, 0.040814, 49
509, 0.041624, 30
519, 0.042426, 40
529, 0.043230, 33
539, 0.044039, 38
549, 0.044866, 35
559, 0.045663, 29
569, 0.046490, 34
579, 0.047299, 29
589, 0.048080, 71
599, 0.048880, 35
609, 0.049671, 33
619, 0.050467, 39
629, 0.051264, 40
639, 0.052072, 53
649, 0.052856, 43
659, 0.053646, 39
669, 0.054438, 38
679, 0.055212, 40
689, 0.056027, 38
699, 0.056820, 34
709, 0.057592, 52
719, 0.058388, 34
729, 0.059170, 29
739, 0.059951, 40
749, 0.060737, 37
759, 0.061546, 42
769, 0.062324, 38
779, 0.063093, 39
789, 0.063905, 66
799, 0.064701, 50
809, 0.065498, 37
819, 0.066292, 39
829, 0.067092, 44
839, 0.067906, 39
849, 0.068688, 44
859, 0.069473, 38
869, 0.070282, 54
879, 0.071059, 40
889, 0.071867, 39
899, 0.072660, 39
909, 0.073455, 46
919, 0.074239, 37
929, 0.075017, 55
939, 0.075801, 40
949, 0.076573, 53
959, 0.077368, 40
969, 0.078150, 35
979, 0.078933, 39
989, 0.079703, 40
999, 0.080465, 41
1009, 0.081252, 38
1019, 0.082050, 38
1029, 0.082824, 38
1039, 0.083600, 41
1049, 0.084403, 38
1059, 0.085194, 39
1069, 0.085985, 39
1079, 0.086749, 60
1089, 0.087548, 44
1099, 0.088335, 39
