Step, Coverage [%], Step time [ns]
9, 0.000181, 20
19, 0.000761, 19
29, 0.001705, 20
39, 0.002801, 20
49, 0.003732, 20
59, 0.004598, 20
69, 0.005491, 20
79, 0.006350, 18
89, 0.007204, 20
99, 0.008059, 26
109, 0.008899, 20
119, 0.009774, 20
129, 0.010604, 21
139, 0.011427, 26
149, 0.012288, 22
159, 0.013118, 20
169, 0.013953, 21
179, 0.014778, 21
189, 0.015616, 19
199, 0.016471, 21
209, 0.017304, 21
219, 0.018128, 21
229, 0.018943, 21
239, 0.019779, 19
249, 0.020610, 29
259, 0.021428, 22
269, 0.022262, 21
279, 0.023073, 19
289, 0.023885, 21
299, 0.024687, 22
309, 0.025506, 21
319, 0.026325, 35
329, 0.027132, 17
339, 0.027960, 25
349, 0.028771, 24
359, 0.029571, 55
369, 0.030386, 24
379, 0.031193, 35
389, 0.031999, 24
399, 0.032809, 29
409, 0.033625, 21
419, 0.034440, 23
429, 0.035231, 22
439, 0.036027, 22
449, 0.036822, 21
459, 0.037633, 32
469, 0.038444, 23
479, 0.039230, 23
489, 0.040013, 26
499, 0.040814, 27
509, 0.041624, 24
519, 0.042426, 26
529, 0.043230, 27
539, 0.044039, 24
549, 0.044866, 27
559, 0.045663, 28
569, 0.046490, 24
579, 0.047299, 24
589, 0.048080, 23
599, 0.048880, 23
609, 0.049671, 26
619, 0.050467, 27
629, 0.051264, 24
639, 0.052072, 28
649, 0.052856, 24
659, 0.053646, 24
669, 0.054438, 24
679, 0.055212, 25
689, 0.056027, 27
699, 0.056820, 38
709, 0.057592, 27
719, 0.058388, 25
729, 0.059170, 27
739, 0.059951, 28
749, 0.060737, 23
759, 0.061546, 31
769, 0.062324, 26
779, 0.063093, 23
789, 0.063905, 32
799, 0.064701, 33
809, 0.065498, 24
819, 0.066292, 28
829, 0.067092, 32
839, 0.067906, 26
849, 0.068688, 28
859, 0.069473, 31
869, 0.070282, 27
879, 0.071059, 24
889, 0.071867, 29
899, 0.072660, 32
909, 0.073455, 27
919, 0.074239, 26
929, 0.075017, 26
939, 0.075801, 22
949, 0.076573, 32
959, 0.077368, 30
969, 0.078150, 27
979, 0.078933, 27
989, 0.079703, 32
999, 0.080465, 45
1009, 0.081252, 30
1019, 0.082050, 30
1029, 0.082824, 28
1039, 0.083600, 30
1049, 0.084403, 30
1059, 0.085194, 32
1069, 0.085985, 31
1079, 0.086749, 28
1089, 0.087548, 29
1099, 0.088335, 58
1109, 0.089118, 29
1119, 0.089890, 28
1129, 0.090672, 29
1139, 0.091444, 28
1149, 0.092223, 46
1159, 0.092995, 29
1169, 0.093771, 30
1179, 0.094565, 31
1189, 0.095326, 32
1199, 0.096118, 39
1209, 0.096886, 31
1219, 0.097656, 29
1229, 0.098437, 33
1239, 0.099211, 26
1249, 0.099988, 33
1259, 0.100777, 32
1269, 0.101544, 27
1279, 0.102321, 29
1289, 0.103105, 31
1299, 0.103894, 27
1309, 0.104674, 35
1319, 0.105468, 32
1329, 0.106250, 31
1339, 0.107022, 32
1349, 0.107825, 32
1359, 0.108600, 32
1369, 0.109371, 34
1379, 0.110151, 28
1389, 0.110926, 30
1399, 0.111704, 39
1409, 0.112477, 30
1419, 0.113249, 34
1429, 0.114033, 32
1439, 0.114821, 32
1449, 0.115608, 33
1459, 0.116393, 32
1469, 0.117178, 30
1479, 0.117971, 34
1489, 0.118720, 33
1499, 0.119510, 28
1509, 0.120281, 39
1519, 0.121062, 32
1529, 0.121834, 28
1539, 0.122605, 39
1549, 0.123369, 33
1559, 0.124131, 29
1569, 0.124911, 39
1579, 0.125673, 30
1589, 0.126434, 30
1599, 0.127204, 37
1609, 0.127983, 46
1619, 0.128755, 35
1629, 0.129526, 33
1639, 0.130311, 30
1649, 0.131071, 35
1659, 0.131851, 37
1669, 0.132611, 34
1679, 0.133379, 33
1689, 0.134154, 36
1699, 0.134925, 35
1709, 0.135699, 32
1719, 0.136463, 50
1729, 0.137251, 30
1739, 0.138023, 34
1749, 0.138791, 39
1759, 0.139578, 39
1769, 0.140337, 38
1779, 0.141084, 39
1789, 0.141863, 36
1799, 0.142635, 39
1809, 0.143410, 32
1819, 0.144181, 40
1829, 0.144960, 36
1839, 0.145727, 38
1849, 0.146504, 37
1859, 0.147267, 35
1869, 0.148035, 32
1879, 0.148820, 54
1889, 0.149578, 36
1899, 0.150337, 37
1909, 0.151101, 32
1919, 0.151871, 34
1929, 0.152627, 42
1939, 0.153403, 37
1949, 0.154153, 39
1959, 0.154930, 36
1969, 0.155700, 43
1979, 0.156455, 37
1989, 0.157217, 37
1999, 0.157984, 42
2009, 0.158744, 33
2019, 0.159483, 37
2029, 0.160260, 39
2039, 0.161031, 46
2049, 0.161793, 42
2059, 0.162531, 37
2069, 0.163318, 39
2079, 0.164077, 34
2089, 0.164829, 40
2099, 0.165559, 56
2109, 0.166356, 40
2119, 0.167147, 39
2129, 0.167907, 37
2139, 0.168683, 47
2149, 0.169459, 37
2159, 0.170233, 38
2169, 0.170990, 37
2179, 0.171753, 42
2189, 0.172501, 35
2199, 0.173292, 35
2209, 0.174020, 37
2219, 0.174799, 37
2229, 0.175560, 41
2239, 0.176316, 53
2249, 0.177074, 42
2259, 0.177856, 49
2269, 0.178619, 38
2279, 0.179376, 39
2289, 0.180139, 35
2299, 0.180894, 42
2309, 0.181638, 39
2319, 0.182410, 36
2329, 0.183178, 43
2339, 0.183953, 37
2349, 0.184701, 43
2359, 0.185471, 36
2369, 0.186227, 38
2379, 0.186977, 38
2389, 0.187722, 42
2399, 0.188513, 41
2409, 0.189265, 36
2419, 0.190052, 43
2429, 0.190810, 43
2439, 0.191576, 43
2449, 0.192307, 39
2459, 0.193093, 45
2469, 0.193845, 41
2479, 0.194620, 42
2489, 0.195387, 40
2499, 0.196160, 40
2509, 0.196915, 40
2519, 0.197669, 43
2529, 0.198436, 45
2539, 0.199172, 41
2549, 0.199936, 47
2559, 0.200681, 43
2569, 0.201446, 42
2579, 0.202178, 48
2589, 0.202959, 39
2599, 0.203693, 44
2609, 0.204452, 41
2619, 0.205198, 40
2629, 0.205964, 46
2639, 0.206735, 42
2649, 0.207495, 40
2659, 0.208246, 201
2669, 0.209000, 43
2679, 0.209781, 45
2689, 0.210553, 2663
2699, 0.211298, 166
2709, 0.212075, 36
2719, 0.212861, 38
2729, 0.213605, 39
2739, 0.214363, 34
2749, 0.215098, 37
2759, 0.215882, 37
2769, 0.216622, 34
2779, 0.217369, 40
2789, 0.218127, 34
2799, 0.218880, 39
2809, 0.219649, 34
2819, 0.220373, 35
2829, 0.221145, 39
2839, 0.221890, 37
2849, 0.222645, 40
2859, 0.223400, 40
2869, 0.224148, 39
2879, 0.224909, 40
2889, 0.225651, 40
2899, 0.226415, 40
2909, 0.227162, 39
2919, 0.227940, 39
2929, 0.228682, 43
2939, 0.229459, 40
2949, 0.230202, 40
2959, 0.230947, 43
2969, 0.231739, 40
2979, 0.232496, 40
2989, 0.233271, 40
2999, 0.234045, 45
3009, 0.234835, 40
3019, 0.235592, 40
3029, 0.236337, 43
3039, 0.237103, 41
3049, 0.237871, 40
3059, 0.238647, 44
3069, 0.239391, 39
3079, 0.240158, 43
3089, 0.240914, 39
3099, 0.241652, 44
3109, 0.242422, 39
3119, 0.243161, 40
3129, 0.243939, 44
3139, 0.244680, 40
3149, 0.245457, 40
3159, 0.246219, 40
3169, 0.246974, 2807
3179, 0.247738, 186
3189, 0.248474, 46
3199, 0.249235, 44
3209, 0.250001, 48
3219, 0.250762, 40
3229, 0.251510, 42
3239, 0.252251, 42
3249, 0.253005, 48
3259, 0.253775, 41
3269, 0.254537, 44
3279, 0.255274, 43
3289, 0.256038, 40
3299, 0.256780, 44
3309, 0.257531, 43
3319, 0.258303, 40
3329, 0.259034, 40
3339, 0.259763, 39
3349, 0.260534, 40
3359, 0.261282, 39
3369, 0.262035, 40
3379, 0.262766, 45
3389, 0.263516, 42
3399, 0.264285, 40
3409, 0.265018, 50
3419, 0.265780, 43
3429, 0.266515, 41
3439, 0.267261, 40
3449, 0.268024, 48
3459, 0.268769, 40
3469, 0.269562, 40
3479, 0.270287, 40
3489, 0.271064, 47
3499, 0.271813, 40
3509, 0.272580, 44
3519, 0.273336, 40
3529, 0.274055, 46
3539, 0.274812, 41
3549, 0.275571, 44
3559, 0.276306, 43
3569, 0.277067, 43
3579, 0.277800, 44
3589, 0.278578, 45
3599, 0.279312, 49
3609, 0.280060, 44
3619, 0.280821, 2688
3629, 0.281560, 149
3639, 0.282319, 42
3649, 0.283069, 40
3659, 0.283822, 40
3669, 0.284589, 40
3679, 0.285331, 40
3689, 0.286080, 40
3699, 0.286833, 41
3709, 0.287600, 41
3719, 0.288348, 41
3729, 0.289091, 41
3739, 0.289836, 41
3749, 0.290601, 41
3759, 0.291335, 41
3769, 0.292093, 41
3779, 0.292847, 43
3789, 0.293574, 46
3799, 0.294336, 44
3809, 0.295080, 44
3819, 0.295831, 44
3829, 0.296569, 47
3839, 0.297318, 44
3849, 0.298075, 44
3859, 0.298819, 44
3869, 0.299554, 44
