Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000000, 785700711, 61446762, 0, 0
19, 0.000000, 614758802, 61402207, 0, 0
29, 0.000000, 614667377, 61422001, 0, 0
39, 0.000000, 614662829, 61417991, 0, 0
49, 0.000000, 614824233, 61423038, 0, 0
59, 0.000000, 615556045, 61725704, 0, 0
69, 0.000000, 629063832, 63661304, 0, 0
79, 0.000000, 646592649, 64580329, 0, 0
89, 0.000000, 644701313, 63942551, 0, 0
99, 0.000000, 643934602, 65051846, 0, 0
109, 0.000000, 655965304, 66020221, 0, 0
119, 0.000000, 669019221, 66580222, 0, 0
129, 0.000000, 656268722, 66128237, 0, 0
139, 0.000000, 670897879, 67473601, 0, 0
149, 0.000000, 677548382, 66592648, 0, 0
159, 0.000000, 656750031, 66620073, 0, 0
169, 0.000000, 676899749, 69025447, 0, 0
179, 0.000000, 702386445, 70866220, 0, 0
189, 0.000000, 698882158, 69746812, 0, 0
199, 0.000000, 676847320, 67114081, 0, 0
209, 0.000000, 683007354, 68954472, 0, 0
219, 0.000000, 708097583, 71580192, 0, 0
229, 0.000000, 708168970, 69726746, 0, 0
239, 0.000000, 711075062, 70988148, 0, 0
249, 0.000000, 686877518, 69001271, 0, 0
259, 0.000000, 698257229, 69711057, 0, 0
269, 0.000000, 710347671, 72983376, 0, 0
279, 0.000000, 723863230, 69946093, 0, 0
289, 0.000000, 681375606, 68165911, 0, 0
299, 0.000000, 699236823, 71330130, 0, 0
309, 0.000000, 699412565, 67453341, 0, 0
319, 0.000000, 677441762, 69323029, 0, 0
329, 0.000000, 699805863, 71111852, 0, 0
339, 0.000000, 721982949, 72643741, 0, 0
349, 0.000000, 726761254, 71008133, 0, 0
359, 0.000000, 684253113, 68653772, 0, 0
369, 0.000000, 704345971, 70854950, 0, 0
379, 0.000000, 690428650, 68778821, 0, 0
389, 0.000000, 702571280, 71677637, 0, 0
399, 0.000000, 719736990, 71441974, 0, 0
409, 0.000000, 721945837, 71452061, 0, 0
419, 0.000000, 688120092, 67439929, 0, 0
429, 0.000000, 689235368, 69907181, 0, 0
439, 0.000000, 710169897, 69598460, 0, 0
449, 0.000000, 684581489, 69061933, 0, 0
459, 0.000000, 701941901, 70882332, 0, 0
