Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000000, 811121270, 61231908, 0, 0
19, 0.000000, 612492110, 61199592, 0, 0
29, 0.000000, 612439773, 61240558, 0, 0
39, 0.000000, 613986688, 61946667, 0, 0
49, 0.000000, 627730248, 63287159, 0, 0
59, 0.000000, 643415229, 64863819, 0, 0
69, 0.000000, 658832875, 66660511, 0, 0
79, 0.000000, 677002590, 68553651, 0, 0
89, 0.000000, 684304979, 67022468, 0, 0
99, 0.000000, 680223266, 69017022, 0, 0
109, 0.000000, 689218161, 67391553, 0, 0
119, 0.000000, 674819687, 68543186, 0, 0
129, 0.000000, 695014384, 69744829, 0, 0
139, 0.000000, 705720729, 69720019, 0, 0
149, 0.000000, 705540475, 69548431, 0, 0
159, 0.000000, 704344585, 70963924, 0, 0
169, 0.000000, 689739477, 67384459, 0, 0
179, 0.000000, 692867010, 69787143, 0, 0
189, 0.000000, 708404474, 71516602, 0, 0
199, 0.000000, 701205322, 69724703, 0, 0
209, 0.000000, 715986116, 72132379, 0, 0
219, 0.000000, 725050341, 71518005, 0, 0
229, 0.000000, 703801224, 70939368, 0, 0
239, 0.000000, 721449499, 72577923, 0, 0
249, 0.000000, 706048666, 70766689, 0, 0
259, 0.000000, 723476355, 73137994, 0, 0
269, 0.000000, 717241548, 71468349, 0, 0
279, 0.000000, 713869077, 70972976, 0, 0
289, 0.000000, 720864000, 71492885, 0, 0
299, 0.000000, 718400073, 72612556, 0, 0
309, 0.000000, 715404925, 69718478, 0, 0
319, 0.000000, 712599859, 72594907, 0, 0
329, 0.000000, 720992304, 69707736, 0, 0
339, 0.000000, 705824975, 71511384, 0, 0
349, 0.000000, 727515778, 71454194, 0, 0
359, 0.000000, 711410346, 71605863, 0, 0
369, 0.000000, 734518654, 73204858, 0, 0
379, 0.000000, 724370231, 71429131, 0, 0
389, 0.000000, 719016833, 71990344, 0, 0
399, 0.000000, 713382543, 70947234, 0, 0
409, 0.000000, 716417510, 71517813, 0, 0
419, 0.000000, 721779334, 72489634, 0, 0
429, 0.000000, 715057724, 71468482, 0, 0
439, 0.000000, 721990452, 70910928, 0, 0
449, 0.000000, 714521558, 72631438, 0, 0
459, 0.000000, 736431629, 72214174, 0, 0
469, 0.000000, 715129114, 71478966, 0, 0
479, 0.000000, 719577946, 71443063, 0, 0
489, 0.000000, 711117404, 71465227, 0, 0
499, 0.000000, 724636877, 71767205, 0, 0
509, 0.000000, 706365772, 70950611, 0, 0
519, 0.000000, 719444457, 71462406, 0, 0
529, 0.000000, 701428903, 70137589, 0, 0
539, 0.000000, 716545789, 70178553, 0, 0
549, 0.000000, 699046362, 70963478, 0, 0
559, 0.000000, 722359381, 73137677, 0, 0
569, 0.000000, 750116756, 74235633, 0, 0
579, 0.000000, 717182617, 71638670, 0, 0
589, 0.000000, 718584813, 69743406, 0, 0
599, 0.000000, 698309267, 70916983, 0, 0
609, 0.000000, 723477256, 72221223, 0, 0
619, 0.000000, 710723678, 70960208, 0, 0
629, 0.000000, 701185881, 69767334, 0, 0
639, 0.000000, 716593719, 73189371, 0, 0
649, 0.000000, 729141916, 71572839, 0, 0
659, 0.000000, 721308789, 72889166, 0, 0
669, 0.000000, 713537920, 70938808, 0, 0
679, 0.000000, 720404847, 73177782, 0, 0
689, 0.000000, 721363454, 71486979, 0, 0
699, 0.000000, 726067907, 71485228, 0, 0
709, 0.000000, 719340504, 72625468, 0, 0
719, 0.000000, 722987758, 71446343, 0, 0
729, 0.000000, 723939597, 71541015, 0, 0
739, 0.000000, 702415642, 69752197, 0, 0
749, 0.000000, 720202506, 73133812, 0, 0
759, 0.000000, 733998028, 73156073, 0, 0
769, 0.000000, 730639745, 72613484, 0, 0
779, 0.000000, 726451337, 72593162, 0, 0
789, 0.000000, 721903863, 72784691, 0, 0
799, 0.000000, 723346192, 71342045, 0, 0
809, 0.000000, 721675910, 71522676, 0, 0
819, 0.000000, 727587272, 71782338, 0, 0
829, 0.000000, 708424203, 71288754, 0, 0
839, 0.000000, 724789450, 72656955, 0, 0
849, 0.000000, 703269239, 69742207, 0, 0
859, 0.000000, 710065125, 72625849, 0, 0
869, 0.000000, 727538766, 73183452, 0, 0
879, 0.000000, 735898201, 73171358, 0, 0
889, 0.000000, 724110945, 71166438, 0, 0
899, 0.000000, 718577881, 71519914, 0, 0
909, 0.000000, 732649335, 74473477, 0, 0
919, 0.000000, 725118205, 73234489, 0, 0
929, 0.000000, 730612350, 70952174, 0, 0
939, 0.000000, 702708049, 70979813, 0, 0
949, 0.000000, 707097832, 71506585, 0, 0
959, 0.000000, 733687193, 73143440, 0, 0
969, 0.000000, 725686625, 73184048, 0, 0
979, 0.000000, 748288977, 75407150, 0, 0
989, 0.000000, 722056179, 71493337, 0, 0
999, 0.000000, 714911209, 71522304, 0, 0
1009, 0.000000, 720368032, 72633056, 0, 0
1019, 0.000000, 722139120, 73199150, 0, 0
1029, 0.000000, 739516665, 75622226, 0, 0
1039, 0.000000, 741351618, 71510606, 0, 0
1049, 0.000000, 711675722, 71534126, 0, 0
1059, 0.000000, 732303844, 73240356, 0, 0
1069, 0.000000, 731778690, 73144877, 0, 0
1079, 0.000000, 732725115, 72116508, 0, 0
1089, 0.000000, 708281473, 71834254, 0, 0
1099, 0.000000, 723660503, 71513555, 0, 0
1109, 0.000000, 709241901, 69833786, 0, 0
1119, 0.000000, 716956604, 72302950, 0, 0
1129, 0.000000, 723227129, 73135656, 0, 0
1139, 0.000000, 727012054, 73192515, 0, 0
1149, 0.000000, 732038855, 71479334, 0, 0
1159, 0.000000, 735020932, 73228275, 0, 0
1169, 0.000000, 727683185, 72599541, 0, 0
1179, 0.000000, 713379614, 71481894, 0, 0
1189, 0.000000, 734603247, 73261736, 0, 0
1199, 0.000000, 730848470, 72618594, 0, 0
1209, 0.000000, 736424601, 73157450, 0, 0
1219, 0.000000, 731711267, 71522895, 0, 0
1229, 0.000000, 708052395, 71506342, 0, 0
1239, 0.000000, 727121028, 73149433, 0, 0
1249, 0.000000, 736700013, 74652139, 0, 0
1259, 0.000000, 726375977, 71470428, 0, 0
1269, 0.000000, 729170524, 73114252, 0, 0
1279, 0.000000, 723633047, 73156995, 0, 0
1289, 0.000000, 728130298, 73061296, 0, 0
1299, 0.000000, 738267344, 72747637, 0, 0
1309, 0.000000, 727302421, 73130632, 0, 0
1319, 0.000000, 737609321, 73136686, 0, 0
1329, 0.000000, 716483883, 69724164, 0, 0
1339, 0.000000, 718678343, 73170349, 0, 0
1349, 0.000000, 744466522, 75336452, 0, 0
1359, 0.000000, 732119654, 71441952, 0, 0
1369, 0.000000, 721072535, 71474190, 0, 0
1379, 0.000000, 722745858, 73119374, 0, 0
1389, 0.000000, 728254178, 74425071, 0, 0
1399, 0.000000, 749837509, 73177804, 0, 0
1409, 0.000000, 715883102, 70933675, 0, 0
1419, 0.000000, 718427648, 71472305, 0, 0
1429, 0.000000, 715232677, 72669502, 0, 0
1439, 0.000000, 736999755, 74429125, 0, 0
1449, 0.000000, 723272055, 72640419, 0, 0
1459, 0.000000, 736610499, 73194977, 0, 0
1469, 0.000000, 745110664, 73163563, 0, 0
1479, 0.000000, 715548671, 70952340, 0, 0
1489, 0.000000, 723078162, 73149537, 0, 0
1499, 0.000000, 731958170, 73176307, 0, 0
1509, 0.000000, 719559372, 71757545, 0, 0
1519, 0.000000, 724454977, 73189376, 0, 0
1529, 0.000000, 744483043, 74439787, 0, 0
1539, 0.000000, 725724569, 72590357, 0, 0
1549, 0.000000, 714712432, 71397766, 0, 0
1559, 0.000000, 731243356, 74448758, 0, 0
1569, 0.000000, 735068727, 73088972, 0, 0
1579, 0.000000, 724721423, 71239641, 0, 0
1589, 0.000000, 720596251, 72610655, 0, 0
1599, 0.000000, 727269577, 71475898, 0, 0
1609, 0.000000, 727499086, 74499464, 0, 0
1619, 0.000000, 731179416, 73171546, 0, 0
1629, 0.000000, 725437002, 73104729, 0, 0
1639, 0.000000, 730994058, 72585499, 0, 0
1649, 0.000000, 733435892, 72607929, 0, 0
1659, 0.000000, 735127163, 72465232, 0, 0
1669, 0.000000, 728455766, 74481867, 0, 0
1679, 0.000000, 729362908, 71685406, 0, 0
1689, 0.000000, 732698617, 72299716, 0, 0
1699, 0.000000, 724745429, 73833065, 0, 0
1709, 0.000000, 733794985, 73181966, 0, 0
1719, 0.000000, 721315819, 70949741, 0, 0
1729, 0.000000, 725793129, 73912209, 0, 0
1739, 0.000000, 742231648, 73180988, 0, 0
1749, 0.000000, 721349301, 73119497, 0, 0
1759, 0.000000, 726432091, 71654282, 0, 0
1769, 0.000000, 734416633, 74432276, 0, 0
1779, 0.000000, 730828705, 72603309, 0, 0
1789, 0.000000, 735394840, 74438160, 0, 0
1799, 0.000000, 732687965, 73786165, 0, 0
1809, 0.000000, 732359481, 71963135, 0, 0
1819, 0.000000, 710640498, 72554153, 0, 0
1829, 0.000000, 728272142, 72671191, 0, 0
1839, 0.000000, 738128969, 73955256, 0, 0
1849, 0.000000, 723841084, 73183715, 0, 0
1859, 0.000000, 739610823, 73131716, 0, 0
1869, 0.000000, 743327929, 73567628, 0, 0
1879, 0.000000, 718992857, 72600467, 0, 0
1889, 0.000000, 748090085, 76968232, 0, 0
