Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, -1.000000, 188759640, 2616077, 0, 0
19, -1.000000, 30054718, 3207412, 0, 0
29, -1.000000, 34483543, 3615878, 0, 0
39, -1.000000, 41350028, 4337078, 0, 0
49, -1.000000, 47345405, 4912251, 0, 0
59, -1.000000, 52341587, 5054300, 0, 0
69, -1.000000, 53014383, 5483482, 0, 0
79, -1.000000, 58241471, 6022733, 0, 0
89, -1.000000, 61707238, 6108563, 0, 0
99, -1.000000, 63601499, 6528589, 0, 0
109, -1.000000, 67947690, 6920155, 0, 0
119, -1.000000, 71984191, 7340568, 0, 0
129, -1.000000, 75989702, 7707959, 0, 0
139, -1.000000, 80157572, 8125740, 0, 0
149, -1.000000, 84462594, 8867282, 0, 0
159, -1.000000, 88335086, 9020135, 0, 0
169, -1.000000, 92372223, 9536663, 0, 0
179, -1.000000, 96490337, 9813378, 0, 0
189, -1.000000, 100628651, 10291057, 0, 0
199, -1.000000, 105841184, 10691728, 0, 0
209, -1.000000, 109650939, 11192155, 0, 0
219, -1.000000, 114563102, 11660018, 0, 0
229, -1.000000, 118699859, 11989013, 0, 0
239, -1.000000, 122670589, 12423628, 0, 0
249, -1.000000, 127376674, 12951128, 0, 0
259, -1.000000, 131628117, 13258374, 0, 0
269, -1.000000, 136468016, 13835756, 0, 0
279, -1.000000, 141660838, 14395264, 0, 0
289, -1.000000, 146652110, 14820629, 0, 0
299, -1.000000, 150735055, 15230691, 0, 0
309, -1.000000, 155726590, 15835652, 0, 0
319, -1.000000, 160932592, 16279946, 0, 0
329, -1.000000, 165769790, 16822561, 0, 0
339, -1.000000, 171065166, 17431655, 0, 0
349, -1.000000, 176685658, 17864892, 0, 0
359, -1.000000, 182320411, 18475038, 0, 0
369, -1.000000, 188061568, 19047364, 0, 0
379, -1.000000, 193736016, 19579414, 0, 0
389, -1.000000, 200066108, 20317223, 0, 0
399, -1.000000, 206645109, 21383266, 0, 0
409, -1.000000, 213575007, 21731771, 0, 0
419, -1.000000, 221116960, 22361481, 0, 0
429, -1.000000, 228566171, 23070551, 0, 0
439, -1.000000, 234763474, 23775957, 0, 0
449, -1.000000, 245209949, 25125354, 0, 0
459, -1.000000, 254497767, 25888359, 0, 0
