Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 10147852, 114947, 603531, 42165610
19, 0.003044, 7365340, 190766, 594482, 42165610
29, 0.006820, 9116061, 386146, 602668, 42165610
39, 0.011204, 14178900, 619031, 600215, 42165610
49, 0.014928, 28317747, 792122, 604737, 42165610
59, 0.018392, 16838940, 848281, 587965, 42165610
69, 0.021964, 15449586, 1029582, 593849, 42165610
79, 0.025400, 16952689, 1142347, 591623, 42165610
89, 0.028816, 18339083, 1316182, 589062, 42165610
99, 0.032236, 19770219, 1436967, 587601, 42165610
109, 0.035596, 21368826, 1611724, 598046, 42165610
119, 0.039096, 22645785, 1722012, 591668, 42165610
129, 0.042416, 29848620, 1802227, 605376, 42165610
139, 0.045708, 24547157, 1912250, 598600, 42165610
149, 0.049152, 25717491, 2045270, 590242, 42165610
159, 0.052472, 27318319, 2184595, 591592, 42165610
169, 0.055812, 28589338, 2317248, 588904, 42165610
179, 0.059112, 30107265, 2459589, 593502, 42165610
189, 0.062464, 31354678, 2618346, 596324, 42165610
199, 0.065884, 32639235, 2713011, 606448, 42165610
209, 0.069216, 33755122, 2811512, 595887, 42165610
219, 0.072512, 35176476, 2952598, 603187, 42165610
229, 0.075772, 36487244, 3106718, 608237, 42165610
239, 0.079116, 37782258, 3241715, 595578, 42165610
249, 0.082440, 39038617, 3379334, 602600, 42165610
259, 0.085712, 40448064, 3496554, 599506, 42165610
269, 0.089048, 41774148, 3660827, 597409, 42165610
279, 0.092292, 42973606, 3772244, 593878, 42165610
289, 0.095540, 44249205, 3898138, 595813, 42165610
299, 0.098748, 45527742, 4047391, 593585, 42165610
309, 0.102024, 46734645, 4145933, 605749, 42165610
319, 0.105300, 47959675, 4269955, 594930, 42165610
329, 0.108528, 49204709, 4417874, 594865, 42165610
339, 0.111840, 50462022, 4543723, 595618, 42165610
349, 0.115084, 51766195, 4660710, 600790, 42165610
359, 0.118284, 53088204, 4774807, 597728, 42165610
369, 0.121544, 54278691, 4900926, 600773, 42165610
379, 0.124772, 55604918, 5054026, 596019, 42165610
389, 0.127996, 56682327, 5125804, 597835, 42165610
399, 0.131236, 58104658, 5311721, 600984, 42165610
409, 0.134500, 59382246, 5433601, 598693, 42165610
419, 0.137760, 60474598, 5505037, 605417, 42165610
429, 0.140924, 61813073, 5649562, 599714, 42165610
439, 0.144108, 63168302, 5766248, 615917, 42165610
449, 0.147288, 64265630, 5894572, 596921, 42165610
459, 0.150532, 65335094, 6016349, 597214, 42165610
469, 0.153776, 66488690, 6086425, 603537, 42165610
479, 0.156920, 67836593, 6210178, 594681, 42165610
489, 0.160052, 71608386, 6379995, 596482, 42165610
499, 0.163256, 70283337, 6513824, 595862, 42165610
509, 0.166496, 73668407, 6585867, 598078, 42165610
519, 0.169704, 74127781, 6731428, 599708, 42165610
529, 0.172920, 79669867, 6879351, 609340, 42165610
539, 0.176156, 86056869, 7086406, 600350, 42165610
549, 0.179464, 80178012, 7158127, 610230, 42165610
