Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 71344622, 4513741, 1719626, 0
19, 0.003044, 48383038, 2228723, 1703140, 0
29, 0.006820, 45307174, 2471065, 1722782, 0
39, 0.011204, 52838334, 4064863, 1709464, 0
49, 0.014928, 75060747, 4731042, 2510533, 0
59, 0.018392, 69575343, 5713915, 1700060, 0
69, 0.021964, 79950278, 6462293, 1682288, 0
79, 0.025400, 86839006, 7408044, 1697814, 0
89, 0.028816, 96719102, 8349876, 1680950, 0
99, 0.032236, 107120224, 9375172, 1688265, 0
109, 0.035596, 116200772, 10289454, 1694277, 0
119, 0.039096, 125900964, 11333692, 1699005, 0
129, 0.042416, 135743683, 12267581, 1690214, 0
139, 0.045708, 144910759, 13251902, 1693377, 0
149, 0.049152, 154526171, 14214397, 1694511, 0
159, 0.052472, 164735766, 15714341, 1699559, 0
169, 0.055812, 173446472, 16063394, 1706307, 0
179, 0.059112, 183152838, 16977894, 1700228, 0
189, 0.062464, 192006258, 17931142, 1721588, 0
199, 0.065884, 202030639, 18860698, 1708438, 0
209, 0.069216, 210758251, 19719367, 1716413, 0
219, 0.072512, 220272133, 20704989, 1724338, 0
229, 0.075772, 232933811, 21600097, 2183229, 0
239, 0.079116, 241992241, 22606014, 1732069, 0
249, 0.082440, 256521869, 24028279, 1710409, 0
259, 0.085712, 273715968, 24973559, 3800359, 0
269, 0.089048, 286928867, 26631399, 6605010, 0
279, 0.092292, 291918628, 27459716, 1726257, 0
289, 0.095540, 307532974, 28659576, 1734906, 0
299, 0.098748, 315232808, 29900609, 1723661, 0
309, 0.102024, 327671339, 30926923, 1735566, 0
319, 0.105300, 338438094, 31870301, 1742317, 0
329, 0.108528, 357076778, 32951584, 1738444, 0
339, 0.111840, 360110175, 34251765, 1751447, 0
349, 0.115084, 380852604, 35581678, 1764223, 0
359, 0.118284, 387525678, 37022686, 1887767, 0
369, 0.121544, 401696034, 39121361, 1774883, 0
379, 0.124772, 424560171, 40862280, 1769572, 0
389, 0.127996, 428365166, 40512134, 1767252, 0
399, 0.131236, 441941690, 42089633, 1783677, 0
409, 0.134500, 459677535, 45407206, 1797223, 0
419, 0.137760, 484820454, 46772517, 1798411, 0
429, 0.140924, 487361450, 45237349, 1783715, 0
439, 0.144108, 495961738, 47371417, 5891052, 0
449, 0.147288, 500725317, 47321595, 1788092, 0
459, 0.150532, 507006284, 50355036, 1788403, 0
469, 0.153776, 553723458, 50446604, 6503478, 0
479, 0.156920, 553983059, 54642248, 1801447, 0
489, 0.160052, 583381728, 53804697, 1797841, 0
