Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, -1.000000, 181635833, 1070277, 0, 0
19, -1.000000, 28270277, 1068228, 0, 0
29, -1.000000, 32338919, 1505806, 0, 0
39, -1.000000, 36460924, 1979399, 0, 0
49, -1.000000, 40720008, 2412030, 0, 0
59, -1.000000, 44188812, 2787927, 0, 0
69, -1.000000, 45093017, 2934961, 0, 0
79, -1.000000, 48939440, 3288974, 0, 0
89, -1.000000, 53095800, 3737566, 0, 0
99, -1.000000, 55535257, 3930815, 0, 0
109, -1.000000, 58121402, 4276664, 0, 0
119, -1.000000, 61583047, 4636833, 0, 0
129, -1.000000, 64855793, 4950575, 0, 0
139, -1.000000, 68296277, 5301875, 0, 0
149, -1.000000, 71920520, 5699572, 0, 0
159, -1.000000, 75234721, 6038904, 0, 0
169, -1.000000, 78673589, 6407146, 0, 0
179, -1.000000, 81972861, 6733799, 0, 0
189, -1.000000, 85476089, 7089156, 0, 0
199, -1.000000, 89079072, 7412550, 0, 0
209, -1.000000, 92618290, 7746179, 0, 0
219, -1.000000, 96068520, 8146990, 0, 0
229, -1.000000, 99071712, 8417359, 0, 0
239, -1.000000, 102670917, 8768285, 0, 0
249, -1.000000, 106429058, 9230955, 0, 0
259, -1.000000, 110113059, 9608576, 0, 0
269, -1.000000, 114555565, 9934513, 0, 0
279, -1.000000, 117488771, 10249219, 0, 0
289, -1.000000, 121764902, 10684275, 0, 0
299, -1.000000, 125366294, 11090032, 0, 0
309, -1.000000, 129499500, 11504718, 0, 0
319, -1.000000, 133535314, 11935935, 0, 0
329, -1.000000, 137558105, 12366091, 0, 0
339, -1.000000, 141924022, 12696043, 0, 0
349, -1.000000, 146299177, 13107603, 0, 0
359, -1.000000, 149557887, 13434079, 0, 0
369, -1.000000, 153779641, 13961052, 0, 0
379, -1.000000, 158902750, 14416015, 0, 0
389, -1.000000, 162969833, 14889153, 0, 0
399, -1.000000, 167957899, 15479498, 0, 0
409, -1.000000, 173493410, 15857963, 0, 0
419, -1.000000, 179280752, 16626451, 0, 0
429, -1.000000, 185326623, 17144078, 0, 0
439, -1.000000, 189856403, 17533293, 0, 0
449, -1.000000, 196667240, 18347905, 0, 0
459, -1.000000, 202693483, 19074363, 0, 0
469, -1.000000, 209287076, 19631402, 0, 0
479, -1.000000, 214794791, 20018959, 0, 0
489, -1.000000, 218105776, 20269396, 0, 0
499, -1.000000, 219701737, 20639085, 0, 0
509, -1.000000, 226246625, 21205176, 0, 0
519, -1.000000, 235208519, 22374007, 0, 0
529, -1.000000, 243595158, 22936703, 0, 0
539, -1.000000, 250411572, 23792862, 0, 0
549, -1.000000, 252774106, 23653801, 0, 0
559, -1.000000, 248902215, 23184567, 0, 0
569, -1.000000, 244874226, 22783003, 0, 0
579, -1.000000, 247804954, 23801322, 0, 0
589, -1.000000, 257491907, 24793589, 0, 0
599, -1.000000, 265743164, 25184989, 0, 0
609, -1.000000, 265635300, 24564620, 0, 0
619, -1.000000, 263759815, 25137535, 0, 0
629, -1.000000, 273785587, 26372215, 0, 0
639, -1.000000, 281376507, 26806801, 0, 0
649, -1.000000, 285857782, 27693483, 0, 0
659, -1.000000, 294675367, 28174565, 0, 0
669, -1.000000, 299180478, 28591781, 0, 0
679, -1.000000, 303168688, 28922781, 0, 0
689, -1.000000, 303166084, 28712779, 0, 0
699, -1.000000, 308559604, 29772193, 0, 0
709, -1.000000, 314315359, 29963738, 0, 0
719, -1.000000, 313645959, 29923055, 0, 0
729, -1.000000, 320759308, 30993427, 0, 0
739, -1.000000, 326645619, 31108465, 0, 0
749, -1.000000, 325205177, 30460208, 0, 0
759, -1.000000, 328402381, 31911552, 0, 0
769, -1.000000, 340388052, 33088812, 0, 0
779, -1.000000, 347649062, 32866500, 0, 0
789, -1.000000, 344254041, 32507170, 0, 0
799, -1.000000, 348891760, 33667996, 0, 0
809, -1.000000, 360435563, 34681257, 0, 0
819, -1.000000, 357968096, 33722211, 0, 0
829, -1.000000, 355349380, 34599598, 0, 0
839, -1.000000, 364078593, 35061165, 0, 0
849, -1.000000, 362471657, 35418123, 0, 0
859, -1.000000, 374260811, 36071176, 0, 0
869, -1.000000, 376988106, 36249762, 0, 0
879, -1.000000, 375712898, 36278306, 0, 0
889, -1.000000, 386628449, 37929005, 0, 0
899, -1.000000, 396769117, 38339426, 0, 0
909, -1.000000, 400795242, 38749923, 0, 0
919, -1.000000, 405223984, 39143192, 0, 0
929, -1.000000, 408649531, 39490569, 0, 0
939, -1.000000, 411894357, 39564184, 0, 0
949, -1.000000, 403464779, 38727895, 0, 0
959, -1.000000, 408323825, 39985796, 0, 0
969, -1.000000, 422625968, 41070916, 0, 0
979, -1.000000, 428296834, 41495889, 0, 0
989, -1.000000, 430324957, 41126746, 0, 0
999, -1.000000, 417510193, 39842542, 0, 0
1009, -1.000000, 416922671, 40979440, 0, 0
1019, -1.000000, 434868088, 43051466, 0, 0
1029, -1.000000, 447964982, 43455608, 0, 0
1039, -1.000000, 451800769, 43817957, 0, 0
