Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 16211153, 257734, 1408872, 190599340
19, 0.003044, 19268107, 777289, 1411468, 190599340
29, 0.006820, 26323835, 1633470, 1414264, 190599340
39, 0.011204, 35608215, 2580662, 1423362, 190599340
49, 0.014928, 44620297, 3426979, 1422398, 190599340
59, 0.018392, 52834195, 4243986, 1435346, 190599340
69, 0.021964, 60515466, 5016370, 1427551, 190599340
79, 0.025400, 68871350, 5788768, 1426944, 190599340
89, 0.028816, 76406859, 6556141, 1449441, 190599340
99, 0.032236, 83860376, 7318194, 1439264, 190599340
109, 0.035596, 91448134, 8024203, 1438059, 190599340
119, 0.039096, 98974128, 8779472, 1433072, 190599340
129, 0.042416, 106258534, 9527683, 1438455, 190599340
139, 0.045708, 113638109, 10240970, 1442322, 190599340
149, 0.049152, 120633106, 11009691, 1434239, 190599340
159, 0.052472, 128432621, 11716050, 1443966, 190599340
169, 0.055812, 135361760, 12471716, 1436953, 190599340
179, 0.059112, 142565128, 13106106, 1440378, 190599340
189, 0.062464, 151385233, 13831993, 1449299, 190599340
199, 0.065884, 164453578, 14580986, 4014833, 190599340
209, 0.069216, 167564547, 15382621, 1443621, 190599340
219, 0.072512, 179377661, 16287987, 1449395, 190599340
229, 0.075772, 182062195, 16933682, 1435869, 190599340
239, 0.079116, 199351697, 17776451, 1434544, 190599340
249, 0.082440, 203404137, 18716833, 4478194, 190599340
259, 0.085712, 205070210, 19484062, 1436612, 190599340
269, 0.089048, 217996952, 20577796, 2570853, 190599340
279, 0.092292, 227026617, 21355534, 1455656, 190599340
289, 0.095540, 233154052, 22205783, 2048596, 190599340
299, 0.098748, 244842723, 23089760, 1460045, 190599340
309, 0.102024, 254244228, 24360319, 1457179, 190599340
319, 0.105300, 268427796, 25778503, 1468275, 190599340
329, 0.108528, 280256466, 26769613, 3711295, 190599340
339, 0.111840, 288285865, 26814825, 6203547, 190599340
349, 0.115084, 298714694, 26977480, 1470713, 190599340
359, 0.118284, 312027969, 27747183, 15241806, 190599340
369, 0.121544, 296033677, 28659451, 1478607, 190599340
379, 0.124772, 311373428, 29935303, 2788017, 190599340
389, 0.127996, 323932460, 31219222, 6333822, 190599340
399, 0.131236, 331395965, 32349552, 1490096, 190599340
409, 0.134500, 349512582, 33948679, 1493922, 190599340
419, 0.137760, 355567977, 33897319, 1496555, 190599340
429, 0.140924, 362277589, 35193548, 1502232, 190599340
439, 0.144108, 381293510, 36224234, 1497779, 190599340
449, 0.147288, 382065953, 36297764, 1842398, 190599340
459, 0.150532, 406057342, 38096275, 3679744, 190599340
