Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 8997572, 102148, 741030, 63559597
19, 0.003044, 9356858, 275369, 739284, 63559597
29, 0.006820, 11995026, 569860, 741630, 63559597
39, 0.011204, 14897484, 892359, 738847, 63559597
49, 0.014928, 17978177, 1157259, 749740, 63559597
59, 0.018392, 20517187, 1407139, 752275, 63559597
69, 0.021964, 22914872, 1648700, 754012, 63559597
79, 0.025400, 25551411, 1903662, 744871, 63559597
89, 0.028816, 28065442, 2158048, 742008, 63559597
99, 0.032236, 30730707, 2416982, 751930, 63559597
109, 0.035596, 33024970, 2674755, 747680, 63559597
119, 0.039096, 35584726, 2894444, 745751, 63559597
129, 0.042416, 37856761, 3088228, 752854, 63559597
139, 0.045708, 40383173, 3393782, 750110, 63559597
149, 0.049152, 42906042, 3597358, 750577, 63559597
159, 0.052472, 45196643, 3867335, 755476, 63559597
169, 0.055812, 47500638, 4070152, 753745, 63559597
179, 0.059112, 49850587, 4352111, 757810, 63559597
189, 0.062464, 52190055, 4567890, 751529, 63559597
199, 0.065884, 54921568, 4871052, 758693, 63559597
209, 0.069216, 57034561, 5040498, 753517, 63559597
219, 0.072512, 59349352, 5269675, 755730, 63559597
229, 0.075772, 61491840, 5492125, 752141, 63559597
239, 0.079116, 63760760, 5733413, 760677, 63559597
249, 0.082440, 66182165, 5971395, 761819, 63559597
259, 0.085712, 68332246, 6160081, 754309, 63559597
269, 0.089048, 70658317, 6438321, 756526, 63559597
279, 0.092292, 72983534, 6633651, 754362, 63559597
289, 0.095540, 75078659, 6831688, 755389, 63559597
299, 0.098748, 77347069, 7088079, 766510, 63559597
309, 0.102024, 79668393, 7313865, 762138, 63559597
319, 0.105300, 82009191, 7571212, 752572, 63559597
329, 0.108528, 84318015, 7764518, 755711, 63559597
339, 0.111840, 93344728, 7951812, 3292375, 63559597
349, 0.115084, 100814843, 8227804, 2931690, 63559597
359, 0.118284, 100843738, 8436275, 2785780, 63559597
369, 0.121544, 100272254, 8652900, 1983824, 63559597
379, 0.124772, 102460070, 8929264, 766104, 63559597
389, 0.127996, 98944467, 9167463, 1108375, 63559597
399, 0.131236, 104550832, 9518090, 767498, 63559597
409, 0.134500, 104027983, 9841969, 763872, 63559597
419, 0.137760, 110733035, 10125031, 763370, 63559597
429, 0.140924, 117637636, 10444158, 767500, 63559597
439, 0.144108, 118586825, 10769010, 788682, 63559597
449, 0.147288, 120916645, 10962211, 788350, 63559597
459, 0.150532, 125098260, 11247907, 773921, 63559597
469, 0.153776, 120966486, 11402842, 766837, 63559597
479, 0.156920, 128450736, 11639539, 774580, 63559597
489, 0.160052, 129425341, 11954741, 769828, 63559597
499, 0.163256, 133473585, 12082416, 774085, 63559597
509, 0.166496, 138009715, 12518498, 3318548, 63559597
519, 0.169704, 134792375, 12864187, 769218, 63559597
529, 0.172920, 140563391, 13179090, 771100, 63559597
539, 0.176156, 146699751, 13450073, 772922, 63559597
549, 0.179464, 145685135, 13799566, 764860, 63559597
559, 0.182652, 157860290, 14078748, 1877555, 63559597
569, 0.185960, 150949208, 14488410, 787692, 63559597
579, 0.189196, 156609418, 14699788, 759719, 63559597
589, 0.192320, 169433535, 15020953, 765636, 63559597
599, 0.195520, 161232941, 14981780, 763746, 63559597
609, 0.198684, 161880715, 15345362, 763245, 63559597
619, 0.201868, 164211731, 15425019, 1125901, 63559597
629, 0.205056, 167261666, 15949312, 763732, 63559597
639, 0.208288, 178995001, 16283958, 764423, 63559597
649, 0.211424, 188477029, 16515888, 768959, 63559597
659, 0.214584, 174591633, 16946891, 764203, 63559597
669, 0.217752, 182439667, 17268953, 780828, 63559597
679, 0.220848, 186210917, 17590235, 770845, 63559597
689, 0.224108, 186233188, 18120995, 771971, 63559597
699, 0.227280, 191419941, 18469911, 769731, 63559597
709, 0.230368, 201104998, 19273152, 777748, 63559597
719, 0.233552, 204836885, 19996493, 780899, 63559597
729, 0.236680, 215302207, 20617869, 3928559, 63559597
739, 0.239804, 215027635, 20341940, 777130, 63559597
749, 0.242948, 213606158, 20259646, 2773252, 63559597
759, 0.246184, 207361117, 19762928, 900389, 63559597
769, 0.249296, 204863454, 19696590, 783606, 63559597
779, 0.252372, 217512322, 19610793, 2935154, 63559597
789, 0.255620, 205739473, 19811339, 773421, 63559597
799, 0.258804, 207786669, 20264125, 797691, 63559597
809, 0.261992, 216571170, 20752929, 774327, 63559597
819, 0.265168, 223247688, 21483345, 779043, 63559597
829, 0.268368, 225054684, 21758908, 774654, 63559597
839, 0.271624, 230273056, 22431019, 2221698, 63559597
849, 0.274752, 238222551, 22980344, 780158, 63559597
859, 0.277892, 238939916, 23215460, 778539, 63559597
869, 0.281128, 241314401, 23410222, 781744, 63559597
879, 0.284236, 247787635, 23717806, 2747399, 63559597
889, 0.287468, 250939886, 23905984, 796895, 63559597
899, 0.290640, 254321835, 24220805, 2796645, 63559597
909, 0.293820, 252648531, 24590177, 781488, 63559597
919, 0.296956, 253016731, 24412026, 778580, 63559597
929, 0.300068, 258457306, 23750701, 785284, 63559597
939, 0.303204, 260842767, 25037261, 797921, 63559597
949, 0.306292, 266745130, 25493495, 802869, 63559597
959, 0.309472, 266349318, 26296430, 784461, 63559597
969, 0.312600, 274868865, 26711354, 785762, 63559597
979, 0.315732, 272779479, 26414633, 790505, 63559597
989, 0.318812, 274475240, 26531936, 785948, 63559597
999, 0.321860, 277902662, 26804947, 786633, 63559597
1009, 0.325008, 282687504, 27717194, 801749, 63559597
1019, 0.328200, 293352683, 28190327, 1527096, 63559597
1029, 0.331296, 301143032, 28716709, 1902333, 63559597
1039, 0.334400, 300051688, 28316212, 1939475, 63559597
1049, 0.337612, 291894102, 27801688, 789357, 63559597
1059, 0.340776, 294891093, 29080393, 1443996, 63559597
1069, 0.343940, 305741941, 29615728, 790110, 63559597
1079, 0.346996, 305741073, 30266437, 814103, 63559597
1089, 0.350192, 315702201, 30555552, 792743, 63559597
1099, 0.353340, 316836496, 29942681, 794831, 63559597
1109, 0.356472, 318685959, 29692650, 790869, 63559597
1119, 0.359560, 300244986, 29748037, 787851, 63559597
1129, 0.362688, 311260196, 30870587, 792335, 63559597
1139, 0.365776, 320640564, 31649704, 793166, 63559597
1149, 0.368892, 328096886, 31793781, 2822161, 63559597
