Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 51897237, 123712, 841306, 0
19, 0.003044, 11041326, 586714, 811494, 0
29, 0.006820, 12506060, 186624, 812053, 0
39, 0.011204, 13500847, 331249, 818899, 0
49, 0.014928, 11770945, 380161, 831481, 0
59, 0.018392, 17808957, 492054, 798012, 0
69, 0.021964, 12953133, 510731, 812987, 0
79, 0.025400, 15435023, 563987, 2957342, 0
89, 0.028800, 13931314, 634765, 790772, 0
99, 0.032232, 16952128, 728907, 792787, 0
109, 0.035596, 15855708, 842740, 810551, 0
119, 0.039080, 16175090, 856564, 787669, 0
129, 0.042404, 18317395, 924690, 2471036, 0
139, 0.045684, 19633380, 986934, 2912974, 0
149, 0.049108, 20222726, 1106277, 2442008, 0
159, 0.052464, 32293872, 1039750, 773338, 0
169, 0.055804, 20535565, 1090333, 779224, 0
179, 0.059104, 20639762, 1152211, 771018, 0
189, 0.062460, 21618103, 1168830, 775258, 0
199, 0.065884, 20284374, 1300770, 768892, 0
209, 0.069212, 22326101, 1323998, 769937, 0
219, 0.072472, 22724098, 1378692, 2243983, 0
229, 0.075756, 24254885, 1411630, 776565, 0
239, 0.079092, 25121633, 1564941, 777935, 0
249, 0.082388, 24954913, 1566901, 768608, 0
259, 0.085688, 26132091, 1592187, 1740749, 0
269, 0.089016, 25141678, 1653390, 779617, 0
279, 0.092256, 25641636, 1684843, 793347, 0
289, 0.095512, 30030412, 1776163, 3161658, 0
299, 0.098720, 28061282, 1829694, 770007, 0
309, 0.101976, 26211010, 1861973, 771739, 0
319, 0.105272, 31110169, 1943885, 787887, 0
329, 0.108500, 28309050, 2003114, 769400, 0
339, 0.111820, 29352322, 2032771, 778913, 0
349, 0.115068, 28822168, 2103145, 812598, 0
359, 0.118268, 31365956, 2167163, 779454, 0
369, 0.121536, 30744800, 2224675, 777233, 0
379, 0.124764, 30754355, 2286143, 782521, 0
389, 0.127976, 36269520, 2314301, 4692880, 0
399, 0.131212, 37148648, 2388527, 2566624, 0
409, 0.134488, 35579180, 2435406, 773796, 0
419, 0.137744, 37601045, 2486039, 797652, 0
429, 0.140912, 37085191, 2577467, 771301, 0
439, 0.144096, 34191432, 2585904, 774276, 0
449, 0.147268, 40078510, 2650511, 768367, 0
459, 0.150516, 42273785, 2694237, 776470, 0
469, 0.153760, 37449809, 2782302, 2917718, 0
479, 0.156908, 44278899, 2814047, 788192, 0
489, 0.160044, 51893576, 2892281, 769659, 0
