Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 70986257, 165284, 4974781, 0
19, 0.003044, 15784544, 521827, 1305560, 0
29, 0.006820, 18729821, 27323, 1322910, 0
39, 0.011204, 24828602, 36118, 4811350, 0
49, 0.014928, 14368551, 43688, 1287953, 0
59, 0.018392, 17368858, 46135, 1286788, 0
69, 0.021964, 17797360, 55392, 1355963, 0
79, 0.025400, 17904258, 705982, 1273219, 0
89, 0.028800, 20825930, 61950, 1274434, 0
99, 0.032232, 18220430, 66592, 1261911, 0
109, 0.035596, 17454857, 70823, 1275808, 0
119, 0.039080, 17711950, 77700, 4711863, 0
129, 0.042404, 26679476, 80219, 1236238, 0
139, 0.045684, 19130100, 84704, 1220258, 0
149, 0.049108, 16707944, 133280, 1212798, 0
159, 0.052464, 14231157, 545614, 1224732, 0
169, 0.055804, 15241865, 95125, 1238397, 0
179, 0.059104, 17128200, 200640, 1348267, 0
189, 0.062460, 16970379, 103981, 1297348, 0
199, 0.065884, 17611981, 109085, 1211520, 0
209, 0.069212, 20302427, 114597, 7950400, 0
219, 0.072472, 23763268, 114355, 1214918, 0
229, 0.075756, 16901454, 117417, 1198522, 0
239, 0.079092, 17046014, 122322, 1188994, 0
249, 0.082388, 13924893, 125894, 1274200, 0
259, 0.085688, 25044963, 130971, 1205586, 0
269, 0.089016, 13785574, 136629, 1187713, 0
279, 0.092256, 17827665, 139266, 1225864, 0
289, 0.095512, 16209189, 147898, 1180491, 0
299, 0.098720, 16777936, 148407, 1190338, 0
309, 0.101976, 17570462, 208090, 1189304, 0
319, 0.105272, 17416190, 157132, 4822258, 0
329, 0.108500, 13694246, 160223, 1194414, 0
339, 0.111820, 16978559, 162694, 1189485, 0
349, 0.115068, 17562675, 167310, 1178714, 0
359, 0.118268, 17522693, 171503, 1179029, 0
369, 0.121536, 18571068, 175781, 1191786, 0
379, 0.124764, 17681145, 179299, 1310975, 0
389, 0.127976, 13965189, 184058, 1246371, 0
399, 0.131212, 17558211, 228522, 1181879, 0
409, 0.134488, 16620496, 192814, 1192173, 0
419, 0.137744, 17873393, 197080, 1279506, 0
429, 0.140912, 16712910, 199357, 1176670, 0
439, 0.144096, 17779324, 203398, 1208588, 0
449, 0.147268, 14258435, 209002, 1355595, 0
459, 0.150516, 17605356, 210175, 1177391, 0
469, 0.153760, 19321796, 215247, 1192321, 0
479, 0.156908, 18960264, 218254, 1200134, 0
489, 0.160044, 16936261, 223056, 1169960, 0
499, 0.163248, 18020007, 227341, 1177286, 0
509, 0.166488, 17308498, 230559, 1167666, 0
519, 0.169692, 17069650, 234665, 1285156, 0
529, 0.172908, 14379893, 238520, 1167001, 0
539, 0.176144, 16863402, 243081, 1182308, 0
549, 0.179456, 27359351, 246912, 4716771, 0
559, 0.182636, 15057053, 250454, 1164430, 0
569, 0.185932, 18288422, 256720, 1182588, 0
579, 0.189164, 17595893, 261153, 1224502, 0
589, 0.192292, 17713885, 262668, 1214534, 0
599, 0.195488, 18104019, 268946, 1159981, 0
609, 0.198656, 17543464, 272468, 1153794, 0
619, 0.201840, 14398587, 274337, 1156261, 0
629, 0.205028, 20921490, 278454, 1159816, 0
639, 0.208256, 29448089, 284966, 1152672, 0
649, 0.211388, 17420783, 290892, 1167417, 0
659, 0.214544, 17991137, 290906, 1154390, 0
669, 0.217720, 14777533, 495109, 1151721, 0
679, 0.220812, 17019733, 298833, 1160653, 0
689, 0.224056, 18050333, 303423, 1151118, 0
699, 0.227228, 17766126, 303834, 1158828, 0
709, 0.230320, 17400255, 309418, 1157486, 0
719, 0.233508, 17297704, 314422, 1146945, 0
729, 0.236640, 29228898, 315987, 1161462, 0
739, 0.239760, 16615407, 322910, 1175942, 0
749, 0.242904, 17261138, 322290, 1165239, 0
759, 0.246136, 17094657, 328638, 3305897, 0
