Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 144166750, 157387, 1812462, 0
19, 0.003044, 21904676, 247476, 1789744, 0
29, 0.006820, 19712378, 36133, 1792295, 0
39, 0.011204, 22031474, 48504, 1788647, 0
49, 0.014928, 21689865, 60218, 1815100, 0
59, 0.018392, 21979060, 67084, 1782676, 0
69, 0.021964, 20997286, 78903, 1779576, 0
79, 0.025400, 26428680, 82255, 1734335, 0
89, 0.028800, 21575567, 87546, 1707961, 0
99, 0.032232, 18269769, 96170, 1686448, 0
109, 0.035596, 18870991, 107080, 1705122, 0
119, 0.039080, 19255695, 114956, 1740967, 0
129, 0.042404, 18328467, 120161, 1746699, 0
139, 0.045684, 19145777, 127788, 1713976, 0
149, 0.049108, 20739992, 315035, 1724734, 0
159, 0.052464, 28335719, 138765, 8935933, 0
169, 0.055804, 20242262, 386994, 3411089, 0
179, 0.059104, 21468914, 497486, 1695714, 0
189, 0.062460, 19270011, 160983, 1676911, 0
199, 0.065884, 19053714, 172925, 1680829, 0
209, 0.069212, 18458809, 182915, 1672888, 0
219, 0.072472, 19011202, 671782, 1673189, 0
229, 0.075756, 18820211, 194042, 1668680, 0
239, 0.079092, 19126942, 200464, 1667908, 0
249, 0.082388, 24002367, 211759, 4142397, 0
259, 0.085688, 20652619, 215799, 3536064, 0
269, 0.089016, 22105939, 223899, 1661535, 0
279, 0.092256, 21588514, 231991, 1660932, 0
289, 0.095512, 19331057, 237751, 1651248, 0
299, 0.098720, 19026626, 244866, 1641354, 0
309, 0.101976, 19248871, 252596, 1655534, 0
319, 0.105272, 19069655, 261756, 1646181, 0
329, 0.108500, 19340373, 266392, 1645389, 0
339, 0.111820, 22346800, 277612, 1659618, 0
349, 0.115068, 21846451, 282911, 1655241, 0
359, 0.118268, 22230327, 289696, 1644519, 0
369, 0.121536, 20745547, 297355, 1646134, 0
379, 0.124764, 19483784, 303058, 1664285, 0
389, 0.127976, 22583242, 309868, 1649779, 0
399, 0.131212, 21911828, 348263, 1641035, 0
409, 0.134488, 21922443, 325095, 1687753, 0
419, 0.137744, 22535810, 331455, 1640879, 0
429, 0.140912, 21698674, 337470, 1636312, 0
439, 0.144096, 25885791, 344317, 5733501, 0
449, 0.147268, 22237155, 543802, 1646596, 0
459, 0.150516, 25249752, 357115, 1633246, 0
469, 0.153760, 20236248, 367902, 1642888, 0
479, 0.156908, 20122077, 375953, 1634161, 0
489, 0.160044, 20211699, 383712, 1657688, 0
499, 0.163248, 20850718, 388449, 1617491, 0
509, 0.166488, 21706280, 395035, 1646823, 0
519, 0.169692, 22560576, 402585, 1635888, 0
529, 0.172908, 23579571, 409712, 1643643, 0
539, 0.176144, 28454281, 501111, 1626903, 0
549, 0.179456, 22741503, 427402, 1635196, 0
559, 0.182636, 22430071, 434311, 1646942, 0
569, 0.185932, 23099353, 440039, 1645504, 0
579, 0.189164, 22381963, 448654, 1627432, 0
589, 0.192292, 22416235, 450491, 1618885, 0
599, 0.195488, 24581797, 458866, 3906159, 0
609, 0.198656, 35270067, 466705, 1613431, 0
619, 0.201840, 22371319, 473141, 1652876, 0
629, 0.205028, 28917287, 482034, 1613884, 0
639, 0.208256, 25811442, 487471, 1622382, 0
649, 0.211388, 21964724, 495919, 1645429, 0
659, 0.214544, 21170084, 506579, 1603032, 0
669, 0.217720, 25201568, 512747, 1614350, 0
679, 0.220812, 22606913, 521263, 1601833, 0
689, 0.224056, 27004275, 520919, 1619290, 0
699, 0.227228, 23500292, 530567, 1682589, 0
709, 0.230320, 22441548, 535935, 1649557, 0
719, 0.233508, 22347619, 543948, 1717003, 0
729, 0.236640, 23371846, 549487, 1645628, 0
739, 0.239760, 23236529, 560008, 2871577, 0
749, 0.242904, 26749233, 565148, 1600516, 0
759, 0.246136, 24577690, 572510, 1639603, 0
769, 0.249248, 23643813, 580405, 1727864, 0
779, 0.252312, 26448829, 591047, 1588853, 0
789, 0.255564, 22134873, 590327, 1599147, 0
799, 0.258740, 24825394, 596204, 1596640, 0
809, 0.261936, 24450420, 606848, 1585917, 0
819, 0.265120, 25862267, 614473, 2766920, 0
829, 0.268320, 23396402, 623248, 1579870, 0
839, 0.271576, 24809585, 631972, 1671169, 0
849, 0.274696, 23658849, 640029, 1644784, 0
859, 0.277848, 23771695, 644817, 1580002, 0
869, 0.281072, 22849136, 649417, 1575886, 0
879, 0.284188, 23115748, 654122, 1724595, 0
889, 0.287416, 22903333, 670620, 1587000, 0
899, 0.290588, 23316502, 677938, 1583324, 0
909, 0.293772, 25131179, 682225, 1746921, 0
919, 0.296904, 24798725, 688199, 1586170, 0
929, 0.300020, 26315175, 698737, 1577444, 0
