Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 321822506, 1495757, 5264020, 0
19, 0.003044, 62491630, 1090018, 5018083, 0
29, 0.006820, 59263557, 75149, 4996654, 0
39, 0.011204, 55422416, 105552, 4975301, 0
49, 0.014928, 66835850, 132993, 4982767, 0
59, 0.018392, 65427172, 157132, 6442691, 0
69, 0.021964, 53740633, 189479, 4936987, 0
79, 0.025400, 60747118, 362203, 4943878, 0
89, 0.028800, 55314466, 236635, 4975620, 0
99, 0.032232, 57401796, 258250, 4988578, 0
109, 0.035596, 59422883, 579020, 4929372, 0
119, 0.039080, 55218862, 314883, 4956617, 0
129, 0.042404, 56062342, 338080, 4979230, 0
139, 0.045684, 54927771, 360860, 4872918, 0
149, 0.049108, 55480667, 580129, 4892947, 0
159, 0.052464, 54194412, 566030, 4954266, 0
169, 0.055804, 55391762, 518005, 4828374, 0
179, 0.059104, 56252828, 576207, 4820252, 0
189, 0.062460, 58703781, 479967, 7658494, 0
199, 0.065884, 56221500, 509319, 4852351, 0
209, 0.069212, 57528927, 533539, 4933588, 0
219, 0.072472, 65591462, 576793, 4882482, 0
229, 0.075756, 55617431, 576360, 4923006, 0
239, 0.079092, 59485219, 603656, 6803080, 0
249, 0.082388, 62867845, 714344, 4699835, 0
259, 0.085688, 56204788, 643590, 6075470, 0
269, 0.089016, 57486299, 672686, 4845705, 0
279, 0.092256, 64356019, 688781, 4721429, 0
289, 0.095512, 58505233, 713891, 5765893, 0
299, 0.098720, 55919955, 738150, 4652590, 0
309, 0.101976, 61227504, 996311, 4677283, 0
319, 0.105272, 59401513, 787233, 4652099, 0
329, 0.108500, 63776272, 807348, 5882841, 0
339, 0.111820, 63003059, 829338, 7612583, 0
349, 0.115068, 59669510, 850814, 7207114, 0
359, 0.118268, 59278819, 871750, 6206938, 0
369, 0.121536, 62598856, 900603, 4675713, 0
379, 0.124764, 61454348, 924352, 4682499, 0
389, 0.127976, 62755575, 950241, 4676124, 0
399, 0.131212, 61898793, 978052, 4632849, 0
409, 0.134488, 61278584, 1003087, 4668813, 0
419, 0.137744, 64390402, 1029134, 4719492, 0
429, 0.140912, 67883839, 1050162, 6524519, 0
439, 0.144096, 60355245, 1074569, 6620385, 0
449, 0.147268, 63953578, 1131742, 6185823, 0
459, 0.150516, 62353275, 1121459, 4714640, 0
469, 0.153760, 61174729, 1150997, 4627278, 0
479, 0.156908, 72905993, 1178737, 6500658, 0
489, 0.160044, 69881340, 1195436, 8609216, 0
499, 0.163248, 62957990, 1212919, 4702078, 0
509, 0.166488, 74029291, 1242070, 12500227, 0
519, 0.169692, 80745107, 1261247, 6678584, 0
529, 0.172908, 62070117, 1276893, 6994281, 0
539, 0.176144, 66573389, 1375325, 4554603, 0
549, 0.179456, 72229863, 1376467, 7071407, 0
559, 0.182636, 66782456, 1364046, 4716739, 0
569, 0.185932, 66543641, 1379511, 4647539, 0
579, 0.189164, 67714297, 1399798, 6369848, 0
589, 0.192292, 67867188, 1428722, 4519541, 0
599, 0.195488, 65507375, 1451448, 4569725, 0
609, 0.198656, 72783568, 1485785, 4530425, 0
619, 0.201840, 75922182, 1499442, 6702037, 0
629, 0.205028, 66267202, 1526214, 4502556, 0
639, 0.208256, 66413074, 1543263, 4484510, 0
649, 0.211388, 74152484, 1599133, 4549730, 0
659, 0.214544, 77675119, 1615808, 16063947, 0
669, 0.217720, 68787775, 1757254, 4453312, 0
679, 0.220812, 69067787, 1645279, 4502833, 0
689, 0.224056, 65266363, 1683666, 4561443, 0
699, 0.227228, 69645044, 1719869, 4633297, 0
709, 0.230320, 66067443, 1748967, 4493658, 0
719, 0.233508, 69464933, 1796209, 10554276, 0
729, 0.236640, 69957055, 1804366, 4571709, 0
739, 0.239760, 82496329, 1821222, 4494935, 0
749, 0.242904, 67990941, 1832217, 5071915, 0
759, 0.246136, 67246687, 1869649, 4917255, 0
769, 0.249248, 72761227, 1894010, 5241581, 0
779, 0.252312, 72297894, 2230575, 4462911, 0
789, 0.255564, 68818357, 1934529, 6297202, 0
799, 0.258740, 66046279, 1952491, 4519218, 0
809, 0.261936, 76648895, 1966264, 5967742, 0
819, 0.265120, 66981393, 1981513, 4511547, 0
829, 0.268320, 72418159, 2005605, 6542799, 0
839, 0.271576, 67406492, 2033236, 4471114, 0
849, 0.274696, 67265063, 2067965, 4610130, 0
859, 0.277848, 73279420, 2055876, 5246334, 0
869, 0.281072, 67177630, 2079176, 4364319, 0
879, 0.284188, 82927941, 2085071, 4420365, 0
889, 0.287416, 74537891, 2115139, 4343877, 0
899, 0.290588, 73316420, 2122463, 7083383, 0
909, 0.293772, 70129415, 2122133, 4336035, 0
919, 0.296904, 74313685, 2148341, 4460576, 0
929, 0.300020, 75975988, 2168887, 8468598, 0
939, 0.303164, 74447150, 2209289, 4320040, 0
949, 0.306256, 68737995, 2227036, 5969900, 0
959, 0.309440, 78804139, 2249952, 5748762, 0
969, 0.312572, 72560667, 2265159, 4275322, 0
979, 0.315708, 68805521, 2284851, 5519131, 0
989, 0.318788, 75322521, 2324784, 6612394, 0
999, 0.321836, 75444708, 2380049, 4436164, 0
1009, 0.324984, 78677320, 2370754, 4376522, 0
1019, 0.328176, 79694542, 2374157, 4306007, 0
1029, 0.331272, 76331929, 2415114, 6527228, 0
1039, 0.334376, 77818377, 2445471, 7987579, 0
1049, 0.337588, 69688308, 2481118, 4288497, 0
1059, 0.340752, 71870773, 2510131, 4235773, 0
1069, 0.343916, 76445114, 2539887, 6224679, 0
1079, 0.346972, 76537807, 2553987, 4357462, 0
1089, 0.350164, 72358266, 2573356, 4294725, 0
1099, 0.353316, 74573662, 2623566, 8048828, 0
1109, 0.356448, 74093192, 2651429, 4363497, 0
1119, 0.359536, 72328000, 2663724, 4345704, 0
1129, 0.362664, 75276151, 2714571, 4365055, 0
1139, 0.365760, 78145319, 2722098, 7461369, 0
1149, 0.368868, 81900778, 2752504, 8415617, 0
1159, 0.371952, 79089731, 2782152, 7757110, 0
1169, 0.375060, 75340415, 2798392, 4210326, 0
1179, 0.378216, 80284102, 2815269, 4253698, 0
1189, 0.381264, 97096153, 2842745, 4306606, 0
1199, 0.384428, 80811578, 2861032, 4292821, 0
1209, 0.387504, 112153459, 2888373, 6808920, 0
1219, 0.390584, 83796514, 2910837, 9859477, 0
1229, 0.393712, 102878283, 2844174, 4309058, 0
1239, 0.396820, 78611145, 2865078, 4235686, 0
1249, 0.399924, 107065903, 2911975, 4167985, 0
1259, 0.403080, 90848967, 2891200, 8914640, 0
