Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, -1.000000, 347919583, 3285073, 0, 0
19, -1.000000, 30239953, 3199397, 0, 0
29, -1.000000, 29754972, 2868397, 0, 0
39, -1.000000, 30290128, 2837401, 0, 0
49, -1.000000, 29745550, 2860406, 0, 0
59, -1.000000, 30035010, 2911771, 0, 0
69, -1.000000, 30028843, 2910472, 0, 0
79, -1.000000, 30034671, 2996395, 0, 0
89, -1.000000, 30731281, 2945830, 0, 0
99, -1.000000, 30843875, 2989177, 0, 0
109, -1.000000, 30606346, 3096584, 0, 0
119, -1.000000, 30501580, 3003877, 0, 0
129, -1.000000, 30939173, 3043578, 0, 0
139, -1.000000, 31170152, 3051627, 0, 0
149, -1.000000, 31499023, 3273240, 0, 0
159, -1.000000, 31741449, 3355842, 0, 0
169, -1.000000, 32118593, 3129075, 0, 0
179, -1.000000, 32081824, 3207654, 0, 0
189, -1.000000, 31737515, 3105611, 0, 0
199, -1.000000, 32013375, 3166550, 0, 0
209, -1.000000, 32514431, 3173355, 0, 0
219, -1.000000, 32727749, 3306591, 0, 0
229, -1.000000, 32856756, 3227735, 0, 0
239, -1.000000, 32615147, 3211049, 0, 0
249, -1.000000, 32912346, 3464592, 0, 0
259, -1.000000, 32784733, 3270065, 0, 0
269, -1.000000, 33986830, 3300449, 0, 0
279, -1.000000, 33273214, 3282599, 0, 0
289, -1.000000, 33766738, 3314092, 0, 0
299, -1.000000, 33730973, 3336419, 0, 0
309, -1.000000, 34224678, 3539573, 0, 0
319, -1.000000, 33763503, 3364260, 0, 0
329, -1.000000, 34394663, 3383121, 0, 0
339, -1.000000, 34706849, 3401598, 0, 0
349, -1.000000, 34280257, 3413556, 0, 0
359, -1.000000, 34755305, 3449832, 0, 0
369, -1.000000, 35270891, 3468508, 0, 0
379, -1.000000, 34975098, 3481928, 0, 0
389, -1.000000, 34965575, 3490869, 0, 0
399, -1.000000, 35450212, 3546881, 0, 0
409, -1.000000, 36236299, 3545555, 0, 0
419, -1.000000, 35723896, 3557544, 0, 0
429, -1.000000, 36183843, 3564487, 0, 0
439, -1.000000, 35883236, 3609750, 0, 0
449, -1.000000, 36760376, 3717351, 0, 0
459, -1.000000, 36544680, 3636000, 0, 0
469, -1.000000, 37007868, 3669932, 0, 0
479, -1.000000, 36875759, 3675433, 0, 0
489, -1.000000, 37658684, 3723501, 0, 0
499, -1.000000, 37332022, 3729709, 0, 0
509, -1.000000, 38005919, 3740483, 0, 0
519, -1.000000, 37690934, 3788282, 0, 0
529, -1.000000, 38341953, 3798048, 0, 0
539, -1.000000, 38481602, 4069984, 0, 0
549, -1.000000, 38528080, 4086271, 0, 0
559, -1.000000, 38866963, 3862238, 0, 0
569, -1.000000, 39493148, 3865245, 0, 0
579, -1.000000, 39129421, 3914761, 0, 0
589, -1.000000, 39518254, 3922370, 0, 0
599, -1.000000, 39736261, 3949796, 0, 0
609, -1.000000, 40060754, 3991283, 0, 0
619, -1.000000, 40360458, 4004704, 0, 0
629, -1.000000, 40375168, 4013881, 0, 0
639, -1.000000, 40744156, 4038560, 0, 0
649, -1.000000, 40707917, 4234633, 0, 0
659, -1.000000, 40888688, 4297459, 0, 0
669, -1.000000, 41175383, 4286774, 0, 0
679, -1.000000, 41206067, 4122240, 0, 0
689, -1.000000, 41442358, 4144064, 0, 0
699, -1.000000, 42302909, 4214567, 0, 0
709, -1.000000, 42388144, 4230123, 0, 0
719, -1.000000, 42842024, 4248667, 0, 0
729, -1.000000, 42819603, 4276341, 0, 0
739, -1.000000, 43351350, 4312931, 0, 0
749, -1.000000, 43471062, 4331192, 0, 0
759, -1.000000, 43808271, 4353322, 0, 0
769, -1.000000, 44112800, 4396065, 0, 0
779, -1.000000, 44433705, 4803576, 0, 0
789, -1.000000, 44712430, 4459687, 0, 0
799, -1.000000, 44848537, 4480876, 0, 0
809, -1.000000, 45708241, 4503429, 0, 0
819, -1.000000, 44975892, 4493075, 0, 0
829, -1.000000, 45799672, 4512017, 0, 0
839, -1.000000, 45512455, 4531098, 0, 0
849, -1.000000, 45555170, 4687880, 0, 0
859, -1.000000, 45735563, 4556215, 0, 0
869, -1.000000, 46399992, 4583510, 0, 0
879, -1.000000, 46192919, 4616395, 0, 0
889, -1.000000, 46965446, 4643021, 0, 0
899, -1.000000, 46438500, 4771863, 0, 0
909, -1.000000, 46351427, 4647431, 0, 0
919, -1.000000, 47191324, 4654289, 0, 0
