Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 4459793, 16159, 420367, 230510
19, 0.003044, 4312367, 17477, 406764, 230510
29, 0.006820, 4257040, 17101, 406936, 230510
39, 0.011204, 4275656, 17010, 406634, 230510
49, 0.014928, 4258339, 17371, 406545, 230510
59, 0.018392, 4287613, 17761, 426552, 230510
69, 1.000000, 2501450, 227976, 52, 230510
79, 1.000000, 2280600, 228862, 52, 230510
89, 1.000000, 2281549, 228676, 52, 230510
99, 1.000000, 2284859, 230790, 52, 230510
109, 1.000000, 2274244, 227006, 52, 230510
119, 1.000000, 2275392, 228154, 52, 230510
129, 1.000000, 2280066, 227666, 52, 230510
139, 1.000000, 2267351, 226980, 52, 230510
149, 1.000000, 2263092, 225219, 52, 230510
159, 1.000000, 2263053, 225377, 52, 230510
169, 1.000000, 2260782, 224673, 52, 230510
179, 1.000000, 2253514, 225459, 52, 230510
189, 1.000000, 2254313, 224881, 52, 230510
199, 1.000000, 2253165, 224625, 52, 230510
209, 1.000000, 2256789, 225008, 52, 230510
219, 1.000000, 2246759, 223407, 52, 230510
229, 1.000000, 2254314, 226194, 52, 230510
239, 1.000000, 2242073, 225160, 52, 230510
249, 1.000000, 2243211, 222848, 52, 230510
259, 1.000000, 2244175, 224906, 52, 230510
269, 1.000000, 2240375, 223910, 52, 230510
279, 1.000000, 2234552, 222386, 52, 230510
289, 1.000000, 2233863, 222305, 52, 230510
299, 1.000000, 2226880, 221550, 52, 230510
309, 1.000000, 2222203, 221465, 52, 230510
319, 1.000000, 2228299, 220784, 52, 230510
329, 1.000000, 2231134, 225437, 52, 230510
339, 1.000000, 2221601, 221570, 52, 230510
349, 1.000000, 2218328, 222059, 52, 230510
359, 1.000000, 2212252, 220828, 52, 230510
369, 1.000000, 2219829, 221818, 52, 230510
379, 1.000000, 2215187, 221578, 52, 230510
389, 1.000000, 2209571, 218955, 52, 230510
399, 1.000000, 2212152, 221505, 52, 230510
409, 1.000000, 2213719, 221118, 52, 230510
419, 1.000000, 2210064, 220272, 52, 230510
429, 1.000000, 2201439, 221887, 52, 230510
439, 1.000000, 2201021, 220999, 52, 230510
449, 1.000000, 2206045, 220210, 52, 230510
459, 1.000000, 2197733, 223046, 52, 230510
469, 1.000000, 2194621, 219779, 52, 230510
479, 1.000000, 2195647, 220067, 52, 230510
489, 1.000000, 2196436, 218941, 52, 230510
499, 1.000000, 2192239, 218462, 52, 230510
509, 1.000000, 2188217, 216979, 52, 230510
519, 1.000000, 2189554, 219487, 52, 230510
529, 1.000000, 2188969, 220120, 52, 230510
539, 1.000000, 2187868, 217075, 52, 230510
549, 1.000000, 2000641, 199138, 52, 230510
559, 1.000000, 1991263, 200191, 52, 230510
569, 1.000000, 1992092, 197084, 52, 230510
579, 1.000000, 1989145, 198753, 52, 230510
589, 1.000000, 1986095, 199057, 52, 230510
599, 1.000000, 1986234, 197834, 52, 230510
609, 1.000000, 1985856, 198068, 52, 230510
619, 1.000000, 1977315, 196948, 52, 230510
629, 1.000000, 1982941, 197439, 52, 230510
639, 1.000000, 1976454, 198178, 52, 230510
649, 1.000000, 1973014, 196230, 52, 230510
659, 1.000000, 1980880, 198566, 52, 230510
669, 1.000000, 1972728, 198572, 52, 230510
679, 1.000000, 1975675, 200920, 52, 230510
689, 1.000000, 1974851, 199693, 52, 230510
699, 1.000000, 1975868, 196726, 52, 230510
709, 1.000000, 1973624, 198333, 52, 230510
719, 1.000000, 1972749, 196627, 52, 230510
729, 1.000000, 1971098, 195854, 52, 230510
739, 1.000000, 1963664, 196389, 52, 230510
749, 1.000000, 1958445, 195609, 52, 230510
759, 1.000000, 1962226, 196493, 52, 230510
769, 1.000000, 1955061, 195519, 52, 230510
779, 1.000000, 1959195, 194598, 52, 230510
789, 1.000000, 1959346, 195950, 52, 230510
799, 1.000000, 1954845, 195616, 52, 230510
809, 1.000000, 1954261, 195842, 52, 230510
819, 1.000000, 1963858, 196698, 52, 230510
829, 1.000000, 1950933, 194854, 52, 230510
839, 1.000000, 1945559, 194955, 52, 230510
849, 1.000000, 1949250, 193934, 52, 230510
859, 1.000000, 1944323, 193999, 52, 230510
869, 1.000000, 1938747, 192999, 52, 230510
879, 1.000000, 1938620, 194479, 52, 230510
889, 1.000000, 1940895, 194177, 52, 230510
899, 1.000000, 1938709, 192924, 52, 230510
909, 1.000000, 1942086, 195019, 52, 230510
919, 1.000000, 1931167, 194729, 52, 230510
929, 1.000000, 1930450, 192561, 52, 230510
939, 1.000000, 1929127, 192385, 52, 230510
949, 1.000000, 1922502, 191249, 52, 230510
959, 1.000000, 1925602, 193357, 52, 230510
969, 1.000000, 1925340, 192247, 52, 230510
979, 1.000000, 1919337, 192466, 52, 230510
989, 1.000000, 1915807, 190709, 52, 230510
999, 1.000000, 1916937, 192046, 52, 230510
1009, 1.000000, 1918124, 192036, 52, 230510
1019, 1.000000, 1913196, 190649, 52, 230510
1029, 1.000000, 1916097, 189979, 52, 230510
1039, 1.000000, 1910924, 190982, 52, 230510
1049, 1.000000, 1907868, 190955, 52, 230510
1059, 1.000000, 1909601, 190620, 52, 230510
1069, 1.000000, 1903585, 189660, 52, 230510
1079, 1.000000, 1901338, 188794, 52, 230510
1089, 1.000000, 1896124, 190748, 52, 230510
1099, 1.000000, 1899404, 190255, 52, 230510
1109, 1.000000, 1897782, 190333, 52, 230510
1119, 1.000000, 1891292, 188447, 52, 230510
1129, 1.000000, 1888062, 188446, 52, 230510
1139, 1.000000, 1891496, 188754, 52, 230510
1149, 1.000000, 1881614, 187694, 52, 230510
1159, 1.000000, 1884015, 187298, 52, 230510
1169, 1.000000, 1886480, 188421, 52, 230510
1179, 1.000000, 1882639, 190028, 52, 230510
1189, 1.000000, 1883191, 190104, 52, 230510
1199, 1.000000, 1879823, 187528, 52, 230510
1209, 1.000000, 1879042, 188047, 52, 230510
1219, 1.000000, 1882103, 189287, 52, 230510
1229, 1.000000, 1877266, 188047, 52, 230510
1239, 1.000000, 1872609, 187050, 52, 230510
1249, 1.000000, 1868350, 186248, 52, 230510
1259, 1.000000, 1875877, 188304, 52, 230510
1269, 1.000000, 1869185, 186013, 52, 230510
1279, 1.000000, 1865168, 187372, 52, 230510
1289, 1.000000, 1869717, 186457, 52, 230510
1299, 1.000000, 1864936, 187499, 52, 230510
1309, 1.000000, 1864548, 185998, 52, 230510
1319, 1.000000, 1860547, 186718, 52, 230510
1329, 1.000000, 1856672, 186229, 52, 230510
1339, 1.000000, 1859729, 186439, 52, 230510
1349, 1.000000, 1858008, 184497, 52, 230510
1359, 1.000000, 1856327, 185564, 52, 230510
1369, 1.000000, 1852016, 185966, 52, 230510
1379, 1.000000, 1848714, 183608, 52, 230510
1389, 1.000000, 1854744, 185116, 52, 230510
1399, 1.000000, 1855371, 184494, 52, 230510
1409, 1.000000, 1851071, 186477, 52, 230510
1419, 1.000000, 1729881, 171073, 52, 230510
1429, 1.000000, 1711688, 170697, 52, 230510
1439, 1.000000, 1707835, 170730, 52, 230510
1449, 1.000000, 1703930, 172248, 52, 230510
1459, 1.000000, 1706539, 170836, 52, 230510
1469, 1.000000, 1701900, 169404, 52, 230510
1479, 1.000000, 1702365, 171130, 52, 230510
1489, 1.000000, 1700597, 169661, 52, 230510
1499, 1.000000, 1702076, 170818, 52, 230510
1509, 1.000000, 1700022, 168576, 52, 230510
1519, 1.000000, 1692485, 169243, 52, 230510
1529, 1.000000, 1692077, 169373, 52, 230510
1539, 1.000000, 1689511, 167297, 52, 230510
1549, 1.000000, 1688090, 169110, 52, 230510
1559, 1.000000, 1688604, 169084, 52, 230510
1569, 1.000000, 1690934, 170054, 52, 230510
1579, 1.000000, 1687902, 169549, 52, 230510
1589, 1.000000, 1691576, 170226, 52, 230510
1599, 1.000000, 1687517, 168073, 52, 230510
1609, 1.000000, 1682677, 168189, 52, 230510
1619, 1.000000, 1682166, 166528, 52, 230510
1629, 1.000000, 1679300, 166626, 52, 230510
1639, 1.000000, 1684806, 168273, 52, 230510
1649, 1.000000, 1679597, 170131, 52, 230510
1659, 1.000000, 1683685, 167770, 52, 230510
1669, 1.000000, 1677390, 168679, 52, 230510
1679, 1.000000, 1678213, 166505, 52, 230510
1689, 1.000000, 1673451, 166391, 52, 230510
1699, 1.000000, 1679650, 167797, 52, 230510
1709, 1.000000, 1678265, 168368, 52, 230510
1719, 1.000000, 1669887, 167811, 52, 230510
1729, 1.000000, 1670743, 166354, 52, 230510
1739, 1.000000, 1671835, 166535, 52, 230510
1749, 1.000000, 1663617, 168208, 52, 230510
