Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 15375025, 15819, 563762, 0
19, 0.003044, 6893037, 16897, 574225, 0
29, 0.006820, 6656490, 17356, 772819, 0
39, 0.011204, 6583352, 18518, 571437, 0
49, 0.014928, 6493643, 17907, 565131, 0
59, 0.018392, 6316800, 18895, 683676, 0
69, 0.021964, 6251004, 18393, 564900, 0
79, 0.025400, 6648567, 19886, 702442, 0
89, 0.028800, 6177061, 19544, 564907, 0
99, 0.032232, 6278325, 21248, 594503, 0
109, 0.035596, 6270188, 23790, 559339, 0
119, 0.039080, 6397868, 24785, 564506, 0
129, 0.042404, 6367253, 25806, 724516, 0
139, 0.045684, 6255454, 25382, 570582, 0
149, 0.049108, 6315373, 25032, 564291, 0
159, 0.052464, 6135490, 25383, 561477, 0
169, 0.055804, 6209317, 25559, 576027, 0
179, 0.059104, 6466460, 189287, 621235, 0
189, 0.062460, 6114900, 29761, 562380, 0
199, 0.065884, 6439795, 31035, 633859, 0
209, 0.069212, 6207883, 32619, 557983, 0
219, 0.072472, 6357640, 34316, 587198, 0
229, 0.075756, 6642351, 34643, 723711, 0
239, 0.079092, 6264746, 35209, 564355, 0
249, 0.082388, 6279079, 35037, 562464, 0
259, 0.085688, 6360674, 35136, 621206, 0
269, 0.089016, 6362053, 35527, 558626, 0
279, 0.092256, 6301111, 36942, 676573, 0
289, 0.095512, 6165959, 36619, 558809, 0
299, 0.098720, 6471670, 36231, 627780, 0
309, 0.101976, 6106005, 36854, 558125, 0
319, 0.105272, 6451728, 37259, 558222, 0
329, 0.108500, 6462952, 37810, 675028, 0
339, 0.111820, 6259309, 37485, 556652, 0
349, 0.115068, 6828748, 39431, 564996, 0
359, 0.118268, 6307603, 39031, 636741, 0
369, 0.121536, 6269742, 39357, 557391, 0
379, 0.124764, 6473237, 39024, 713010, 0
389, 0.127976, 6293016, 41333, 565431, 0
399, 0.131212, 6667064, 324520, 558865, 0
409, 0.134488, 6327213, 46402, 597427, 0
419, 0.137744, 6424118, 46700, 553484, 0
429, 0.140912, 6405542, 47311, 644353, 0
439, 0.144096, 6225972, 46429, 567542, 0
449, 0.147268, 6585518, 48502, 555838, 0
459, 0.150516, 6297316, 47865, 648170, 0
469, 0.153760, 6358024, 48597, 566190, 0
479, 0.156908, 6611335, 47605, 616232, 0
489, 0.160044, 6231380, 49614, 554532, 0
499, 0.163248, 6534415, 49415, 552729, 0
509, 0.166488, 6403900, 49944, 648341, 0
519, 0.169692, 6374201, 50384, 548689, 0
529, 0.172908, 6567838, 50459, 613385, 0
539, 0.176144, 6239430, 50417, 551692, 0
549, 0.179456, 6573176, 51317, 551055, 0
559, 0.182636, 6721919, 51037, 705386, 0
569, 0.185932, 6362874, 51865, 548705, 0
579, 0.189164, 6485890, 51499, 580328, 0
589, 0.192292, 6253839, 52908, 585343, 0
599, 0.195488, 6361726, 53299, 556575, 0
609, 0.198656, 6539091, 54915, 705011, 0
619, 0.201840, 6513759, 57468, 556502, 0
629, 0.205028, 6605486, 56991, 637264, 0
639, 0.208256, 6334866, 56020, 559953, 0
649, 0.211388, 6550693, 56985, 546332, 0
659, 0.214544, 6465902, 58653, 650965, 0
669, 0.217720, 6323400, 59910, 557556, 0
679, 0.220812, 6596635, 59079, 593343, 0
689, 0.224056, 6347929, 58486, 550532, 0
699, 0.227228, 6572823, 59004, 552334, 0
709, 0.230320, 6419202, 61889, 644041, 0
719, 0.233508, 6380803, 60453, 577855, 0
729, 0.236640, 6526140, 61000, 553556, 0
739, 0.239760, 6445943, 62419, 584255, 0
749, 0.242904, 6398533, 61569, 566458, 0
759, 0.246136, 6453023, 62874, 670611, 0
769, 0.249248, 6411576, 62432, 550091, 0
779, 0.252312, 6434841, 63442, 550251, 0
789, 0.255564, 6413428, 64140, 658323, 0
799, 0.258740, 6582311, 67149, 549287, 0
809, 0.261936, 6855461, 68289, 551361, 0
819, 0.265120, 6508209, 68077, 584249, 0
829, 0.268320, 6427646, 66632, 547308, 0
839, 0.271576, 6494545, 67136, 660657, 0
849, 0.274696, 6428395, 69221, 547596, 0
859, 0.277848, 6665037, 70674, 548419, 0
869, 0.281072, 6438094, 70607, 662608, 0
879, 0.284188, 6481059, 69807, 548342, 0
889, 0.287416, 6647939, 71561, 575706, 0
899, 0.290588, 6555668, 70989, 619938, 0
909, 0.293772, 6519677, 71987, 547403, 0
919, 0.296904, 6516369, 72574, 669881, 0
929, 0.300020, 6375255, 72740, 543862, 0
939, 0.303164, 6709518, 72347, 545957, 0
949, 0.306256, 6665460, 73333, 670174, 0
959, 0.309440, 6395687, 74281, 546415, 0
969, 0.312572, 6573124, 74531, 548263, 0
979, 0.315708, 6517480, 75948, 656418, 0
989, 0.318788, 6622519, 74734, 547035, 0
999, 0.321836, 6635626, 75140, 610995, 0
1009, 0.324984, 6391208, 74848, 551218, 0
1019, 0.328176, 6650190, 77871, 547336, 0
1029, 0.331272, 6736285, 79536, 682287, 0
1039, 0.334376, 6389520, 77962, 562103, 0
1049, 0.337588, 6560799, 78832, 560251, 0
1059, 0.340752, 6608857, 78303, 651312, 0
1069, 0.343916, 6715591, 79126, 574051, 0
1079, 0.346972, 6528689, 80506, 595828, 0
1089, 0.350164, 6462791, 81252, 546047, 0
1099, 0.353316, 6773103, 81541, 557844, 0
1109, 0.356448, 6831715, 81979, 665609, 0
1119, 0.359536, 6474585, 81126, 543034, 0
1129, 0.362664, 6562341, 82882, 561736, 0
1139, 0.365760, 6575458, 82361, 643940, 0
1149, 0.368868, 6671914, 84693, 542732, 0
1159, 0.371952, 6833066, 85048, 596232, 0
1169, 0.375060, 6478897, 83567, 542429, 0
1179, 0.378216, 6591649, 84655, 543815, 0
1189, 0.381264, 6778811, 85473, 704958, 0
1199, 0.384428, 6539309, 87388, 544099, 0
1209, 0.387504, 6829240, 87792, 545069, 0
1219, 0.390584, 6581255, 88842, 630006, 0
1229, 0.393712, 6524802, 89511, 543840, 0
1239, 0.396820, 6813890, 88422, 547181, 0
1249, 0.399924, 6638842, 89028, 635515, 0
1259, 0.403080, 12159864, 87352, 697406, 0
1269, 0.406160, 6527886, 89469, 545028, 0
1279, 0.409260, 6646267, 90957, 542067, 0
1289, 0.412396, 6644354, 90378, 665073, 0
1299, 0.415560, 6659910, 91263, 542607, 0
1309, 0.418672, 6785648, 90087, 543571, 0
1319, 0.421848, 6671697, 90005, 638964, 0
1329, 0.424980, 6769546, 91862, 561468, 0
1339, 0.428060, 6696463, 92980, 686871, 0
1349, 0.431276, 6590999, 93105, 554215, 0
1359, 0.434380, 6876413, 93985, 542966, 0
1369, 0.437460, 6856393, 93027, 689429, 0
1379, 0.440576, 6604119, 93148, 562353, 0
1389, 0.443680, 6648333, 92344, 541082, 0
1399, 0.446792, 6805254, 94324, 647254, 0
1409, 0.449884, 6718013, 95583, 559780, 0
1419, 0.452964, 6758708, 96225, 541373, 0
1429, 0.456100, 8541038, 95774, 539860, 0
1439, 0.459244, 7345316, 96087, 598761, 0
1449, 0.462388, 6526857, 96319, 537751, 0
1459, 0.465532, 6633180, 97225, 535985, 0
1469, 0.468656, 6866939, 97942, 713802, 0
1479, 0.471832, 6599599, 98999, 536838, 0
1489, 0.474836, 6662499, 99565, 538561, 0
1499, 0.477992, 6726320, 103583, 633603, 0
1509, 0.481076, 6698033, 98857, 536461, 0
1519, 0.484204, 6847225, 100129, 539087, 0
1529, 0.487296, 6703761, 99402, 649483, 0
1539, 0.490376, 6834598, 100681, 541179, 0
1549, 0.493440, 6915316, 102305, 566046, 0
1559, 0.496496, 6769579, 103276, 606752, 0
1569, 0.499616, 6735005, 103339, 536650, 0
1579, 0.502664, 6737940, 102158, 633663, 0
1589, 0.505708, 6665947, 102263, 535880, 0
