Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 5591163, 18672, 508618, 834245
19, 0.003044, 5302897, 18207, 519734, 834245
29, 0.006820, 5308033, 20389, 509592, 834245
39, 0.011204, 5394844, 25655, 513881, 834245
49, 0.014928, 5463709, 26758, 513716, 834245
59, 0.018392, 5515747, 35398, 516811, 834245
69, 0.021964, 5533018, 37464, 515816, 834245
79, 0.025400, 5539511, 39332, 514969, 834245
89, 0.028816, 5618013, 40280, 517374, 834245
99, 0.032236, 5597301, 44996, 515713, 834245
109, 0.035596, 5668820, 50400, 522723, 834245
119, 0.039096, 5725842, 51121, 535987, 834245
129, 0.042416, 5701897, 52557, 515248, 834245
139, 0.045708, 5717323, 56446, 524339, 834245
149, 0.049152, 5449735, 59036, 476543, 834245
159, 0.052472, 5458758, 60686, 479812, 834245
169, 0.055812, 5445371, 63297, 489806, 834245
179, 0.059112, 5441332, 64157, 480681, 834245
189, 0.062464, 5520160, 67507, 500495, 834245
199, 0.065884, 5560137, 74584, 490481, 834245
209, 0.069216, 5562952, 75142, 480776, 834245
219, 0.072512, 5600470, 77169, 483291, 834245
229, 0.075772, 5654521, 78720, 490840, 834245
239, 0.079116, 11036253, 74924, 480676, 834245
249, 0.082440, 5588358, 78409, 493008, 834245
259, 0.085712, 5663883, 78735, 480394, 834245
269, 0.089048, 5635084, 82710, 481788, 834245
279, 0.092292, 5646092, 83226, 489555, 834245
289, 0.095540, 5695100, 85669, 481884, 834245
299, 0.098748, 5706228, 89712, 482020, 834245
309, 0.102024, 5727866, 91670, 481793, 834245
319, 0.105300, 5743507, 92675, 481989, 834245
329, 0.108528, 5787503, 94399, 480644, 834245
339, 0.111840, 5770398, 97731, 481411, 834245
349, 0.115084, 5807356, 99166, 480036, 834245
359, 0.118284, 5895716, 101816, 481360, 834245
369, 0.121544, 5859187, 101540, 482444, 834245
379, 0.124772, 5888089, 106505, 482332, 834245
389, 0.127996, 5910735, 108885, 487548, 834245
399, 0.131236, 5966025, 109490, 490753, 834245
409, 0.134500, 5953372, 111935, 482998, 834245
419, 0.137760, 5990136, 114889, 482208, 834245
429, 0.140924, 6061706, 117063, 482790, 834245
439, 0.144108, 6020696, 119668, 481880, 834245
449, 0.147288, 6040823, 122589, 491024, 834245
459, 0.150532, 6092377, 121286, 482465, 834245
469, 0.153776, 6082057, 125808, 481450, 834245
479, 0.156920, 6101042, 125189, 482929, 834245
489, 0.160052, 6134854, 132190, 496332, 834245
499, 0.163256, 6188845, 128888, 482382, 834245
509, 0.166496, 6164322, 134552, 489150, 834245
519, 0.169704, 11702487, 121648, 480139, 834245
529, 0.172920, 6041854, 124866, 479844, 834245
539, 0.176156, 6068149, 125421, 480786, 834245
549, 0.179464, 6097261, 126693, 487179, 834245
559, 0.182652, 6094164, 130344, 482562, 834245
569, 0.185960, 6107464, 131620, 479569, 834245
579, 0.189196, 6175598, 132367, 508189, 834245
589, 0.192320, 6175160, 133905, 479706, 834245
599, 0.195520, 6168564, 136612, 477928, 834245
609, 0.198684, 6176895, 138248, 486680, 834245
619, 0.201868, 6264795, 140584, 485082, 834245
629, 0.205056, 6222228, 141152, 479680, 834245
639, 0.208288, 6257832, 143823, 479714, 834245
649, 0.211424, 6306908, 144868, 478288, 834245
659, 0.214584, 6286143, 148632, 480893, 834245
669, 0.217752, 6304596, 150696, 478743, 834245
679, 0.220848, 6352844, 151550, 479797, 834245
689, 0.224108, 6342972, 154087, 478889, 834245
699, 0.227280, 6352860, 153256, 480232, 834245
709, 0.230368, 6429579, 155935, 487395, 834245
719, 0.233552, 6383809, 159298, 479031, 834245
729, 0.236680, 6415524, 161126, 478992, 834245
739, 0.239804, 6489641, 163052, 501615, 834245
749, 0.242948, 6451277, 162477, 481704, 834245
759, 0.246184, 6584998, 167066, 499769, 834245
769, 0.249296, 6697529, 166499, 521252, 834245
779, 0.252372, 6679197, 171089, 498625, 834245
789, 0.255620, 6696724, 172583, 498908, 834245
799, 0.258804, 6749640, 173750, 512730, 834245
809, 0.261992, 6753170, 175050, 499021, 834245
819, 0.265168, 6779586, 177125, 498211, 834245
829, 0.268368, 6827484, 181148, 501651, 834245
839, 0.271624, 6810744, 182087, 498869, 834245
849, 0.274752, 6801282, 182000, 504060, 834245
859, 0.277892, 6857236, 187101, 507219, 834245
869, 0.281128, 6857110, 185405, 501684, 834245
879, 0.284236, 6852233, 188385, 501344, 834245
889, 0.287468, 6927616, 191803, 495518, 834245
899, 0.290640, 6911879, 191174, 498123, 834245
909, 0.293820, 6910273, 194294, 497065, 834245
919, 0.296956, 6983378, 197758, 497552, 834245
929, 0.300068, 6946734, 196165, 496103, 834245
939, 0.303204, 6978724, 199067, 497164, 834245
949, 0.306292, 7028958, 200138, 495026, 834245
959, 0.309472, 7000779, 205093, 497257, 834245
969, 0.312600, 7036666, 205220, 496807, 834245
979, 0.315732, 7093668, 207928, 504252, 834245
989, 0.318812, 7054600, 209546, 497201, 834245
999, 0.321860, 7090088, 209856, 497899, 834245
1009, 0.325008, 7141343, 212426, 496644, 834245
1019, 0.328200, 7102734, 211929, 496222, 834245
1029, 0.331296, 7174567, 217714, 518609, 834245
1039, 0.334400, 7183897, 217502, 497917, 834245
1049, 0.337612, 7177861, 221184, 505450, 834245
1059, 0.340776, 7233712, 222250, 498004, 834245
1069, 0.343940, 7206207, 222819, 497498, 834245
1079, 0.346996, 7228610, 224432, 496842, 834245
1089, 0.350192, 7301455, 227494, 498332, 834245
1099, 0.353340, 7288301, 229391, 497938, 834245
1109, 0.356472, 7300096, 230610, 500850, 834245
1119, 0.359560, 7369819, 233822, 498781, 834245
1129, 0.362688, 7338610, 234009, 495187, 834245
1139, 0.365776, 7375414, 236021, 518952, 834245
1149, 0.368892, 7410383, 239510, 505453, 834245
1159, 0.371980, 7401135, 239207, 499268, 834245
1169, 0.375084, 7448753, 244086, 496872, 834245
1179, 0.378260, 7441320, 244122, 497418, 834245
1189, 0.381304, 7465673, 244902, 500438, 834245
1199, 0.384472, 7495127, 247575, 501019, 834245
1209, 0.387544, 7491419, 249694, 496936, 834245
1219, 0.390624, 7521713, 251949, 517419, 834245
1229, 0.393748, 7545252, 251264, 498333, 834245
1239, 0.396844, 7547366, 254651, 500131, 834245
1249, 0.399952, 7621610, 257446, 499346, 834245
1259, 0.403108, 7572491, 257863, 500766, 834245
1269, 0.406176, 7619270, 259777, 510214, 834245
1279, 0.409284, 7665573, 263004, 498305, 834245
1289, 0.412420, 7642227, 266201, 499553, 834245
1299, 0.415576, 7688604, 267094, 525398, 834245
1309, 0.418696, 7690110, 267611, 499835, 834245
1319, 0.421872, 7715663, 268381, 498888, 834245
1329, 0.425000, 7742211, 271497, 501868, 834245
1339, 0.428088, 7761418, 273547, 502025, 834245
1349, 0.431300, 7774959, 276677, 500422, 834245
1359, 0.434400, 7779202, 277073, 498733, 834245
1369, 0.437484, 7812352, 279559, 500135, 834245
1379, 0.440604, 7838811, 279750, 499648, 834245
1389, 0.443704, 7834697, 280161, 500829, 834245
1399, 0.446816, 7857094, 284856, 499320, 834245
1409, 0.449908, 7899799, 288235, 500755, 834245
1419, 0.452996, 7913766, 286031, 508903, 834245
1429, 0.456132, 7949243, 289406, 501391, 834245
1439, 0.459284, 7943245, 291838, 498708, 834245
