Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, -1.000000, 41267112, 65983, 0, 0
19, -1.000000, 4902011, 471109, 0, 0
29, -1.000000, 3948618, 71391, 0, 0
39, -1.000000, 4582010, 74468, 0, 0
49, -1.000000, 3621300, 76990, 0, 0
59, -1.000000, 3748688, 79175, 0, 0
69, -1.000000, 3717007, 82742, 0, 0
79, -1.000000, 3921831, 85002, 0, 0
89, -1.000000, 3837891, 86949, 0, 0
99, -1.000000, 3788124, 89695, 0, 0
109, -1.000000, 3835324, 91807, 0, 0
119, -1.000000, 4223940, 94852, 0, 0
129, -1.000000, 3757526, 97294, 0, 0
139, -1.000000, 3892170, 99311, 0, 0
149, -1.000000, 3920908, 226504, 0, 0
159, -1.000000, 3831916, 103144, 0, 0
169, -1.000000, 3795549, 104821, 0, 0
179, -1.000000, 4080846, 383961, 0, 0
189, -1.000000, 3809312, 110476, 0, 0
199, -1.000000, 3949219, 113371, 0, 0
209, -1.000000, 3861242, 114824, 0, 0
219, -1.000000, 3906476, 117467, 0, 0
229, -1.000000, 4353947, 119510, 0, 0
239, -1.000000, 4195514, 122333, 0, 0
249, -1.000000, 3918430, 123326, 0, 0
259, -1.000000, 3919932, 126414, 0, 0
269, -1.000000, 3938008, 128509, 0, 0
279, -1.000000, 4586917, 130623, 0, 0
289, -1.000000, 4090219, 131750, 0, 0
299, -1.000000, 3993585, 133827, 0, 0
309, -1.000000, 4084619, 136543, 0, 0
319, -1.000000, 4025878, 138142, 0, 0
329, -1.000000, 4041952, 140176, 0, 0
339, -1.000000, 4347829, 141333, 0, 0
349, -1.000000, 4129207, 143675, 0, 0
359, -1.000000, 4092055, 145492, 0, 0
369, -1.000000, 4100095, 147189, 0, 0
379, -1.000000, 4120623, 149771, 0, 0
389, -1.000000, 4116986, 150878, 0, 0
399, -1.000000, 4664693, 532137, 0, 0
409, -1.000000, 4169006, 156695, 0, 0
419, -1.000000, 4298310, 148071, 0, 0
429, -1.000000, 4023575, 150149, 0, 0
439, -1.000000, 4037683, 152545, 0, 0
449, -1.000000, 4038564, 152976, 0, 0
459, -1.000000, 4052911, 154394, 0, 0
469, -1.000000, 4051195, 156514, 0, 0
479, -1.000000, 4077079, 158483, 0, 0
489, -1.000000, 4523146, 161014, 0, 0
499, -1.000000, 4099540, 161623, 0, 0
509, -1.000000, 4099293, 163598, 0, 0
519, -1.000000, 4117080, 166817, 0, 0
529, -1.000000, 4145571, 167725, 0, 0
539, -1.000000, 4395023, 170808, 0, 0
549, -1.000000, 4167176, 172190, 0, 0
559, -1.000000, 4187521, 173817, 0, 0
569, -1.000000, 4194905, 175037, 0, 0
579, -1.000000, 4202247, 175665, 0, 0
589, -1.000000, 4213228, 177885, 0, 0
599, -1.000000, 4229134, 180931, 0, 0
609, -1.000000, 4247046, 182902, 0, 0
619, -1.000000, 4613515, 183605, 0, 0
629, -1.000000, 4273777, 186622, 0, 0
639, -1.000000, 4465191, 187844, 0, 0
649, -1.000000, 4295413, 189691, 0, 0
659, -1.000000, 4307423, 191064, 0, 0
669, -1.000000, 4317632, 193333, 0, 0
679, -1.000000, 4329093, 194383, 0, 0
689, -1.000000, 4339720, 196225, 0, 0
699, -1.000000, 4348277, 198210, 0, 0
709, -1.000000, 4359039, 199612, 0, 0
719, -1.000000, 4385904, 202366, 0, 0
729, -1.000000, 4409454, 203775, 0, 0
739, -1.000000, 4738636, 205715, 0, 0
749, -1.000000, 4442660, 207945, 0, 0
759, -1.000000, 4442339, 210645, 0, 0
769, -1.000000, 4462556, 210426, 0, 0
779, -1.000000, 4465591, 213063, 0, 0
789, -1.000000, 4492647, 213676, 0, 0
799, -1.000000, 4489745, 216118, 0, 0
809, -1.000000, 4332348, 202160, 0, 0
819, -1.000000, 4287796, 203698, 0, 0
829, -1.000000, 4302057, 205406, 0, 0
839, -1.000000, 4317447, 206630, 0, 0
849, -1.000000, 4331435, 209185, 0, 0
859, -1.000000, 4354152, 210602, 0, 0
869, -1.000000, 4348891, 211511, 0, 0
879, -1.000000, 4364740, 214113, 0, 0
889, -1.000000, 4783158, 216740, 0, 0
899, -1.000000, 4396172, 223254, 0, 0
909, -1.000000, 4398474, 219357, 0, 0
919, -1.000000, 4450092, 220752, 0, 0
929, -1.000000, 4426405, 222217, 0, 0
939, -1.000000, 4428846, 222510, 0, 0
949, -1.000000, 4443693, 227000, 0, 0
959, -1.000000, 4464013, 226924, 0, 0
969, -1.000000, 4471794, 228406, 0, 0
979, -1.000000, 4484103, 229151, 0, 0
989, -1.000000, 4496698, 231783, 0, 0
999, -1.000000, 4506422, 233244, 0, 0
1009, -1.000000, 4528171, 234617, 0, 0
1019, -1.000000, 4529508, 236347, 0, 0
1029, -1.000000, 4795589, 237833, 0, 0
1039, -1.000000, 4552067, 239470, 0, 0
1049, -1.000000, 4562629, 241421, 0, 0
1059, -1.000000, 4574176, 242856, 0, 0
1069, -1.000000, 4591858, 244873, 0, 0
1079, -1.000000, 4610257, 246365, 0, 0
1089, -1.000000, 4612461, 246968, 0, 0
1099, -1.000000, 4616761, 250255, 0, 0
1109, -1.000000, 4675108, 250771, 0, 0
1119, -1.000000, 4660585, 250750, 0, 0
1129, -1.000000, 4667171, 254649, 0, 0
