Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 211400381, 518293, 3839865, 0
19, 0.003044, 52246432, 1004121, 3900106, 0
29, 0.006820, 46636228, 62590, 3846526, 0
39, 0.011204, 41796593, 87403, 3758993, 0
49, 0.014928, 51480865, 106135, 13558871, 0
59, 0.018392, 40842101, 120545, 3589584, 0
69, 0.021964, 39327543, 142418, 3726656, 0
79, 0.025400, 39652125, 355073, 3554805, 0
89, 0.028800, 44850931, 171496, 9272900, 0
99, 0.032232, 39012429, 184907, 3613123, 0
109, 0.035596, 38608713, 204314, 3636184, 0
119, 0.039080, 39263241, 225982, 3611891, 0
129, 0.042404, 39596786, 245768, 3552023, 0
139, 0.045684, 38611043, 260605, 3452207, 0
149, 0.049108, 39920733, 716544, 3438831, 0
159, 0.052464, 38405531, 298996, 3446722, 0
169, 0.055804, 39586573, 678616, 3449358, 0
179, 0.059104, 39154504, 332180, 3448879, 0
189, 0.062460, 38535033, 342999, 3565247, 0
199, 0.065884, 40548783, 365630, 3525261, 0
209, 0.069212, 39486661, 379369, 3455742, 0
219, 0.072472, 39334541, 532462, 3431364, 0
229, 0.075756, 39714819, 412469, 3425578, 0
239, 0.079092, 39575626, 431092, 3433132, 0
249, 0.082388, 39867373, 603901, 3431843, 0
259, 0.085688, 40402306, 466614, 3574809, 0
269, 0.089016, 39980031, 484056, 3551453, 0
279, 0.092256, 39806719, 498585, 3533072, 0
289, 0.095512, 40397681, 518850, 3493383, 0
299, 0.098720, 40204968, 536594, 3530938, 0
309, 0.101976, 40073639, 550974, 3510497, 0
319, 0.105272, 40462298, 569385, 3443675, 0
329, 0.108500, 40877152, 584772, 3468439, 0
339, 0.111820, 40890735, 599644, 3510053, 0
349, 0.115068, 40693614, 616696, 3424831, 0
359, 0.118268, 40769886, 630180, 3382030, 0
369, 0.121536, 41500168, 651231, 3543945, 0
379, 0.124764, 40944181, 667642, 3421416, 0
389, 0.127976, 41480123, 682502, 3437919, 0
399, 0.131212, 41885103, 1584548, 3484216, 0
409, 0.134488, 41400985, 717762, 3490153, 0
419, 0.137744, 41363598, 735011, 3330493, 0
429, 0.140912, 41906359, 751258, 3518671, 0
439, 0.144096, 42460581, 765597, 3438250, 0
449, 0.147268, 41687086, 784381, 3424402, 0
459, 0.150516, 42206935, 795874, 3418649, 0
469, 0.153760, 42167879, 815097, 3343790, 0
479, 0.156908, 41906448, 837276, 3382295, 0
489, 0.160044, 43352721, 847719, 3433402, 0
499, 0.163248, 42779691, 863912, 3436127, 0
509, 0.166488, 43213770, 884071, 3433968, 0
519, 0.169692, 43514115, 899233, 3429607, 0
529, 0.172908, 43190335, 915452, 3424664, 0
539, 0.176144, 43241999, 930772, 3321471, 0
549, 0.179456, 42690078, 963784, 3418056, 0
559, 0.182636, 48481051, 962400, 3453859, 0
569, 0.185932, 49615720, 980511, 3407825, 0
579, 0.189164, 44111546, 997734, 3336640, 0
589, 0.192292, 46877313, 1009908, 3417561, 0
599, 0.195488, 51179905, 1029158, 5709398, 0
609, 0.198656, 44525785, 1044952, 3350512, 0
619, 0.201840, 44585873, 1055759, 3348578, 0
629, 0.205028, 51345269, 1077495, 5788531, 0
639, 0.208256, 48949814, 1094523, 3276553, 0
649, 0.211388, 44388563, 1172205, 3288770, 0
659, 0.214544, 46987413, 1173282, 5430142, 0
669, 0.217720, 49207393, 1164756, 3393650, 0
679, 0.220812, 46920232, 1152252, 3296592, 0
689, 0.224056, 44565955, 1173498, 3259683, 0
699, 0.227228, 48603909, 1190060, 3247036, 0
709, 0.230320, 51375577, 1201707, 5522788, 0
719, 0.233508, 44998797, 1216146, 3227020, 0
729, 0.236640, 45784259, 1230522, 3375787, 0
739, 0.239760, 45503827, 1247724, 3248506, 0
749, 0.242904, 48481287, 1267471, 3236922, 0
759, 0.246136, 49360095, 1280012, 3228694, 0
769, 0.249248, 45800480, 1295131, 3297909, 0
779, 0.252312, 45914393, 1383521, 3386190, 0
789, 0.255564, 48791899, 1327152, 3223964, 0
799, 0.258740, 50868141, 1341573, 3217430, 0
809, 0.261936, 46380832, 1364587, 3290102, 0
819, 0.265120, 46495815, 1376920, 3297566, 0
829, 0.268320, 47771099, 1392617, 3270874, 0
839, 0.271576, 49183172, 1409664, 3202031, 0
849, 0.274696, 49589093, 1431276, 3188521, 0
859, 0.277848, 47030037, 1447935, 3287511, 0
869, 0.281072, 49841553, 1459678, 4220648, 0
879, 0.284188, 49651209, 1476960, 3271731, 0
889, 0.287416, 48472408, 1495696, 3202171, 0
899, 0.290588, 47304046, 1638286, 3168131, 0
909, 0.293772, 49345002, 1525298, 3192078, 0
919, 0.296904, 49733197, 1540420, 3258566, 0
929, 0.300020, 50539620, 1556944, 3177128, 0
939, 0.303164, 50680938, 1571111, 3284355, 0
949, 0.306256, 49830548, 1600233, 3172938, 0
959, 0.309440, 48313068, 1599860, 3141546, 0
969, 0.312572, 48404740, 1622587, 3224131, 0
979, 0.315708, 49644403, 1637427, 4511132, 0
989, 0.318788, 49297044, 1657208, 3135669, 0
999, 0.321836, 49263191, 1687344, 3239613, 0
1009, 0.324984, 50911950, 1690786, 3132228, 0
1019, 0.328176, 50651632, 1708906, 3985987, 0
1029, 0.331272, 50079031, 1720479, 3126124, 0
1039, 0.334376, 62686589, 1732846, 3128485, 0
1049, 0.337588, 53549441, 1753226, 8028775, 0
1059, 0.340752, 50589168, 1770690, 3105689, 0
1069, 0.343916, 49696917, 1788815, 3279395, 0
