Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, -1.000000, 234847819, 751129, 0, 0
19, -1.000000, 31409128, 1022478, 0, 0
29, -1.000000, 29885972, 553696, 0, 0
39, -1.000000, 30748364, 585777, 0, 0
49, -1.000000, 30621933, 608752, 0, 0
59, -1.000000, 31262479, 624321, 0, 0
69, -1.000000, 29576703, 622834, 0, 0
79, -1.000000, 29652300, 700625, 0, 0
89, -1.000000, 29698548, 654947, 0, 0
99, -1.000000, 29623749, 669371, 0, 0
109, -1.000000, 29698795, 686514, 0, 0
119, -1.000000, 29937167, 707387, 0, 0
129, -1.000000, 30298381, 703147, 0, 0
139, -1.000000, 29478494, 719697, 0, 0
149, -1.000000, 30038348, 1012411, 0, 0
159, -1.000000, 29613344, 771384, 0, 0
169, -1.000000, 29956036, 890310, 0, 0
179, -1.000000, 29993765, 815188, 0, 0
189, -1.000000, 29623733, 794103, 0, 0
199, -1.000000, 31097316, 812574, 0, 0
209, -1.000000, 30312307, 829250, 0, 0
219, -1.000000, 30245403, 897693, 0, 0
229, -1.000000, 30478290, 859456, 0, 0
239, -1.000000, 30577636, 874399, 0, 0
249, -1.000000, 30615573, 964688, 0, 0
259, -1.000000, 31307824, 906251, 0, 0
269, -1.000000, 30757103, 919878, 0, 0
279, -1.000000, 30749851, 937259, 0, 0
289, -1.000000, 31068173, 950410, 0, 0
299, -1.000000, 30959434, 966384, 0, 0
309, -1.000000, 30976069, 1003467, 0, 0
319, -1.000000, 31375524, 994437, 0, 0
329, -1.000000, 31295011, 1006712, 0, 0
339, -1.000000, 31858146, 1028605, 0, 0
349, -1.000000, 31548682, 1043483, 0, 0
359, -1.000000, 31694367, 1056669, 0, 0
369, -1.000000, 32600486, 1068046, 0, 0
379, -1.000000, 31772053, 1083948, 0, 0
389, -1.000000, 32069866, 1094877, 0, 0
399, -1.000000, 32792764, 1775083, 0, 0
409, -1.000000, 32231461, 1137824, 0, 0
419, -1.000000, 32529821, 1147639, 0, 0
429, -1.000000, 32650068, 1164931, 0, 0
439, -1.000000, 32650477, 1174710, 0, 0
449, -1.000000, 32825660, 1235555, 0, 0
459, -1.000000, 32735393, 1206625, 0, 0
469, -1.000000, 33177139, 1225900, 0, 0
479, -1.000000, 33172047, 1240089, 0, 0
489, -1.000000, 33187323, 1250740, 0, 0
499, -1.000000, 33175771, 1268384, 0, 0
509, -1.000000, 33472745, 1282427, 0, 0
519, -1.000000, 33881428, 1303101, 0, 0
529, -1.000000, 33765058, 1315432, 0, 0
539, -1.000000, 34129716, 1330824, 0, 0
549, -1.000000, 33892738, 1466596, 0, 0
559, -1.000000, 34176169, 1376080, 0, 0
569, -1.000000, 34586799, 1386252, 0, 0
579, -1.000000, 34433792, 1399782, 0, 0
589, -1.000000, 34354402, 1409860, 0, 0
599, -1.000000, 34644539, 1443238, 0, 0
609, -1.000000, 35140460, 1454960, 0, 0
619, -1.000000, 35564470, 1468856, 0, 0
629, -1.000000, 35267020, 1490056, 0, 0
639, -1.000000, 35206230, 1505379, 0, 0
649, -1.000000, 35332102, 1588687, 0, 0
659, -1.000000, 35664275, 1802186, 0, 0
