Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000000, 472187357, 10043438, 0, 0
19, 0.000000, 100152686, 9985678, 0, 0
29, 0.000000, 99827141, 10006108, 0, 0
39, 0.000000, 99769587, 9975362, 0, 0
49, 0.000000, 99672976, 9966804, 0, 0
59, 0.000000, 99597143, 9941925, 0, 0
69, 0.000000, 99400767, 9955142, 0, 0
79, 0.000000, 99396852, 9965645, 0, 0
89, 0.000000, 99309805, 9932322, 0, 0
99, 0.000000, 99177899, 9911550, 0, 0
109, 0.000000, 99061631, 9900330, 0, 0
119, 0.000000, 99048502, 9893725, 0, 0
129, 0.000000, 98884913, 9891314, 0, 0
139, 0.000000, 98871001, 9897833, 0, 0
149, 0.000000, 98780762, 9869937, 0, 0
159, 0.000000, 98697875, 9883015, 0, 0
169, 0.000000, 98670333, 9866653, 0, 0
179, 0.000000, 98542970, 9850867, 0, 0
189, 0.000000, 98447529, 9856409, 0, 0
199, 0.000000, 98429570, 9855926, 0, 0
209, 0.000000, 98355295, 9844952, 0, 0
219, 0.000000, 98232850, 9833870, 0, 0
229, 0.000000, 98153960, 9814082, 0, 0
239, 0.000000, 98099340, 9808770, 0, 0
249, 0.000000, 98011687, 9802384, 0, 0
259, 0.000000, 97922099, 9782117, 0, 0
269, 0.000000, 97846981, 9779581, 0, 0
279, 0.000000, 97784637, 9785210, 0, 0
289, 0.000000, 97677104, 9758013, 0, 0
299, 0.000000, 97605931, 9766248, 0, 0
309, 0.000000, 97541188, 9761385, 0, 0
319, 0.000000, 97443591, 9741113, 0, 0
329, 0.000000, 97361961, 9732344, 0, 0
339, 0.000000, 97289841, 9729283, 0, 0
349, 0.000000, 97216196, 9726448, 0, 0
359, 0.000000, 97145699, 9723430, 0, 0
369, 0.000000, 97047010, 9704821, 0, 0
379, 0.000000, 97035977, 9702804, 0, 0
389, 0.000000, 96912078, 9698184, 0, 0
399, 0.000000, 96805551, 9678856, 0, 0
409, 0.000000, 96758439, 9684956, 0, 0
419, 0.000000, 96684144, 9664659, 0, 0
429, 0.000000, 96574908, 9652990, 0, 0
439, 0.000000, 96501241, 9651488, 0, 0
449, 0.000000, 96378842, 9640400, 0, 0
459, 0.000000, 96343525, 9631731, 0, 0
469, 0.000000, 96228263, 9625938, 0, 0
479, 0.000000, 96138401, 9604006, 0, 0
489, 0.000000, 96092658, 9600948, 0, 0
499, 0.000000, 96004319, 9608970, 0, 0
509, 0.000000, 95906410, 9575803, 0, 0
519, 0.000000, 95830215, 9583631, 0, 0
529, 0.000000, 95732700, 9589887, 0, 0
539, 0.000000, 95662465, 9565517, 0, 0
549, 0.000000, 95580903, 9547120, 0, 0
559, 0.000000, 95508059, 9562585, 0, 0
569, 0.000000, 95465346, 9563896, 0, 0
579, 0.000000, 95303163, 9533061, 0, 0
589, 0.000000, 95233886, 9516648, 0, 0
599, 0.000000, 95172015, 9497522, 0, 0
609, 0.000000, 95078731, 9504997, 0, 0
619, 0.000000, 94977363, 9499463, 0, 0
629, 0.000000, 94921715, 9486808, 0, 0
639, 0.000000, 94837197, 9477837, 0, 0
649, 0.000000, 94767209, 9475230, 0, 0
659, 0.000000, 94674542, 9479729, 0, 0
669, 0.000000, 94571832, 9457309, 0, 0
679, 0.000000, 94483861, 9440361, 0, 0
689, 0.000000, 94418013, 9444679, 0, 0
699, 0.000000, 94372614, 9439568, 0, 0
709, 0.000000, 94284172, 9432401, 0, 0
719, 0.000000, 94172057, 9410473, 0, 0
729, 0.000000, 94050016, 9396293, 0, 0
739, 0.000000, 93984203, 9389521, 0, 0
749, 0.000000, 93933255, 9395554, 0, 0
759, 0.000000, 93883320, 9393947, 0, 0
769, 0.000000, 93782395, 9373510, 0, 0
779, 0.000000, 93726630, 9377201, 0, 0
789, 0.000000, 93645730, 9365540, 0, 0
799, 0.000000, 93557069, 9354248, 0, 0
809, 0.000000, 93452818, 9338445, 0, 0
819, 0.000000, 93387133, 9336567, 0, 0
829, 0.000000, 93315462, 9332540, 0, 0
839, 0.000000, 93201592, 9320734, 0, 0
849, 0.000000, 93155836, 9320309, 0, 0
859, 0.000000, 93081050, 9308615, 0, 0
869, 0.000000, 92976493, 9298994, 0, 0
879, 0.000000, 92917811, 9284467, 0, 0
889, 0.000000, 92824310, 9276848, 0, 0
899, 0.000000, 92733002, 9277741, 0, 0
909, 0.000000, 92631845, 9260124, 0, 0
919, 0.000000, 92596329, 9249313, 0, 0
929, 0.000000, 92551592, 9252599, 0, 0
939, 0.000000, 92477526, 9251650, 0, 0
949, 0.000000, 92371036, 9241066, 0, 0
959, 0.000000, 92274292, 9220275, 0, 0
969, 0.000000, 92208733, 9223675, 0, 0
979, 0.000000, 92112858, 9218553, 0, 0
989, 0.000000, 92053292, 9200758, 0, 0
999, 0.000000, 92035850, 9204895, 0, 0
1009, 0.000000, 91889980, 9184987, 0, 0
1019, 0.000000, 91802488, 9188440, 0, 0
1029, 0.000000, 91737820, 9168658, 0, 0
1039, 0.000000, 91672161, 9164519, 0, 0
1049, 0.000000, 91616671, 9169117, 0, 0
1059, 0.000000, 91507020, 9150730, 0, 0
1069, 0.000000, 91434846, 9148760, 0, 0
1079, 0.000000, 91378252, 9134966, 0, 0
1089, 0.000000, 91265644, 9126281, 0, 0
1099, 0.000000, 91199749, 9120225, 0, 0
1109, 0.000000, 91086029, 9104957, 0, 0
1119, 0.000000, 91004299, 9106861, 0, 0
