Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 8912793, 106454, 740626, 64681011
19, 0.003044, 9462447, 303594, 752665, 64681011
29, 0.006820, 12126085, 581098, 745598, 64681011
39, 0.011204, 26763804, 865952, 746221, 64681011
49, 0.014928, 17827661, 1161110, 738527, 64681011
59, 0.018392, 20311405, 1378996, 738444, 64681011
69, 0.021964, 22827155, 1648347, 748743, 64681011
79, 0.025400, 25442836, 1892894, 759492, 64681011
89, 0.028816, 28026536, 2166607, 744393, 64681011
99, 0.032236, 30646128, 2424037, 746189, 64681011
109, 0.035596, 33016468, 2683542, 747261, 64681011
119, 0.039096, 35401423, 2894424, 739628, 64681011
129, 0.042416, 37782060, 3109954, 736837, 64681011
139, 0.045708, 40310593, 3407234, 741956, 64681011
149, 0.049152, 42704019, 3634740, 741940, 64681011
159, 0.052472, 44965156, 3888141, 749250, 64681011
169, 0.055812, 47281755, 4089383, 743176, 64681011
179, 0.059112, 49816876, 4379040, 744243, 64681011
189, 0.062464, 52214554, 4581779, 742122, 64681011
199, 0.065884, 54891576, 4900759, 743535, 64681011
209, 0.069216, 57020694, 5070951, 745427, 64681011
219, 0.072512, 59334710, 5322334, 742399, 64681011
229, 0.075772, 61527679, 5514522, 745831, 64681011
239, 0.079116, 63850224, 5764991, 745957, 64681011
249, 0.082440, 66224964, 5998853, 748277, 64681011
259, 0.085712, 68387158, 6201422, 746540, 64681011
269, 0.089048, 70751085, 6448943, 746936, 64681011
279, 0.092292, 73074514, 6661302, 748354, 64681011
289, 0.095540, 75256490, 6879046, 754848, 64681011
299, 0.098748, 77448470, 7102035, 753447, 64681011
309, 0.102024, 79787283, 7360291, 751905, 64681011
319, 0.105300, 82148443, 7600029, 750670, 64681011
329, 0.108528, 84402260, 7807430, 749581, 64681011
339, 0.111840, 86559463, 7991877, 750395, 64681011
349, 0.115084, 88958197, 8264877, 751392, 64681011
359, 0.118284, 90908650, 8474883, 751135, 64681011
369, 0.121544, 93008363, 8664229, 750743, 64681011
379, 0.124772, 95449934, 8930368, 772379, 64681011
389, 0.127996, 97762918, 9205157, 751738, 64681011
399, 0.131236, 99918590, 9378118, 749484, 64681011
409, 0.134500, 102088810, 9600496, 745274, 64681011
419, 0.137760, 104349114, 9799140, 747715, 64681011
429, 0.140924, 106474952, 10038069, 751640, 64681011
439, 0.144108, 108373738, 10237850, 749049, 64681011
449, 0.147288, 110876114, 10456844, 749444, 64681011
459, 0.150532, 113066478, 10646379, 747435, 64681011
469, 0.153776, 114998047, 10796561, 749969, 64681011
479, 0.156920, 117246260, 11039781, 757573, 64681011
489, 0.160052, 119487895, 11235460, 756709, 64681011
499, 0.163256, 121750570, 11495373, 759543, 64681011
509, 0.166496, 123716418, 11676062, 760166, 64681011
519, 0.169704, 127912420, 11965161, 776917, 64681011
529, 0.172920, 133336187, 12205511, 797052, 64681011
539, 0.176156, 134545931, 12351597, 1536257, 64681011
549, 0.179464, 134900947, 12717353, 755906, 64681011
559, 0.182652, 146681126, 12989187, 837050, 64681011
569, 0.185960, 140502346, 13246553, 3003965, 64681011
579, 0.189196, 145549068, 13448613, 758381, 64681011
589, 0.192320, 147458596, 13794352, 753729, 64681011
599, 0.195520, 153864963, 14044958, 758879, 64681011
