Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 8903237, 106310, 734689, 64635611
19, 0.003044, 9557577, 297699, 849777, 64635611
29, 0.006820, 24109013, 554055, 738502, 64635611
39, 0.011204, 14789440, 897009, 735837, 64635611
49, 0.014928, 17940506, 1151872, 734523, 64635611
59, 0.018392, 20370187, 1397177, 736343, 64635611
69, 0.021964, 22826174, 1644779, 738888, 64635611
79, 0.025400, 25458974, 1899919, 735909, 64635611
89, 0.028816, 28025448, 2159633, 737595, 64635611
99, 0.032236, 30618725, 2423974, 740270, 64635611
109, 0.035596, 33031591, 2677862, 739667, 64635611
119, 0.039096, 35522352, 2919035, 742306, 64635611
129, 0.042416, 37810720, 3112405, 758761, 64635611
139, 0.045708, 40394535, 3379644, 758368, 64635611
149, 0.049152, 42737588, 3637272, 743267, 64635611
159, 0.052472, 45115745, 3883470, 739807, 64635611
169, 0.055812, 47420653, 4079883, 740759, 64635611
179, 0.059112, 49829043, 4382235, 742155, 64635611
189, 0.062464, 53235062, 4571257, 813967, 64635611
199, 0.065884, 55376996, 4891335, 769894, 64635611
209, 0.069216, 57141379, 5066212, 749833, 64635611
219, 0.072512, 59262668, 5279099, 735950, 64635611
229, 0.075772, 61357280, 5474073, 731940, 64635611
239, 0.079116, 63758344, 5756389, 747189, 64635611
249, 0.082440, 66046461, 5971481, 740871, 64635611
259, 0.085712, 68282044, 6189656, 736662, 64635611
269, 0.089048, 70630621, 6426521, 736214, 64635611
279, 0.092292, 72957038, 6658227, 737429, 64635611
289, 0.095540, 75134655, 6838305, 738887, 64635611
299, 0.098748, 77357775, 7096218, 753694, 64635611
309, 0.102024, 79586440, 7330572, 745535, 64635611
319, 0.105300, 82076419, 7594922, 750170, 64635611
329, 0.108528, 84224434, 7765790, 737606, 64635611
339, 0.111840, 86379242, 7966534, 743987, 64635611
349, 0.115084, 88866383, 8235577, 742494, 64635611
359, 0.118284, 90878450, 8455376, 734960, 64635611
369, 0.121544, 92916928, 8650928, 740676, 64635611
379, 0.124772, 95399861, 8923988, 738896, 64635611
389, 0.127996, 97627752, 9165001, 745592, 64635611
