Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 8868345, 106534, 732979, 64649367
19, 0.003044, 9343922, 291291, 736404, 64649367
29, 0.006820, 12247622, 586642, 737650, 64649367
39, 0.011204, 26753566, 887990, 742226, 64649367
49, 0.014928, 18120707, 1158599, 732518, 64649367
59, 0.018392, 20380451, 1389307, 732599, 64649367
69, 0.021964, 22917499, 1654722, 758376, 64649367
79, 0.025400, 25497429, 1900563, 733715, 64649367
89, 0.028816, 28033520, 2156402, 736400, 64649367
99, 0.032236, 30639780, 2402731, 735913, 64649367
109, 0.035596, 32997654, 2689584, 736037, 64649367
119, 0.039096, 35488292, 2913783, 739078, 64649367
129, 0.042416, 37831175, 3091487, 738703, 64649367
139, 0.045708, 40368750, 3409413, 739201, 64649367
149, 0.049152, 42763562, 3647963, 738699, 64649367
159, 0.052472, 45131677, 3891179, 736129, 64649367
169, 0.055812, 47419536, 4095319, 739824, 64649367
179, 0.059112, 49848553, 4396560, 737685, 64649367
189, 0.062464, 52256665, 4606262, 737001, 64649367
199, 0.065884, 54814309, 4891104, 740855, 64649367
209, 0.069216, 56979399, 5087253, 742687, 64649367
219, 0.072512, 59379095, 5315378, 739376, 64649367
229, 0.075772, 61565464, 5523900, 743031, 64649367
239, 0.079116, 63847475, 5766321, 743719, 64649367
249, 0.082440, 66111839, 5975404, 750927, 64649367
259, 0.085712, 68325297, 6226012, 744338, 64649367
269, 0.089048, 70802910, 6489465, 744354, 64649367
279, 0.092292, 73094501, 6658999, 748922, 64649367
289, 0.095540, 75245355, 6903766, 738272, 64649367
299, 0.098748, 77521556, 7146906, 738565, 64649367
309, 0.102024, 79742355, 7379140, 737465, 64649367
319, 0.105300, 82117578, 7624932, 739353, 64649367
329, 0.108528, 84470766, 7840663, 737461, 64649367
339, 0.111840, 86574229, 8024578, 746480, 64649367
349, 0.115084, 89057426, 8323562, 745274, 64649367
359, 0.118284, 91015387, 8508164, 742984, 64649367
369, 0.121544, 93055675, 8700888, 743260, 64649367
379, 0.124772, 95755932, 9024954, 743090, 64649367
389, 0.127996, 97977346, 9213543, 754274, 64649367
399, 0.131236, 100061766, 9397589, 747690, 64649367
409, 0.134500, 102297191, 9630610, 747231, 64649367
