Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 11384419, 101442, 789282, 61197351
19, 0.003044, 9688508, 275109, 762367, 61197351
29, 0.006820, 15267194, 556537, 784155, 61197351
39, 0.011204, 17219723, 883085, 766790, 61197351
49, 0.014928, 20446248, 1136659, 770087, 61197351
59, 0.018392, 22915751, 1385836, 778436, 61197351
69, 0.021964, 25410080, 1647348, 822829, 61197351
79, 0.025400, 29136464, 1885832, 3035057, 61197351
89, 0.028816, 29126427, 2139602, 778386, 61197351
99, 0.032236, 34626094, 2404685, 775200, 61197351
109, 0.035596, 38286236, 2673111, 2278585, 61197351
119, 0.039096, 39399047, 2869795, 2853243, 61197351
129, 0.042416, 40185302, 3080936, 1644368, 61197351
139, 0.045708, 41100522, 3380173, 785390, 61197351
149, 0.049152, 47138955, 3595775, 785753, 61197351
159, 0.052472, 46615058, 3838339, 793713, 61197351
169, 0.055812, 51491810, 4080712, 782106, 61197351
179, 0.059112, 50948342, 4339635, 779806, 61197351
189, 0.062464, 52433948, 4578482, 776604, 61197351
199, 0.065884, 59778679, 4859456, 780231, 61197351
209, 0.069216, 61636731, 5047319, 780339, 61197351
219, 0.072512, 59840952, 5282864, 785528, 61197351
229, 0.075772, 67776695, 5485690, 783305, 61197351
239, 0.079116, 69377114, 5728653, 4641992, 61197351
249, 0.082440, 70438275, 5947455, 816147, 61197351
259, 0.085712, 69982637, 6160909, 1977559, 61197351
269, 0.089048, 72908951, 6414182, 784913, 61197351
279, 0.092292, 74590579, 6607877, 784590, 61197351
289, 0.095540, 85107755, 6861757, 782778, 61197351
299, 0.098748, 80708303, 7103792, 780424, 61197351
309, 0.102024, 85096517, 7326994, 2619766, 61197351
319, 0.105300, 85489446, 7565826, 783879, 61197351
329, 0.108528, 85496581, 7792149, 1350605, 61197351
339, 0.111840, 93609305, 7945087, 840703, 61197351
349, 0.115084, 105734109, 8277053, 799218, 61197351
359, 0.118284, 97283745, 8453807, 857566, 61197351
369, 0.121544, 97409796, 8645853, 781868, 61197351
379, 0.124772, 100426425, 8879276, 781386, 61197351
389, 0.127996, 100886726, 9112270, 779963, 61197351
399, 0.131236, 101335313, 9327616, 798873, 61197351
409, 0.134500, 102381827, 9570381, 798649, 61197351
419, 0.137760, 110739975, 9757829, 793658, 61197351
429, 0.140924, 111169711, 10010603, 800874, 61197351
439, 0.144108, 119577753, 10444383, 5633429, 61197351
449, 0.147288, 119517452, 10705463, 5228372, 61197351
459, 0.150532, 132518958, 10820765, 3756900, 61197351
469, 0.153776, 121201835, 10986828, 794777, 61197351
479, 0.156920, 121848674, 11206758, 854021, 61197351
489, 0.160052, 129622614, 11515176, 791850, 61197351
499, 0.163256, 141557552, 11672131, 795021, 61197351
509, 0.166496, 140561025, 11981121, 817113, 61197351
519, 0.169704, 139201212, 12090012, 800716, 61197351
529, 0.172920, 135482543, 12264419, 1052813, 61197351
539, 0.176156, 135590828, 12404467, 793658, 61197351
549, 0.179464, 138550175, 12752149, 795763, 61197351
559, 0.182652, 166827993, 12992214, 6737160, 61197351
569, 0.185960, 150753442, 13121751, 800967, 61197351
579, 0.189196, 152890088, 13220228, 4405327, 61197351
589, 0.192320, 168466019, 13471854, 800440, 61197351
599, 0.195520, 166530434, 13589540, 784515, 61197351
609, 0.198684, 155905725, 13926026, 998062, 61197351
619, 0.201868, 174949725, 14030766, 796414, 61197351
629, 0.205056, 181739781, 14318466, 5683753, 61197351
639, 0.208288, 203859068, 14461803, 3865960, 61197351
649, 0.211424, 177512541, 14774059, 1254801, 61197351
659, 0.214584, 160937362, 14979976, 797472, 61197351
669, 0.217752, 172679169, 15181693, 1275844, 61197351
679, 0.220848, 179677994, 15434816, 812942, 61197351
689, 0.224108, 170588334, 15679844, 833652, 61197351
699, 0.227280, 198363985, 15839297, 3316886, 61197351
