Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 21984382, 628104, 726624, 0
19, 0.003044, 19363186, 1157241, 746896, 0
29, 0.006820, 15588018, 705583, 739375, 0
39, 0.011204, 19057094, 1150429, 749416, 0
49, 0.014928, 21488527, 1483543, 732483, 0
59, 0.018392, 27131507, 1789417, 744345, 0
69, 0.021964, 29172922, 2119858, 744230, 0
79, 0.025400, 39584026, 2235332, 740546, 0
89, 0.028816, 34994361, 2507484, 1276450, 0
99, 0.032236, 34645389, 2821320, 764626, 0
109, 0.035596, 41102302, 3058485, 735404, 0
119, 0.039096, 48346140, 3023572, 731220, 0
129, 0.042416, 41120565, 3262796, 741801, 0
139, 0.045708, 44734822, 3539625, 728117, 0
149, 0.049152, 43975668, 3831542, 729587, 0
159, 0.052472, 56413793, 3860589, 726203, 0
169, 0.055812, 47272856, 4340414, 730762, 0
179, 0.059112, 49588212, 4344891, 728783, 0
189, 0.062464, 51901252, 4603762, 746732, 0
199, 0.065884, 54428191, 4872062, 760335, 0
209, 0.069216, 56894407, 5106968, 769078, 0
219, 0.072512, 59305431, 5355332, 751085, 0
229, 0.075772, 61606932, 5518912, 756147, 0
239, 0.079116, 63844414, 5776922, 751515, 0
249, 0.082440, 66428924, 5972313, 760033, 0
259, 0.085712, 68725893, 6306293, 753570, 0
269, 0.089048, 71592441, 6548788, 749813, 0
279, 0.092292, 73269899, 6768038, 733770, 0
289, 0.095540, 75468831, 6997781, 735422, 0
299, 0.098748, 77616866, 7170437, 731147, 0
309, 0.102024, 80125273, 7433427, 754632, 0
319, 0.105300, 82400653, 7644757, 754673, 0
329, 0.108528, 84650582, 7865839, 752479, 0
339, 0.111840, 86897258, 8113402, 763814, 0
349, 0.115084, 89165959, 8364965, 750250, 0
359, 0.118284, 91554864, 8544717, 757503, 0
369, 0.121544, 93603182, 8784834, 757994, 0
379, 0.124772, 96033507, 9062580, 740031, 0
389, 0.127996, 98526302, 9280383, 769981, 0
399, 0.131236, 100732718, 9499923, 760943, 0
409, 0.134500, 102774416, 9723988, 769120, 0
419, 0.137760, 105149064, 9958311, 759719, 0
429, 0.140924, 107327171, 10173755, 758105, 0
439, 0.144108, 109331694, 10360049, 757046, 0
449, 0.147288, 111532303, 10573577, 766399, 0
459, 0.150532, 113567965, 10785307, 747212, 0
469, 0.153776, 115544137, 10986986, 741952, 0
479, 0.156920, 117706354, 11257241, 770333, 0
