Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 23504440, 619106, 737976, 0
19, 0.003044, 19317855, 1139905, 734293, 0
29, 0.006820, 15699892, 707197, 737109, 0
39, 0.011204, 18775636, 1136026, 758377, 0
49, 0.014928, 21462410, 1457926, 737510, 0
59, 0.018392, 26695915, 1794756, 747528, 0
69, 0.021964, 34860994, 1900147, 8441800, 0
79, 0.025400, 29976462, 2223229, 749503, 0
89, 0.028816, 35827083, 2495466, 731404, 0
99, 0.032236, 36957637, 2803952, 744530, 0
109, 0.035596, 41472675, 3074964, 743107, 0
119, 0.039096, 43699030, 3019222, 732550, 0
129, 0.042416, 39020037, 3272005, 736254, 0
139, 0.045708, 42160466, 3524973, 742133, 0
149, 0.049152, 44079472, 3803218, 729505, 0
159, 0.052472, 57177556, 3830805, 727198, 0
169, 0.055812, 47433380, 4325032, 729162, 0
179, 0.059112, 49824828, 4299201, 730469, 0
189, 0.062464, 51872943, 4550711, 730603, 0
199, 0.065884, 54400938, 4848898, 735082, 0
209, 0.069216, 56633525, 5028035, 738153, 0
219, 0.072512, 59009737, 5279735, 731786, 0
229, 0.075772, 61425619, 5509667, 734286, 0
239, 0.079116, 63637348, 5734977, 741635, 0
249, 0.082440, 66074283, 5935288, 739036, 0
259, 0.085712, 68533487, 6219844, 730674, 0
269, 0.089048, 71227407, 6427917, 750290, 0
279, 0.092292, 72927069, 6682529, 735306, 0
289, 0.095540, 75182599, 6873523, 739945, 0
299, 0.098748, 77499496, 7122938, 738242, 0
309, 0.102024, 79872323, 7378289, 739779, 0
319, 0.105300, 82098504, 7577090, 735035, 0
329, 0.108528, 84355161, 7760080, 733394, 0
339, 0.111840, 86586579, 8021877, 749415, 0
349, 0.115084, 89025391, 8263383, 741906, 0
359, 0.118284, 91267077, 8490344, 737321, 0
369, 0.121544, 93304205, 8682207, 738750, 0
379, 0.124772, 95594496, 8957234, 748877, 0
389, 0.127996, 98188420, 9167940, 736341, 0
399, 0.131236, 100279696, 9369906, 736472, 0
409, 0.134500, 102306001, 9607191, 753862, 0
419, 0.137760, 104767289, 9878552, 742798, 0
429, 0.140924, 106987380, 10092113, 739632, 0
439, 0.144108, 109013005, 10274570, 747855, 0
449, 0.147288, 111362905, 10499492, 745387, 0
459, 0.150532, 113526234, 10703929, 750738, 0
469, 0.153776, 115558943, 10931422, 755598, 0
479, 0.156920, 117663704, 11138162, 740418, 0
489, 0.160052, 121407543, 11370669, 761852, 0
499, 0.163256, 124301608, 11480428, 744492, 0
509, 0.166496, 129158915, 11683786, 754396, 0
519, 0.169704, 137546262, 12095397, 750880, 0
529, 0.172920, 132838614, 12284112, 748602, 0
539, 0.176156, 140827434, 12625259, 748230, 0
549, 0.179464, 135787942, 12941117, 751185, 0
559, 0.182652, 139970539, 13179842, 755465, 0
569, 0.185960, 141573835, 13514467, 758230, 0
579, 0.189196, 147585903, 13703368, 750549, 0
589, 0.192320, 151409232, 14104219, 859959, 0
599, 0.195520, 156588838, 14486043, 3395678, 0
609, 0.198684, 156677698, 14800609, 744548, 0
619, 0.201868, 160519653, 15093771, 754951, 0
629, 0.205056, 165235865, 15419245, 2477573, 0
639, 0.208288, 166202244, 15796184, 758399, 0
649, 0.211424, 174534894, 16244215, 3056706, 0
659, 0.214584, 173033795, 16517890, 759811, 0
669, 0.217752, 182487963, 16663262, 766148, 0
679, 0.220848, 185712710, 16697407, 3162924, 0
689, 0.224108, 183795343, 16761517, 2928130, 0
699, 0.227280, 185418024, 16755351, 757256, 0
709, 0.230368, 182325695, 17021360, 777175, 0
719, 0.233552, 179861432, 17154897, 764251, 0
729, 0.236680, 196216050, 17430217, 2913527, 0
739, 0.239804, 201781626, 17812770, 1526340, 0
749, 0.242948, 204411690, 17986494, 765739, 0
759, 0.246184, 204643241, 18524131, 4291818, 0
769, 0.249296, 198598172, 18991538, 772293, 0
779, 0.252372, 204536676, 19163850, 766398, 0
789, 0.255620, 200193418, 19461657, 760790, 0
799, 0.258804, 204604847, 19825984, 761282, 0
809, 0.261992, 209456214, 20564008, 766657, 0
819, 0.265168, 217790415, 20967990, 763081, 0
829, 0.268368, 222459701, 21419714, 762958, 0
839, 0.271624, 227530224, 21975414, 2945893, 0
849, 0.274752, 230022701, 22443678, 782242, 0
859, 0.277892, 235077489, 22664081, 769167, 0
869, 0.281128, 237879440, 22975581, 2843117, 0
879, 0.284236, 244270294, 23022879, 1302343, 0
889, 0.287468, 235953318, 22404488, 782857, 0
899, 0.290640, 240754984, 22414295, 778803, 0
909, 0.293820, 239956702, 22232959, 771927, 0
919, 0.296956, 235736414, 22886680, 771325, 0
929, 0.300068, 246143806, 23632024, 768370, 0
939, 0.303204, 250754733, 24126856, 2158277, 0
949, 0.306292, 254206573, 24825723, 771493, 0
959, 0.309472, 265659247, 25646476, 773644, 0
969, 0.312600, 270453707, 25638624, 799087, 0
979, 0.315732, 273566349, 25120226, 777119, 0
989, 0.318812, 260616189, 24422732, 783348, 0
999, 0.321860, 260258277, 24969675, 778029, 0
1009, 0.325008, 273016008, 25851441, 785167, 0
1019, 0.328200, 272733481, 26729557, 775962, 0
1029, 0.331296, 278617413, 26976671, 778119, 0
1039, 0.334400, 274197874, 26461487, 2826831, 0
1049, 0.337612, 277768834, 27311719, 779616, 0
1059, 0.340776, 283327504, 27760068, 776340, 0
1069, 0.343940, 284178372, 27746330, 782623, 0
1079, 0.346996, 289772051, 27203464, 781754, 0
1089, 0.350192, 285332024, 28023317, 779111, 0
1099, 0.353340, 290724548, 28491708, 779431, 0
1109, 0.356472, 300305255, 28698041, 1971877, 0
1119, 0.359560, 301950315, 29293623, 787263, 0
1129, 0.362688, 313087204, 28817516, 13027234, 0
1139, 0.365776, 296007228, 28071075, 2762016, 0
1149, 0.368892, 294531529, 28758174, 792597, 0
1159, 0.371980, 308321100, 29198425, 787936, 0
1169, 0.375084, 310179057, 30391583, 1705593, 0
1179, 0.378260, 320094497, 31823989, 790838, 0
1189, 0.381304, 328259268, 32081273, 787935, 0
1199, 0.384472, 323378224, 30621756, 1354988, 0
1209, 0.387544, 311424241, 30216380, 775773, 0
1219, 0.390624, 312668978, 30882336, 781826, 0
1229, 0.393748, 327205961, 31650521, 785821, 0
1239, 0.396844, 327088232, 32210707, 788465, 0
1249, 0.399952, 334877404, 31214052, 795649, 0
1259, 0.403108, 331815895, 30212381, 2242396, 0
1269, 0.406176, 313368956, 31184088, 803547, 0
1279, 0.409284, 325318798, 31481383, 784584, 0
1289, 0.412420, 333526079, 32510014, 794947, 0
1299, 0.415576, 354600274, 33786288, 803397, 0
1309, 0.418696, 361329400, 35649499, 799258, 0
1319, 0.421872, 371275064, 35938491, 804456, 0
1329, 0.425000, 367456247, 35077032, 811498, 0
1339, 0.428088, 351875085, 33530126, 1264637, 0
1349, 0.431300, 345318171, 34062649, 791584, 0
1359, 0.434400, 358434908, 34867543, 2304771, 0
