Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000000, 2852769301, 233354729, 0, 0
19, 0.000000, 2334189417, 233462562, 0, 0
29, 0.000000, 2334018574, 233458458, 0, 0
39, 0.000000, 2334658532, 233441674, 0, 0
49, 0.000000, 2334485980, 233398374, 0, 0
59, 0.000000, 2334566598, 233478402, 0, 0
69, 0.000000, 2359984473, 238129911, 0, 0
79, 0.000000, 2383898599, 245852595, 0, 0
89, 0.000000, 2402737865, 245195434, 0, 0
99, 0.000000, 2429247414, 249484734, 0, 0
109, 0.000000, 2469618443, 247672269, 0, 0
119, 0.000000, 2456857364, 245692083, 0, 0
129, 0.000000, 2454594050, 248210086, 0, 0
139, 0.000000, 2441100190, 247642743, 0, 0
149, 0.000000, 2455573792, 241222353, 0, 0
159, 0.000000, 2447596811, 250819374, 0, 0
169, 0.000000, 2418318917, 243373425, 0, 0
179, 0.000000, 2472647496, 240792494, 0, 0
189, 0.000000, 2456145485, 248173532, 0, 0
199, 0.000000, 2453444643, 245047446, 0, 0
209, 0.000000, 2437981715, 245957800, 0, 0
219, 0.000000, 2453609593, 242112687, 0, 0
229, 0.000000, 2480949870, 250665609, 0, 0
239, 0.000000, 2456780328, 238760518, 0, 0
249, 0.000000, 2453352172, 247336630, 0, 0
259, 0.000000, 2466518255, 241234044, 0, 0
269, 0.000000, 2458721867, 245059363, 0, 0
279, 0.000000, 2460784014, 242258656, 0, 0
289, 0.000000, 2455185790, 249779908, 0, 0
299, 0.000000, 2440415462, 243655411, 0, 0
309, 0.000000, 2477931939, 253121013, 0, 0
319, 0.000000, 2463208389, 245275749, 0, 0
329, 0.000000, 2467211860, 245800470, 0, 0
339, 0.000000, 2431370477, 251236247, 0, 0
349, 0.000000, 2467888291, 240181510, 0, 0
359, 0.000000, 2440783086, 245151750, 0, 0
369, 0.000000, 2467592372, 246112995, 0, 0
379, 0.000000, 2433352574, 245239385, 0, 0
389, 0.000000, 2461795460, 246375121, 0, 0
399, 0.000000, 2435734967, 245317924, 0, 0
409, 0.000000, 2461850725, 241169329, 0, 0
419, 0.000000, 2442842776, 240917698, 0, 0
429, 0.000000, 2456242708, 246358801, 0, 0
