Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000000, 218225094, 17106206, 0, 0
19, 0.000000, 160376315, 15481728, 0, 0
29, 0.000000, 150567024, 14741294, 0, 0
39, 0.000000, 147339318, 14732447, 0, 0
49, 0.000000, 147309324, 14731644, 0, 0
59, 0.000000, 147324793, 14734189, 0, 0
69, 0.000000, 147444920, 14738620, 0, 0
79, 0.000000, 147379836, 14729649, 0, 0
89, 0.000000, 147346605, 14731539, 0, 0
99, 0.000000, 147351977, 14730715, 0, 0
109, 0.000000, 147444577, 14729974, 0, 0
119, 0.000000, 147295516, 14729314, 0, 0
129, 0.000000, 147302303, 14731203, 0, 0
139, 0.000000, 147314673, 14728802, 0, 0
149, 0.000000, 147346567, 14727957, 0, 0
159, 0.000000, 147323708, 14729461, 0, 0
169, 0.000000, 147337334, 14728438, 0, 0
179, 0.000000, 147411940, 14729858, 0, 0
189, 0.000000, 147302806, 14733580, 0, 0
199, 0.000000, 147419230, 14728363, 0, 0
209, 0.000000, 147317656, 14727729, 0, 0
219, 0.000000, 147359075, 14728359, 0, 0
229, 0.000000, 147293926, 14727390, 0, 0
239, 0.000000, 147397460, 14764170, 0, 0
249, 0.000000, 147275419, 14733197, 0, 0
259, 0.000000, 147345997, 14772274, 0, 0
269, 0.000000, 147387318, 14728079, 0, 0
279, 0.000000, 147356431, 14727615, 0, 0
289, 0.000000, 147377934, 14759762, 0, 0
299, 0.000000, 147358768, 14724385, 0, 0
309, 0.000000, 147435442, 14725706, 0, 0
319, 0.000000, 147302789, 14719427, 0, 0
329, 0.000000, 147362252, 14719734, 0, 0
339, 0.000000, 147225595, 14719953, 0, 0
349, 0.000000, 147385557, 14758258, 0, 0
359, 0.000000, 147352665, 14756402, 0, 0
369, 0.000000, 147304881, 14719872, 0, 0
379, 0.000000, 147344651, 14723955, 0, 0
389, 0.000000, 147348195, 14717486, 0, 0
399, 0.000000, 147293868, 14719190, 0, 0
409, 0.000000, 147355017, 14723232, 0, 0
419, 0.000000, 147256058, 14720570, 0, 0
429, 0.000000, 147236497, 14715554, 0, 0
439, 0.000000, 147308169, 14750899, 0, 0
449, 0.000000, 147277495, 14717945, 0, 0
459, 0.000000, 147168881, 14716667, 0, 0
469, 0.000000, 147202588, 14719822, 0, 0
479, 0.000000, 147228298, 14712439, 0, 0
489, 0.000000, 147276527, 14715976, 0, 0
499, 0.000000, 147282363, 14718498, 0, 0
509, 0.000000, 147284168, 14712508, 0, 0
519, 0.000000, 147331024, 14748933, 0, 0
529, 0.000000, 147184628, 14729053, 0, 0
539, 0.000000, 147247696, 14744412, 0, 0
549, 0.000000, 147251427, 14749346, 0, 0
559, 0.000000, 147247925, 14739126, 0, 0
569, 0.000000, 147241209, 14711765, 0, 0
579, 0.000000, 147249142, 14717092, 0, 0
589, 0.000000, 147191987, 14744680, 0, 0
599, 0.000000, 147269959, 14716308, 0, 0
609, 0.000000, 147947398, 14810318, 0, 0
