Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 16936128, 368690, 751913, 0
19, 0.003044, 14440561, 573878, 780878, 0
29, 0.006820, 10450884, 90805, 764303, 0
39, 0.011204, 11194316, 77396, 777303, 0
49, 0.014928, 9755127, 67320, 761245, 0
59, 0.018392, 10016472, 86214, 775979, 0
69, 0.021964, 8946725, 90017, 764993, 0
79, 0.025400, 10011165, 113175, 772271, 0
89, 0.028816, 10194533, 108002, 764561, 0
99, 0.032236, 9625095, 120580, 788663, 0
109, 0.035596, 9805062, 168886, 761653, 0
119, 0.039096, 10612157, 138645, 771900, 0
129, 0.042416, 9576793, 146246, 763592, 0
139, 0.045708, 10348166, 157458, 784396, 0
149, 0.049152, 10500991, 402203, 768979, 0
159, 0.052472, 27272959, 165363, 1022293, 0
169, 0.055812, 11785689, 452538, 933972, 0
179, 0.059112, 12418391, 596963, 937008, 0
189, 0.062464, 11865677, 189156, 913413, 0
199, 0.065884, 13089802, 202989, 917982, 0
209, 0.069216, 11649340, 211302, 1042391, 0
219, 0.072512, 12575292, 747362, 921429, 0
229, 0.075772, 12269142, 226204, 1004108, 0
239, 0.079116, 12689252, 235193, 915261, 0
249, 0.082440, 12522573, 247977, 976235, 0
259, 0.085712, 12576557, 255003, 948676, 0
269, 0.089048, 13210986, 277738, 970926, 0
279, 0.092292, 12475497, 271516, 987754, 0
289, 0.095540, 18179030, 259175, 1013997, 0
299, 0.098748, 12194205, 267667, 882147, 0
309, 0.102024, 12613023, 275851, 963660, 0
319, 0.105300, 12396614, 282890, 989580, 0
329, 0.108528, 12890643, 290112, 969820, 0
339, 0.111840, 13273717, 302671, 882155, 0
349, 0.115084, 12833163, 309968, 968625, 0
359, 0.118284, 13126890, 314487, 918168, 0
369, 0.121544, 13162539, 323320, 1010945, 0
379, 0.124772, 13166186, 330722, 989158, 0
389, 0.127996, 13246384, 338027, 967136, 0
399, 0.131236, 13176254, 351115, 1026852, 0
409, 0.134500, 18703594, 361512, 859636, 0
419, 0.137760, 13267857, 350612, 936289, 0
429, 0.140924, 13435092, 357988, 994608, 0
439, 0.144108, 13400174, 366153, 986995, 0
449, 0.147288, 13575026, 576888, 942612, 0
459, 0.150532, 13543267, 399315, 902439, 0
469, 0.153776, 13699453, 388355, 909247, 0
479, 0.156920, 13535161, 397192, 975364, 0
489, 0.160052, 13993696, 403245, 986516, 0
499, 0.163256, 14440363, 409392, 972194, 0
509, 0.166496, 13732903, 417047, 928813, 0
519, 0.169704, 13880631, 426159, 985501, 0
529, 0.172920, 14108246, 433519, 967440, 0
539, 0.176156, 14289191, 518380, 947445, 0
549, 0.179464, 13855272, 485041, 895503, 0
559, 0.182652, 14138756, 484337, 928955, 0
569, 0.185960, 14543644, 465150, 1005854, 0
579, 0.189196, 19511509, 472094, 989125, 0
589, 0.192320, 14123886, 477797, 925167, 0
599, 0.195520, 14560531, 598041, 1032009, 0
609, 0.198684, 14689470, 493630, 959771, 0
619, 0.201868, 14186461, 498850, 1018588, 0
629, 0.205056, 14592435, 521355, 937377, 0
639, 0.208288, 14767443, 520821, 931438, 0
649, 0.211424, 14720876, 527058, 929046, 0
659, 0.214584, 14571539, 536402, 885355, 0
669, 0.217752, 14643491, 542454, 929833, 0
679, 0.220848, 16990805, 545038, 938362, 0
689, 0.224108, 32983187, 553936, 1033917, 0
699, 0.227280, 15266707, 560309, 939128, 0
709, 0.230368, 15173508, 567851, 861727, 0
719, 0.233552, 15251623, 576163, 987664, 0
729, 0.236680, 15220375, 580335, 973357, 0
739, 0.239804, 15473507, 591945, 861186, 0
749, 0.242948, 15664521, 596462, 922152, 0
759, 0.246184, 15402514, 603541, 869162, 0
769, 0.249296, 15516607, 619753, 929797, 0
779, 0.252372, 15420138, 626139, 790025, 0
789, 0.255620, 19653389, 628469, 784709, 0
799, 0.258804, 14548702, 633535, 785430, 0
809, 0.261992, 14285128, 643063, 801942, 0
819, 0.265168, 16492052, 652278, 782343, 0
829, 0.268368, 17517746, 659376, 802611, 0
839, 0.271624, 14638875, 671996, 785127, 0
849, 0.274752, 14626223, 679999, 785365, 0
859, 0.277892, 14706014, 686445, 793174, 0
869, 0.281128, 15056920, 690794, 786646, 0
879, 0.284236, 17891016, 694464, 785402, 0
889, 0.287468, 15097401, 708261, 786111, 0
899, 0.290640, 14988700, 724398, 792993, 0
909, 0.293820, 15066267, 720850, 786044, 0
919, 0.296956, 15172760, 729182, 785882, 0
929, 0.300068, 15259082, 737947, 785775, 0
939, 0.303204, 15401257, 743322, 791163, 0
949, 0.306292, 15387397, 748303, 787651, 0
959, 0.309472, 15480202, 759649, 790118, 0
969, 0.312600, 15545623, 769239, 793077, 0
979, 0.315732, 15664511, 771716, 788459, 0
989, 0.318812, 15763127, 780545, 800853, 0
999, 0.321860, 18299006, 790647, 799848, 0
1009, 0.325008, 15982366, 794342, 790988, 0
1019, 0.328200, 15920136, 799414, 788521, 0
1029, 0.331296, 16060735, 809726, 791980, 0
1039, 0.334400, 16497252, 821273, 797693, 0
1049, 0.337612, 16167007, 824511, 790468, 0
1059, 0.340776, 16278533, 838646, 819636, 0
1069, 0.343940, 16325466, 839688, 793519, 0
1079, 0.346996, 16429131, 846517, 791816, 0
1089, 0.350192, 16546109, 858036, 795562, 0
1099, 0.353340, 16997497, 861533, 815905, 0
1109, 0.356472, 16685790, 870374, 798348, 0
1119, 0.359560, 16735738, 877941, 799065, 0
1129, 0.362688, 16810299, 882136, 799623, 0
1139, 0.365776, 16936158, 892175, 794051, 0
1149, 0.368892, 22646557, 907321, 6464580, 0
1159, 0.371980, 17053347, 901639, 795983, 0
1169, 0.375084, 17101792, 914127, 796532, 0
1179, 0.378260, 17184933, 923278, 802142, 0
1189, 0.381304, 17222206, 929723, 794705, 0
1199, 0.384472, 17398695, 937155, 796281, 0
1209, 0.387544, 17575666, 946613, 808114, 0
1219, 0.390624, 23887102, 952088, 803196, 0
1229, 0.393748, 17630588, 960288, 823027, 0
1239, 0.396844, 17720796, 966318, 797328, 0
1249, 0.399952, 17773681, 978690, 811364, 0
1259, 0.403108, 17861680, 979648, 805378, 0
1269, 0.406176, 18010722, 987388, 802337, 0
1279, 0.409284, 18378029, 995964, 803914, 0
