Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 22898327, 549094, 783583, 0
19, 0.003044, 19165239, 1042941, 794195, 0
29, 0.006820, 12201847, 108378, 813557, 0
39, 0.011204, 15018949, 81840, 801542, 0
49, 0.014928, 10943238, 68322, 808084, 0
59, 0.018392, 11416803, 105203, 793682, 0
69, 0.021964, 9641508, 90246, 794640, 0
79, 0.025400, 16847090, 139631, 774842, 0
89, 0.028816, 11168852, 96400, 785423, 0
99, 0.032236, 10229732, 110863, 800260, 0
109, 0.035596, 10303291, 182487, 777542, 0
119, 0.039096, 11502146, 124581, 783384, 0
129, 0.042416, 9698889, 132160, 775669, 0
139, 0.045708, 10941190, 141050, 776462, 0
149, 0.049152, 11118380, 552529, 781707, 0
159, 0.052472, 9759301, 157827, 786027, 0
169, 0.055812, 11699122, 685166, 792621, 0
179, 0.059112, 11305369, 912032, 781018, 0
189, 0.062464, 10056457, 179781, 804431, 0
199, 0.065884, 11971981, 192840, 783074, 0
209, 0.069216, 9886055, 202120, 785615, 0
219, 0.072512, 11463984, 1139934, 785405, 0
229, 0.075772, 16226866, 212440, 783535, 0
239, 0.079116, 11332143, 212341, 796407, 0
249, 0.082440, 10662011, 226975, 784215, 0
259, 0.085712, 10644224, 230563, 780895, 0
269, 0.089048, 11592895, 282911, 794898, 0
279, 0.092292, 10754173, 249469, 830734, 0
289, 0.095540, 11697230, 251856, 793233, 0
299, 0.098748, 10697208, 260301, 789573, 0
309, 0.102024, 10822378, 268220, 788853, 0
319, 0.105300, 10712383, 275419, 782561, 0
329, 0.108528, 11418017, 282184, 800059, 0
339, 0.111840, 11952863, 292448, 791889, 0
349, 0.115084, 11440522, 299084, 785108, 0
359, 0.118284, 12114234, 305422, 784260, 0
369, 0.121544, 11346983, 316040, 788194, 0
379, 0.124772, 15134767, 320347, 804621, 0
389, 0.127996, 12007304, 329130, 793717, 0
399, 0.131236, 11531212, 376356, 800900, 0
409, 0.134500, 11855141, 480765, 801280, 0
419, 0.137760, 12413263, 351641, 790444, 0
429, 0.140924, 11666331, 357865, 810018, 0
439, 0.144108, 11599697, 366808, 801872, 0
449, 0.147288, 12359312, 759713, 803683, 0
459, 0.150532, 12254099, 410541, 802869, 0
469, 0.153776, 12516776, 388191, 797696, 0
479, 0.156920, 11953859, 397634, 802758, 0
489, 0.160052, 12833355, 405102, 798491, 0
499, 0.163256, 12880527, 410588, 798241, 0
509, 0.166496, 12127089, 418916, 793807, 0
519, 0.169704, 12415143, 425648, 793391, 0
529, 0.172920, 12902915, 434980, 794469, 0
539, 0.176156, 13294036, 637757, 796145, 0
549, 0.179464, 14969342, 522128, 808547, 0
559, 0.182652, 13239922, 633196, 801598, 0
569, 0.185960, 13423363, 466440, 828830, 0
579, 0.189196, 15200153, 472549, 798963, 0
589, 0.192320, 12935551, 478703, 803041, 0
599, 0.195520, 16088239, 714918, 816890, 0
609, 0.198684, 16367625, 494737, 818801, 0
619, 0.201868, 13365240, 500351, 810550, 0
629, 0.205056, 13199517, 538503, 846895, 0
639, 0.208288, 13833327, 526238, 822098, 0
649, 0.211424, 13552117, 528431, 812989, 0
659, 0.214584, 13390573, 538853, 809908, 0
669, 0.217752, 13478289, 541712, 823424, 0
679, 0.220848, 13565576, 543661, 807757, 0
689, 0.224108, 13970749, 553760, 812105, 0
699, 0.227280, 14299381, 563354, 808026, 0
709, 0.230368, 14327177, 569439, 811432, 0
719, 0.233552, 13888328, 577828, 808768, 0
729, 0.236680, 14062466, 579287, 818625, 0
739, 0.239804, 14587476, 592206, 812241, 0
749, 0.242948, 14744465, 598708, 813531, 0
759, 0.246184, 14211687, 607249, 813897, 0
769, 0.249296, 14306775, 620826, 820738, 0
779, 0.252372, 14348241, 628116, 812988, 0
789, 0.255620, 14644487, 628013, 805761, 0
799, 0.258804, 15158755, 635965, 811723, 0
809, 0.261992, 14539056, 644354, 826454, 0
819, 0.265168, 14633219, 652654, 811251, 0
829, 0.268368, 17864331, 662014, 810349, 0
839, 0.271624, 15097887, 670368, 805022, 0
849, 0.274752, 14857453, 681776, 805249, 0
859, 0.277892, 14897777, 687189, 802297, 0
869, 0.281128, 15490950, 690824, 805417, 0
879, 0.284236, 15780939, 696529, 816348, 0
889, 0.287468, 15536781, 706854, 816590, 0
899, 0.290640, 15193523, 731358, 812604, 0
909, 0.293820, 15263875, 722060, 803000, 0
919, 0.296956, 15491377, 727555, 808128, 0
929, 0.300068, 15566252, 736949, 808342, 0
939, 0.303204, 15622829, 745484, 814235, 0
949, 0.306292, 15598712, 751119, 808469, 0
959, 0.309472, 21424573, 761060, 824940, 0
969, 0.312600, 15755973, 769347, 806817, 0
979, 0.315732, 15987286, 772734, 808673, 0
989, 0.318812, 15979359, 781918, 817704, 0
999, 0.321860, 15983886, 789795, 814414, 0
1009, 0.325008, 16524296, 795507, 813248, 0
1019, 0.328200, 16166185, 802308, 808759, 0
1029, 0.331296, 16367041, 810580, 810182, 0
1039, 0.334400, 17096400, 820820, 824118, 0
1049, 0.337612, 16476192, 826210, 825722, 0
1059, 0.340776, 16477628, 838915, 832091, 0
1069, 0.343940, 23137386, 843273, 809622, 0
1079, 0.346996, 16631757, 848957, 827608, 0
1089, 0.350192, 20301904, 857375, 829979, 0
1099, 0.353340, 20114955, 862522, 832425, 0
1109, 0.356472, 19436889, 873839, 827943, 0
1119, 0.359560, 18790769, 880535, 819099, 0
1129, 0.362688, 17058528, 884582, 817315, 0
1139, 0.365776, 17377205, 892001, 814327, 0
1149, 0.368892, 17337974, 897653, 816121, 0
1159, 0.371980, 17259170, 905294, 824497, 0
1169, 0.375084, 25157789, 912618, 2808745, 0
1179, 0.378260, 19378253, 922445, 2793374, 0
1189, 0.381304, 17459763, 929421, 813772, 0
1199, 0.384472, 17638564, 941269, 825007, 0
1209, 0.387544, 17934248, 948106, 840047, 0
1219, 0.390624, 17737980, 952914, 820849, 0
1229, 0.393748, 17856593, 961040, 835369, 0
1239, 0.396844, 17918159, 968297, 824397, 0
1249, 0.399952, 17998713, 987564, 825457, 0
1259, 0.403108, 18065188, 981143, 833004, 0
1269, 0.406176, 18395458, 985472, 822806, 0
1279, 0.409284, 18836764, 996832, 832653, 0
1289, 0.412420, 18288837, 1002412, 825647, 0
1299, 0.415576, 23287652, 1011104, 821525, 0
1309, 0.418696, 21242012, 1022846, 3660575, 0
1319, 0.421872, 21061045, 1028440, 823871, 0
1329, 0.425000, 21479005, 1038824, 832686, 0
1339, 0.428088, 26002856, 1044179, 825612, 0
1349, 0.431300, 21821606, 1048382, 828577, 0
1359, 0.434400, 20464463, 1059524, 826668, 0
1369, 0.437484, 18949567, 1075017, 836329, 0
1379, 0.440604, 19137838, 1075159, 826984, 0
1389, 0.443704, 19533231, 1075798, 830371, 0
1399, 0.446816, 19287264, 1199251, 850481, 0
1409, 0.449908, 19239993, 1089056, 851964, 0
1419, 0.452996, 19312431, 1097359, 850709, 0
1429, 0.456132, 19388237, 1108641, 832269, 0
1439, 0.459284, 19809255, 1114679, 829950, 0
1449, 0.462432, 19574841, 1125053, 829506, 0
1459, 0.465572, 20273291, 1125279, 830610, 0
1469, 0.468712, 25446500, 1139903, 833239, 0
1479, 0.471884, 19791964, 1146110, 836697, 0
1489, 0.474880, 19822633, 1150597, 832519, 0
1499, 0.478040, 19956447, 1163635, 837056, 0
1509, 0.481124, 20006988, 1164028, 837183, 0
1519, 0.484248, 20173902, 1173463, 836806, 0
1529, 0.487336, 20136971, 1180727, 840276, 0
1539, 0.490420, 20246519, 1187707, 837604, 0
1549, 0.493476, 26231896, 1195235, 838765, 0
1559, 0.496524, 20437735, 1208696, 839364, 0
1569, 0.499644, 20718107, 1212238, 833856, 0
1579, 0.502692, 26842057, 1218798, 6059648, 0
1589, 0.505736, 21022203, 1227191, 836682, 0
1599, 0.508816, 24086326, 1229223, 836055, 0
1609, 0.511932, 23089434, 1246053, 855304, 0
1619, 0.515020, 22350967, 1245894, 836664, 0
1629, 0.518104, 25675016, 1256540, 3078145, 0
1639, 0.521244, 23665227, 1256193, 837496, 0
1649, 0.524284, 23679650, 1269465, 854017, 0
1659, 0.527404, 41063717, 1681110, 849346, 0
1669, 0.530444, 23907524, 1283791, 845011, 0
1679, 0.533516, 21334383, 1288442, 840849, 0
1689, 0.536616, 21418147, 1298879, 854115, 0
1699, 0.539700, 21476648, 1307207, 844739, 0
1709, 0.542796, 24165331, 1316812, 842858, 0
1719, 0.545852, 21708482, 1322736, 843695, 0
1729, 0.549004, 21764652, 1332306, 842975, 0
1739, 0.552092, 22181410, 1341875, 845570, 0
1749, 0.555164, 21895882, 1358978, 851039, 0
1759, 0.558312, 21957946, 1349255, 848174, 0
1769, 0.561348, 22062644, 1354290, 844919, 0
1779, 0.564336, 22175171, 1405247, 842418, 0
1789, 0.567452, 22199436, 1370672, 847281, 0
1799, 0.570540, 22281224, 1380200, 859097, 0
1809, 0.573640, 22323025, 1388599, 846478, 0
1819, 0.576724, 22456217, 1398073, 844778, 0
1829, 0.579840, 22477191, 1401344, 847139, 0
1839, 0.582908, 22990107, 1410399, 847593, 0
1849, 0.586016, 22625290, 1417477, 859051, 0
1859, 0.589068, 23404244, 1426639, 852840, 0
1869, 0.592140, 22808768, 1433940, 847684, 0
1879, 0.595280, 22943442, 1441289, 852694, 0
1889, 0.598312, 22977829, 1442828, 847642, 0
1899, 0.601348, 23050608, 1454968, 849470, 0
1909, 0.604404, 23159781, 1463661, 853023, 0
1919, 0.607484, 27443762, 1466658, 852089, 0
1929, 0.610508, 23305441, 1474765, 852668, 0
1939, 0.613612, 23383171, 1483126, 855518, 0
1949, 0.616612, 23471499, 1493923, 863329, 0
1959, 0.619720, 29454264, 1532722, 856360, 0
1969, 0.622800, 23643420, 1506837, 862833, 0
1979, 0.625820, 23697373, 1516905, 851567, 0
1989, 0.628868, 23744931, 1512697, 877409, 0
1999, 0.631936, 23830369, 1533520, 860459, 0
2009, 0.634976, 25765720, 1539720, 861966, 0
2019, 0.637932, 26693454, 1545567, 850406, 0
2029, 0.641040, 26810272, 1547776, 858213, 0
2039, 0.644124, 28140001, 1595295, 854495, 0
2049, 0.647172, 25327673, 1562512, 887019, 0
2059, 0.650124, 24446030, 1573214, 862137, 0
2069, 0.653272, 27460297, 1570287, 845650, 0
2079, 0.656308, 26425322, 1581738, 842586, 0
2089, 0.659316, 27855439, 1590686, 848656, 0
2099, 0.662236, 26946775, 1599747, 838922, 0
2109, 0.665424, 27078299, 1606547, 848776, 0
2119, 0.668588, 26103221, 1609034, 852315, 0
2129, 0.671628, 27196696, 1622458, 855854, 0
2139, 0.674732, 35198363, 1628466, 852595, 0
2149, 0.677836, 27242927, 1635711, 851203, 0
2159, 0.680932, 25002563, 1640772, 862755, 0
2169, 0.683960, 25032236, 1652113, 855454, 0
2179, 0.687012, 25845772, 1658091, 855599, 0
2189, 0.690004, 26886722, 1665301, 855295, 0
2199, 0.693168, 27371242, 1666245, 850146, 0
2209, 0.696080, 30037019, 1679765, 857501, 0
2219, 0.699196, 27678504, 1686557, 860887, 0
2229, 0.702240, 25452426, 1695061, 855120, 0
2239, 0.705264, 31067703, 1705654, 857689, 0
2249, 0.708296, 28033560, 1704664, 859018, 0
2259, 0.711424, 26830822, 1711468, 859155, 0
2269, 0.714476, 28073878, 1723497, 852128, 0
2279, 0.717504, 28433076, 1731524, 3408151, 0
2289, 0.720556, 27593809, 1742331, 859810, 0
2299, 0.723576, 34495791, 1748700, 869159, 0
2309, 0.726552, 28681411, 1763134, 857724, 0
2319, 0.729640, 28748265, 1772837, 3319691, 0
2329, 0.732712, 28491028, 1778854, 861490, 0
2339, 0.735812, 27952182, 1784829, 865999, 0
2349, 0.738804, 29607985, 1785825, 872590, 0
2359, 0.741884, 26696769, 1792458, 872334, 0
2369, 0.744908, 28604103, 1801274, 2836516, 0
2379, 0.747908, 27637398, 1806547, 861583, 0
2389, 0.750888, 28123643, 1810644, 865191, 0
2399, 0.754052, 29313245, 1818237, 865656, 0
2409, 0.757060, 26884967, 1825268, 864158, 0
2419, 0.760208, 30654979, 1833211, 864727, 0
2429, 0.763240, 33436092, 1839009, 864726, 0
2439, 0.766304, 32367095, 1850304, 864656, 0
2449, 0.769228, 31170835, 1853877, 865587, 0
2459, 0.772372, 28248377, 1867405, 863539, 0
2469, 0.775380, 28901168, 1874053, 868607, 0
2479, 0.778480, 28578984, 1947819, 873020, 0
2489, 0.781548, 34386287, 1890524, 870188, 0
