Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 19410589, 362859, 751835, 0
19, 0.003044, 16749828, 547222, 753731, 0
29, 0.006820, 12852745, 87850, 3249159, 0
39, 0.011204, 10969195, 79771, 763300, 0
49, 0.014928, 9701439, 68263, 758784, 0
59, 0.018392, 9911079, 84299, 769649, 0
69, 0.021964, 8939086, 89753, 760100, 0
79, 0.025400, 9906993, 117014, 756090, 0
89, 0.028816, 10077642, 107841, 755916, 0
99, 0.032236, 9473674, 118494, 765421, 0
109, 0.035596, 9803259, 167301, 761451, 0
119, 0.039096, 10379169, 138131, 762211, 0
129, 0.042416, 9489846, 145628, 771882, 0
139, 0.045708, 10092458, 156611, 759801, 0
149, 0.049152, 10299829, 391338, 769819, 0
159, 0.052472, 12621645, 163559, 758486, 0
169, 0.055812, 9756908, 447488, 754922, 0
179, 0.059112, 10144981, 585620, 754713, 0
189, 0.062464, 9640533, 188193, 752263, 0
199, 0.065884, 10775440, 201522, 757750, 0
209, 0.069216, 9699896, 211417, 759786, 0
219, 0.072512, 10558547, 732895, 763196, 0
229, 0.075772, 10105219, 225711, 761756, 0
239, 0.079116, 10565758, 235391, 766472, 0
249, 0.082440, 10407727, 246442, 760754, 0
259, 0.085712, 10484550, 252418, 787983, 0
269, 0.089048, 11058306, 277498, 773251, 0
279, 0.092292, 10427755, 270806, 764867, 0
289, 0.095540, 10931126, 278339, 760477, 0
299, 0.098748, 10573643, 287899, 759731, 0
309, 0.102024, 10712602, 298240, 766337, 0
319, 0.105300, 17956100, 284886, 760935, 0
329, 0.108528, 10820671, 288813, 758489, 0
339, 0.111840, 11158557, 300730, 771159, 0
349, 0.115084, 10879554, 308905, 779989, 0
359, 0.118284, 11364182, 315162, 758336, 0
369, 0.121544, 11058314, 324178, 765889, 0
379, 0.124772, 11151798, 329374, 762602, 0
389, 0.127996, 11520626, 339550, 758117, 0
399, 0.131236, 11183923, 350378, 779827, 0
409, 0.134500, 11281560, 373901, 763760, 0
419, 0.137760, 11686680, 361148, 763353, 0
429, 0.140924, 11397112, 368681, 762660, 0
439, 0.144108, 11413477, 377550, 765409, 0
449, 0.147288, 11778031, 586171, 763418, 0
459, 0.150532, 15437473, 398627, 765869, 0
469, 0.153776, 11771774, 387219, 776936, 0
479, 0.156920, 11550562, 401744, 760105, 0
489, 0.160052, 12021453, 405630, 759705, 0
499, 0.163256, 12209338, 410347, 772778, 0
509, 0.166496, 11815130, 417837, 760666, 0
519, 0.169704, 12005123, 426294, 785003, 0
529, 0.172920, 17474313, 434248, 764503, 0
539, 0.176156, 12479149, 516634, 759494, 0
549, 0.179464, 12134331, 488059, 766849, 0
559, 0.182652, 12445720, 483665, 767145, 0
569, 0.185960, 12727922, 465186, 768580, 0
579, 0.189196, 12334179, 472325, 759926, 0
589, 0.192320, 19087218, 477197, 768351, 0
599, 0.195520, 12839878, 597067, 766245, 0
609, 0.198684, 13109105, 493312, 764746, 0
619, 0.201868, 12666364, 497778, 772833, 0
629, 0.205056, 12788946, 519225, 774001, 0
639, 0.208288, 19515870, 522869, 778411, 0
649, 0.211424, 13022984, 526699, 801880, 0
659, 0.214584, 12990797, 535115, 778416, 0
669, 0.217752, 16040053, 542027, 774942, 0
