Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000000, 1256994136, 99967727, 0, 0
19, 0.000000, 1001062238, 99933773, 0, 0
29, 0.000000, 1016481078, 103415087, 0, 0
39, 0.000000, 1062319102, 108346842, 0, 0
49, 0.000000, 1109996770, 112557210, 0, 0
59, 0.000000, 1123689266, 112152021, 0, 0
69, 0.000000, 1142183340, 116417056, 0, 0
79, 0.000000, 1160256418, 112026949, 0, 0
89, 0.000000, 1120500596, 115961093, 0, 0
99, 0.000000, 1191332744, 116358039, 0, 0
109, 0.000000, 1184029474, 115141887, 0, 0
119, 0.000000, 1168880084, 113513659, 0, 0
129, 0.000000, 1196448991, 119846502, 0, 0
139, 0.000000, 1219063434, 120877867, 0, 0
149, 0.000000, 1196731532, 122609510, 0, 0
159, 0.000000, 1224126664, 120261172, 0, 0
169, 0.000000, 1159793160, 118487021, 0, 0
179, 0.000000, 1209308420, 124438704, 0, 0
189, 0.000000, 1197072226, 122490295, 0, 0
199, 0.000000, 1216244821, 115910308, 0, 0
209, 0.000000, 1205926765, 125273492, 0, 0
219, 0.000000, 1208931249, 122689074, 0, 0
229, 0.000000, 1206176769, 116533370, 0, 0
239, 0.000000, 1183052657, 118554882, 0, 0
249, 0.000000, 1211325482, 124506923, 0, 0
259, 0.000000, 1199591711, 120744770, 0, 0
269, 0.000000, 1225278417, 120795487, 0, 0
279, 0.000000, 1185546891, 122244081, 0, 0
289, 0.000000, 1232291204, 120050906, 0, 0
299, 0.000000, 1214286572, 119458052, 0, 0
309, 0.000000, 1169588263, 121112690, 0, 0
319, 0.000000, 1222040959, 122643573, 0, 0
329, 0.000000, 1233270874, 116992286, 0, 0
339, 0.000000, 1177620586, 122593610, 0, 0
349, 0.000000, 1246719456, 120094590, 0, 0
359, 0.000000, 1195548433, 119185847, 0, 0
369, 0.000000, 1219831516, 125194450, 0, 0
379, 0.000000, 1209544016, 119226245, 0, 0
389, 0.000000, 1215834167, 124446920, 0, 0
399, 0.000000, 1207263633, 120126155, 0, 0
409, 0.000000, 1185257225, 119784808, 0, 0
419, 0.000000, 1208655264, 125218579, 0, 0
429, 0.000000, 1204924122, 122097544, 0, 0
439, 0.000000, 1235028273, 124484565, 0, 0
449, 0.000000, 1229668937, 125371493, 0, 0
459, 0.000000, 1205240792, 121809603, 0, 0
469, 0.000000, 1243347410, 116612035, 0, 0
479, 0.000000, 1169156199, 120154771, 0, 0
489, 0.000000, 1206944059, 119793532, 0, 0
499, 0.000000, 1216384248, 119641388, 0, 0
509, 0.000000, 1200085729, 122557147, 0, 0
519, 0.000000, 1238344134, 125197582, 0, 0
529, 0.000000, 1201076317, 117149031, 0, 0
539, 0.000000, 1225666389, 125304989, 0, 0
549, 0.000000, 1229813395, 119846112, 0, 0
559, 0.000000, 1181924091, 122419669, 0, 0
569, 0.000000, 1232007431, 119149533, 0, 0
579, 0.000000, 1198883994, 122589298, 0, 0
589, 0.000000, 1210400509, 120274676, 0, 0
599, 0.000000, 1236422145, 124508337, 0, 0
609, 0.000000, 1218326741, 124399688, 0, 0
619, 0.000000, 1207257296, 122492450, 0, 0
629, 0.000000, 1224254404, 120183088, 0, 0
639, 0.000000, 1196912557, 116513717, 0, 0
649, 0.000000, 1234408077, 123345180, 0, 0
659, 0.000000, 1182721767, 120221968, 0, 0
669, 0.000000, 1237992284, 125172109, 0, 0
679, 0.000000, 1216967131, 124082010, 0, 0
689, 0.000000, 1228489020, 122480943, 0, 0
699, 0.000000, 1229968936, 116524552, 0, 0
709, 0.000000, 1186191740, 120199449, 0, 0
719, 0.000000, 1210169390, 120309431, 0, 0
729, 0.000000, 1192089924, 117925176, 0, 0
739, 0.000000, 1221677737, 117710781, 0, 0
749, 0.000000, 1162284035, 120236715, 0, 0
759, 0.000000, 1252133933, 122616767, 0, 0
769, 0.000000, 1234476988, 122482089, 0, 0
779, 0.000000, 1241525769, 124395142, 0, 0
789, 0.000000, 1218918058, 124942791, 0, 0
799, 0.000000, 1236134907, 117218878, 0, 0
809, 0.000000, 1232643002, 124887733, 0, 0
819, 0.000000, 1222307082, 125312779, 0, 0
829, 0.000000, 1186500735, 117293701, 0, 0
839, 0.000000, 1225268992, 120236751, 0, 0
849, 0.000000, 1226707777, 122491992, 0, 0
859, 0.000000, 1193025277, 121208174, 0, 0
869, 0.000000, 1204311262, 116693195, 0, 0
879, 0.000000, 1212241769, 122623680, 0, 0
889, 0.000000, 1206659560, 122604866, 0, 0
899, 0.000000, 1235458152, 122597769, 0, 0
909, 0.000000, 1231008422, 124684571, 0, 0
919, 0.000000, 1215688862, 122629326, 0, 0
929, 0.000000, 1218826286, 122815013, 0, 0
939, 0.000000, 1258890522, 123867723, 0, 0
949, 0.000000, 1198311956, 123062214, 0, 0
959, 0.000000, 1203288321, 117858632, 0, 0
969, 0.000000, 1224691514, 120259511, 0, 0
979, 0.000000, 1220792476, 124527975, 0, 0
989, 0.000000, 1253631675, 120627139, 0, 0
999, 0.000000, 1203866479, 125394368, 0, 0
1009, 0.000000, 1238782101, 119890848, 0, 0
1019, 0.000000, 1211972846, 122576509, 0, 0
1029, 0.000000, 1229292854, 116595479, 0, 0
1039, 0.000000, 1204240055, 124391846, 0, 0
1049, 0.000000, 1199608030, 119709359, 0, 0
