Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, -1.000000, 237991114, 1044418, 0, 0
19, -1.000000, 37354308, 1842739, 0, 0
29, -1.000000, 42463324, 2111190, 0, 0
39, -1.000000, 49190344, 2830789, 0, 0
49, -1.000000, 69212269, 3121949, 0, 0
59, -1.000000, 57606874, 3642977, 0, 0
69, -1.000000, 62368349, 4206481, 0, 0
79, -1.000000, 66750383, 4601280, 0, 0
89, -1.000000, 70792500, 5038846, 0, 0
99, -1.000000, 75496796, 5548695, 0, 0
109, -1.000000, 80590133, 6018729, 0, 0
119, -1.000000, 85765387, 6574061, 0, 0
129, -1.000000, 90733534, 7042950, 0, 0
139, -1.000000, 95805417, 7535298, 0, 0
149, -1.000000, 101133448, 8330600, 0, 0
159, -1.000000, 105877303, 8604739, 0, 0
169, -1.000000, 111055534, 9210718, 0, 0
179, -1.000000, 116289508, 9656426, 0, 0
189, -1.000000, 121018131, 10162492, 0, 0
199, -1.000000, 126729717, 10684923, 0, 0
209, -1.000000, 131375969, 11195074, 0, 0
219, -1.000000, 136486255, 11741660, 0, 0
229, -1.000000, 141281954, 12206802, 0, 0
239, -1.000000, 146629392, 12729660, 0, 0
249, -1.000000, 152231282, 13405525, 0, 0
259, -1.000000, 158383085, 13953300, 0, 0
269, -1.000000, 164355132, 14554237, 0, 0
279, -1.000000, 170217015, 15081341, 0, 0
289, -1.000000, 176594752, 15765114, 0, 0
299, -1.000000, 182406647, 16424375, 0, 0
309, -1.000000, 188578095, 17026097, 0, 0
319, -1.000000, 194642077, 17763142, 0, 0
329, -1.000000, 202002247, 18385708, 0, 0
339, -1.000000, 208554338, 19090380, 0, 0
349, -1.000000, 215496739, 19776130, 0, 0
359, -1.000000, 223068569, 20482990, 0, 0
369, -1.000000, 229646947, 21360609, 0, 0
379, -1.000000, 237661821, 21944354, 0, 0
389, -1.000000, 246138964, 22761306, 0, 0
399, -1.000000, 251706325, 23522472, 0, 0
409, -1.000000, 256936615, 23882543, 0, 0
419, -1.000000, 262351873, 24377546, 0, 0
429, -1.000000, 271544322, 25549240, 0, 0
439, -1.000000, 281773866, 26609858, 0, 0
449, -1.000000, 291542250, 27146881, 0, 0
459, -1.000000, 289879256, 27108480, 0, 0
469, -1.000000, 289371764, 26814237, 0, 0
479, -1.000000, 292838409, 27535633, 0, 0
489, -1.000000, 300315744, 28568582, 0, 0
499, -1.000000, 312180339, 29973944, 0, 0
509, -1.000000, 325466574, 30816676, 0, 0
519, -1.000000, 331416457, 31068116, 0, 0
529, -1.000000, 328794295, 30990757, 0, 0
539, -1.000000, 335377999, 32190717, 0, 0
549, -1.000000, 348896569, 33723546, 0, 0
559, -1.000000, 363698731, 34857805, 0, 0
569, -1.000000, 370028190, 34805629, 0, 0
579, -1.000000, 364527759, 33687894, 0, 0
