Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 14329747, 179092, 535570, 0
19, 0.003044, 10550396, 976498, 544944, 0
29, 0.006820, 12593194, 197271, 535553, 0
39, 0.011204, 12960880, 346532, 548030, 0
49, 0.014928, 9207592, 392428, 530949, 0
59, 0.018392, 13213357, 590012, 554950, 0
69, 0.021964, 11308911, 599815, 537343, 0
79, 0.025400, 13368678, 630354, 540014, 0
89, 0.028816, 17439829, 712550, 532263, 0
99, 0.032236, 16308510, 794777, 862312, 0
109, 0.035596, 14591476, 910627, 530909, 0
119, 0.039096, 18238088, 964910, 594302, 0
129, 0.042416, 17866894, 1015938, 540017, 0
139, 0.045708, 18245965, 1162043, 531659, 0
149, 0.049152, 19791985, 1293849, 531580, 0
159, 0.052472, 30079288, 1282495, 532010, 0
169, 0.055812, 35519488, 1236802, 14529927, 0
179, 0.059112, 20593218, 1459734, 634660, 0
189, 0.062464, 22133232, 1329415, 541159, 0
199, 0.065884, 22041623, 1487084, 539385, 0
209, 0.069216, 25607380, 1462807, 532370, 0
219, 0.072512, 22486497, 1543866, 549891, 0
229, 0.075772, 33873995, 1580466, 537911, 0
239, 0.079116, 29915369, 1613943, 540835, 0
249, 0.082440, 27312867, 1637270, 535356, 0
259, 0.085712, 28716848, 1691965, 3045594, 0
269, 0.089048, 27435093, 1745576, 546566, 0
279, 0.092292, 25690439, 1795008, 537968, 0
289, 0.095540, 29275531, 1851804, 4092595, 0
299, 0.098748, 35270468, 1836789, 3745228, 0
309, 0.102024, 27470528, 1866502, 535071, 0
319, 0.105300, 26027165, 1936575, 531767, 0
329, 0.108528, 29040084, 1995793, 2377141, 0
339, 0.111840, 43573915, 2068921, 547686, 0
349, 0.115084, 32964346, 2127616, 539862, 0
359, 0.118284, 30716173, 2161429, 1203974, 0
369, 0.121544, 29905299, 2214343, 534917, 0
379, 0.124772, 31467353, 2267139, 2495860, 0
389, 0.127996, 31388593, 2343683, 574287, 0
399, 0.131236, 34517166, 2365814, 544591, 0
409, 0.134500, 39511555, 2423003, 537609, 0
419, 0.137760, 31315260, 2498285, 534015, 0
429, 0.140924, 35515670, 2571614, 579640, 0
439, 0.144108, 39076295, 2595198, 530864, 0
449, 0.147288, 34796151, 2661164, 535725, 0
459, 0.150532, 34746877, 2715842, 1256831, 0
469, 0.153776, 33457366, 2812238, 558973, 0
479, 0.156920, 36723050, 2830394, 632379, 0
489, 0.160052, 49064065, 2896429, 653761, 0
499, 0.163256, 36728798, 2939691, 538326, 0
509, 0.166496, 41263091, 3008476, 712369, 0
519, 0.169704, 43661506, 3020455, 581866, 0
529, 0.172920, 50893558, 3123764, 540553, 0
539, 0.176156, 43767505, 3167137, 535775, 0
549, 0.179464, 43499912, 3205019, 540851, 0
559, 0.182652, 39322574, 3239804, 542181, 0
569, 0.185960, 39422934, 3336329, 540559, 0
579, 0.189196, 40567484, 3365570, 542459, 0
589, 0.192320, 42981094, 3424864, 532618, 0
599, 0.195520, 44356290, 3502792, 530363, 0
609, 0.198684, 69077774, 3565490, 854461, 0
619, 0.201868, 49205750, 3654322, 1696912, 0
629, 0.205056, 44914644, 3643847, 551986, 0
639, 0.208288, 58798697, 3692184, 541638, 0
649, 0.211424, 49660478, 3718000, 537007, 0
659, 0.214584, 56603077, 3834463, 533254, 0
669, 0.217752, 50882648, 3836356, 2489598, 0
679, 0.220848, 60138926, 3923426, 539679, 0
689, 0.224108, 49349672, 3996538, 535262, 0
699, 0.227280, 70675873, 4082666, 3455015, 0
709, 0.230368, 51938329, 4131683, 542649, 0
719, 0.233552, 60025934, 4186031, 544104, 0
729, 0.236680, 61874111, 4264399, 712466, 0
739, 0.239804, 61725250, 4330715, 564005, 0
749, 0.242948, 59221596, 4339853, 688788, 0
759, 0.246184, 72609944, 4479617, 7462854, 0
769, 0.249296, 58821200, 4495340, 3647680, 0
779, 0.252372, 63886244, 4505136, 552590, 0
789, 0.255620, 59501325, 4539403, 538341, 0
799, 0.258804, 65018545, 4649585, 661838, 0
809, 0.261992, 70780466, 4722438, 2450772, 0
819, 0.265168, 65720428, 4748315, 556402, 0
829, 0.268368, 65971809, 4848719, 546486, 0
839, 0.271624, 62495209, 4861707, 545311, 0
849, 0.274752, 76604659, 4960916, 580135, 0
859, 0.277892, 88980268, 4992732, 1482047, 0
869, 0.281128, 60867128, 4980715, 3831124, 0
879, 0.284236, 68680010, 5067288, 536910, 0
889, 0.287468, 64256555, 5101241, 574721, 0
899, 0.290640, 62000614, 5131847, 538263, 0
909, 0.293820, 63376948, 5164713, 2722758, 0
919, 0.296956, 66286725, 5247070, 687865, 0
929, 0.300068, 68064366, 5308907, 657523, 0
939, 0.303204, 64245063, 5337337, 569660, 0
949, 0.306292, 65980908, 5367384, 2828190, 0
959, 0.309472, 64937154, 5470228, 579877, 0
969, 0.312600, 64598113, 5558068, 552597, 0
979, 0.315732, 63675672, 5518529, 650469, 0
989, 0.318812, 70944286, 5684238, 553701, 0
999, 0.321860, 69772725, 5735722, 623326, 0
1009, 0.325008, 76007859, 5737811, 545173, 0
1019, 0.328200, 75859187, 5898682, 631147, 0
1029, 0.331296, 75805289, 5943393, 2509527, 0
1039, 0.334400, 70441182, 5934646, 553465, 0
1049, 0.337612, 84091745, 5982196, 854611, 0
1059, 0.340776, 69891186, 6020907, 896290, 0
1069, 0.343940, 99332198, 6235321, 10364040, 0
1079, 0.346996, 81687263, 6435712, 643057, 0
1089, 0.350192, 86250165, 6483348, 552603, 0
1099, 0.353340, 82665506, 6529600, 533587, 0
1109, 0.356472, 81387068, 6606199, 544992, 0
1119, 0.359560, 93194570, 6807419, 6659008, 0
1129, 0.362688, 85310194, 6889987, 536742, 0
1139, 0.365776, 87980308, 7094802, 536758, 0
1149, 0.368892, 87739539, 7160707, 2537324, 0
1159, 0.371980, 86828881, 7135395, 545419, 0
1169, 0.375084, 85985926, 7218036, 537792, 0
1179, 0.378260, 93278852, 7467928, 539232, 0
1189, 0.381304, 91948730, 7512818, 2761821, 0
1199, 0.384472, 89468726, 7631263, 535808, 0
1209, 0.387544, 93130384, 7631616, 1794183, 0
1219, 0.390624, 101750317, 7675163, 12154657, 0
1229, 0.393748, 104752469, 7747392, 5484882, 0
1239, 0.396844, 87723459, 7768187, 558886, 0
1249, 0.399952, 92278971, 7988214, 1320364, 0
1259, 0.403108, 91779695, 7963101, 539358, 0
1269, 0.406176, 99215678, 8166248, 538063, 0
1279, 0.409284, 100085950, 8328734, 537127, 0
1289, 0.412420, 101889453, 8364301, 536702, 0
1299, 0.415576, 100748541, 8725730, 541459, 0
1309, 0.418696, 100813388, 9030269, 662649, 0
1319, 0.421872, 104435596, 9209184, 655235, 0
1329, 0.425000, 100219457, 9283256, 542606, 0
1339, 0.428088, 101406400, 9595373, 542675, 0
1349, 0.431300, 110806234, 9716832, 3068901, 0
1359, 0.434400, 116407906, 9452966, 645566, 0
1369, 0.437484, 102261147, 9595288, 546471, 0
1379, 0.440604, 108827693, 9717489, 641538, 0
1389, 0.443704, 109904327, 9494697, 1220217, 0
1399, 0.446816, 103644809, 9568984, 559623, 0
1409, 0.449908, 118526710, 9647911, 631824, 0
1419, 0.452996, 109211570, 9542123, 586000, 0
1429, 0.456132, 102572095, 9608859, 541956, 0
1439, 0.459284, 110490663, 9651231, 548902, 0
1449, 0.462432, 109289379, 9911786, 549240, 0
1459, 0.465572, 110942414, 9996725, 543663, 0
1469, 0.468712, 118273081, 10053982, 622072, 0
1479, 0.471884, 117952274, 9949478, 1025129, 0
1489, 0.474880, 116681980, 9990371, 541841, 0
1499, 0.478040, 125823896, 9753900, 643330, 0
1509, 0.481124, 121371060, 9536246, 1575343, 0
1519, 0.484248, 105708888, 9524811, 4145773, 0
1529, 0.487336, 108080184, 9626046, 622282, 0
1539, 0.490420, 112957024, 10011488, 661550, 0
1549, 0.493476, 123169782, 10122782, 8033705, 0
1559, 0.496524, 112757953, 10095140, 538860, 0
1569, 0.499644, 119083313, 10172189, 2071608, 0
1579, 0.502692, 123848178, 10242450, 2597591, 0
1589, 0.505736, 114805631, 10276038, 640202, 0
1599, 0.508816, 122210262, 10376238, 548077, 0
1609, 0.511932, 120092253, 10085090, 541655, 0
