Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 314903649, 1068604, 4877336, 0
19, 0.003044, 67634125, 1476893, 4762669, 0
29, 0.006820, 61881147, 1704290, 4737832, 0
39, 0.011204, 74000509, 2558192, 8835586, 0
49, 0.014928, 76987623, 3380433, 4654085, 0
59, 0.018392, 84820213, 4144572, 4649210, 0
69, 0.021964, 91932399, 4873423, 4635244, 0
79, 0.025400, 99930335, 5670314, 4625474, 0
89, 0.028800, 107674678, 6413884, 4595642, 0
99, 0.032232, 114397609, 7198394, 4614020, 0
109, 0.035596, 121694566, 7873355, 4575786, 0
119, 0.039080, 129163767, 8659271, 4599005, 0
129, 0.042404, 136422439, 9393729, 4580590, 0
139, 0.045684, 143712971, 10128744, 4587643, 0
149, 0.049108, 150999386, 10882381, 4552850, 0
159, 0.052464, 158513802, 11633824, 4558716, 0
169, 0.055804, 165627789, 12293238, 4567328, 0
179, 0.059104, 172787205, 13012052, 4551069, 0
189, 0.062460, 180142148, 13763364, 4522750, 0
199, 0.065884, 187077782, 14504250, 4519503, 0
209, 0.069212, 194147195, 15246145, 4501644, 0
219, 0.072472, 202398544, 15925587, 4532430, 0
229, 0.075756, 210196121, 16888342, 4540085, 0
239, 0.079092, 220347671, 17603816, 4521840, 0
249, 0.082388, 230704187, 18251698, 7049697, 0
259, 0.085688, 234922512, 19211122, 4478377, 0
269, 0.089016, 243684190, 20260202, 4527208, 0
279, 0.092256, 255858227, 21421134, 4560854, 0
289, 0.095512, 266875444, 22052867, 4528210, 0
299, 0.098720, 276730037, 23029727, 4522804, 0
309, 0.101976, 288871774, 23608145, 4553240, 0
319, 0.105272, 295693899, 24594415, 6577881, 0
329, 0.108500, 305515387, 25509950, 6863973, 0
339, 0.111820, 305223771, 26348580, 4529068, 0
349, 0.115068, 320114301, 27612663, 7221941, 0
359, 0.118268, 329707678, 29135047, 4569393, 0
369, 0.121536, 349511357, 30148843, 4607325, 0
379, 0.124764, 357592769, 31489603, 4575297, 0
389, 0.127976, 374130873, 31089578, 4556572, 0
