Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 248156259, 796855, 3529493, 0
19, 0.003044, 44441117, 1245029, 3532054, 0
29, 0.006820, 46397514, 1365640, 3494583, 0
39, 0.011204, 56721051, 1957537, 3418437, 0
49, 0.014928, 57845805, 2588464, 3404064, 0
59, 0.018392, 64156326, 3218886, 3418909, 0
69, 0.021964, 68096916, 3613962, 3378652, 0
79, 0.025400, 73217192, 4192449, 3371798, 0
89, 0.028800, 78663958, 4758333, 3378252, 0
99, 0.032232, 84420466, 5338927, 3385794, 0
109, 0.035596, 89614595, 5907102, 3385039, 0
119, 0.039080, 94919528, 6430461, 3374560, 0
129, 0.042404, 100318491, 6944019, 3360167, 0
139, 0.045684, 105764483, 7455347, 3340291, 0
149, 0.049108, 111093817, 8072658, 3351597, 0
159, 0.052464, 116360669, 8529114, 3341686, 0
169, 0.055804, 121716078, 9086090, 3344062, 0
179, 0.059104, 126929641, 9635923, 3374417, 0
189, 0.062460, 131852776, 10162065, 3345974, 0
199, 0.065884, 137770029, 10703662, 3328139, 0
209, 0.069212, 142697630, 11260374, 3346154, 0
219, 0.072472, 147928446, 11753092, 3348225, 0
229, 0.075756, 153060311, 12204481, 3323634, 0
239, 0.079092, 158303472, 12788647, 3320769, 0
249, 0.082388, 163421312, 13308639, 3334169, 0
259, 0.085688, 179153794, 13791298, 5864486, 0
269, 0.089016, 184494016, 14423956, 8588745, 0
279, 0.092256, 197997075, 14752174, 5680610, 0
289, 0.095512, 204344252, 15484863, 8229476, 0
299, 0.098720, 202764013, 15956139, 4497407, 0
309, 0.101976, 201338299, 16565125, 3344348, 0
319, 0.105272, 202693823, 17224167, 3299299, 0
329, 0.108500, 208312476, 17810809, 3265462, 0
339, 0.111820, 217365393, 18623064, 3304818, 0
349, 0.115068, 224351278, 19145249, 3300775, 0
359, 0.118268, 230332239, 19975627, 3319675, 0
369, 0.121536, 238818292, 20366841, 3292780, 0
379, 0.124764, 247596084, 21361693, 5590267, 0
389, 0.127976, 254539430, 22135002, 3333572, 0
399, 0.131212, 261359951, 22787803, 3323109, 0
409, 0.134488, 272986583, 23586089, 3315355, 0
419, 0.137744, 279232475, 24772524, 5008818, 0
429, 0.140912, 294097488, 26022317, 3372659, 0
439, 0.144096, 303463970, 26575076, 3379314, 0
449, 0.147268, 309426867, 28255450, 3382860, 0
459, 0.150516, 321346555, 29182706, 3375915, 0
469, 0.153760, 333465309, 29985275, 3396613, 0
479, 0.156908, 336648760, 29930989, 4373750, 0
489, 0.160044, 333439969, 30599115, 3374507, 0
499, 0.163248, 348095599, 31883824, 3400365, 0
509, 0.166488, 356169743, 31424343, 5450931, 0
519, 0.169692, 346494114, 31278051, 3343673, 0
529, 0.172908, 358354469, 32021611, 3484999, 0
539, 0.176144, 361645443, 32494051, 5309352, 0
549, 0.179456, 383448490, 34196787, 3973646, 0
559, 0.182636, 382774636, 34686083, 3357820, 0
569, 0.185932, 389218577, 34184101, 3317975, 0
579, 0.189164, 385121559, 33535098, 3297656, 0
589, 0.192292, 378172383, 34624237, 3280603, 0
599, 0.195488, 396790563, 35223406, 3292796, 0
609, 0.198656, 393724871, 36553399, 3340468, 0
619, 0.201840, 415754886, 38879443, 3343675, 0
629, 0.205028, 432204684, 40334557, 3358860, 0
639, 0.208256, 447585493, 41886327, 3350866, 0
649, 0.211388, 463286182, 42095797, 3362634, 0
659, 0.214544, 456589042, 40593212, 3319239, 0
669, 0.217720, 431191026, 39690993, 3279644, 0
679, 0.220812, 440480548, 41860905, 3319013, 0
689, 0.224056, 462929312, 44011601, 3358284, 0
699, 0.227228, 482632067, 45066498, 3347221, 0
709, 0.230320, 476964208, 43336461, 7957321, 0
719, 0.233508, 492269893, 46009552, 3326944, 0
729, 0.236640, 500996528, 45841964, 3323779, 0
739, 0.239760, 508297655, 46849018, 3323405, 0
749, 0.242904, 502417116, 46670900, 3285829, 0
759, 0.246136, 517865006, 48467696, 3319478, 0
769, 0.249248, 536952745, 47001121, 3295122, 0
779, 0.252312, 509835592, 47325746, 3277331, 0
789, 0.255564, 515128596, 48132845, 3270312, 0
799, 0.258740, 541671114, 50997382, 5096174, 0
809, 0.261936, 531069682, 49153771, 3273502, 0
819, 0.265120, 536022074, 51053034, 5309907, 0
829, 0.268320, 549006039, 50721684, 3289797, 0
839, 0.271576, 555257509, 52171789, 3265449, 0
849, 0.274696, 561490169, 51963806, 3262881, 0
859, 0.277848, 570787859, 54631621, 3586018, 0
869, 0.281072, 568937605, 51390862, 3247014, 0
879, 0.284188, 561555554, 53945098, 3245388, 0
889, 0.287416, 582440784, 55223752, 3262227, 0
899, 0.290588, 616551624, 58313645, 3284974, 0
909, 0.293772, 617676088, 58874709, 3264401, 0
919, 0.296904, 616547865, 56183792, 3247778, 0
929, 0.300020, 596645395, 57024884, 3233467, 0
939, 0.303164, 618097898, 59300937, 4183920, 0
949, 0.306256, 636766910, 60124976, 3267832, 0
959, 0.309440, 628829597, 58190932, 3214553, 0
969, 0.312572, 619959608, 59069341, 3226349, 0
979, 0.315708, 641165426, 60957735, 3236011, 0
989, 0.318788, 648564472, 61410211, 3240173, 0
999, 0.321836, 630774603, 60553154, 3203167, 0
1009, 0.324984, 653366302, 62584700, 3210903, 0
1019, 0.328176, 667317138, 64497288, 3229659, 0
1029, 0.331272, 690678434, 65040160, 3266931, 0
1039, 0.334376, 677137514, 65373912, 3215758, 0
1049, 0.337588, 698015189, 67565276, 3238461, 0
1059, 0.340752, 692902255, 61918270, 3169494, 0
1069, 0.343916, 664565192, 65649709, 3199502, 0
1079, 0.346972, 703675618, 66931457, 3206862, 0
1089, 0.350164, 685656507, 63841456, 3162541, 0
1099, 0.353316, 684959342, 65929128, 3180688, 0
1109, 0.356448, 705782892, 68459008, 3156680, 0
1119, 0.359536, 737307142, 70292357, 4608387, 0
1129, 0.362664, 735424203, 71269482, 3202483, 0
1139, 0.365760, 731534501, 69082460, 3152877, 0
1149, 0.368868, 746807229, 70606870, 3169086, 0
1159, 0.371952, 745882521, 71288529, 3160220, 0
1169, 0.375060, 758762724, 70625894, 3167354, 0
1179, 0.378216, 744773482, 72686346, 3156534, 0
1189, 0.381264, 743607476, 69808869, 3134530, 0
1199, 0.384428, 764412042, 75100938, 4464246, 0
1209, 0.387504, 775275545, 72762912, 3138822, 0
1219, 0.390584, 776192952, 73441781, 3138946, 0
1229, 0.393712, 769206486, 74018085, 3143526, 0
1239, 0.396820, 786926154, 76947269, 3151450, 0
1249, 0.399924, 806661082, 76219425, 3153849, 0
1259, 0.403080, 795491042, 77669674, 3138240, 0
1269, 0.406160, 815617732, 77571469, 3136677, 0
1279, 0.409260, 816232303, 80182242, 3146945, 0
1289, 0.412396, 848123948, 80708821, 3136939, 0
1299, 0.415560, 800742326, 75055402, 3096858, 0
1309, 0.418672, 804852032, 79915340, 3118375, 0
1319, 0.421848, 847619300, 82308552, 3136875, 0
1329, 0.424980, 839074172, 82300090, 3120628, 0
1339, 0.428060, 853999029, 80422838, 3094792, 0
1349, 0.431276, 867696462, 84543363, 5924402, 0
1359, 0.434380, 862903706, 83307069, 3110002, 0
1369, 0.437460, 882088654, 86235777, 5874050, 0
1379, 0.440576, 881963623, 83041163, 3354130, 0
1389, 0.443680, 855535371, 83858300, 8015036, 0
1399, 0.446792, 885677111, 86822546, 3113787, 0
1409, 0.449884, 878385909, 86067730, 3101956, 0
1419, 0.452964, 922204173, 88640367, 3116065, 0
1429, 0.456100, 912155232, 85335860, 3075719, 0
1439, 0.459244, 919223827, 90286425, 3132571, 0
1449, 0.462388, 954547079, 92069971, 3109585, 0
1459, 0.465532, 917481555, 84380882, 3061935, 0
1469, 0.468656, 892172359, 89001801, 3069528, 0
