Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 9681381, 96594, 485118, 0
19, 0.003044, 6874318, 177601, 468954, 0
29, 0.006820, 9490516, 125035, 471344, 0
39, 0.011204, 6956180, 126209, 467417, 0
49, 0.014928, 8521916, 131048, 476243, 0
59, 0.018392, 6315522, 147996, 478818, 0
69, 0.021964, 6296870, 165253, 469125, 0
79, 0.025400, 12052402, 186593, 470056, 0
89, 0.028816, 6720671, 212581, 470622, 0
99, 0.032236, 10873058, 230181, 499847, 0
109, 0.035596, 7819905, 300972, 471597, 0
119, 0.039096, 10502306, 327839, 470477, 0
129, 0.042416, 8021731, 328398, 483125, 0
139, 0.045708, 8045138, 350134, 477812, 0
149, 0.049152, 10482163, 348991, 470233, 0
159, 0.052472, 8315176, 371625, 468569, 0
169, 0.055812, 10491475, 394029, 469672, 0
179, 0.059112, 8740639, 560495, 470722, 0
189, 0.062464, 14136348, 486087, 476275, 0
199, 0.065884, 13083655, 559263, 471501, 0
209, 0.069216, 10405963, 566822, 469520, 0
219, 0.072512, 12811960, 537641, 474268, 0
229, 0.075772, 10635277, 584123, 472228, 0
239, 0.079116, 12276512, 575655, 471089, 0
249, 0.082440, 12565322, 585038, 2560028, 0
259, 0.085712, 10543123, 587273, 467846, 0
269, 0.089048, 12542837, 589338, 496464, 0
279, 0.092292, 10677044, 597041, 469872, 0
289, 0.095540, 15843935, 593388, 484192, 0
299, 0.098748, 27686576, 571583, 470091, 0
309, 0.102024, 12840549, 590895, 468923, 0
319, 0.105300, 12781317, 584068, 477512, 0
329, 0.108528, 10818007, 618037, 466565, 0
339, 0.111840, 13156569, 622562, 481888, 0
349, 0.115084, 13780406, 635802, 2573906, 0
359, 0.118284, 11251301, 658598, 469355, 0
369, 0.121544, 16644057, 695451, 489674, 0
379, 0.124772, 14408934, 677641, 477710, 0
389, 0.127996, 11727645, 716776, 467487, 0
399, 0.131236, 15054401, 1166908, 497726, 0
409, 0.134500, 14944192, 823929, 472692, 0
419, 0.137760, 20746581, 759116, 470594, 0
429, 0.140924, 12350654, 756737, 469485, 0
439, 0.144108, 15250152, 769731, 477046, 0
449, 0.147288, 18432099, 792225, 471575, 0
459, 0.150532, 16352178, 803540, 479629, 0
469, 0.153776, 14914932, 803646, 477117, 0
479, 0.156920, 12770944, 829231, 469111, 0
489, 0.160052, 15213552, 826031, 471044, 0
499, 0.163256, 14682888, 849482, 469796, 0
509, 0.166496, 13257982, 859375, 470746, 0
519, 0.169704, 16255748, 875336, 466807, 0
529, 0.172920, 19126179, 845048, 468924, 0
539, 0.176156, 16731165, 858643, 468799, 0
549, 0.179464, 15393688, 864616, 474160, 0
559, 0.182652, 16629443, 909724, 3465939, 0
569, 0.185960, 13959504, 961798, 470194, 0
579, 0.189196, 16336552, 948622, 478850, 0
589, 0.192320, 17144459, 899796, 486082, 0
599, 0.195520, 20186803, 961136, 486039, 0
609, 0.198684, 20149103, 959649, 482113, 0
619, 0.201868, 16484342, 974137, 475064, 0
629, 0.205056, 16104975, 971804, 2033750, 0
639, 0.208288, 14506748, 972135, 469795, 0
649, 0.211424, 16857065, 987772, 470460, 0
659, 0.214584, 15825138, 983253, 477205, 0
669, 0.217752, 19864921, 999226, 486238, 0
679, 0.220848, 16830111, 1005566, 467220, 0
689, 0.224108, 16263688, 1019133, 1763988, 0
699, 0.227280, 15127656, 1041865, 467246, 0
709, 0.230368, 17280102, 1063792, 468515, 0
719, 0.233552, 17196870, 1076394, 465271, 0
729, 0.236680, 16904392, 1104354, 496770, 0
739, 0.239804, 17034276, 1097215, 468002, 0
749, 0.242948, 19943081, 1122814, 4558564, 0
759, 0.246184, 19043270, 1149909, 3446429, 0
