Step, Coverage [%], Step time [ns], Transition time [ns], Find ac time [ns]
9, 0.000724, 90246437, 285801, 1253447, 0
19, 0.003044, 16151852, 696541, 1216672, 0
29, 0.006820, 16604592, 399290, 1213333, 0
39, 0.011204, 22481969, 594900, 1213738, 0
49, 0.014928, 19352164, 837941, 1197461, 0
59, 0.018392, 20977647, 953082, 1191474, 0
69, 0.021964, 22912698, 1144952, 1192817, 0
79, 0.025400, 24830668, 1847957, 1211356, 0
89, 0.028800, 25675808, 1445116, 1199901, 0
99, 0.032232, 27292340, 1571438, 1186375, 0
109, 0.035596, 33521605, 1632385, 1170505, 0
119, 0.039080, 28625079, 1769950, 1159194, 0
129, 0.042404, 30109485, 1912114, 1177441, 0
139, 0.045684, 31502096, 2020553, 1169038, 0
149, 0.049108, 32803849, 2174584, 1177443, 0
159, 0.052464, 45363202, 2413470, 1169233, 0
169, 0.055804, 34453290, 2352827, 1152908, 0
179, 0.059104, 36109174, 2507102, 1157267, 0
189, 0.062460, 37035914, 2634225, 1150966, 0
199, 0.065884, 38515851, 2771748, 1152526, 0
209, 0.069212, 39775373, 2848003, 1158655, 0
219, 0.072472, 41114607, 3020864, 1148917, 0
229, 0.075756, 42166293, 3143699, 1160201, 0
239, 0.079092, 43624601, 3247501, 1148452, 0
249, 0.082388, 44805980, 3438460, 1146852, 0
259, 0.085688, 46038721, 3562762, 1140125, 0
269, 0.089016, 47429903, 3720542, 1175255, 0
279, 0.092256, 48545078, 3797713, 1140386, 0
289, 0.095512, 49820214, 3957186, 1149939, 0
299, 0.098720, 51008976, 4019093, 1134166, 0
309, 0.101976, 52673555, 4144108, 1141388, 0
319, 0.105272, 53416666, 4268407, 1136549, 0
329, 0.108500, 54771933, 4371263, 1134485, 0
339, 0.111820, 55925097, 4539306, 1141055, 0
349, 0.115068, 57187906, 4644728, 1132935, 0
359, 0.118268, 58549395, 4811581, 1150366, 0
369, 0.121536, 59721685, 4924893, 1144452, 0
379, 0.124764, 61030327, 5041131, 1146013, 0
389, 0.127976, 62164044, 5142016, 1127335, 0
399, 0.131212, 65583662, 5308373, 1891178, 0
409, 0.134488, 66856354, 5416147, 1126008, 0
419, 0.137744, 66959923, 5516334, 1150030, 0
429, 0.140912, 67452929, 5606124, 1132284, 0
439, 0.144096, 69947608, 5794747, 1144583, 0
449, 0.147268, 73760327, 5940824, 1134609, 0
459, 0.150516, 73655295, 6072313, 1135766, 0
469, 0.153760, 83891365, 6166919, 1127229, 0
479, 0.156908, 74607678, 6258866, 1124951, 0
489, 0.160044, 75731798, 6440431, 1124825, 0
499, 0.163248, 80921188, 6548874, 1121713, 0
509, 0.166488, 80206122, 6634181, 1126942, 0
519, 0.169692, 86176317, 6803248, 1134362, 0
529, 0.172908, 80852006, 6991973, 1126670, 0
539, 0.176144, 84504713, 7100414, 1133848, 0
549, 0.179456, 87960886, 7194184, 1128818, 0
559, 0.182636, 86000345, 7358183, 1131779, 0
569, 0.185932, 94803776, 7608568, 1132636, 0
579, 0.189164, 95792830, 7738994, 6702627, 0
589, 0.192292, 97158980, 7847401, 3181078, 0
599, 0.195488, 101097557, 8084964, 3166786, 0
609, 0.198656, 99958659, 8124531, 2902780, 0
619, 0.201840, 102077800, 8368803, 2887832, 0
629, 0.205028, 102562513, 8698269, 1128415, 0
639, 0.208256, 99957685, 8805363, 1137651, 0
649, 0.211388, 101614889, 8973907, 1133180, 0
659, 0.214544, 102006856, 9134951, 1127397, 0
669, 0.217720, 106016363, 9194309, 1129686, 0
679, 0.220812, 104767538, 9371095, 1120357, 0
689, 0.224056, 108391203, 9588414, 1125978, 0
699, 0.227228, 110806660, 9746135, 1123662, 0
709, 0.230320, 111370889, 9805727, 1125463, 0
719, 0.233508, 114148571, 10106019, 1113869, 0
729, 0.236640, 113428407, 10175489, 1124768, 0
739, 0.239760, 117833159, 10517262, 1600488, 0
749, 0.242904, 120001438, 10676961, 1137555, 0
759, 0.246136, 122416845, 10816763, 1119330, 0
769, 0.249248, 121510026, 11060851, 1121602, 0
779, 0.252312, 124794428, 11173429, 1117592, 0
789, 0.255564, 133991052, 11379793, 5312707, 0
799, 0.258740, 132665654, 11478461, 1119424, 0
809, 0.261936, 133520077, 11544777, 3961277, 0
819, 0.265120, 134489303, 11867553, 2220772, 0
829, 0.268320, 134773769, 12300298, 1129397, 0
839, 0.271576, 135559156, 12567025, 1132626, 0
849, 0.274696, 139526473, 12569667, 1138675, 0
859, 0.277848, 139268598, 12672461, 1117817, 0
869, 0.281072, 141023389, 13218335, 1121454, 0
879, 0.284188, 147844563, 13538020, 1130662, 0
889, 0.287416, 156468005, 13874754, 1136721, 0
899, 0.290588, 156571948, 14041972, 1131007, 0
909, 0.293772, 154504433, 14178776, 3026590, 0
919, 0.296904, 154587690, 14062093, 1127530, 0
929, 0.300020, 153501099, 13769569, 1113153, 0
939, 0.303164, 152101146, 13759208, 1113740, 0
949, 0.306256, 156427839, 14149183, 1109635, 0
959, 0.309440, 156762374, 14439907, 1121289, 0
969, 0.312572, 166838320, 14971492, 1120909, 0
979, 0.315708, 168443261, 15461604, 3172525, 0
989, 0.318788, 177798699, 15567800, 1126044, 0
999, 0.321836, 168335115, 15661476, 1123650, 0
1009, 0.324984, 172792389, 15531500, 1121813, 0
1019, 0.328176, 172024476, 15512971, 1114557, 0
1029, 0.331272, 166473361, 15235483, 1108618, 0
1039, 0.334376, 167859114, 15536428, 1122690, 0
1049, 0.337588, 168008615, 15694371, 1108874, 0
1059, 0.340752, 178315521, 16132191, 1112592, 0
1069, 0.343916, 177710161, 16226714, 1106663, 0
1079, 0.346972, 182220479, 15869532, 1117118, 0
1089, 0.350164, 172280810, 15672024, 1107292, 0
1099, 0.353316, 167918822, 15655268, 1113812, 0
1109, 0.356448, 171748531, 15938886, 1092688, 0
1119, 0.359536, 182695626, 16314743, 4675906, 0
1129, 0.362664, 182251723, 16392558, 1101303, 0
1139, 0.365760, 182133332, 16601236, 1094238, 0
1149, 0.368868, 197969386, 16783747, 3245412, 0
1159, 0.371952, 200786594, 16890589, 2859711, 0
1169, 0.375060, 201266192, 17405453, 2714532, 0
1179, 0.378216, 198578803, 17874878, 1108657, 0
1189, 0.381264, 191519437, 18281052, 1105295, 0
1199, 0.384428, 199515005, 18705744, 1113192, 0
1209, 0.387504, 201148065, 18949522, 1107006, 0
1219, 0.390584, 203550862, 19497394, 1107497, 0
1229, 0.393712, 205912977, 19418307, 1096307, 0
1239, 0.396820, 204920662, 19384250, 1100274, 0
1249, 0.399924, 209377570, 19214042, 1098688, 0
1259, 0.403080, 211791323, 18030182, 1085273, 0
1269, 0.406160, 192926987, 18057762, 1098960, 0
1279, 0.409260, 193687291, 18599454, 1091474, 0
1289, 0.412396, 197716600, 18797394, 1093967, 0
1299, 0.415560, 202316678, 19350381, 1088789, 0
